gene,score
ADAMTSL3,0.11721840160767885
ADARB2,0.08105337558513134
ADAT1,0.02695892830650241
ADCK2,0.022112238325222033
ADCY1,0.08941956130052572
ADCY10,0.05230425231664339
ADCY2,0.07518734307883336
ADCY3,0.04812983193280577
ADCY7,0.03288678897189648
ADCYAP1,0.043550663998303964
ADCYAP1R1,0.052052765794319646
ADD2,0.06643959678833149
ADH1A,0.07325115647395282
ADI1,0.012304518884953854
ADIPOR1,0.015236692534047984
ADIPOR2,0.006527768616837543
ADK,0.01993355412980397
ADNP,0.028164758722546156
ADNP2,0.039679508626554685
ADORA1,4.906086446813627e-05
ADORA2A,0.002411468037639843
ADORA2B,0.0019980079083555076
ADPGK,0.023700343653661905
ADPRHL1,0.0245581187154241
ADPRHL2,0.05342352520185658
ADPRM,0.017733306447906445
ADRA1A,0.03704780541245268
ADRA1B,0.11873797406460858
ADRA1D,0.021190466339874103
ADRA2A,0.018256907755071657
ADRB1,0.13528425792543602
ADRBK1,0.040709450440587096
ADRM1,0.02731925901270053
AEN,0.029712216890464827
AFAP1L1,0.07192350387266656
AFF1,0.06883077835400019
AFF4,0.03446562385392754
AGAP2,0.14877517681929592
AGER,0.03679288099340298
AGL,0.0803481910682438
AGO3,0.15518971495917352
AGPAT1,0.036655362102617
AGPAT2,0.02022545842431719
AGPAT5,0.047341290107042286
AGPAT9,0.010978832709246558
AGR3,0.027396912867749004
AGTPBP1,0.04701901400734353
AGTR2,0.005110224287751126
AGXT,0.019968412048828568
AHI1,0.02833247393633436
AHSP,0.01125392665581642
AICDA,0.05525904540917502
AIF1,0.012689935163812206
AIFM2,0.0011128643475861932
AIFM3,0.07961003145215102
AIG1,0.002283585220334498
AIM1,0.06328726097079619
AIMP2,0.013068423512787983
AIPL1,0.15767375443197137
AJAP1,0.12330963691601375
AJUBA,0.13716683818444395
AK3,0.013641943097589595
AK5,0.04108793535671869
AKAP1,0.1573649577010943
AKAP11,0.06477082832706023
AKAP13,0.07771694629745556
AKAP4,0.020231005316988192
AKAP5,0.015305801151047996
AKAP6,0.17098066017671232
AKAP7,0.08470911229442137
AKAP8,0.09621009013549406
AKAP9,0.14259200855604157
AKIRIN2,0.027625810507963342
AKR1C1,0.06119627725398335
AKR1C3,0.04816998137448991
AKR7A3,0.041113113746586806
AKT1,1.0
AKT2,0.03570557634432694
AKT3,0.104837517809822
ALCAM,0.041341964463439414
ALDH1B1,0.021820134914017433
ALDH1L2,0.03619968297853978
ALDH2,0.023193814207234435
ALDH3A2,0.047442802048190465
ALDH3B2,0.005126547356321886
ALDH9A1,0.026032247548396094
ALG1,0.00036256708193630686
ALG10,0.025821684185112763
ALG11,0.13901395712689638
ALG12,0.0004205310005922415
ALG2,0.04780440421037986
ALG3,0.017083361335984946
ALK,0.19045716705212706
ALKBH6,0.07363058918324021
ALLC,0.020072648448883977
ALOXE3,0.03629689467405526
ALPI,0.07077177164260723
ALPK1,0.034119817510412924
ALPK2,0.14186149863199152
ALS2CL,0.04832551391724847
ALS2CR11,0.3147170161115513
ALX3,0.16998458751014278
AMBN,0.04367724875861732
AMD1,0.026732452206759134
AMDHD2,0.18482628137068016
AMELX,0.09335579631143277
AMER1,0.11621843149322543
AMER2,0.01675786613633465
AMIGO1,0.03495815244118724
AMN,0.021549259065074416
AMOTL1,0.018108696754311385
AMOTL2,0.008519451259311422
AMPD2,0.051740111796820094
AMPH,0.04503977957928967
AMT,0.058577311165321035
AMY2A,0.024922586636881107
AMZ2,0.01367858259873874
ANAPC13,0.0022311043686951953
ANGEL1,0.0939898885211672
ANGPT2,0.0073075723166355095
ANGPT4,0.0520500885352841
ANGPTL2,0.1202233541285172
ANGPTL4,0.1099096318371713
ANGPTL7,0.007288178918927922
ANK1,0.1275282860194679
ANKEF1,0.1080014413722849
ANKFY1,0.09564118664397991
ANKH,0.008432785309796641
ANKHD1,0.0005545045680955282
ANKMY2,0.04773677946046493
ANKRD10,0.015802334475204138
ANKRD12,0.10238684833483495
ANKRD13A,0.04131622750908015
ANKRD20A4,0.07582967224853793
ANKRD26,0.07116653719963832
ANKRD27,0.07513565455167599
ANKRD32,0.05150386509594689
ANKRD33,0.0068457806647071184
ANKRD36,0.24059264317935397
ANKRD40,0.058286975614211776
ANKRD44,0.011186478934362672
ANKRD50,0.06701148640694113
ANKS4B,0.04911735236313766
ANKS6,0.04882364471329356
ANO1,0.05768846986780375
ANO3,0.057570350141792
ANO7,0.09292230154945906
ANO9,0.010598534692685397
ANPEP,0.15405416802660066
ANTXR1,0.07187637361391462
ANXA1,0.0676179288831732
ANXA11,0.06033023328340325
ANXA13,0.0847426519962203
ANXA3,0.07810050035507184
ANXA7,0.056942193714693876
ANXA9,0.06415159005507964
AOC2,0.014057499589328918
AOX1,0.06763290768457597
AP1G1,0.012726863789140978
AP1S1,0.11977973897296115
AP1S2,0.009631606315523575
AP1S3,0.061353181675143476
AP2A1,0.0622258865780108
AP3D1,0.05901072839987871
AP3M2,0.038788696339530734
AP3S1,7.356194064496768e-06
APBB1IP,0.255427239242325
APH1B,0.016196740158019727
APITD1,0.08275556969048013
APLF,0.06858667478405113
APLP1,0.14134866476726313
APMAP,0.0050906631928024325
APOA2,0.005571459716726946
APOA5,0.024036401021738634
APOB,0.05154425753615312
APOBEC1,0.04015129189739162
APOBEC3B,0.02883925748601998
APOBEC3F,0.06529078848632508
APOBEC3G,0.048799004754119545
APOBEC3H,0.01589538085953163
APOC2,0.015438472687731426
APOD,0.02716812600236456
APOE,0.01591367854361807
APOF,0.00889189283991288
APOL6,0.08030773926121944
APOLD1,0.00025707376002612593
APOM,0.0017465302151665105
APOO,0.005667292022599915
APPL1,0.09066519832724713
APPL2,0.023237668091801937
APTX,0.014794302452002224
AQP1,0.001290202521541643
AQP10,0.0027533178835764
AQP11,0.0789623709558585
AQP12B,0.0166313608736135
AQP3,0.07815544581895302
AQP6,0.05163763317609542
AQP9,0.051777604555259316
AQPEP,0.06650223576902006
AQR,0.04542983152933012
AR,0.18030404692094043
ARAF,0.01727606371043933
ARAP2,0.062266717339438574
AREL1,0.05942579846220755
ARF4,0.007757369914072545
ARF6,0.001236913316057952
ARFGAP2,0.054684179749439926
ARFGAP3,0.011794400701567427
ARFGEF2,0.0645445084401741
ARFIP1,0.06553850293720559
ARG2,0.010558465981067388
ARGFX,0.05409042863969911
ARHGAP11A,0.09197442131411096
ARHGAP17,0.0635910481215819
ARHGAP22,0.07362019551344272
ARHGAP24,0.11268041330710357
ARHGAP26,0.017831004233328833
ARHGAP29,0.08518381645739137
ARHGAP32,0.053970693967189835
ARHGAP35,0.14055443432266052
ARHGAP5,0.05138258599946689
ARHGAP6,0.08003735958689424
ARHGEF1,0.10242711297451812
ARHGEF10,0.04510015587534043
ARHGEF10L,0.02574172308447954
ARHGEF11,0.07131546605368147
ARHGEF12,0.08690419176674377
ARHGEF18,0.04835790608002289
ARHGEF2,0.036075052229328886
ARHGEF3,0.054378304647742896
ARHGEF35,0.013846940908850474
ARHGEF38,0.0634890525967614
ARID1A,0.3265620726609063
ARID1B,0.18124010618150138
ARID2,0.035323911983512604
ARID3A,0.02373613098082708
ARID3B,0.05503912911571305
ARID3C,0.009656898031813133
ARID5B,0.04454124989845275
ARIH1,0.03474611863089203
ARIH2OS,0.03570467520961304
ARL1,0.013883886268329763
ARL10,0.07768098854495895
ARL14,0.0023128623802259377
ARL4C,0.0009511124239511598
ARL6IP1,0.006956956877937246
ARL6IP4,0.03200955166517797
ARL6IP5,0.010674862567831822
ARL6IP6,0.035434115877107895
ARL8A,0.011729815772819958
ARMC1,0.002639952133579604
ARMC12,0.00687655894299047
ARMC2,0.0063987548002983315
ARMC4,0.03482708614020043
ARMC5,0.009296119229949194
ARMC9,0.009845806024252288
ARMCX3,0.018983033503689472
ARMCX6,0.16896966395208862
ARNT,0.054814210210877144
ARNT2,0.09135441353667818
ARPC1A,0.005862139533177342
ARPC5L,0.003291117340293653
ARPP19,0.020175049864445065
ARR3,0.026713853532724426
ARRDC5,0.014989611134506307
ARSA,0.031106648109945463
ARSG,0.01123374175488121
ARSK,0.08920281265823632
ARV1,0.10602328682108401
ARVCF,0.0781923644256588
ASAH2,0.003239243436347405
ASB15,0.06127457015149715
ASB16,0.10189291111590153
ASB18,0.0
ASB4,0.042785864992121926
ASB6,0.05356429606301421
ASB8,0.03119966438153195
ASCC1,0.04741824728857256
ASCC3,0.0772043133154709
ASF1A,0.0193512855128331
ASF1B,0.010803509564757256
ASGR1,0.03727554027291189
ASIC1,0.01482229092925495
ASIC4,0.24581516035289333
ASIC5,0.02662264809117773
ASNA1,0.017926834733861672
ASNSD1,0.049028527982705454
ASPA,0.04518981223402207
ASPG,0.009101298717314061
ASPH,0.04768308680092241
ASPHD1,0.07810051957197843
ASPHD2,0.00904701453248409
ASPSCR1,0.12138758619137398
ASTN1,0.05565434404624599
ASXL1,0.0893650568543524
ASXL2,0.11182677838240473
ATAD1,0.030432938959683745
ATAD2B,0.09349778431588363
ATCAY,0.09615986105696249
ATF1,0.0576047937041305
ATF2,0.08883856192263458
ATF7IP,0.06179080908087065
ATG12,0.006603052385002208
ATG4D,0.05221249898932568
ATG9A,0.036685728299097276
ATIC,0.030417731158691976
ATL1,0.04040114923608485
ATL2,0.023237888072867013
ATL3,0.04692086773575989
ATM,0.4527287919836235
ATOH7,0.0
ATP10B,0.07376640832135742
ATP11B,0.04377642015996716
ATP1A1,0.044401907212152196
ATP1A3,0.07119575647459848
ATP1A4,0.041978285106708355
ATP1B1,0.028298869644885774
ATP1B2,0.02654837017218093
ATP2A1,0.021533061144831615
ATP2B2,0.21055417227659554
ATP2B3,0.04604143464548022
ATP5D,0.05940454928385245
ATP5G1,0.0077181041726335844
ATP5G2,0.05906913509493007
ATP5G3,0.0260905847200842
ATP5L,0.005785885645209333
ATP5L2,0.009489373754078854
ATP5O,0.0004035959982325102
ATP6AP1,0.10684739612789514
ATP6AP2,0.004882883256378912
ATP6V0A1,0.02795565984972602
ATP6V0C,0.023832883447668592
ATP6V0D1,0.019109342017578964
ATP6V0E1,0.0017074268102431228
ATP6V1B1,0.09427707410495062
ATP6V1C2,0.028050782776706806
ATP6V1E1,0.04308243666440229
ATP6V1E2,0.04961539345030132
ATP6V1G2,0.049396298413252736
ATP8A2,0.06881529859976539
ATP9A,0.03368835024590967
ATP9B,0.0629228231074099
ATPAF1,0.1950529854762456
ATR,0.05146635226039016
ATRAID,0.021469605070336507
ATRNL1,0.04405066360935738
ATRX,0.13684100819305858
ATXN2,0.0861398733914981
ATXN3,0.2776256661805426
AUP1,0.025368499014901985
AURKAIP1,0.029737472197417392
AURKC,0.027839047984097882
AUTS2,0.06941666924334886
AVIL,0.03614613768814847
AVP,0.0677138687363555
AVPR1A,0.03180832226131446
AWAT1,0.04071133766410752
AXIN1,0.17116224512448117
AXIN2,0.13931552002666334
AXL,0.09984620378479021
AZI2,0.05238693804772269
AZU1,0.046291394423991945
B2M,0.005998042640659971
B3GALNT1,0.007279580327164658
B3GALT4,0.005380992306513185
B3GALT5,0.03166725456751865
B3GALTL,0.04352181512627521
B3GAT2,0.03976243985514001
B3GNT2,0.025100700393238633
B3GNT4,0.004844898204710262
B3GNT7,0.13373425832910624
B4GALNT2,0.06977072239197303
B4GALT1,0.030872506471019294
B4GALT2,0.04563381625117712
B4GALT3,0.08607583807355865
B4GALT4,0.020383737885702313
B9D2,0.00417775312581729
BACH2,0.042801320008118524
BAG1,0.03587592565126447
BAHD1,0.052358429709719545
BAI1,0.1406371803703464
BAI2,0.09680633605097998
BAI3,0.06574207873612221
BAIAP2,0.0547186401569685
BAIAP2L1,0.03999800838505541
BAMBI,0.016058626387993106
BANF1,0.0012338442532867774
BANK1,0.06376104777966943
BANP,0.06556673008333445
BAP1,0.5261072777543754
BARD1,0.06644076582784318
BARHL2,0.09598264116430877
BARX1,0.060384064931904
BATF,0.004733539244199353
BATF2,0.03822227346603632
BAX,0.12697734218666318
BAZ1A,0.0857290087579498
BAZ1B,0.06693843772453359
BAZ2A,0.07739560052054036
BBC3,0.0
BBS1,0.003454692877726216
BBS4,0.04637900615918693
BBS9,0.056695778989554975
BCAM,0.09356084229761776
BCAN,0.11288443952557906
BCAS1,0.05159110355809461
BCAT2,0.03624302057499618
BCCIP,0.04519792558837281
BCHE,0.028384016124428556
BCKDK,0.08944900464108427
BCL10,0.04137173624492551
BCL11A,0.09897329984494868
BCL11B,0.06656052467376364
BCL2,0.013007544676267978
BCL2A1,0.0032687110532952104
BCL2L11,0.16016149245760752
BCL2L12,0.010447141335105882
BCL2L13,0.07961592342286186
BCL3,0.046760188022745876
BCL6,0.01926315071980442
BCL7A,0.03440460385372087
BCL7B,0.021299799558879364
BCL9,0.07754649784480443
BCL9L,0.0921535495125073
BCLAF1,0.13289691729095027
BCOR,0.0241302537820144
BCORL1,0.10931313762008196
BCR,0.05974810194317912
BCS1L,0.06309649676702266
BDP1,0.05088423066838893
BECN1,0.05851270345634275
BEND3,0.05345858927232932
BEND5,0.06099149084846219
BEND6,0.05966000414129664
BEST4,0.03829540004413672
BEX1,0.0023982253940021837
BEX2,0.04342434350008026
BEX4,0.005397791484442371
BFSP2,0.015416298024844032
BGN,0.03292247927943634
BHLHB9,0.0140939611788277
BHLHE22,0.15056317865316118
BHLHE23,0.161053275114366
BICD2,0.05099559948315672
BID,0.009844605801540885
BIK,0.0030728788320949635
BIRC3,0.03364995905433426
BIRC5,0.036767969418463275
BIRC6,0.27371761932074884
BIRC7,0.07591881222962807
BIRC8,0.016986434343615155
BLOC1S5,0.01164187840387055
BLZF1,0.0008658754132003737
BMP15,0.0859573751792314
BMP3,0.05376055734986744
BMP5,0.19367366366237174
BMP8A,0.06869700472876436
BMP8B,0.07300050043942909
BMPER,0.18575889194305056
BMPR2,0.07994626482895598
BMS1,0.13452355486834466
BMX,0.03432911257041473
BNIP3,0.011843016919332578
BOD1L1,0.21810123326746358
BOD1L2,0.017053386222379955
BOLA1,0.03135660893456484
BORA,0.042459012394295205
BPIFA1,0.018225546366418724
BPIFB1,0.034255689612437926
BPIFB3,0.03355112413471167
BPTF,0.0411504090221931
BRAF,1.0
BRAP,0.026004689274380287
BRCA1,0.1204164707147054
BRCA2,0.08268556707517173
BRCC3,0.02323256782590205
BRD3,0.03502545939739735
BRD4,0.11682269664531328
BRI3BP,0.11490639437640725
BRMS1,0.04553758962240695
BROX,0.02871409082924675
BRWD1,0.1026626277095709
BSDC1,0.16355615287789135
BSND,0.01568419230516622
BTBD1,0.05081354107748528
BTBD10,0.048266782887960415
BTBD11,0.1341869376570948
BTBD17,0.044825532102409284
BTBD3,0.08016833843770953
BTBD7,0.03546305058111079
BTBD9,0.0297012862140345
BTC,0.0004083557205114641
BTD,0.00012576052179794268
BTF3,0.11930955396006485
BTF3L4,0.022174064570682533
BTG1,0.002269083347943602
BTG3,0.033323877297133174
BTK,0.12057952036598775
BTLA,0.050501391522982796
BTN2A1,0.027497743053314986
BTN3A2,0.009485452871538796
BTNL2,0.01304127814564519
BTNL3,0.13803365687676827
BUB1,0.03611641259725456
BUB1B,0.08981176813399308
BUB3,0.020546159253163353
BVES,0.01948457283616047
BZRAP1,0.11285611746453647
C10orf10,0.0088582135182646
C10orf11,0.014120458525609218
C10orf128,0.03342395336455937
C10orf2,0.03195986149395487
C10orf32,0.0020882116878565924
C10orf53,0.0021154723097259616
C10orf88,0.06154770341184925
C10orf90,0.2284249461204673
C11orf16,0.032053151666850445
C11orf24,0.0
C11orf71,0.04206172538148207
C11orf74,0.050064719856004504
C11orf84,0.037486955394341354
C11orf85,0.008431199972206612
C11orf87,0.025398664610735908
C12orf10,0.04064232973889258
C12orf29,0.0
C12orf42,0.049112827746730106
C12orf45,0.016052682785928127
C12orf5,0.046121426330908086
C12orf54,0.056335478763306746
C12orf56,0.03158282346849159
C12orf57,0.04014953834309486
C12orf60,0.0021147349306117947
C12orf66,0.015423053166084806
C14orf142,0.007034226741641385
C14orf166,0.1769732618276285
C14orf39,0.027092096341005744
C14orf79,0.033518598082612164
C14orf93,0.03232649519817442
C15orf39,0.006070171143870412
C15orf48,0.011964974676327341
C16orf58,0.013446168560380991
C16orf59,0.04406026560372939
C16orf62,0.07717278086994413
C16orf71,0.10493160128745413
C16orf87,0.012926597805852928
C16orf93,0.020645190677882383
C17orf104,0.09988050791839026
C17orf47,0.023842829947272118
C17orf53,0.03391968238809284
C17orf59,0.02644659440702128
C17orf70,0.06824097007424273
C17orf75,0.06057259918427505
C17orf80,0.014854711421488778
C17orf97,0.07323328855019796
C18orf54,0.03660106218566568
C19orf40,0.0
C19orf45,0.0811351637441124
C19orf52,0.022377777197103255
C19orf53,0.014127396752673606
C19orf70,0.021277568259970136
C1GALT1,0.04923762725000004
C1QA,0.0688028522830909
C1QL1,0.0300700678956422
C1QL2,0.10152042589427236
C1QTNF2,0.15226289691234063
C1QTNF7,0.057163576098233526
C1QTNF8,0.037351395615120075
C1S,0.05427015077973303
C1orf101,0.008778457939383715
C1orf109,0.015844100784017507
C1orf110,0.018858195135220315
C1orf115,0.003791169343205392
C1orf122,0.015522256934334412
C1orf127,0.2614659398325136
C1orf141,0.09110731380881118
C1orf159,0.06762303452812754
C1orf168,0.07694177023871208
C1orf174,0.028927414856760144
C1orf177,0.029640241007613276
C1orf226,0.058624297497526026
C1orf52,0.0016450590171745538
C1orf54,0.07270441987218093
C1orf56,0.010413594566850617
C1orf94,0.15118825297526167
C1orf95,0.06354534230927682
C20orf144,0.03882691328309725
C20orf195,0.02102335830459098
C21orf58,0.03490056935719885
C21orf59,0.0
C21orf91,0.0028543359638628562
C22orf29,0.01171569016728673
C22orf31,0.060257296356624974
C22orf39,0.014858073612013334
C2CD2L,0.09152104465289755
C2CD4A,0.0
C2CD5,0.03547903548975052
C2orf16,0.06637478300362366
C2orf61,0.002790785808044141
C2orf66,0.001735419994171381
C2orf73,0.047242121004003705
C3,0.2400225429934598
C3orf14,0.046116383850574184
C3orf22,0.016254638996237056
C3orf62,0.01766516781739236
C3orf70,1.6546597739842703e-05
C4BPA,0.05865341449831131
C4orf32,0.08928648441072813
C4orf36,0.0020969282920742737
C4orf45,0.008647094547261182
C4orf51,0.06349016065702329
C5AR2,0.01718094814468398
C5orf15,0.01746371541535318
C5orf22,0.12640878168675004
C6orf1,0.00044779482291846563
C6orf10,0.08342655627532068
C6orf118,0.08701611557679372
C6orf120,0.031104109981777987
C6orf15,0.02613554530329648
C6orf222,0.06523275989867905
C6orf223,0.056978286106600225
C6orf58,0.010591330441143068
C6orf62,0.025465522506709432
C7orf25,0.07743192766047767
C7orf31,0.06599224949014582
C7orf60,0.05995419458323509
C7orf61,0.04660675994833213
C8B,0.06348974607646914
C8G,0.027406377658350408
C8orf22,0.00744467050325287
C8orf37,0.02125568283578946
C8orf58,0.036473755454129196
C8orf74,0.0046697217004863945
C9,0.03351996155745876
C9orf117,0.1660924362338658
C9orf131,0.04125476599081497
C9orf135,0.0045714398603868426
C9orf156,0.014886302917969768
C9orf171,0.1558693611830244
C9orf173,0.16318629937724405
C9orf24,0.009187518319691593
C9orf41,0.05935868846237068
C9orf43,0.013981259315214978
C9orf47,0.0013837973118397745
C9orf64,0.01796174508171729
C9orf84,0.058187907326137676
CA13,0.009555902594704601
CA2,0.014575720066889874
CA4,0.04352019498288609
CA9,0.03933520457782468
CAB39L,0.010629245421480209
CABIN1,0.08705930615177702
CABP1,0.16490679232161806
CABP5,0.0274827136937665
CACFD1,0.1043538017309592
CACNA1C,0.12003749518768947
CACNA1D,0.11832842052658435
CACNA1F,0.10496937436520495
CACNA1G,0.09941631107032799
CACNA1I,0.1795910622091376
CACNA1S,0.06795385088421718
CACNA2D2,0.06788339814045065
CACNA2D4,0.0639540064034664
CACNB4,0.1407389800602093
CACNG1,0.06471118984917289
CACNG2,0.059810628507001
CACNG4,0.014890681369639312
CACNG5,0.052326557639345656
CADM2,0.045636060998809014
CADM4,0.03280836176915797
CALCOCO2,0.0377805067896362
CALML3,0.060918619766872364
CALML4,0.05618393183573128
CALN1,0.06830501108454734
CALR,0.02292489618415002
CAMK1,0.019659881592191123
CAMK4,0.021565834077106383
CAMKK1,0.013378351505233466
CAMKK2,0.06337644055653592
CAMKMT,0.07429373334864793
CAMKV,0.030100813823624114
CAMP,0.023931026966386226
CAMSAP1,0.21671397755832192
CAMTA1,0.07689188762887934
CAMTA2,0.03516701391190496
CAND2,0.04643645968698653
CANT1,0.08740821621929952
CAPG,0.07806423108625218
CAPN15,0.04354093013668762
CAPRIN1,0.07017486142822607
CAPZA3,0.016217755911945252
CAPZB,0.01748043091157388
CARD11,0.15584907014462357
CARHSP1,0.034181201385509806
CARKD,0.024126975077872734
CARNS1,0.00971821466679809
CARS,0.10897494866936713
CARS2,0.030716666581221137
CASC1,0.05320621916942943
CASP14,0.06379413557055448
CASP2,0.036399084128733335
CASP3,0.02288676456451182
CASP8,0.043317550868338134
CASP9,0.02487521810549268
CASQ2,0.03629223929284832
CAST,0.04876999743616556
CAT,0.04003185460351734
CATSPER2,0.008158620569764189
CATSPER3,0.043485076613466046
CATSPERB,0.08817329409609745
CATSPERG,0.00023122319247791064
CBFA2T3,0.12426522551469367
CBFB,0.03043005262192758
CBL,0.14316224794907256
CBLB,0.08665165384409787
CBLC,0.03254913841541347
CBLN1,0.0804583118926879
CBLN2,0.06444340075545975
CBLN4,0.03172002090118641
CBR1,0.001420343035252068
CBWD5,0.15130544435860876
CBX7,0.2311095487846081
CCAR1,0.05122681246457867
CCBL2,0.023539371830475588
CCDC101,0.03686861401900317
CCDC102B,0.1285892697538866
CCDC106,0.04778971162856759
CCDC113,0.030962495914300576
CCDC114,0.12695667979961167
CCDC117,0.09434561787204256
CCDC129,0.1211374311107086
CCDC13,0.10138013864748192
CCDC134,0.0170337721455416
CCDC136,0.06705950578553171
CCDC137,0.01314064816346895
CCDC138,0.01297656884366526
CCDC14,0.1314829518555468
CCDC142,0.018248942143159374
CCDC151,0.037553678001260346
CCDC153,0.08785383186083599
CCDC157,0.03114908993487045
CCDC158,0.03328636507976936
CCDC159,0.0036648235916667813
CCDC174,0.07973609525984382
CCDC178,0.04350089285953635
CCDC181,0.025731477033634976
CCDC3,0.2230353895539259
CCDC30,0.02979938634642572
CCDC33,0.022308678332949326
CCDC34,0.02111911827369545
CCDC36,0.0031345205765779772
CCDC42,0.029944672972385164
CCDC43,0.04109450200464504
CCDC47,0.014122760604630543
CCDC54,0.030319963904556026
CCDC58,0.030726239543596608
CCDC6,0.03618426876476396
CCDC60,0.11875235146160464
CCDC61,0.04365059148850743
CCDC62,0.02671621846372871
CCDC63,0.04212681606623861
CCDC66,0.10853148644969296
CCDC69,0.016285690182924827
CCDC71,0.05976742973175864
CCDC77,0.07467561677978005
CCDC78,0.151309912561053
CCDC80,0.05453609083158601
CCDC81,0.035467607675915405
CCDC84,0.037804183922784805
CCDC89,0.007681316467373116
CCDC90B,0.021209428730375728
CCDC91,0.013716032740850093
CCDC92,0.032562234005908616
CCDC93,0.08603498605985761
CCIN,0.04143758495953586
CCL11,0.03192161987684986
CCL20,0.069595322637375
CCL25,0.040236037494525756
CCL27,0.00684076454394357
CCL7,0.009208142993950114
CCM2,0.03441948179698822
CCNA1,0.04967644103983483
CCNB1IP1,0.019248073224439208
CCNC,0.05969331750882216
CCND1,0.6264466590884847
CCND2,0.05069491782545927
CCND3,0.053504049477519584
CCNE1,0.05955672209343028
CCNF,0.03579902758495723
CCNH,0.04772315006248676
CCNK,0.07734458764936156
CCNT1,0.054207632227836706
CCNYL1,0.029837441970762445
CCPG1,0.043424006712758846
CCR10,0.052768720474738975
CCR4,0.006474859728299974
CCR7,0.03262343101862125
CCR9,0.034944179075168884
CCRN4L,0.04169840395170345
CCSAP,0.011429663734336638
CCSER1,0.05211676599900671
CCSER2,0.06620444370395231
CCT2,0.012547560852059844
CCT4,0.01769309426565542
CCT7,0.017378453391486668
CCZ1B,0.026383723778421457
CD101,0.06812788147428644
CD164,0.021632305298812805
CD19,0.017964374909476305
CD1A,0.04642603622592426
CD1E,0.087786687197047
CD2,0.15222805668236872
CD209,0.06807622303910486
CD247,0.0407560272620039
CD274,0.00953804142719961
CD28,0.0149032444338686
CD2AP,0.06596173228384596
CD300C,0.030450888415729613
CD300LB,0.019732579315907637
CD300LD,0.02383619273041069
CD300LF,0.10354091738455765
CD300LG,0.04791777381576845
CD302,0.0
CD34,0.06934293494567742
CD3E,0.035773030901195726
CD44,0.08050135859399767
CD48,0.022104386044456775
CD5,0.14268582163443003
CD55,0.06188851482275087
CD59,0.005717576546458856
CD68,0.01998061459236517
CD70,0.023253845214407844
CD74,0.09841201104610606
CD79A,0.023557346661430726
CD79B,0.04959268182387463
CD83,0.03910313787520783
CD86,0.03678141573131368
CD93,0.16122053762402028
CD97,0.09179161905061801
CDADC1,0.1038003182004817
CDC123,0.011609281399659008
CDC14B,0.04128381311617278
CDC20,0.05308759111388826
