gene,gene length,silent,nonsense,splice site,missense,recurrent missense,frameshift indel,inframe indel,lost start and stop,expression_CCLE,replication_time,HiC_compartment,gene_betweeness,gene_degree,exp_mean,exp_std,methy_mean,methy_std,cna_mean,cna_std,3'UTR,5'UTR,SNP,DEL,INS
AHCYL1,1593.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,19.333233109757305,373.0,0.02916888,0.0006639074283931484,139.0,12.042484054515455,0.475672677231494,0.03168304729308035,0.015062884260792775,0.20475,0.20405,0,0,2,0,0
AIM2,1032.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.580160062036363,866.0,0.008364007,0.0,1.0,4.238539229724581,1.686633618737856,0.6285855677640851,0.2590560641637425,0.233,0.2345488541860736,0,0,2,0,0
AJAP1,1236.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.475821063923526,921.0,0.003660757,1.965776407963247e-06,3.0,4.252348876558375,3.3255691861189294,0.1920758810037692,0.2366992116238826,0.1478,0.1452,0,0,1,0,0
AK2,720.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.623168837641032,233.0,0.02683501,5.0947884545253496e-05,31.0,11.766978440491565,0.6129514555605524,0.02084460414512664,0.03332073970797664,-0.2936,0.29510000000000003,0,0,1,0,0
AK5,1689.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.886733449881863,536.0,-0.008071406,1.8151959906919063e-06,8.0,3.705253119648383,1.6278898841911214,0.04538089050254355,0.03040455456355909,0.13345,0.2089654038351804,0,0,4,0,0
AKNAD1,2511.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,19.6115768940777,236.0,0.008164691,0.0,1.0,0.4811349187182253,0.8917986536763057,0.2480662770017388,0.10055641820365303,0.11715,0.12073546496369655,0,1,5,0,0
AKR1A1,978.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.736944405748027,161.0,0.02696786,1.2433906867666788e-05,28.0,11.30790808496192,0.4769511037641659,0.06098221675011994,0.0175965949364762,0.19475,0.18765,0,0,2,0,0
AKR7A3,996.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.62838715446363,448.0,0.04036309,0.00010913691657402648,10.0,3.97944318433303,1.2870275457044746,0.2790499906476597,0.2351586965009356,-0.040666666666666657,0.1788127574369967,0,0,2,0,0
AKR7L,996.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,19.60842629644841,448.0,0.03513426,0.0,1.0,3.6791871885411256,0.9910265440987688,0.2480662770017388,0.10055641820365303,-0.2795,0.2816,0,0,2,0,0
ALDH9A1,1557.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.295947359341085,408.0,-0.0003845727,4.424209178282366e-06,14.0,10.612113912426876,0.4896779369378486,0.03969397829088925,0.019957677036676127,0.42355,0.42015,0,0,1,0,0
ALG14,651.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.070506205842303,425.0,-0.00899466,0.0,1.0,7.666142608823272,0.5418425728725056,0.04301754840526971,0.04907537119700955,0.03829798367477802,0.13736636536981742,0,0,1,0,0
ALPL,1575.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.063782932514343,297.0,0.0418635,0.0,2.0,10.12189047776796,1.7418923497531278,0.04342356142075601,0.016814879498551757,0.03829798367477802,0.13736636536981742,0,0,1,0,0
AMIGO1,1482.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.01039697762005,272.0,0.03738143,1.7706509134063115e-05,13.0,6.231177277191505,0.7646589161866244,0.2480662770017388,0.10055641820365303,0.03829798367477802,0.13736636536981742,0,0,1,0,0
AMPD1,2343.0,0.4,0.0,0.0,0.6,0.0,0.0,0.0,0.0,19.19616793107981,472.0,0.01059793,1.5588598857844034e-06,5.0,0.9760627817377168,1.1569949478700596,0.4078993604985391,0.2318554892029077,0.13738,0.2341656798081221,0,0,5,0,0
AMPD2,2640.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,19.916244241850933,201.0,0.029085700000000006,1.391998329508335e-05,15.0,10.251364596974225,0.5827193439949547,0.053295636652019085,0.02268610600882632,0.2141,0.2205,0,0,2,0,0
AMY2B,1536.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,14.93280760069162,974.0,-0.01881541,0.0,1.0,6.687481750015378,1.5909777542903292,0.9260706898561668,0.04158062867686145,0.037116666666666666,0.08779991299666659,0,0,4,0,0
ANGPTL1,1476.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2366618235896,463.80403948712126,0.01834363665852081,0.0,0.0,5.154143712366573,2.1597417377086425,0.3984456541736473,0.2308006775602135,0.03829798367477802,0.13736636536981742,0,0,1,0,0
ANKRD13C,1626.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.17413034693236,396.0,-0.001240119,2.9449640668634333e-06,4.0,8.847943323442395,0.42180547184892464,0.2480662770017388,0.10055641820365303,0.10025,0.16711378109938552,0,1,4,0,0
ANKRD34A,1491.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2366618235896,463.80403948712126,0.01834363665852081,0.0,0.0,3.9493107656653104,0.8037813164676346,0.2480662770017388,0.10055641820365303,0.03829798367477802,0.13736636536981742,0,0,2,0,0
ANKRD35,3006.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.2366618235896,463.80403948712126,0.01834363665852081,0.0,1.0,4.202880763112922,1.3201330579341093,0.0746537824788069,0.05880845492294307,0.11813333333333333,0.14159778717668345,0,0,5,0,0
APCS,672.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.910719430155734,646.0,-0.004281544,2.1579060276070106e-05,14.0,0.0,0.0,0.4855237885730753,0.256696997344139,0.03829798367477802,0.13736636536981742,0,0,1,0,0
AQP10,906.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.65691448447981,236.0,0.02906639,0.0,0.0,0.5409165814053111,0.6836447383043227,0.6512346688875129,0.2303372160964449,0.03829798367477802,0.13736636536981742,0,0,1,0,0
ARF1,546.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.422389635004965,391.0,0.004712539,0.0006830671235435329,80.0,13.61273530699131,0.435302380711609,0.015175187443138312,0.008364367854780872,0.03829798367477802,0.13736636536981742,0,0,1,0,0
ARHGAP30,3306.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.39421585748761,250.0,0.02271094,0.0,0.0,8.554063081370893,0.9215107714243804,0.2480662770017388,0.10055641820365303,0.2475,0.2451363192185116,0,0,2,0,0
ARHGEF10L,3840.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,18.517504849026142,279.0,0.03035749,0.0,0.0,8.852631667911375,0.8234656577216946,0.03942170201869497,0.020680188600665256,-0.2795,0.2816,0,0,2,0,0
ARHGEF11,4689.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,19.87001125164467,350.0,0.03612695,6.617398398325312e-05,15.0,10.470663612330506,0.5025361793784311,0.08197457597218617,0.11998684988391504,0.278325,0.3128039751585648,0,0,3,0,0
ARHGEF2,2961.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.842672600659128,213.0,0.0321663,7.339305742058517e-05,42.0,11.355293050206106,0.52081945521089,0.07874821499269481,0.03357166745362171,0.2178,0.2156392589488287,0,0,2,0,0
ARID1A,6858.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,19.89647151135277,182.0,0.02749164,0.00010715271733528008,52.0,11.508115070950046,0.6686216547778745,0.028577698540273613,0.02842248713471713,-0.0477,0.1219795474659584,0,0,1,0,1
ARID4B,3939.0,0.25,0.25,0.0,0.5,0.0,0.0,0.0,0.0,19.071373846444573,297.0,0.02157151,2.694120469680005e-05,21.0,10.038417973352473,0.5556611122272411,0.2480662770017388,0.10055641820365303,0.08616666666666667,0.1824158953843905,0,0,4,0,0
ARNT,2370.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.769426255853627,188.0,0.03341297,0.00022061724919843803,42.0,10.31509686842294,0.4541230442405498,0.2480662770017388,0.10055641820365303,0.170475,0.2757843756905021,0,0,1,1,0
ASB17,888.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.10529880182364,603.0,-0.01090488,4.141986782444813e-06,20.0,0.0,0.0,0.6949656333080557,0.2165018005733303,0.238775,0.2439343495184719,1,0,3,0,0
ASH1L,8895.0,0.4,0.0,0.0,0.4,0.0,0.0,0.2,0.0,20.902882929227122,247.0,0.03315029,1.4643366527007545e-07,5.0,10.362895714095382,0.5375145673067736,0.025562396521483663,0.019522036387559682,0.30773333333333336,0.22487076782503806,0,1,5,1,0
ASPM,10434.0,0.2,0.0,0.0,0.6,0.0,0.0,0.0,0.2,17.75876649180669,614.0,-0.02455929,4.4378853334342045e-05,20.0,8.799092649190204,0.9541483506485928,0.02543230808608124,0.015685970751616023,0.2453125,0.34795491603618706,0,0,5,0,0
ASTN1,3885.0,0.4,0.0,0.0,0.4,0.0,0.2,0.0,0.0,12.676779337546588,940.0,-0.009137709,0.0,0.0,5.34629570204071,2.5482995736268705,0.2480662770017388,0.10055641820365303,0.13485999999999998,0.1864278906172572,2,0,9,1,0
ATAD3A,1905.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.70933122936915,248.0,0.02688662,0.00010712079593960285,52.0,9.365966218033817,0.7379049987879309,0.06292724978505729,0.06500953570774835,0.03829798367477802,0.13736636536981742,0,0,1,0,0
ATAD3B,1947.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.70933122936915,248.0,0.02688662,5.1949212601205046e-05,36.0,8.495059626248054,0.8173694274920286,0.2480662770017388,0.10055641820365303,0.03829798367477802,0.13736636536981742,0,0,1,0,0
ATAD3C,1236.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,20.718474345664546,187.0,0.02728094,2.2670096203953265e-07,3.0,7.342928660984827,1.2970478154947664,0.8155938588945891,0.16543743170155412,0.03829798367477802,0.13736636536981742,0,0,3,0,0
ATF6,2013.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,18.635661445151182,420.0,0.01621869,0.00013250541586656018,24.0,10.43196202800758,0.3698436316424675,0.041939962108095766,0.03536444153415638,-0.0014000000000000002,0.005,0,0,3,0,0
ATP13A2,3543.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.37297938114095,221.0,0.05227663,0.000615106166323408,54.0,9.946499846437636,0.5224827262914463,0.06297840579254034,0.02340028846409379,-0.19985,0.2540753546358508,0,0,3,0,0
ATP1A2,3063.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.67268620325319,386.0,0.02299702,1.0175730680950039e-05,15.0,4.219703267046304,2.4069253029112576,0.2480662770017388,0.10055641820365303,0.27518750000000003,0.34767414498888183,0,0,4,0,0
ATP1A4,3090.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,19.682785978668665,386.0,0.02907324,1.0179056657283298e-05,5.0,0.6195792870740728,0.8475881660288045,0.8387033997960478,0.07451853813655418,0.1616,0.18025034442870466,0,1,4,0,0
ATP2B4,3618.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.96919650301403,256.0,0.03531427,0.00021100210222652768,31.0,12.714326752173395,0.7071194843771266,0.04494199252833373,0.08157886361116058,-0.0625,0.10601367836274714,0,0,2,0,0
ATP6V0B,618.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.73929343339487,214.0,0.03941317,2.5588972672043545e-05,7.0,11.868936268839246,0.671840922418003,0.037878590387339664,0.04334740666012127,0.1457,0.0,0,0,1,0,0
ATP6V1G3,357.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.69127324737242,404.0,-0.01627596,0.0,0.0,0.0,0.0,0.7446727771478532,0.2734738031758672,0.3411,0.34090000000000004,0,0,1,0,0
ATP8B2,3672.0,0.25,0.0,0.0,0.5,0.0,0.25,0.0,0.0,20.693220640633296,236.0,0.03116069,3.208466694298593e-06,4.0,9.322621243437018,0.9620255125665048,0.030376276886315924,0.043242528800161814,0.1943,0.2375246303017857,0,0,3,0,1
B3GALNT2,1503.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.033295551249786,350.0,0.01637511,1.152263533277196e-05,8.0,9.437346914720557,0.5102090194013673,0.03408864195444945,0.007918584691496236,0.4893,0.491,0,0,1,0,0
B3GALT2,1269.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.2366618235896,463.80403948712126,0.01834363665852081,4.414200248382098e-06,10.0,1.0305378231483098,1.3302653855594198,0.1864405941607752,0.15276067615900746,0.06535,0.06415,0,0,2,0,0
B4GALT2,1206.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,19.73929343339487,214.0,0.03941317,0.0,1.0,10.342228885150018,0.478575966597767,0.03974867837259674,0.01798749250179499,0.21325,0.21315,0,0,2,0,0
B4GALT3,1182.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.474906069300577,234.0,0.03749509,0.00012209009690718447,25.0,10.150531424083027,0.5152699872941,0.04415841697271836,0.03019080794675504,0.03829798367477802,0.13736636536981742,0,0,1,0,0
BAI2,4758.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.157776198020727,173.0,0.03584472,8.167998013687208e-07,3.0,7.669787848412763,1.4478508146367526,0.0595333232578252,0.04842336560115172,-0.07306000000000001,0.3611141736348769,0,0,3,0,0
BARHL2,1164.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.331670651740048,897.0,-0.004452729,0.0,1.0,0.5724086341140546,1.2580874092675849,0.3275925875510606,0.3344143905578413,-0.04475,0.04625,0,0,1,0,0
BCAN,2736.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.82039791471944,180.0,0.03666845,0.00024367720298562509,13.0,2.862851529437858,1.9813211373842057,0.18523351093720705,0.2777091429806265,0.11114999999999996,0.15236042519849655,0,0,3,0,0
BCL9,4281.0,0.25,0.0,0.0,0.75,0.0,0.0,0.0,0.0,19.2366618235896,463.80403948712126,0.01834363665852081,5.969847888224832e-06,6.0,10.633261467175076,0.6697649536912745,0.05136493105181803,0.029234648130711537,0.07642,0.143909685567025,1,0,5,0,0
BMP8A,1209.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.968741312966614,352.0,0.032781599999999994,0.0,1.0,6.952557514061622,0.8662162735089173,0.1200130101764478,0.12933475632023214,0.03829798367477802,0.13736636536981742,0,0,1,0,0
BRDT,2856.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.24962690283093,242.0,0.009175858,4.597812851958788e-08,3.0,0.10758542250593166,0.9720768171244212,0.9008722887490486,0.10935669112042508,-0.026025000000000003,0.10201258194458172,0,0,2,0,0
BSDC1,1344.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.544781474010566,216.0,0.04070793,0.000104239439588593,3.0,10.892563995739438,0.44908131783154,0.08134236202672307,0.09153008596488277,0.01575,0.016149999999999998,0,0,1,0,0
BTBD8,1137.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.747612797899208,406.0,-0.006138818000000001,1.5207478487592262e-07,2.0,1.8326339527571889,1.2096458476705485,0.061970258435061584,0.055130572253204925,0.03829798367477802,0.13736636536981742,0,0,1,0,0
BTF3L4,477.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.3279389658723,315.0,0.01773163,3.2501842151579733e-05,24.0,10.684138745264097,0.5165994597522756,0.2480662770017388,0.10055641820365303,0.1442,0.1415,0,0,1,0,0
BTG2,477.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,19.132083468932077,420.0,0.02587524,8.64110050453106e-05,19.0,11.134703599331436,0.9105471969210496,0.040787719485520665,0.006978476974974547,0.38005,0.37755,0,0,2,0,0
C1QB,762.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.571106005111712,541.0,0.02857333,2.9080507203060028e-05,16.0,11.094916860918024,1.457053833415692,0.541816950407335,0.241845308416971,0.03829798367477802,0.13736636536981742,0,0,1,0,0
C1orf100,444.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,19.431195188358593,537.0,-0.0014657029999999998,0.0,0.0,0.0,0.0,0.2480662770017388,0.10055641820365303,0.20555,0.20655,0,0,2,0,0
C1orf101,2856.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.450161515661527,590.0,0.0006941447,0.0,0.0,3.843759329799744,1.1306151982235353,0.05990938520413655,0.06744781736981206,0.1235,0.1724971014249225,0,0,2,0,0
C1orf109,612.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.763523940873203,375.0,0.02730565,0.00010340865664815756,46.0,9.114652103691153,0.5267223481950647,0.033993985734365656,0.03480046058923912,0.6531500000000001,0.6358500000000001,0,0,1,0,0
C1orf111,786.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.472177165250653,391.0,0.001390811,5.626512219256054e-05,11.0,0.5000344860726718,0.9191733308426916,0.2480662770017388,0.10055641820365303,0.162225,0.19309820526095006,0,0,2,0,0
C1orf112,2562.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.70036385327619,614.0,0.0076672519999999985,1.4515005059870755e-05,7.0,8.09148668414421,0.5846043378326954,0.2480662770017388,0.10055641820365303,0.211,0.2119,1,0,2,0,0
CCDC181,1530.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.127174191684386,491.0,0.007203025,0.0,1.0,6.938141194178593,0.5779694709092879,0.2480662770017388,0.10055641820365303,0.30095,0.30185,0,0,1,0,0
C1orf116,1806.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,18.78410857533045,155.0,0.02517189,5.382239026501956e-07,3.0,8.382657578997398,1.7040366378264002,0.41348858932746185,0.21995595125729933,0.14975,0.2341596730865501,0,0,3,0,0
C1orf122,333.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.76376154786671,375.0,0.03260543,4.151945704368299e-07,4.0,9.834545836035025,0.7387259875168016,0.018565267289525084,0.005984327314488227,-0.0373,0.0364,1,0,2,0,0
C1orf127,2472.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.42210809993539,307.0,0.03305037,0.0,0.0,2.4675003417079053,0.8991309473374641,0.8655649849825422,0.14043505468490186,0.0776,0.08547754090987877,0,0,2,0,0
C1orf131,882.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.550246639558846,603.0,0.01382773,0.0,1.0,8.391297102961287,0.5093565775362361,0.028900433068769733,0.005566923405177493,0.3281,0.327,0,0,1,0,0
C1orf141,1203.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.761905681758467,673.0,-0.004997550999999999,0.0,0.0,0.7493246167552258,1.2075949241476656,0.2480662770017388,0.10055641820365303,-0.05795,0.05885,0,0,1,0,0
C1orf162,468.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.599872172858728,348.0,0.02762053,0.0,0.0,8.101063051754542,1.0994955911545348,0.2480662770017388,0.10055641820365303,0.27645000000000003,0.27345,0,0,1,0,0
C1orf168,2187.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,15.26849850534222,514.0,-0.006068864,0.0,0.0,3.969244427196772,2.173912314460109,0.2480662770017388,0.10055641820365303,0.1213,0.1464,0,2,5,0,0
