gene	gene length	silent	nonsense	splice site	missense	recurrent missense	normalized missense position entropy	frameshift indel	inframe indel	normalized mutation entropy	lost start and stop	missense to silent	non-silent to silent	inactivating p-value	entropy p-value	vest p-value	combined p-value	expression_CCLE	replication_time	HiC_compartment	gene_betweeness	gene_degree
AGRN	6138	0.3333333333333333	0.0	0.0	0.6666666666666666	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.14979029358897544	0.4341700128519459	1971475.0	239.0	0.01491109	9.33204613905154e-06	10.0
AHCTF1	6828	0.25	0.0	0.0	0.75	0.0	1.0	0.0	0.0	1.0	0.0	1.5	1.5	1.0	1.0	0.8077544426494345	0.9802077336529922	422581.0	405.0	0.004111425	4.1223181878505266e-05	15.0
AHCYL1	1593	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.08212203334154554	0.28739007362444524	660514.6	373.0	0.02916888	0.0006639074283931484	139.0
AHDC1	4812	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	1.0	1.0	0.5440696409140371	0.8752328748277994	738004.3	217.0	0.02515438	3.121233630167117e-05	10.0
AIDA	921	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.5279831045406547	0.8652011587982505	222205.8	392.0	0.001234602	2.220389713053781e-05	12.0
AJAP1	1236	0.14285714285714285	0.0	0.0	0.8571428571428571	0.0	1.0	0.0	0.0	0.8982265179691364	0.0	3.0	3.0	1.0	1.0	0.6724949562878278	0.939314504020187	5695.346	921.0	0.003660757	1.965776407963247e-06	3.0
AK2	720	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.21901007446342527	0.5516069969574254	807536.0	233.0	0.02683501	5.0947884545253496e-05	31.0
AKNAD1	2511	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.508646998982706	0.8524928899923575	801073.5	236.0	0.008164691	0.0	1.0
AKR7A2	1080	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.3036744609778317	0.6655933809274908	810462.2	448.0	0.04036309	5.764122722169605e-06	9.0
AKT3	1440	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.4798464491362764	0.832192477874818	208929.8	954.0	-0.003878738	1.1796062775878878e-05	12.0
ALDH4A1	1692	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	3.0	3.0	1.0	1.0	0.07828401440425865	0.2777056407655705	642600.0	453.0	0.02718929	1.57249907427897e-05	23.0
ALDH9A1	1557	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	321830.8	408.0	-0.0003845727	4.424209178282366e-06	14.0
ALPL	1575	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.4076640847941296	0.7734658643605187	547986.3	297.0	0.0418635	0.0	2.0
AMIGO1	1482	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.049504950495049514	1.0	0.043798177995795384	0.1808060205297162	1056159.0	272.0	0.03738143	1.7706509134063115e-05	13.0
AMPD2	2640	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	989433.2	201.0	0.029085700000000003	1.391998329508335e-05	15.0
AMY2A	1536	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.4106776180698152	0.7761588322523831	27205.08	1015.0	-0.01987349	5.448971747492104e-07	4.0
ANGEL2	1635	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	315884.3	412.0	0.01206556	1.6735744881134956e-06	7.0
ANGPTL3	1383	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.4084967320261438	0.7742121587622874	625033.4732845911	459.9333805095026	0.018382919206535144	0.0	1.0
ANKRD13C	1626	0.0	0.0	0.0	0.5	0.0	1.0	0.5	0.0	1.0	0.0	1.0	2.0	1.0	1.0	0.124750499001996	0.3844111208012113	295771.9	396.0	-0.001240119	2.9449640668634333e-06	4.0
ANKRD34A	1491	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.2975304968759298	0.6582084346155813	625033.4732845911	459.9333805095026	0.018382919206535144	0.0	0.0
ANKRD35	3006	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	1.0	1.0	0.6093845216331505	0.9112162170066752	625033.4732845911	459.9333805095026	0.018382919206535144	0.0	1.0
AP4B1	2220	0.25	0.0	0.0	0.75	0.0	1.0	0.0	0.0	1.0	0.0	1.5	1.5	1.0	1.0	0.3105590062111801	0.6737209191168685	335230.6	545.0	0.01264193	4.619835438584507e-07	4.0
APH1A	798	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.1212709192335678	0.3771196015382863	1213150.0	197.0	0.0377598	0.0002772319474764497	22.0
APOA1BP	867	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.4050222762251924	0.7710867599688305	2049505.0	180.0	0.03700808	1.4979174865977625e-05	16.0
AQP10	906	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.37936267071320173	0.7470647255843175	1653296.0	236.0	0.02906639	0.0	0.0
ARF1	546	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.8467400508044031	0.9876050272779214	702621.2	391.0	0.004712539	0.0006830671235435329	80.0
ARHGAP29	3786	0.6666666666666666	0.0	0.0	0.3333333333333333	0.0	1.0	0.0	0.0	1.0	0.0	0.3333333333333333	0.3333333333333333	1.0	1.0	0.7293946024799417	0.9595480675274816	466143.7	327.0	-0.008548422	1.1210784456458e-05	9.0
ARHGAP30	3306	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.4697040864255519	0.8246371000053276	689033.1	250.0	0.02271094	0.0	0.0
ARHGEF10L	3840	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	1.0	1.0	0.5988023952095808	0.9058824110351279	375252.2	279.0	0.03035749	0.0	0.0
ARHGEF11	4689	0.25	0.0	0.0	0.75	0.0	1.0	0.0	0.0	1.0	0.0	1.5	1.5	1.0	1.0	0.4393673110720562	0.8007115625061882	958228.2	350.0	0.03612695	6.617398398325312e-05	15.0
ARHGEF16	2130	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.14832393948383268	0.4313789108294077	248448.3	483.0	0.02143424	1.5429093062171875e-06	5.0
ARHGEF19	2409	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	3.0	3.0	1.0	1.0	0.43763676148796504	0.7992849121865069	824718.8	186.0	0.04027805	0.0	0.0
ARID1A	6858	0.0	0.3	0.1	0.3	0.0	1.0	0.3	0.0	0.4084313719900202	0.0	3.0	10.0	0.0009	1.0	0.9578544061302682	0.9990991278356772	975965.1	182.0	0.02749164	0.00010715271733528008	52.0
ARID4B	3939	0.6666666666666666	0.0	0.3333333333333333	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.3333333333333333	0.30156815440289503	1.0	1.0	1.0	550877.2	297.0	0.02157151	2.694120469680005e-05	21.0
ARPC5	465	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.2177700348432056	0.5497203090194395	608113.8	407.0	0.02430015	2.388266858807965e-05	28.0
ASAP3	2712	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	1.0	1.0	0.8703220191470844	0.9912027840440544	1050777.0	159.0	0.02943262	8.808401607953754e-06	6.0
ASH1L	8895	0.3333333333333333	0.0	0.0	0.6666666666666666	0.0	1.0	0.0	0.0	1.0	0.0	1.3333333333333333	1.3333333333333333	1.0	1.0	0.3486750348675035	0.7160442547898793	1960625.0	247.0	0.03315029	1.4643366527007545e-07	5.0
ASPM	10434	0.2727272727272727	0.09090909090909091	0.0	0.6363636363636364	0.0	1.0	0.0	0.0	1.0000000000000002	0.0	1.75	2.0	0.6788866259334692	1.0	0.7993605115907274	0.9783718876776772	221778.5	614.0	-0.02455929	4.4378853334342045e-05	20.0
ASTN1	3885	0.3	0.0	0.0	0.7	0.0	1.0	0.0	0.0	1.0	0.0	1.75	1.75	1.0	1.0	0.8741258741258742	0.9917228085293759	6546.731	940.0	-0.009137709	0.0	0.0
ATAD3A	1905	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	1.0	1.0	0.7147962830593281	0.9547946359423476	1714469.0	248.0	0.02688662	0.00010712079593960285	52.0
ATAD3C	1236	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.6622516556291391	0.9351719541899556	1725369.0	187.0	0.02728094	2.2670096203953265e-07	3.0
ATF3	546	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.17866714311238166	1.0	1.0	1.0	418310.3	224.0	0.02153846	9.266445443786476e-05	49.0
ATF6	2013	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	407279.0	420.0	0.01621869	0.00013250541586656018	24.0
ATP1A1	3072	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.6811989100817438	0.9427118053081224	616485.3	464.0	0.01780357	0.00031393362629249385	102.0
ATP1A2	3063	0.5	0.25	0.0	0.25	0.0	1.0	0.0	0.0	1.0	0.0	0.3333333333333333	0.6666666666666666	0.20230629172567266	1.0	0.9328358208955224	0.9976922226199724	835734.1	386.0	0.02299702	1.0175730680950039e-05	15.0
ATP1A4	3090	0.3333333333333333	0.0	0.0	0.6666666666666666	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.5252100840336135	0.8634227606980953	841605.3	386.0	0.02907324	1.0179056657283298e-05	5.0
ATP5F1	771	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	397612.7	348.0	0.02304096	0.0002453823278865976	79.0
ATP8B2	3672	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	1.0	1.0	0.8488964346349746	0.9879610231149364	1695430.0	236.0	0.03116069	3.208466694298593e-06	4.0
ATPAF1	1056	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.06490977541217707	0.24242224094059275	612038.1	266.0	0.02255483	2.4719537988899816e-08	3.0
AUNIP	1074	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.1720578114246387	0.4748666114432272	746382.2	372.0	0.02388579	2.2298079439439985e-07	3.0
AVPR1B	1275	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	755855.8	400.0	0.0101593	0.0	1.0
AXDND1	3039	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.526592943654555	0.8643114438284092	495703.9	593.0	-0.002456836	0.0	0.0
B3GALNT2	1503	0.0	0.5	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	1.0	2.0	0.2871088142405972	1.0	0.5938242280285035	0.9033087386105314	536527.6	350.0	0.01637511	1.152263533277196e-05	8.0
B3GALT2	1269	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.7220216606498195	0.9571842163460664	625033.4732845911	459.9333805095026	0.018382919206535144	4.414200248382098e-06	10.0
BAI2	4758	0.42857142857142855	0.0	0.0	0.5714285714285714	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.51440329218107	0.8563517006369585	1169755.0	173.0	0.03584472	8.167998013687208e-07	3.0
BARHL2	1164	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	82474.08	897.0	-0.004452729	0.0	1.0
BCAN	2736	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	3.0	3.0	1.0	1.0	0.25119316754584275	0.5982248289420198	1851672.0	180.0	0.03666845	0.00024367720298562509	13.0
BCAR3	2478	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	595694.6	173.0	0.009017685	4.153404341696582e-06	11.0
BCL2L15	492	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	335230.6	545.0	0.01264193	7.56997636119202e-07	3.0
BCL9	4281	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.2269117313365101	0.5634658919582144	625033.4732845911	459.9333805095026	0.018382919206535144	5.969847888224832e-06	6.0
BEST4	1422	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.1996406468356957	0.5213089028499661	574317.2	191.0	0.04295278	0.0	1.0
BMP8A	1209	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1026100.0	352.0	0.032781599999999994	0.0	1.0
BMP8B	1209	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.1870207593042828	0.5005677306838592	975798.5	388.0	0.03857199	2.3084401076855454e-06	5.0
BOLA1	414	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	798975.2	560.0	0.01661897	5.619152690326154e-05	11.0
BPNT1	927	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.0645244547683572	0.2413673366461323	638729.1	613.0	-0.006215855	1.23640944799747e-06	6.0
BRDT	2856	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.3954132068011072	0.762287057211478	311661.9	242.0	0.009175858	4.597812851958788e-08	3.0
BROX	1236	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.2008032128514056	0.5231786929792293	221958.7	236.0	-0.001250307	1.2441705366854264e-06	7.0
BSDC1	1344	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.31806615776081426	0.6824096293151909	1529661.0	216.0	0.04070793	0.000104239439588593	3.0
BTBD8	1137	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.6317119393556538	0.9218709923555748	220070.5	406.0	-0.006138818000000001	1.5207478487592262e-07	2.0
BTG2	477	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.3992015968063872	0.7657839259628056	574553.2	420.0	0.02587524	8.64110050453106e-05	19.0
C1QA	738	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.10844810758052273	1.0	1.0	1.0	389456.4	541.0	0.02857333	6.02950739487509e-05	17.0
C1QC	738	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	1.0	1.0	0.5662514156285391	0.8882882798311259	389456.4	541.0	0.02857333	0.0	2.0
C1orf100	444	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.18796992481203006	0.5021566359687131	706922.8	537.0	-0.0014657029999999998	0.0	0.0
C1orf101	2856	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.3304692663582287	0.6963785906695851	716277.7	590.0	0.0006941447	0.0	0.0
C1orf110	909	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.5285412262156448	0.8655573311996229	334194.8	540.0	-0.006822712	0.0	1.0
C1orf111	786	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.16223231667748214	0.4572884356680513	363645.5	391.0	0.001390811	5.626512219256054e-05	11.0
C1orf116	1806	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	1.0	1.0	0.4280821917808219	0.7912842743861218	451418.3	155.0	0.02517189	5.382239026501956e-07	3.0
C1orf127	2472	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	702484.1	307.0	0.03305037	0.0	0.0
C1orf141	1203	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.43327556325823213	0.7956591631914443	444524.2	673.0	-0.004997550999999999	0.0	0.0
C1orf158	585	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.12403870007442322	0.3829275198083569	141239.5	571.0	0.01807398	0.0	0.0
C1orf159	597	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.5509641873278237	0.8793859326263439	2134483.0	234.0	0.02119903	0.0	1.0
C1orf162	468	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.03338117969089028	0.14686927997209254	397299.8	348.0	0.02762053	0.0	0.0
C1orf168	2187	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	39469.81	514.0	-0.006068864	0.0	0.0
C1orf174	732	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.7012622720897616	0.950121544173986	248975.3	412.0	0.02028935	2.4449924518719226e-05	9.0
C1orf210	342	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.7007708479327261	0.9499469786227746	1091212.0	264.0	0.0302937	0.0	0.0
C1orf43	762	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.06985679357317501	0.25576723287111963	2028928.0	185.0	0.03462577	1.2551249908344455e-05	5.0
C1orf53	438	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	98526.77	448.0	-0.01786	0.0	0.0
C1orf56	1026	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1614665.0	165.0	0.04028727	0.0	0.0
C1orf74	810	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	3.0	3.0	1.0	1.0	0.00037999999999999997	0.00337262893599266	220312.1	429.0	0.018346	0.0	0.0
C1orf87	1641	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.31338138514572234	0.6770085701335338	66197.38	942.0	-0.01254231	0.0	1.0
C1orf94	1797	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.2457002457002457	0.5905756755416472	28615.62	907.0	0.01607165	0.00021495139705683368	63.0
C8A	1755	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.6666666666666666	0.6666666666666666	1.0	1.0	0.15547263681592038	0.4448516063241084	39104.23	713.0	-0.01451069	0.00010421338130940842	2.0
CA6	942	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.2204099625303064	0.5537284550764441	840956.3	264.0	0.03084746	1.925469388043013e-07	3.0
CACHD1	3672	0.0	0.5	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	1.0	2.0	0.1478633742422002	1.0	0.8976660682226212	0.9945755309740504	213590.9	581.0	-0.005703065	4.9878139769460196e-06	3.0
CACNA1E	6942	0.45454545454545453	0.0	0.0	0.5454545454545454	0.0	1.0	0.0	0.0	1.0000000000000002	0.0	1.0	1.0	1.0	1.0	0.6305170239596469	0.9213210108528728	111355.8	832.0	0.009653621999999999	4.1100815478365905e-07	2.0
CACNA1S	5622	0.0	0.16666666666666666	0.0	0.8333333333333334	0.0	1.0	0.0	0.0	1.0	0.0	5.0	6.0	0.23180343069077425	1.0	0.3235198964736331	0.6886103730669619	522608.8	490.0	0.03061653	4.157670303749591e-06	4.0
CACYBP	687	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	176817.9	828.0	0.004125236	0.00015053000637510117	50.0
CADM3	1299	0.6666666666666666	0.0	0.0	0.3333333333333333	0.0	1.0	0.0	0.0	1.0	0.0	0.3333333333333333	0.3333333333333333	1.0	1.0	0.7047216349541929	0.9513406611542676	99569.46	785.0	0.014330200000000001	0.0	0.0
