gene	gene length	silent	nonsense	splice site	missense	recurrent missense	normalized missense position entropy	frameshift indel	inframe indel	normalized mutation entropy	lost start and stop	missense to silent	non-silent to silent	inactivating p-value	entropy p-value	vest p-value	combined p-value	expression_CCLE	replication_time	HiC_compartment	gene_betweeness	gene_degree
ACOT11	1824	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.4081632653061225	0.7739134794108717	688013.7	415.0	0.01756964	7.678666519753551e-08	4.0
ACTL8	1101	0.3333333333333333	0.0	0.0	0.6666666666666666	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.6305170239596469	0.9213210108528728	249962.3	416.0	0.02650356	0.0	1.0
ACTN2	2685	0.5	0.5	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.5	0.3460207612456747	1.0	1.0	1.0	427179.7	682.0	-0.009612596	0.00024635454564851135	62.0
ACTRT2	1134	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.5793801642856949	0.0	3.0	3.0	1.0	1.0	0.04202033784351626	0.1752080655321019	308009.3	634.0	0.01910433	0.0	0.0
ADAM15	2592	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.7107320540156361	0.953418463491295	1696720.0	214.0	0.04370952	7.289549375923378e-05	31.0
ADAM30	2373	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	3.0	3.0	1.0	1.0	0.27292576419213976	0.6273350018591388	390094.2	560.0	0.009313993000000001	0.0	0.0
ADAMTS4	2514	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.036024352462264486	0.1557534533641343	728669.0	234.0	0.03749509	1.26441181554528e-06	3.0
ADAMTSL4	3225	0.6666666666666666	0.0	0.0	0.3333333333333333	0.0	1.0	0.0	0.0	1.0	0.0	0.3333333333333333	0.3333333333333333	1.0	1.0	0.9478672985781992	0.9986168406900756	1475649.0	152.0	0.03127347	0.0005887446183600722	107.0
ADAR	3681	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1927515.0	403.0	0.03639176	2.7678090715688286e-05	39.0
ADCK3	1944	0.4	0.0	0.0	0.6	0.0	1.0	0.0	0.0	0.8277293767706428	0.0	1.0	1.0	1.0	1.0	0.2667377967457989	0.6192288977737465	411155.6	481.0	0.004611321	0.0001259815539826139	13.0
ADCY10	4833	0.4	0.2	0.0	0.4	0.0	1.0	0.0	0.0	1.0	0.0	0.6666666666666666	1.0	0.3669724770642202	1.0	0.9140767824497258	0.9961980840948716	534610.7	238.0	0.01328722	0.0	0.0
ADIPOR1	1128	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.4025764895330113	0.7688688261156329	421205.7	389.0	0.03032769	3.8266747506163036e-05	11.0
ADORA1	981	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.5608524957936063	0.8851920016158179	469028.9	453.0	0.03682687	9.132376682258703e-06	7.0
ADPRHL2	1092	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	853739.5	282.0	0.02710964	4.582696043844408e-06	10.0
AGBL4	1512	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.13689253935660506	1.0	1.0	1.0	16483.19	1041.0	-0.01843567	0.0	0.0
AGL	4599	0.0	0.3333333333333333	0.0	0.3333333333333333	0.0	1.0	0.3333333333333333	0.0	0.5793801642856949	0.0	1.0	3.0	0.3177629488401653	1.0	0.49578582052553294	0.8436347342449553	289704.4	595.0	0.008860483	0.00015715112145144264	47.0
AGRN	6138	0.4	0.0	0.0	0.6	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.6064281382656155	0.9097447201803892	1971475.0	239.0	0.01491109	9.33204613905154e-06	10.0
AGT	1458	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.5017561465127948	0.8477877778377609	422372.1	568.0	0.00627829	5.497217174772501e-05	11.0
AGTRAP	480	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.3637686431429611	0.7316250306231753	606580.4	187.0	0.03595755	0.0007340343141945262	72.0
AHCTF1	6828	0.2	0.0	0.0	0.8	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.17044486108743825	0.4720203562201676	422581.0	405.0	0.004111425	4.1223181878505266e-05	15.0
AHCYL1	1593	0.3333333333333333	0.0	0.0	0.6666666666666666	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.20292207792207792	0.5265692423358805	660514.6	373.0	0.02916888	0.0006639074283931484	139.0
AHDC1	4812	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.6666666666666666	0.6666666666666666	1.0	1.0	0.6540222367560498	0.9317291870156476	738004.3	217.0	0.02515438	3.121233630167117e-05	10.0
AIDA	921	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.1493205913095416	1.0	1.0	1.0	222205.8	392.0	0.001234602	2.220389713053781e-05	12.0
AIM1L	4986	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1021101.0	217.0	0.02159451	0.0	0.0
AIM2	1032	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.6920415224913494	0.9467884578300314	97976.31	866.0	0.008364007	0.0	1.0
AJAP1	1236	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.055614259496134806	0.216301409535037	5695.346	921.0	0.003660757	1.965776407963247e-06	3.0
AK2	720	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.5040322580645161	0.8493523230154643	807536.0	233.0	0.02683501	5.0947884545253496e-05	31.0
AK5	1689	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	1.0	1.0	0.6844626967830253	0.9439569697252308	484699.3	536.0	-0.008071406	1.8151959906919063e-06	8.0
AKNAD1	2511	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	1.0	1.0	0.7132667617689016	0.9542794497948632	801073.5	236.0	0.008164691	0.0	1.0
AKR1A1	978	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.2534854245880862	0.6013812304937485	873799.5	161.0	0.02696786	1.2433906867666788e-05	28.0
AKR7A3	996	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	810462.2	448.0	0.04036309	0.00010913691657402648	10.0
ALDH9A1	1557	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.07140307033202427	0.2598653629926506	321830.8	408.0	-0.0003845727	4.424209178282366e-06	14.0
ALG6	1524	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	133567.4	477.0	0.0015803079999999999	3.3664461570798414e-06	6.0
AMPD1	2343	0.0	0.2	0.0	0.8	0.0	1.0	0.0	0.0	1.0	0.0	4.0	5.0	0.2603488674824265	1.0	0.6317119393556538	0.9218709923555748	600650.2	472.0	0.01059793	1.5588598857844034e-06	5.0
AMPD2	2640	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	1.0	1.0	0.20920502092050208	0.5364938381806202	989433.2	201.0	0.029085700000000003	1.391998329508335e-05	15.0
AMY2A	1536	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	4.0	4.0	1.0	1.0	0.4139072847682119	0.77902039738103	27205.08	1015.0	-0.01987349	5.448971747492104e-07	4.0
AMY2B	1536	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	4.0	4.0	1.0	1.0	0.3790750568612585	0.7467858431748002	31275.85	974.0	-0.01881541	0.0	1.0
ANGEL2	1635	0.3333333333333333	0.0	0.0	0.6666666666666666	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.4580852038479157	0.8157123580246481	315884.3	412.0	0.01206556	1.6735744881134956e-06	7.0
ANGPTL3	1383	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.07827788649706457	0.2776900302222909	619223.2176391274	460.6222093918399	0.018310236927756608	0.0	1.0
ANKRD13C	1626	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.14392630972941853	0.4229208187073775	295771.9	396.0	-0.001240119	2.9449640668634333e-06	4.0
ANKRD35	3006	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.010236567064869126	0.05713835706323313	619223.2176391274	460.6222093918399	0.018310236927756608	0.0	1.0
ANXA9	1038	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.16863406408094436	0.4688067812832436	1621279.0	172.0	0.03036572	3.4993985973177528e-06	4.0
AP4B1	2220	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.4384042086804033	0.7999184319606536	335230.6	545.0	0.01264193	4.619835438584507e-07	4.0
APH1A	798	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.07906388361796332	0.2796884171337105	1213150.0	197.0	0.0377598	0.0002772319474764497	22.0
AQP10	906	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1653296.0	236.0	0.02906639	0.0	0.0
ARHGAP29	3786	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	466143.7	327.0	-0.008548422	1.1210784456458e-05	9.0
ARHGAP30	3306	0.3333333333333333	0.0	0.0	0.6666666666666666	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.4950495049504951	0.8431175799074819	689033.1	250.0	0.02271094	0.0	0.0
ARHGEF10L	3840	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	375252.2	279.0	0.03035749	0.0	0.0
ARHGEF11	4689	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	3.0	3.0	1.0	1.0	0.05405989836739107	0.2117884429739469	958228.2	350.0	0.03612695	6.617398398325312e-05	15.0
ARHGEF16	2130	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.10041168792047396	0.331205609493875	248448.3	483.0	0.02143424	1.5429093062171875e-06	5.0
ARHGEF19	2409	0.3333333333333333	0.0	0.0	0.6666666666666666	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.5899705014749262	0.9012877527034888	824718.8	186.0	0.04027805	0.0	0.0
ARHGEF2	2961	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.08277460475126233	0.2890186218473161	1880483.0	213.0	0.0321663	7.339305742058517e-05	42.0
ARID1A	6858	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.27586206896551724	0.6311322174639	975965.1	182.0	0.02749164	0.00010715271733528008	52.0
ARID4B	3939	0.25	0.25	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.5	0.2857959416976279	1.0	0.7299270072992701	0.9597158684963748	550877.2	297.0	0.02157151	2.694120469680005e-05	21.0
ARL8A	561	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	649163.6	297.0	0.03403832	3.205116257344207e-06	8.0
ARTN	687	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.17470300489168414	0.4795017228676109	877978.3	214.0	0.0354651	0.0	1.0
ASB17	888	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.6056935190793459	0.9093768412707396	140995.4	603.0	-0.01090488	4.141986782444813e-06	20.0
ASH1L	8895	0.16666666666666666	0.16666666666666666	0.0	0.6666666666666666	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.5	0.3992015968063872	1.0	0.5405405405405406	0.8730733184271533	1960625.0	247.0	0.03315029	1.4643366527007545e-07	5.0
ASPM	10434	0.2222222222222222	0.2222222222222222	0.0	0.5555555555555556	0.0	1.0	0.0	0.0	0.9298966940476158	0.0	1.6666666666666667	2.3333333333333335	0.261369576581286	1.0	0.357653791130186	0.7253897798181559	221778.5	614.0	-0.02455929	4.4378853334342045e-05	20.0
ASTN1	3885	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.15087507543753773	0.436225573259553	6546.731	940.0	-0.009137709	0.0	0.0
ATAD3A	1905	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.06994474365251452	0.2560012397738705	1714469.0	248.0	0.02688662	0.00010712079593960285	52.0
ATAD3B	1947	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.4446420631391729	0.8050180849164867	1714469.0	248.0	0.02688662	5.1949212601205046e-05	36.0
ATAD3C	1236	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	1.0	1.0	0.3776435045317221	0.7453945007835203	1725369.0	187.0	0.02728094	2.2670096203953265e-07	3.0
ATP13A2	3543	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.2340823970037453	0.5739892560060613	678964.8	221.0	0.05227663	0.000615106166323408	54.0
ATP1A1	3072	0.25	0.0	0.0	0.5	0.0	1.0	0.25	0.0	1.0	0.0	1.0	1.5	1.0	1.0	0.6180469715698393	0.9154454997752164	616485.3	464.0	0.01780357	0.00031393362629249385	102.0
ATP1A2	3063	0.6666666666666666	0.0	0.0	0.3333333333333333	0.0	1.0	0.0	0.0	1.0	0.0	0.3333333333333333	0.3333333333333333	1.0	1.0	0.6222775357809583	0.9174667621377571	835734.1	386.0	0.02299702	1.0175730680950039e-05	15.0
ATP1A4	3090	0.25	0.0	0.0	0.75	0.0	1.0	0.0	0.0	1.0	0.0	1.5	1.5	1.0	1.0	0.6729475100942126	0.9394939073321448	841605.3	386.0	0.02907324	1.0179056657283298e-05	5.0
ATP1B1	912	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	231221.5	416.0	0.01888767	0.00021557803950513515	72.0
ATP2B4	3618	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.3000300030003	1.0	1.0	1.0	513211.4	256.0	0.03531427	0.00021100210222652768	31.0
ATP6V0B	618	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.3631082062454611	0.7309565723698124	875223.4	214.0	0.03941317	2.5588972672043545e-05	7.0
ATP8B2	3672	0.0	0.0	0.3333333333333333	0.6666666666666666	0.0	1.0	0.0	0.0	1.0	0.0	2.0	3.0	0.12997140629061607	1.0	0.32948929159802304	0.6952920673843366	1695430.0	236.0	0.03116069	3.208466694298593e-06	4.0
ATXN7L2	2169	0.3333333333333333	0.0	0.0	0.6666666666666666	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.1479071143321994	0.4305828735554715	1056159.0	272.0	0.03738143	7.960811498712054e-06	8.0
AUNIP	1074	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.34002040122407345	0.7068172932920291	746382.2	372.0	0.02388579	2.2298079439439985e-07	3.0
AVPR1B	1275	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	1.0	1.0	0.4930966469428008	0.8417406734363594	755855.8	400.0	0.0101593	0.0	1.0
AXDND1	3039	0.3333333333333333	0.0	0.0	0.6666666666666666	0.0	1.0	0.0	0.0	1.0	0.0	1.3333333333333333	1.3333333333333333	1.0	1.0	0.2070393374741201	0.5330945067628328	495703.9	593.0	-0.002456836	0.0	0.0
B3GALNT2	1503	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	536527.6	350.0	0.01637511	1.152263533277196e-05	8.0
B3GALT6	990	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.5494505494505495	0.8784815940047824	2356409.0	196.0	0.02742994	2.6756876984433037e-06	3.0
B4GALT2	1206	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	1.0	1.0	0.3313452617627568	0.6973473692331535	875223.4	214.0	0.03941317	0.0	1.0
B4GALT3	1182	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.7961783439490446	0.9776529204187954	728669.0	234.0	0.03749509	0.00012209009690718447	25.0
BAI2	4758	0.0	0.0	0.0	0.5	0.0	1.0	0.25	0.25	1.0	0.0	2.0	4.0	1.0	1.0	0.09231905465288036	0.31226963775571626	1169755.0	173.0	0.03584472	8.167998013687208e-07	3.0
BARHL2	1164	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	82474.08	897.0	-0.004452729	0.0	1.0
BCAR3	2478	0.3333333333333333	0.0	0.0	0.6666666666666666	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.4168403501458941	0.7815973254929377	595694.6	173.0	0.009017685	4.153404341696582e-06	11.0
BCL9	4281	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	3.0	3.0	1.0	1.0	0.0085	0.049025357481629867	619223.2176391274	460.6222093918399	0.018310236927756608	5.969847888224832e-06	6.0
BLZF1	1203	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.21649707728945655	1.0	1.0	1.0	286300.2	491.0	0.007203025	0.00010979369079872948	50.0
BNIPL	1074	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.25412960609911056	0.602264518899458	1614665.0	165.0	0.04028727	3.639495921448684e-06	16.0
BPNT1	927	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.1765536723163842	0.4827207550126095	638729.1	613.0	-0.006215855	1.23640944799747e-06	6.0
BRDT	2856	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.4595588235294117	0.8168604453096031	311661.9	242.0	0.009175858	4.597812851958788e-08	3.0
BSDC1	1344	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1529661.0	216.0	0.04070793	0.000104239439588593	3.0
BSND	963	0.6666666666666666	0.0	0.0	0.3333333333333333	0.0	1.0	0.0	0.0	1.0	0.0	0.3333333333333333	0.3333333333333333	1.0	1.0	0.2550369803621525	0.603505922802906	454765.6	217.0	0.0126251	1.0704260752624492e-05	2.0
C1QB	762	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.25094102885821834	0.5978763644271465	389456.4	541.0	0.02857333	2.9080507203060028e-05	16.0
C1QC	738	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.3071253071253071	0.6696865626966504	389456.4	541.0	0.02857333	0.0	2.0
C1orf105	552	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	135244.0	400.0	0.01108323	1.1871538159362527e-06	3.0
C1orf111	786	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	363645.5	391.0	0.001390811	5.626512219256054e-05	11.0
C1orf112	2562	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.4325259515570935	0.7950315531185688	212979.8	614.0	0.007667251999999999	1.4515005059870755e-05	7.0
CCDC181	1530	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.21482277121374865	0.5452077144423269	286300.2	491.0	0.007203025	0.0	1.0
C1orf116	1806	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.21186440677966098	0.5406374575418357	451418.3	155.0	0.02517189	5.382239026501956e-07	3.0
C1orf127	2472	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.2331002331002331	0.5725610100093066	702484.1	307.0	0.03305037	0.0	0.0
C1orf146	543	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.2978850163836759	0.6586379857008932	304492.0	524.0	-0.002668194	0.0	0.0
C1orf158	585	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	141239.5	571.0	0.01807398	0.0	0.0
C1orf177	1257	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.7142857142857143	0.9546230261580092	521960.7	249.0	0.02489867	0.0	0.0
C1orf194	474	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.2683843263553409	1.0	1.0	1.0	989912.7	215.0	0.0177891	0.0	0.0
C1orf198	984	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.22070183182520411	0.5541696459247412	446792.8	592.0	0.01156184	1.3365054225249104e-05	3.0
C1orf210	342	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1091212.0	264.0	0.0302937	0.0	0.0
C1orf27	1365	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.6934812760055479	0.9473169478937292	277881.6	399.0	-0.01368128	1.446933970076189e-06	2.0
C1orf50	600	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.3614022406938923	0.7292243226616512	820426.2	426.0	0.02981054	9.919510780358985e-07	6.0
C1orf54	396	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1213150.0	197.0	0.0377598	0.0	0.0
C1orf94	1797	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	28615.62	907.0	0.01607165	0.00021495139705683368	63.0
C4BPA	1794	0.0	0.3333333333333333	0.0	0.6666666666666666	0.0	1.0	0.0	0.0	1.0	0.0	2.0	3.0	0.4943153732081068	1.0	0.19047619047619047	0.5063291574482921	501292.8	142.0	0.02175744	3.0221998152493986e-06	8.0
C8A	1755	0.6666666666666666	0.0	0.0	0.3333333333333333	0.0	1.0	0.0	0.0	1.0	0.0	0.3333333333333333	0.3333333333333333	1.0	1.0	0.832639467110741	0.9851411682746432	39104.23	713.0	-0.01451069	0.00010421338130940842	2.0
C8B	1776	0.3333333333333333	0.0	0.0	0.6666666666666666	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.2704164413196322	0.6240649359018207	38776.15	713.0	-0.01176195	3.0666072645280413e-06	2.0
CA14	1014	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1213150.0	197.0	0.0377598	7.697936939643763e-05	44.0
