gene	gene length	silent	nonsense	splice site	missense	recurrent missense	normalized missense position entropy	frameshift indel	inframe indel	normalized mutation entropy	lost start and stop	missense to silent	non-silent to silent	inactivating p-value	entropy p-value	vest p-value	combined p-value	expression_CCLE	replication_time	HiC_compartment	gene_betweeness	gene_degree
RTCA	1140	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.5221932114882507	0.8614713434112843	333323.8	526.0	0.007236111	9.892311683327795e-07	10.0
RYR2	14904	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	86856.38	1024.0	-0.02437893	0.00010328885804601809	25.0
SELE	1833	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.16194331983805668	0.4567625720670511	269221.5	597.0	0.01157435	2.8969371819852376e-06	9.0
SLC26A9	2664	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.28145229383619474	0.6382753495746947	690729.2	431.0	0.03280121	0.0	1.0
SPTA1	7260	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.1450747134774409	0.425142376890108	177546.8	940.0	0.001272281	1.1650900608471095e-05	19.0
SZT2	10128	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1088321.0	252.0	0.02706787	1.7326131778239772e-05	7.0
TNFRSF8	1788	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.08285690612312538	0.2892236458394035	517022.3	191.0	0.03518933	0.00011118946552611643	12.0
TRIM62	1428	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	756334.9	385.0	0.02674755	2.519773888030597e-06	6.0
TRIM67	2352	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.6381620931716656	0.9248008700535314	381757.6	603.0	0.008208907	0.0	0.0
UBR4	15552	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	787493.5	414.0	0.032716	0.0005760860301502973	69.0
VAV3	2544	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0791514959632737	0.2799106848564594	132139.1	554.0	-0.01065026	8.730488813920821e-06	14.0
WDR47	2784	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	942574.7	216.0	0.01885156	1.274634159781502e-06	5.0
ZBTB7B	1722	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.05928385107896609	0.226785530939312	1612870.0	224.0	0.03538236	0.0001549083631028179	34.0
ADAMTS10	3312	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.27159152634437805	0.6255991533978507	622624.4	214.0	-0.01448048	1.8992782470806743e-06	7.0
ATP8B3	3903	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	2180359.0	206.0	0.02880522	0.0	0.0
CACNA1A	7534	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.333889816360601	0.700148324396465	1604988.0	497.0	0.01180254	0.0008331787726002513	93.0
CLEC4M	1200	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.09260974254491572	0.3129617458599829	719851.1	329.0	0.02061152	1.6059609137222543e-06	7.0
FAM187B	1110	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.13264358668258389	0.4005955096471101	767246.2	472.0	0.007166916	8.774286578462906e-06	12.0
FCGRT	1098	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.4056795131845842	0.7716802464481354	2080142.0	210.0	0.04060547	9.36564009690533e-06	7.0
GNA11	1080	0.0	0.0	0.0	1.0	0.9333333333333333	0.09044515744019288	0.0	0.0	0.09044515744019288	0.0	15.0	15.0	1.0	0.0	0.0	2.402585092994044e-09	1000335.0	173.0	0.0254863	0.00011131785916489973	28.0
GRIN3B	3132	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.10080645161290322	0.33211218964685285	2387949.0	206.0	0.0260103	0.0	2.0
KIR3DL2	1368	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.2495632642874969	0.5959677643259315	987531.2	620.0	-0.02332804	0.0	2.0
LILRA2	1452	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.16803898504453033	0.4677464749895339	819283.1	601.0	-0.004121918	0.0	0.0
LILRA3	1320	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.15617679212868968	0.446160648217502	730281.2	458.0	-0.007717081	0.00011077498967256538	7.0
LRRC4B	2142	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.3355704697986577	0.7019876847373534	762017.9	517.0	0.035117699999999995	0.0	1.0
MEGF8	8538	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	792229.6	218.0	0.0419089	1.906841890452105e-05	9.0
MRPL4	936	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.2253267237494367	0.5611094692452463	1729517.0	200.0	0.03069633	0.0002931677406328794	116.0
MUC16	43524	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.3965107057890563	0.7633038213888691	551667.7	537.0	-0.06138367	8.101166459715478e-07	3.0
MYO1F	3297	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.09579461634256156	1.0	1.0	1.0	674374.3	214.0	-0.006874791999999999	1.5023665964001504e-06	7.0
NLRP11	3102	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.514668039114771	0.8565276224371091	991833.0	362.0	-0.03452147	0.0	0.0
NLRP2	3189	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	982889.4	432.0	-0.02068773	1.1558325494539626e-05	11.0
NUP62	1569	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1679101.0	205.0	0.04451574	0.0003787859483401363	90.0
OR7D4	939	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.6872852233676976	0.945021237541894	398877.5	582.0	-0.04992784	0.0	0.0
PPP2R1A	1770	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.06580246101204185	0.2448574086958917	478210.6	896.0	-0.03843337	0.0021301383204943487	205.0
PSG4	1260	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.2016942315449778	0.5246071870941911	310386.6	125.0	-0.03282892	1.4616682167129442e-07	2.0
RPS9	585	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.2879355024474517	0.6464206086271054	717623.2	458.0	-0.006241607	0.0001577147511506979	149.0
RYR1	15117	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	1.0	1.0	0.7961783439490446	0.9776529204187954	1481209.0	353.0	0.01709271	2.939048108272128e-06	7.0
SBK2	1047	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.4105090311986864	0.7760087643052753	1094560.0	399.0	0.003516596	0.0	0.0
SHANK1	6486	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.20768431983385252	0.5341092513499667	632386.3	593.0	0.03101087	0.00012874270138707195	15.0
SLC25A23	1407	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.05157031612603785	0.20446645561861074	865106.1	219.0	0.03274363	1.108642440303759e-05	5.0
TNFSF14	723	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.2832058906825262	0.6404930945755453	745829.9	259.0	0.02896026	4.370765752248219e-05	8.0
WTIP	1293	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	707544.5	355.0	0.00532799	1.2790420786055059e-06	8.0
ZNF229	2478	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	725568.6	528.0	-0.04939491	0.0	0.0
ZNF304	1980	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	432083.2	869.0	-0.01664274	0.0	0.0
ZNF446	1353	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.03313452617627568	1.0	1.0	1.0	2179183.0	270.0	-0.003729322	6.866896533514225e-05	29.0
ZNF460	1689	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	419642.2	859.0	-0.03983569	1.7615883831602567e-05	10.0
ZNF527	1830	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.6596306068601583	0.9340866010687202	228816.3	939.0	-0.06268315	0.0	0.0
ZNF560	2373	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.39323633503735744	0.7602613002123407	557412.8	642.0	-0.05164238	0.0	0.0
ZNF599	1767	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.3644314868804665	0.7322947193380609	932475.8	607.0	-0.05239529	2.9861653096039016e-08	3.0
ZNF628	3180	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1048909.0	399.0	0.02380714	0.0	1.0
ZNF780A	1929	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1181917.0	521.0	0.02163756	2.9969587036578834e-08	2.0
ZNF836	2811	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	460879.0	901.0	-0.04095584	0.0	0.0
ACP2	1272	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.3351206434316354	0.7014962072190062	1274054.0	198.0	0.03764394	0.00015728438631841684	16.0
ALG9	1857	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	437476.5	182.0	0.02814099	6.718539784246891e-06	9.0
AMICA1	1185	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	707708.8	293.0	0.0555543	0.0	1.0
ARAP1	4353	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	637045.1	234.0	0.05411493	6.292546601193627e-05	21.0
ARHGEF17	6192	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	1.0	1.0	0.7272727272727273	0.9588754408134798	601834.2	218.0	0.05356916	3.503556607032209e-06	5.0
CNTN5	3303	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.16798252981689904	0.4676457742602476	3647.462	1135.0	-0.02550126	0.0	0.0
DAK	1728	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.4029008863819501	0.7691638544651149	1394229.0	286.0	0.05735575	1.703537064043571e-05	22.0
FAT3	13674	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.4068348250610253	0.7727209158437116	32222.46	1011.0	-0.0326036	4.799821949703392e-06	7.0
HEPN1	267	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	175852.2	743.0	0.01384725	0.0	0.0
INTS5	3060	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.3041362530413625	0.6661433933071574	2425755.0	248.0	0.05069368	5.8913523780825587e-05	42.0
MS4A8	753	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	559287.5	756.0	0.01622126	0.0	0.0
MTNR1B	1089	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	55110.92	742.0	-0.01809515	0.0	2.0
MUC2	8442	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1467711.0	466.0	0.04338638	2.192817368860705e-05	2.0
MUC5AC	1870	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.33478406427854035	0.7011280680394953	578602.8247310757	478.68388429752065	0.017407570743426297	5.270015110663929e-06	2.0
MYBPC3	3825	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.2596053997923157	0.6097072933374559	1189866.0	245.0	0.04533165	4.242039313844309e-06	10.0
NCAM1	2655	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.24330900243309006	0.5872075495153634	68888.69	524.0	-0.0014332670000000002	5.807261750206117e-05	21.0
OR2D3	993	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.23651844843897826	0.5775139706736026	403340.9	827.0	0.006041705	0.0	0.0
OR51B6	939	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.35561877667140823	0.7232915981324392	100115.4	1056.0	0.0009048171000000001	0.0	0.0
OR51L1	948	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.4595588235294117	0.8168604453096031	97255.85	1024.0	-0.01084784	0.0	0.0
PCSK7	2358	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.5952380952380952	0.9040439246518854	431522.6	199.0	0.04087053	0.0	1.0
PHLDB1	4134	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	-0.0	0.0	2.0	2.0	1.0	1.0	0.38109756097560976	0.7487423289183851	1404506.0	161.0	0.04578594	2.859675969303556e-06	4.0
PKP3	2394	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.6031363088057901	0.9080892983794351	1830414.0	344.0	0.05305328	7.0918757124094e-05	28.0
PPP2R1B	2004	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	436031.0	242.0	0.02484773	0.00017727794983778014	81.0
PRDM11	3534	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0956846234810066	0.3202275062302521	145643.8	592.0	0.01365309	0.0	0.0
PRRG4	681	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	392152.2	375.0	0.009964306	2.709017269521025e-05	9.0
SLC5A12	1857	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.4743833017077799	0.8281497299236792	52728.92	921.0	-0.008184516999999999	0.0	0.0
SORL1	6645	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.384172109104879	0.751695976186104	199734.0	650.0	0.02141838	0.0002004875964735596	25.0
TECTA	6468	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.2210433244916004	0.5546853577042163	243065.4	769.0	0.01674455	0.0	0.0
TRIM29	1767	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	325455.7	214.0	0.03097535	0.00020305502838193303	48.0
TRPM5	3498	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.28066236317709803	0.6372727719965477	833748.9	589.0	0.04683323	0.0	0.0
USP35	3057	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.017573765882290916	0.08859547060470886	549790.7	208.0	0.02557322	0.0	0.0
ZNF195	1890	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.2680965147453083	0.6210209741704354	560133.9	470.0	0.02837096	5.553112070948297e-07	3.0
ABCA12	7788	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.4705882352941176	0.8253043775888848	526764.3	857.0	0.00933096	0.0	0.0
ANAPC1	5835	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.00635	0.038476557959592345	578602.8247310757	478.68388429752065	0.017407570743426297	0.00027006590125647006	60.0
APLF	1536	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	227462.1	617.0	0.02156037	8.87630680208931e-05	30.0
ARPC2	903	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.4291845493562232	0.7922181405912486	724341.3	197.0	0.03006887	5.6874683377923156e-05	57.0
C2orf16	5955	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	1.0	1.0	0.7468259895444361	0.9648417227102579	1192670.0	306.0	0.04114738	0.0	0.0
C2orf71	3867	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.05399568034557235	0.21160103829471025	471053.1	404.0	0.0283218	0.0	0.0
