gene	Total Mutations	Unmapped to Ref Tx	num recurrent	position entropy	mean vest score	entropy p-value	vest p-value	combined p-value	entropy BH q-value	vest BH q-value	combined BH q-value
ZNF595	5	0	0	1.0	0.3846	1.0	5e-05	0.0005451743776268069	1.0	0.06758	0.25567795656479914
SSX3	6	0	4	0.4841962570206112	0.2273333333333333	0.00086	0.05854	0.0005485839553402763	0.5283527272727273	0.8781308832121659	0.25567795656479914
NAALADL2	9	0	4	0.5929060718765461	0.4056666666666667	0.00026	0.24194	0.0006714349256882638	0.23427733333333334	0.9261929222304941	0.30250381518675246
SLC16A1	6	0	4	0.4841962570206112	0.4768333333333333	0.00029	0.26453	0.0008036090133814134	0.24497750000000001	0.929046576604963	0.35037352983429626
CTIF	5	0	4	0.3109175070825711	0.5014000000000001	0.00051	0.16726	0.0008845287298599498	0.344658	0.907477084793649	0.3736028222745963
CCNB1	4	0	4	0.0	0.625	0.00115	0.08301	0.0009791283230931422	0.6476416666666666	0.8781308832121659	0.4010272246947548
KRT82	5	0	4	0.3109175070825711	0.373	0.00032	0.36237	0.001166805779208053	0.25441882352941175	0.95881677639926	0.4638396150522366
TRAK1	7	0	4	0.3109175070825711	0.34514285714285714	0.00024	0.51393	0.001233498586110382	0.23170285714285715	0.9931754203226719	0.47442302643116996
LYSMD1	4	0	3	0.4056390622295664	0.54725	0.0024	0.05279	0.0012636304344127048	1.0	0.8781308832121659	0.47442302643116996
ERBB3	10	0	0	1.0	0.6853999999999999	1.0	0.00025	0.0023235124100255064	1.0	0.30411	0.8487728036190472
TAOK3	7	0	0	1.0	0.813857142857143	1.0	0.00027	0.0024886139217207915	1.0	0.30411	0.8851606780520583
MMP1	2	0	0	1.0	0.977	1.0	0.00039	0.0034512518893478257	1.0	0.35568421052631577	1.0
B4GALNT4	3	0	0	1.0	0.8206666666666665	1.0	0.00039	0.0034512518893478257	1.0	0.35568421052631577	1.0
VRTN	3	0	0	1.0	0.8816666666666667	1.0	0.00042	0.003685607455608483	1.0	0.35568421052631577	1.0
ARSB	3	0	0	1.0	0.9776666666666668	1.0	0.00044	0.0038406437656628672	1.0	0.35568421052631577	1.0
KLF4	3	0	3	0.0	0.523	0.00243	0.18639	0.003940370461731388	1.0	0.9124960446240001	1.0
RNPEPL1	3	0	0	1.0	0.774	1.0	0.00049	0.004224341531761204	1.0	0.35568421052631577	1.0
ECHDC1	2	0	0	1.0	0.762	1.0	0.00049	0.004224341531761204	1.0	0.35568421052631577	1.0
MYH8	12	0	0	1.0	0.7745833333333333	1.0	0.0005	0.004300451229771043	1.0	0.35568421052631577	1.0
PARP3	6	0	3	0.6934264036172708	0.3043333333333333	0.00126	0.40063	0.004336865528555768	0.6550061538461538	0.9694363598310214	1.0
ARHGEF9	3	0	0	1.0	0.914	1.0	0.00053	0.004527595782251598	1.0	0.35817399999999994	1.0
TCF20	4	0	0	1.0	0.8427499999999999	1.0	0.00063	0.005272968165304577	1.0	0.40548	1.0
PTEN	17	0	3	0.8750481154569111	0.5782941176470588	0.00261	0.24206	0.00528605883287613	1.0	0.9261929222304941	1.0
MBD1	5	0	4	0.3109175070825711	0.31259999999999993	0.00122	0.51922	0.005298372731191326	0.6550061538461538	0.9931754203226719	1.0
DYTN	3	0	0	1.0	0.602	1.0	0.0008	0.006504719064237079	1.0	0.45413760000000003	1.0
SKIV2L2	4	0	0	1.0	0.9462499999999999	1.0	0.00082	0.0066470890985189	1.0	0.45413760000000003	1.0
RBM6	8	0	0	1.0	0.691125	1.0	0.00084	0.0067889712795466085	1.0	0.45413760000000003	1.0
USO1	5	0	0	1.0	0.378	1.0	0.00089	0.007141617294761897	1.0	0.45553925925925925	1.0
AMICA1	5	0	4	0.3109175070825711	0.1968	0.00411	0.25359	0.008198761364312553	1.0	0.9264371479636513	1.0
ALOX12B	4	0	4	0.0	0.214	0.00269	0.39566	0.008350073508397277	1.0	0.9670616622728181	1.0
RBMXL1	2	0	0	1.0	0.591	1.0	0.00111	0.008661768742660267	1.0	0.5000920000000001	1.0
CD34	4	0	0	1.0	0.711	1.0	0.00111	0.008661768742660267	1.0	0.5000920000000001	1.0
CDH20	3	0	0	1.0	0.9313333333333333	1.0	0.00136	0.010336367987758482	1.0	0.567672	1.0
ATF5	4	0	4	0.0	0.491	0.016617920765753788	0.08197620313746344	0.010351375422459357	1.0	0.8781308832121659	1.0
NAF1	2	0	0	1.0	0.948	1.0	0.00141	0.010665473460174808	1.0	0.567672	1.0
KIAA0319L	6	0	0	1.0	0.7185	1.0	0.00141	0.010665473460174808	1.0	0.567672	1.0
SMCO1	2	0	0	1.0	0.7954999999999999	1.0	0.00145	0.010927477997696992	1.0	0.567672	1.0
CAD	9	0	0	1.0	0.7435555555555555	1.0	0.00147	0.011058064530941492	1.0	0.567672	1.0
FBLN2	3	0	0	1.0	0.7006666666666667	1.0	0.00156	0.01164238835404427	1.0	0.5856933333333333	1.0
ZSCAN2	5	0	4	0.0	0.1864	0.00236	0.70947	0.012377343038082031	1.0	1.0	1.0
SARS	2	0	0	1.0	0.956	1.0	0.00178	0.01304943260812709	1.0	0.6502291891891891	1.0
SLC3A1	5	0	0	1.0	0.7482	1.0	0.00191	0.01386784539052407	1.0	0.650653953488372	1.0
DZANK1	6	0	3	0.5904362833084088	0.1795	0.00312	0.62497	0.014117271458181369	1.0	1.0	1.0
CDC45	2	0	0	1.0	0.936	1.0	0.00195	0.014117855517492634	1.0	0.650653953488372	1.0
AGO2	8	0	0	1.0	0.791	1.0	0.002	0.014429216196844381	1.0	0.650653953488372	1.0
SMAD4	2	0	0	1.0	0.9815	1.0	0.00204	0.014677403161097068	1.0	0.650653953488372	1.0
TBX3	10	0	0	1.0	0.5694999999999999	1.0	0.00207	0.014863027810429051	1.0	0.650653953488372	1.0
MMP14	2	0	0	1.0	0.9465	1.0	0.00207	0.014863027810429051	1.0	0.650653953488372	1.0
MUS81	3	0	0	1.0	0.7433333333333333	1.0	0.00216	0.015417317643737903	1.0	0.6635127272727273	1.0
DDX17	3	0	0	1.0	0.9216666666666667	1.0	0.00226	0.016028802452477346	1.0	0.6642970212765957	1.0
HCN3	5	0	0	1.0	0.7931999999999999	1.0	0.00229	0.016211375926642617	1.0	0.6642970212765957	1.0
PTPRJ	7	0	0	1.0	0.5045714285714286	1.0	0.00231	0.01633287291277589	1.0	0.6642970212765957	1.0
TRIM58	2	0	0	1.0	0.883	1.0	0.00245	0.01717858477334248	1.0	0.6866128	1.0
MAGEA4	6	0	3	0.4056390622295664	0.07166666666666667	0.00366	0.68492	0.01751943720604075	1.0	1.0	1.0
GRIK1	4	1	0	1.0	0.9433333333333334	1.0	0.00252	0.01759841087119619	1.0	0.6866128	1.0
LEMD2	3	0	0	1.0	0.7983333333333332	1.0	0.00254	0.017718001642797295	1.0	0.6866128	1.0
ALPK3	6	0	0	1.0	0.46316666666666667	1.0	0.00262	0.018194802118367936	1.0	0.6943513725490196	1.0
UGT1A5	3	0	0	1.0	0.8039999999999999	1.0	0.00287	0.01966938212523444	1.0	0.69691875	1.0
DNAH10	17	0	0	1.0	0.5836470588235294	1.0	0.00304	0.020659529201234577	1.0	0.69691875	1.0
KLHL4	5	0	0	1.0	0.7806	1.0	0.00305	0.020717471749506586	1.0	0.69691875	1.0
CARNS1	7	0	0	1.0	0.6542857142857142	1.0	0.00308	0.020891103100549705	1.0	0.69691875	1.0
CCDC144A	11	0	0	1.0	0.2159090909090909	1.0	0.00312	0.021122157504741525	1.0	0.69691875	1.0
UTP20	7	0	0	1.0	0.7061428571428571	1.0	0.00319	0.021525272615371363	1.0	0.69691875	1.0
SLC47A1	2	0	0	1.0	0.917	1.0	0.00321	0.021640164737307083	1.0	0.69691875	1.0
SETD6	1	0	0	1.0	0.992	1.0	0.00323	0.02175493224784465	1.0	0.69691875	1.0
OR2AK2	3	0	0	1.0	0.26166666666666666	1.0	0.00324	0.0218122695153364	1.0	0.69691875	1.0
MAGEB4	5	0	0	1.0	0.38119999999999993	1.0	0.00326	0.021926851552547474	1.0	0.69691875	1.0
CLDN5	2	0	0	1.0	0.975	1.0	0.00329	0.022098494779733975	1.0	0.69691875	1.0
OGFRL1	2	0	0	1.0	0.9245	1.0	0.0033	0.022155648274682006	1.0	0.69691875	1.0
FSD2	3	0	0	1.0	0.6906666666666667	1.0	0.00344	0.022952656298133083	1.0	0.7144171428571429	1.0
MPHOSPH8	1	0	0	1.0	0.968	1.0	0.00352	0.02340551589858991	1.0	0.7144171428571429	1.0
E2F1	2	0	0	1.0	0.86	1.0	0.00362	0.023969038136382945	1.0	0.7144171428571429	1.0
SLC35A2	3	0	0	1.0	0.8963333333333332	1.0	0.00362	0.023969038136382945	1.0	0.7144171428571429	1.0
CCDC172	6	0	0	1.0	0.5631666666666667	1.0	0.00368	0.024305820498628783	1.0	0.7144171428571429	1.0
LRRC41	4	0	0	1.0	0.6465000000000001	1.0	0.0037	0.024417863099528255	1.0	0.7144171428571429	1.0
ALDH18A1	4	0	0	1.0	0.911	1.0	0.0038	0.024976466006549226	1.0	0.7208533333333333	1.0
KLHL13	3	0	0	1.0	0.9036666666666666	1.0	0.00384	0.02519916638354881	1.0	0.7208533333333333	1.0
SLC39A13	1	0	0	1.0	0.9890000000000001	1.0	0.00405	0.026361605511347943	1.0	0.7470329729729729	1.0
USP28	4	0	0	1.0	0.77	1.0	0.00409	0.026581770163513173	1.0	0.7470329729729729	1.0
NOL11	2	0	0	1.0	0.8895	1.0	0.0043	0.02773130310201528	1.0	0.7600555844155844	1.0
TRIP6	3	0	0	1.0	0.6923333333333334	1.0	0.00433	0.0278946729010703	1.0	0.7600555844155844	1.0
B4GALT1	1	0	0	1.0	0.9940000000000001	1.0	0.00439	0.02822079036781929	1.0	0.760708205128205	1.0
RNF215	1	0	0	1.0	0.971	1.0	0.00454	0.029032520331857124	1.0	0.7767422784810126	1.0
KCNH6	6	0	0	1.0	0.6801666666666667	1.0	0.0046	0.02935581528724061	1.0	0.7771699999999999	1.0
DOK4	1	0	0	1.0	0.9640000000000001	1.0	0.00473	0.030053616261742338	1.0	0.77717	1.0
CCDC87	3	0	0	1.0	0.6816666666666666	1.0	0.00478	0.03032104442124854	1.0	0.77717	1.0
DIAPH1	5	0	0	1.0	0.7098000000000001	1.0	0.00483	0.030587949558664285	1.0	0.77717	1.0
ZNF500	2	0	0	1.0	0.4525	1.0	0.00505	0.031756253530259085	1.0	0.7876947540983606	1.0
RNF135	2	0	0	1.0	0.778	1.0	0.00508	0.03191481560835007	1.0	0.7876947540983606	1.0
BCL2L11	3	0	0	1.0	0.8856666666666667	1.0	0.0051	0.032020425170184476	1.0	0.7876947540983606	1.0
NACAD	5	0	0	1.0	0.38980000000000004	1.0	0.00516	0.03233678448936152	1.0	0.7876947540983606	1.0
ZNF721	4	0	0	1.0	0.231	1.0	0.00535	0.03333402414169707	1.0	0.7876947540983606	1.0
SLC19A3	2	0	0	1.0	0.903	1.0	0.00544	0.033804030626541734	1.0	0.7876947540983606	1.0
NAT9	3	0	0	1.0	0.6946666666666667	1.0	0.00547	0.033960367344138896	1.0	0.7876947540983606	1.0
ENPP2	4	0	0	1.0	0.8972499999999999	1.0	0.00552	0.0342205633511861	1.0	0.7876947540983606	1.0
EYS	13	0	0	1.0	0.35500000000000004	1.0	0.00557	0.03448030645348919	1.0	0.7876947540983606	1.0
SOGA1	4	0	0	1.0	0.63475	1.0	0.00563	0.03479140606135593	1.0	0.7876947540983606	1.0
TOB1	2	0	0	1.0	0.946	1.0	0.00574	0.035360099434054784	1.0	0.7876947540983606	1.0
PDE6B	3	0	0	1.0	0.856	1.0	0.00576	0.035463270552620184	1.0	0.7876947540983606	1.0
GLRX3	1	0	0	1.0	0.971	1.0	0.00604	0.036900481652893904	1.0	0.7876947540983606	1.0
LRRC42	7	0	0	1.0	0.6260000000000001	1.0	0.00604	0.036900481652893904	1.0	0.7876947540983606	1.0
RDM1	1	0	0	1.0	0.892	1.0	0.00609	0.037155742831315425	1.0	0.7876947540983606	1.0
RNF216	1	0	0	1.0	0.9329999999999999	1.0	0.00622	0.03781750901527711	1.0	0.7876947540983606	1.0
ENTPD7	3	0	0	1.0	0.874	1.0	0.00623	0.037868300834718684	1.0	0.7876947540983606	1.0
ZNF839	2	0	0	1.0	0.6255000000000001	1.0	0.00624	0.03791907660278899	1.0	0.7876947540983606	1.0
KIR3DL2	3	0	0	1.0	0.3513333333333333	1.0	0.00627	0.03807130785559493	1.0	0.7876947540983606	1.0
TMEM151B	2	0	0	1.0	0.9475	1.0	0.00632	0.03832470796760371	1.0	0.7876947540983606	1.0
PHLDB1	3	0	0	1.0	0.7046666666666667	1.0	0.00632	0.03832470796760371	1.0	0.7876947540983606	1.0
CA5B	1	0	0	1.0	0.995	1.0	0.00635	0.038476557959592345	1.0	0.7876947540983606	1.0
CMYA5	18	0	0	1.0	0.33911111111111114	1.0	0.00639	0.03867880425768729	1.0	0.7876947540983606	1.0
PIH1D1	2	0	0	1.0	0.8445	1.0	0.00659	0.03968631072178227	1.0	0.7876947540983606	1.0
TTC7B	8	0	0	1.0	0.693875	1.0	0.0066	0.03973652515766838	1.0	0.7876947540983606	1.0
ANKRD17	9	0	0	1.0	0.651888888888889	1.0	0.00664	0.03993723161487881	1.0	0.7876947540983606	1.0
ITGAE	3	0	0	1.0	0.5760000000000001	1.0	0.00667	0.04008760324509423	1.0	0.7876947540983606	1.0
SUPT16H	6	0	0	1.0	0.7251666666666666	1.0	0.00673	0.04038794231074061	1.0	0.7876947540983606	1.0
CPQ	5	0	0	1.0	0.7232	1.0	0.0068	0.04073766213424053	1.0	0.7876947540983606	1.0
TMEM143	1	0	0	1.0	0.9159999999999999	1.0	0.0068	0.04073766213424053	1.0	0.7876947540983606	1.0
SEMA4C	2	0	0	1.0	0.9715	1.0	0.00704	0.0419312756460378	1.0	0.7876947540983606	1.0
SLC39A10	1	0	0	1.0	0.956	1.0	0.00705	0.041980830018213615	1.0	0.7876947540983606	1.0
IQCJ-SCHIP1	1	0	0	1.0	0.961	1.0	0.00706	0.0420303702059875	1.0	0.7876947540983606	1.0
TTK	2	0	0	1.0	0.8674999999999999	1.0	0.00706	0.0420303702059875	1.0	0.7876947540983606	1.0
KLK12	3	0	0	1.0	0.6256666666666667	1.0	0.00708	0.04212940810863767	1.0	0.7876947540983606	1.0
PLCB2	2	0	0	1.0	0.8380000000000001	1.0	0.00709	0.04217890586352613	1.0	0.7876947540983606	1.0
EFTUD1	3	0	0	1.0	0.806	1.0	0.00711	0.0422778590800373	1.0	0.7876947540983606	1.0
TMEM145	5	0	0	1.0	0.6944000000000001	1.0	0.00738	0.04360828450592879	1.0	0.7892554744525547	1.0
CCR1	2	0	0	1.0	0.7070000000000001	1.0	0.0074	0.043706437062912905	1.0	0.7892554744525547	1.0
GUSB	3	0	0	1.0	0.8523333333333335	1.0	0.0075	0.04419639193829904	1.0	0.7892554744525547	1.0
CNNM4	1	0	0	1.0	0.992	1.0	0.00751	0.04424531379717778	1.0	0.7892554744525547	1.0
SP3	2	0	0	1.0	0.861	1.0	0.00754	0.04439199955109554	1.0	0.7892554744525547	1.0
ATMIN	3	0	0	1.0	0.7883333333333334	1.0	0.00757	0.04453856594130315	1.0	0.7892554744525547	1.0
NAMPT	2	0	0	1.0	0.974	1.0	0.00763	0.04483134251902243	1.0	0.7892554744525547	1.0
BTBD11	4	0	0	1.0	0.78525	1.0	0.00772	0.04526962386337889	1.0	0.7892554744525547	1.0
PRKCZ	2	0	0	1.0	0.9390000000000001	1.0	0.00775	0.045415483876030845	1.0	0.7892554744525547	1.0
KIF2C	2	0	0	1.0	0.929	1.0	0.00777	0.04551265934046205	1.0	0.7892554744525547	1.0
PGGT1B	2	0	0	1.0	0.94	1.0	0.00777	0.04551265934046205	1.0	0.7892554744525547	1.0
HNRNPUL2	1	0	0	1.0	0.887	1.0	0.00783	0.045803877381108915	1.0	0.7892554744525547	1.0
MAN1B1	2	0	0	1.0	0.9155	1.0	0.00797	0.04648160416585471	1.0	0.7892554744525547	1.0
DDR2	9	0	0	1.0	0.6874444444444444	1.0	0.00798	0.04652991860281294	1.0	0.7892554744525547	1.0
KIAA1045	5	0	0	1.0	0.7325999999999999	1.0	0.008	0.0466265098984184	1.0	0.7892554744525547	1.0
FAM161B	1	0	0	1.0	0.9440000000000001	1.0	0.00819	0.04754165091134954	1.0	0.7998392405063293	1.0
OR4K15	1	0	0	1.0	0.8140000000000001	1.0	0.00831	0.04811735701865382	1.0	0.7998392405063293	1.0
BFAR	2	0	0	1.0	0.889	1.0	0.00844	0.048739083869958844	1.0	0.7998392405063293	1.0
ZNF81	2	0	0	1.0	0.749	1.0	0.00851	0.049073028492737224	1.0	0.7998392405063293	1.0
TPP2	3	0	0	1.0	0.9159999999999999	1.0	0.00852	0.049120687752960586	1.0	0.7998392405063293	1.0
FAM71E1	1	0	0	1.0	0.9590000000000001	1.0	0.00853	0.04916833527609202	1.0	0.7998392405063293	1.0
ROBO4	6	0	0	1.0	0.5781666666666666	1.0	0.00871	0.050023999181505394	1.0	0.7998392405063293	1.0
CLPTM1	1	0	0	1.0	0.978	1.0	0.00876	0.05026102011653641	1.0	0.7998392405063293	1.0
CD46	2	0	0	1.0	0.8054999999999999	1.0	0.00878	0.05035574849032228	1.0	0.7998392405063293	1.0
RNF43	3	0	3	0.0	0.07200000000000001	0.00955	0.92486	0.05060378253011832	1.0	1.0	1.0
C1orf194	1	0	0	1.0	0.841	1.0	0.00884	0.05063966067662008	1.0	0.7998392405063293	1.0
ENOX2	4	0	0	1.0	0.77675	1.0	0.00897	0.05125341033811553	1.0	0.7998392405063293	1.0
PRAMEF2	5	0	0	1.0	0.3762	1.0	0.00898	0.05130054346207891	1.0	0.7998392405063293	1.0
MARS2	1	0	0	1.0	0.98	1.0	0.00899	0.05134766545018252	1.0	0.7998392405063293	1.0
SDHA	2	0	0	1.0	0.961	1.0	0.00905	0.05163016421749624	1.0	0.7998392405063293	1.0
CABLES2	1	0	0	1.0	0.919	1.0	0.00907	0.0517242419447357	1.0	0.7998392405063293	1.0
DGKI	5	0	0	1.0	0.7146	1.0	0.00916	0.05214704735871226	1.0	0.7998392405063293	1.0
PANK2	1	0	0	1.0	0.9940000000000001	1.0	0.00924	0.052522131754355744	1.0	0.7998392405063293	1.0
DPYS	2	0	0	1.0	0.958	1.0	0.00929	0.05275620738599288	1.0	0.7998392405063293	1.0
EGLN1	1	0	0	1.0	0.887	1.0	0.00931	0.052849762207423344	1.0	0.7998392405063293	1.0
FGL2	2	0	0	1.0	0.848	1.0	0.00935	0.053036743048622416	1.0	0.7998392405063293	1.0
MRVI1	3	0	0	1.0	0.6656666666666666	1.0	0.00944	0.053456825380905446	1.0	0.8008859627329192	1.0
SPHK2	1	0	0	1.0	0.961	1.0	0.0095	0.0537364030635686	1.0	0.8008859627329192	1.0
ZNF20	1	0	0	1.0	0.479	1.0	0.00954	0.05392257751019934	1.0	0.8008859627329192	1.0
ATXN10	3	0	0	1.0	0.641	1.0	0.00995	0.05582131814172575	1.0	0.8175031315644152	1.0
HSF1	3	0	0	1.0	0.7093333333333334	1.0	0.00995	0.05582131814172575	1.0	0.8175031315644152	1.0
TLR4	11	0	0	1.0	0.46709090909090906	1.0	0.010010511036588418	0.05610010145004168	1.0	0.8175031315644152	1.0
RAB35	2	0	0	1.0	0.9319999999999999	1.0	0.010016828271496114	0.056129184762456444	1.0	0.8175031315644152	1.0
FCHO1	5	0	0	1.0	0.5672	1.0	0.010086440797635739	0.05644940391528038	1.0	0.8175031315644152	1.0
FBXW7	3	0	0	1.0	0.852	1.0	0.010151872005197758	0.05674995082931218	1.0	0.8175031315644152	1.0
POGLUT1	1	0	0	1.0	0.986	1.0	0.010211062665291577	0.05702146948822059	1.0	0.8175031315644152	1.0
RPRD1B	2	0	0	1.0	0.8454999999999999	1.0	0.010221813349688235	0.057070748016654765	1.0	0.8175031315644152	1.0
FAM227A	1	0	0	1.0	0.9490000000000001	1.0	0.010311191767544492	0.057480000353399445	1.0	0.819800399589008	1.0
INSRR	5	0	0	1.0	0.5904	1.0	0.010451614251821194	0.05812141471631903	1.0	0.8228991474871987	1.0
WEE1	3	0	0	1.0	0.7806666666666667	1.0	0.010735603555631898	0.059412865827188875	1.0	0.8228991474871987	1.0
LRP2	21	0	0	1.0	0.5241904761904762	1.0	0.010793191654704213	0.05967382700652205	1.0	0.8228991474871987	1.0
HNRNPU	4	0	0	1.0	0.708	1.0	0.01088482763875434	0.060088443787160856	1.0	0.8228991474871987	1.0
MAGEB1	6	0	0	1.0	0.418	1.0	0.010927051007474103	0.06027922789875689	1.0	0.8228991474871987	1.0
RASGEF1C	3	0	0	1.0	0.709	1.0	0.010944631111208396	0.060358614545844985	1.0	0.8228991474871987	1.0
APAF1	4	0	0	1.0	0.76275	1.0	0.01098756207972575	0.06055235975426186	1.0	0.8228991474871987	1.0
SSFA2	5	0	0	1.0	0.6696	1.0	0.010995535812460142	0.06058832630119043	1.0	0.8228991474871987	1.0
FOXN1	1	0	0	1.0	0.983	1.0	0.011130032165792959	0.06119412138068615	1.0	0.8228991474871987	1.0
BHMT	1	0	0	1.0	0.977	1.0	0.011180054782268432	0.06141901628087849	1.0	0.8228991474871987	1.0
LONRF3	3	0	0	1.0	0.6900000000000001	1.0	0.011217679062202031	0.0615880224071651	1.0	0.8228991474871987	1.0
GOLGA6L2	2	0	0	1.0	0.172	1.0	0.01125910580181722	0.06177396301515466	1.0	0.8228991474871987	1.0
SHANK1	10	0	0	1.0	0.3487	1.0	0.011276626935351098	0.06185255932277942	1.0	0.8228991474871987	1.0
SGIP1	7	0	0	1.0	0.6968571428571428	1.0	0.011389391920365371	0.06235775093789194	1.0	0.8228991474871987	1.0
FES	2	0	0	1.0	0.7985	1.0	0.011440862183374138	0.06258796799065025	1.0	0.8228991474871987	1.0
SH2B3	2	0	0	1.0	0.7295	1.0	0.011470652335998349	0.062721108021699	1.0	0.8228991474871987	1.0
KPRP	10	0	0	1.0	0.3498	1.0	0.011474205984945841	0.06273698504499405	1.0	0.8228991474871987	1.0
RBFOX1	8	2	0	1.0	0.6645	1.0	0.011506950197919544	0.06288322817282803	1.0	0.8228991474871987	1.0
MYBL2	2	0	0	1.0	0.824	1.0	0.01169071056138792	0.06370222265719307	1.0	0.8242442455969768	1.0
MPND	2	0	0	1.0	0.669	1.0	0.011735160889055789	0.0638998960216064	1.0	0.8242442455969768	1.0
SLC15A1	5	0	0	1.0	0.7076	1.0	0.011764982705475423	0.0640324210781634	1.0	0.8242442455969768	1.0
MSH5	4	0	0	1.0	0.6722500000000001	1.0	0.0117696906925286	0.06405333597011252	1.0	0.8242442455969768	1.0
VSIG10L	3	0	0	1.0	0.5653333333333334	1.0	0.011875215238276194	0.06452162837579324	1.0	0.8273474698996961	1.0
CDCA7L	2	0	0	1.0	0.853	1.0	0.012214038816215357	0.06601894722528973	1.0	0.8312614835828009	1.0
TMEM30A	3	0	0	1.0	0.8823333333333333	1.0	0.012215083184716488	0.06602354780066506	1.0	0.8312614835828009	1.0
C17orf85	1	0	0	1.0	0.9890000000000001	1.0	0.012378382392988885	0.06674180777842446	1.0	0.8312614835828009	1.0
ABCF1	3	0	0	1.0	0.7213333333333334	1.0	0.012437037497668056	0.06699927073323786	1.0	0.8312614835828009	1.0
ADAMTS9	8	0	0	1.0	0.6005	1.0	0.012494845876076119	0.06725274636236486	1.0	0.8312614835828009	1.0
ARHGEF35	1	0	0	1.0	0.552	1.0	0.012512042841234689	0.0673280991851322	1.0	0.8312614835828009	1.0
HAUS1	1	0	0	1.0	0.961	1.0	0.012523638367418502	0.06737889455223078	1.0	0.8312614835828009	1.0
ELFN2	4	0	0	1.0	0.7195	1.0	0.012540600193125242	0.06745317819731425	1.0	0.8312614835828009	1.0
