gene	Total SNV Mutations	SNVs Unmapped to Ref Tx	inactivating count	inactivating p-value	inactivating BH q-value
NPHP4	25	0	5	0.02486696175461282	0.9107086659228106
TRBV20-1	4	0	2	0.02517940324814302	0.9107086659228106
CR2	65	0	10	0.02519907267412559	0.9107086659228106
CNOT1	46	0	9	0.02529724260055654	0.9107086659228106
ATP6V1C2	8	0	3	0.025373626652457435	0.9107086659228106
FCHSD1	8	0	3	0.025711567634278662	0.9107086659228106
GRK5	14	0	4	0.025799127989473956	0.9107086659228106
SSBP4	5	0	2	0.02581911130618884	0.9107086659228106
MTSS1	17	0	4	0.02607969956186105	0.9107086659228106
GCFC2	9	0	3	0.026577366714505928	0.9107086659228106
INVS	20	0	5	0.02714735584754045	0.9107086659228106
COL27A1	68	0	10	0.027174651485094705	0.9107086659228106
VGLL3	15	0	4	0.027269504513102998	0.9107086659228106
DRD4	4	0	2	0.027284385146380725	0.9107086659228106
NTF4	5	0	2	0.027440864936062785	0.9107086659228106
SLC38A2	5	0	2	0.02747177275349578	0.9107086659228106
MAGEA8	7	0	2	0.027552004408320705	0.9107086659228106
TSC1	18	0	4	0.027552763542183282	0.9107086659228106
LRRC19	7	0	3	0.027790901258927827	0.9107086659228106
EMR3	33	0	7	0.02781331701618735	0.9107086659228106
USP40	13	0	4	0.027902564245654175	0.9107086659228106
CCT2	6	0	2	0.027908794061008622	0.9107086659228106
KLHL14	29	0	5	0.028069387525964183	0.9107086659228106
CYP2C8	49	0	6	0.02815156804233996	0.9107086659228106
COPA	14	0	4	0.028249385575863727	0.9107086659228106
ZNF548	6	0	3	0.028323797654789554	0.9107086659228106
KLF5	10	0	3	0.02862376917792535	0.9107086659228106
LCMT1	8	0	3	0.028767872040505165	0.9107086659228106
LINC00696	6	0	2	0.028929325657418927	0.9107086659228106
GALNT2	9	0	3	0.02940657531023937	0.9107086659228106
CYP3A7	29	0	6	0.0295386069592958	0.9107086659228106
HRASLS5	11	0	3	0.02966830831305999	0.9107086659228106
SLC43A2	10	0	3	0.029832935560859187	0.9107086659228106
CASC3	16	0	4	0.03016500256402522	0.9107086659228106
MFAP1	4	0	2	0.030301193867038362	0.9107086659228106
TRPV5	67	0	9	0.030499893250373625	0.9107086659228106
RBMS1	7	0	3	0.030635377734207464	0.9107086659228106
RAB3D	6	0	2	0.03073046310807904	0.9107086659228106
IGLV8-61	6	0	2	0.030813792253412627	0.9107086659228106
GSTZ1	3	0	2	0.030893756371837253	0.9107086659228106
LARS	18	0	5	0.030951128168621746	0.9107086659228106
KIAA0895L	4	0	2	0.03097701505482932	0.9107086659228106
SERP1	2	0	2	0.031009675018605805	0.9107086659228106
SPOCK1	13	0	3	0.031150707121051648	0.9107086659228106
ATP2B2	59	0	6	0.03150400100812803	0.9107086659228106
KAT7	4	0	2	0.03151095005514416	0.9107086659228106
NPFF	3	0	2	0.03169974006213149	0.9107086659228106
TMEM63C	36	0	6	0.03209757663296421	0.9107086659228106
OR7G1	20	0	3	0.03238132245320899	0.9107086659228106
CEP44	9	0	3	0.032505525939409696	0.9107086659228106
UACA	8	0	3	0.03254996419503939	0.9107086659228106
TECTA	87	0	9	0.03269897325223988	0.9107086659228106
DENND1B	6	0	2	0.032758959575443884	0.9107086659228106
ACER3	5	0	3	0.03276647334447393	0.9107086659228106
POU1F1	12	0	3	0.03287527122098757	0.9107086659228106
IGHV3-11	6	0	2	0.03298261816022956	0.9107086659228106
HTR1E	23	0	3	0.03315759806359627	0.9107086659228106
TRIM22	22	0	5	0.033374495210759934	0.9107086659228106
SLC35A1	3	0	2	0.033461602810774635	0.9107086659228106
CEACAM20	1	0	1	0.03351431061063074	0.9107086659228106
ZNF691	3	0	2	0.03353678985847475	0.9107086659228106
ZNF596	10	0	3	0.03356831151393085	0.9107086659228106
UBE2M	3	0	2	0.03359989248034406	0.9107086659228106
UPK2	3	0	2	0.03399279352777211	0.9107086659228106
ABCB6	4	0	2	0.034231335364392566	0.9107086659228106
PIKFYVE	42	0	9	0.03442577802258331	0.9107086659228106
TBC1D22A	7	0	2	0.03461644973691498	0.9107086659228106
METTL20	4	0	2	0.03471498993265292	0.9107086659228106
IST1	3	0	2	0.0348711510966977	0.9107086659228106
MMP1	20	0	4	0.034950370473927024	0.9107086659228106
EYA4	30	3	5	0.035017683930384846	0.9107086659228106
OR5AR1	21	0	3	0.03503485968538696	0.9107086659228106
ZBTB4	24	0	4	0.03515185601799775	0.9107086659228106
FAM58A	3	0	2	0.03527088036117382	0.9107086659228106
FBXO45	5	0	2	0.03542205377067762	0.9107086659228106
GABPB1	7	0	3	0.03549119818285065	0.9107086659228106
USP24	37	0	9	0.03551136363636364	0.9107086659228106
IGJ	7	0	2	0.03553407718001563	0.9107086659228106
TRBV28	13	0	3	0.03575259206292456	0.9107086659228106
IL26	9	0	3	0.035866719271188265	0.9107086659228106
PARN	10	0	3	0.0359401955146636	0.9107086659228106
RIT2	17	0	4	0.03610238636773891	0.9107086659228106
LMF2	14	0	3	0.03614153023239004	0.9107086659228106
AQP2	12	0	3	0.03616505732161585	0.9107086659228106
RGPD3	64	0	9	0.03624238909828936	0.9107086659228106
NOC2L	11	0	3	0.036600541688016984	0.9107086659228106
TBL1XR1	7	0	3	0.03670532961385993	0.9107086659228106
SPRYD7	4	0	2	0.036893562073418186	0.9107086659228106
CREG1	4	0	2	0.03690036900369004	0.9107086659228106
SLC24A2	20	0	4	0.03691126531817511	0.9107086659228106
AKAP14	3	0	2	0.03714986254550858	0.9107086659228106
OR2A2	33	0	4	0.03717057577221871	0.9107086659228106
ZNF492	13	0	2	0.03726198904497522	0.9107086659228106
REPS1	8	0	3	0.03769744034380065	0.9107086659228106
CCDC102A	8	0	2	0.03773869726017058	0.9107086659228106
CEP112	16	0	4	0.038122831763943425	0.9107086659228106
CD86	24	0	5	0.038265794206558755	0.9107086659228106
ITPRIPL1	8	0	2	0.038317112422407845	0.9107086659228106
MCHR2	23	0	5	0.03846005922849121	0.9107086659228106
NDUFS2	10	0	3	0.0386443559918074	0.9107086659228106
SPATS2	10	0	3	0.03870118812647548	0.9107086659228106
ADRB3	1	0	1	0.03875217981011432	0.9107086659228106
PPFIA2	78	0	13	0.0388078236572493	0.9107086659228106
GLB1L	10	0	3	0.03890445066915655	0.9107086659228106
PPP6C	23	0	5	0.03896205096236266	0.9107086659228106
PPM1L	6	0	2	0.03896356906292616	0.9107086659228106
MEIG1	2	0	2	0.03930354124906654	0.9107086659228106
OR4K17	36	0	4	0.039365429280006296	0.9107086659228106
SPTLC3	37	0	5	0.039393342525113256	0.9107086659228106
PLIN5	14	0	3	0.039685689340423845	0.9107086659228106
FAM84B	6	0	2	0.039766174891637175	0.9107086659228106
WARS	13	0	3	0.03982952961325527	0.9107086659228106
HOXB9	5	0	2	0.03997281848343127	0.9107086659228106
FFAR3	13	0	2	0.040048057669203045	0.9107086659228106
TMEM260	8	0	3	0.040154192097654993	0.9107086659228106
UBE2I	2	0	2	0.04015902975784105	0.9107086659228106
COX7C	3	0	2	0.04040567295648309	0.9107086659228106
GLS2	7	0	2	0.04089143324473523	0.9107086659228106
ISYNA1	5	0	2	0.04151444702756559	0.9107086659228106
LARP1B	16	0	5	0.041573127130622764	0.9107086659228106
GXYLT1	4	0	2	0.04159041756779238	0.9107086659228106
RASGRP3	26	0	6	0.041670139178264856	0.9107086659228106
DNMT3A	20	0	4	0.04198505332101772	0.9107086659228106
TOP3B	17	0	3	0.04206275763439051	0.9107086659228106
NRBP1	5	0	2	0.04209817293929444	0.9107086659228106
GPD2	13	0	3	0.04213542325032655	0.9107086659228106
ACTA2	7	0	2	0.04243041412084182	0.9107086659228106
REG1B	18	0	4	0.042435815828559306	0.9107086659228106
FAM131B	21	0	4	0.042800890258517375	0.9107086659228106
LYRM4	1	0	1	0.043044077134986224	0.9107086659228106
EMILIN2	31	0	4	0.04307003187182359	0.9107086659228106
DGAT2L6	16	0	4	0.043155532539271534	0.9107086659228106
PLD3	7	0	2	0.04325259515570934	0.9107086659228106
HOXB1	18	0	3	0.043521782652217435	0.9107086659228106
HOXA11	1	0	1	0.04363763309478094	0.9107086659228106
METTL8	9	0	3	0.04382312984793374	0.9107086659228106
KIAA1468	22	0	6	0.04382697111802603	0.9107086659228106
TNPO1	8	0	3	0.043898156277436345	0.9107086659228106
SMYD4	8	0	3	0.04399084990322013	0.9107086659228106
PHYHIPL	9	0	3	0.04423213021939137	0.9107086659228106
TNFSF13	1	0	1	0.04475674707962225	0.9107086659228106
TTPA	6	0	2	0.04513042693383879	0.9107086659228106
DHX57	21	0	5	0.04513450081242101	0.9107086659228106
SNX15	5	0	2	0.04518344478583047	0.9107086659228106
ATP6V1H	4	0	2	0.04524682141079589	0.9107086659228106
DPPA5	11	0	3	0.04525706010137581	0.9107086659228106
DNMBP	33	0	6	0.04534530449371967	0.9107086659228106
RTKN2	7	0	3	0.04585052728106373	0.9107086659228106
MAGEF1	1	0	1	0.04644034737379835	0.9107086659228106
SLC6A4	24	0	5	0.04660049396523603	0.9107086659228106
GRXCR2	12	0	3	0.0466831613836889	0.9107086659228106
BAG3	9	0	2	0.04698806503148201	0.9107086659228106
DICER1	34	0	7	0.047030052203357944	0.9107086659228106
ARHGDIG	4	0	2	0.047105374723255926	0.9107086659228106
ZYG11B	10	0	3	0.047203209818267644	0.9107086659228106
OR51V1	26	0	3	0.04739111890431733	0.9107086659228106
MSMO1	6	0	3	0.04739336492890995	0.9107086659228106
GID8	8	0	3	0.04742033383915023	0.9107086659228106
SIGLEC5	34	0	5	0.04758505829169641	0.9107086659228106
SCAF11	6	0	2	0.04766217053524618	0.9107086659228106
TAOK2	31	0	5	0.047867502752381406	0.9107086659228106
APAF1	10	0	3	0.04819277108433735	0.9107086659228106
TRAPPC9	30	0	5	0.04830917874396135	0.9107086659228106
GJC3	7	0	2	0.04838865769863544	0.9107086659228106
GPIHBP1	7	0	2	0.048503662026483	0.9107086659228106
TNKS2	12	0	4	0.048520135856380396	0.9107086659228106
SF3B4	14	0	3	0.048524844720496896	0.9107086659228106
PRSS8	4	0	1	0.048631036327384136	0.9107086659228106
NEK6	6	0	2	0.04901240013723472	0.9107086659228106
HPS4	11	0	3	0.049125564943996856	0.9107086659228106
RTBDN	13	0	3	0.04943398091848337	0.9107086659228106
MUCL1	6	0	2	0.04956629491945477	0.9107086659228106
CDRT1	6	0	2	0.049588416145988294	0.9107086659228106
SULT1B1	11	1	3	0.04959825414145422	0.9107086659228106
ATRNL1	33	0	6	0.049890241468768706	0.9107086659228106
XRN1	27	0	6	0.0499325910021471	0.9107086659228106
ZNF777	14	0	3	0.05005255518294209	0.9107086659228106
TNFSF11	8	0	2	0.050130338881090836	0.9107086659228106
TMEM223	2	0	1	0.05014039310068191	0.9107086659228106
SREK1IP1	1	0	1	0.05036514731805591	0.9107086659228106
CNTNAP5	85	0	10	0.050604726481453366	0.9107086659228106
GABRA6	37	0	5	0.050686806224339805	0.9107086659228106
TPH2	12	0	3	0.050867287247571086	0.9107086659228106
SLC13A4	22	0	5	0.050903537795876815	0.9107086659228106
SCAF8	23	0	6	0.05111429155591903	0.9107086659228106
HTR2A	15	0	3	0.05116921659929387	0.9107086659228106
FLVCR1	13	0	3	0.05150391429748661	0.9107086659228106
LRP2BP	2	0	2	0.051543734859027884	0.9107086659228106
MAGEB2	15	0	2	0.051759834368530024	0.9107086659228106
SNRK	7	0	2	0.05181615627752733	0.9107086659228106
TPRG1	15	0	3	0.05187798298402158	0.9107086659228106
DNAH8	240	0	27	0.052002080083203325	0.9107086659228106
DDX3X	24	0	5	0.05210232897410514	0.9107086659228106
TMEM79	4	0	2	0.05210232897410514	0.9107086659228106
SPTBN1	36	0	6	0.052118621983634754	0.9107086659228106
CRADD	5	0	2	0.05220841599665866	0.9107086659228106
GTF3C3	16	0	5	0.05239442523315519	0.9107086659228106
C7orf61	4	0	2	0.05260112566408921	0.9107086659228106
LRRC24	2	0	1	0.052650976675617335	0.9107086659228106
AKAP10	6	0	3	0.052748180187783524	0.9107086659228106
PCDHGA6	29	0	4	0.05275374551593163	0.9107086659228106
DIRC1	5	0	2	0.05308419152776303	0.9107086659228106
ADAT3	5	0	1	0.05311520688373081	0.9107086659228106
CD38	9	0	3	0.05313778627982358	0.9107086659228106
SLC7A10	15	0	3	0.0531575590048905	0.9107086659228106
FSIP1	23	0	5	0.05344449788894233	0.9107086659228106
NRBP2	3	0	2	0.053490238031559244	0.9107086659228106
ZNF438	21	0	4	0.053714347102110975	0.9107086659228106
FAM217A	14	0	3	0.05404821100421576	0.9107086659228106
CUX1	45	5	7	0.05420935653493793	0.9107086659228106
PCNXL2	120	0	13	0.05442769281010178	0.9107086659228106
PDXP	2	0	1	0.0546477949614733	0.9107086659228106
NUTM2A	6	0	2	0.05466273095003826	0.9107086659228106
FGB	21	0	4	0.0548185505975222	0.9107086659228106
PDE3B	9	0	3	0.054932981762250054	0.9107086659228106
RNFT2	12	0	3	0.05506607929515418	0.9107086659228106
SIAH1	1	0	1	0.05511767623876977	0.9107086659228106
ZNF486	9	0	2	0.05549081626990733	0.9107086659228106
OR4K1	46	0	5	0.05561735261401557	0.9107086659228106
RIPK1	7	0	2	0.05598477214197738	0.9107086659228106
SLC12A3	38	0	5	0.056028686687584046	0.9107086659228106
SLC45A1	22	0	3	0.056072670180554	0.9107086659228106
LYN	12	0	3	0.05614507888383583	0.9107086659228106
EPB41L5	18	0	5	0.05621767483696874	0.9107086659228106
C16orf78	20	0	4	0.05673436968115284	0.9107086659228106
TRIM31	15	0	3	0.05701904436081651	0.9107086659228106
GABRG3	13	0	3	0.0571787981016639	0.9107086659228106
ADAM22	36	0	7	0.057283611158847454	0.9107086659228106
AKT1S1	2	0	1	0.057300022920009165	0.9107086659228106
SLC25A42	12	0	3	0.05753739930955121	0.9107086659228106
HBS1L	9	0	3	0.05769341718109964	0.9107086659228106
FANCC	6	0	3	0.057900526894794746	0.9107086659228106
RB1	18	0	5	0.05792400370713624	0.9107086659228106
PPP1R2	1	0	1	0.05796093433026141	0.9107086659228106
CXCL16	10	0	3	0.05796429399489914	0.9107086659228106
C22orf31	6	0	2	0.0581192607230036	0.9107086659228106
CCR10	2	0	1	0.05822416302765648	0.9107086659228106
DEFB132	1	0	1	0.05842486562280907	0.9107086659228106
USP3	5	0	2	0.058445353594389245	0.9107086659228106
MTHFD2	3	0	2	0.05852744937375629	0.9107086659228106
CREB3	5	0	2	0.058699225170227756	0.9107086659228106
MYO7B	67	0	8	0.0587406015037594	0.9107086659228106
UBAP2	12	0	3	0.058823529411764705	0.9107086659228106
ZNF433	4	0	2	0.05889281507656066	0.9107086659228106
FAM19A3	2	1	1	0.05893099180859214	0.9107086659228106
RAVER2	6	0	2	0.05927682276229994	0.9107086659228106
ARHGEF38	4	0	2	0.059445963619070265	0.9107086659228106
CNNM4	13	0	2	0.05950609937518596	0.9107086659228106
RORB	37	0	6	0.05979788315493632	0.9107086659228106
CP	31	0	6	0.05997001499250375	0.9107086659228106
PMPCB	5	0	2	0.059995200383969285	0.9107086659228106
AZIN1	1	0	1	0.06020832078993317	0.9107086659228106
ADAMTS5	18	0	3	0.06033910577445242	0.9107086659228106
SLC2A9	22	0	3	0.0603536725209729	0.9107086659228106
TTLL7	17	0	5	0.06053268765133172	0.9107086659228106
CADM1	10	0	3	0.06070171178827243	0.9107086659228106
UGT2A2	14	0	3	0.060742270546073014	0.9107086659228106
RARRES2	5	0	2	0.06074596039363382	0.9107086659228106
GPR151	19	0	5	0.060782883539995135	0.9107086659228106
F2R	11	0	2	0.060893922786505905	0.9107086659228106
CDKL3	5	0	2	0.060927313714738314	0.9107086659228106
RDH5	5	0	2	0.061005368472425575	0.9107086659228106
IRAK4	6	0	2	0.06140620202640467	0.9107086659228106
CWC27	6	0	2	0.06140997297961189	0.9107086659228106
UBE2Q2	9	0	3	0.06146659290675518	0.9107086659228106
CTSD	9	0	2	0.06148170919151552	0.9107086659228106
ALPK1	31	1	5	0.06173982836327715	0.9107086659228106
RPSA	3	0	1	0.06175507935527697	0.9107086659228106
CC2D2A	17	0	3	0.06184674376894057	0.9107086659228106
C11orf58	6	0	2	0.062034739454094295	0.9107086659228106
FAM107B	7	0	2	0.06227037798119434	0.9107086659228106
LECT2	4	0	2	0.062289772019434406	0.9107086659228106
SUCNR1	17	0	4	0.06234413965087282	0.9107086659228106
WNT6	7	0	2	0.062418076274889205	0.9107086659228106
EXT2	15	0	3	0.06254299831133904	0.9107086659228106
HDAC1	4	0	2	0.06266449429753101	0.9107086659228106
DKK3	7	0	2	0.06285750204286882	0.9107086659228106
TTLL10	18	0	3	0.06287726358148893	0.9107086659228106
KLRK1	13	0	4	0.06304772712943699	0.9107086659228106
SLC26A10	9	0	2	0.06348803250587265	0.9107086659228106
SLC13A5	24	0	4	0.06349206349206349	0.9107086659228106
PXK	13	0	3	0.06366588145412873	0.9107086659228106
BAIAP2L2	7	0	2	0.06367398917542184	0.9107086659228106
MTNR1A	16	0	2	0.064	0.9107086659228106
ZFP36L2	7	0	2	0.06446206407529169	0.9107086659228106
IGLL5	7	0	2	0.0645619471883272	0.9107086659228106
IRF2	12	0	3	0.06461200491051237	0.9107086659228106
