gene	gene length	silent	nonsense	splice site	missense	recurrent missense	normalized missense position entropy	frameshift indel	inframe indel	normalized mutation entropy	lost start and stop	missense to silent	non-silent to silent	inactivating p-value	entropy p-value	vest p-value	combined p-value	expression_CCLE	replication_time	HiC_compartment	gene_betweeness	gene_degree
MAB21L3	1089	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.5045408678102926	0.8497005226578185	591845.0	538.0	0.01183669	2.857443618517952e-06	9.0
MACF1	16293	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.08027614995584811	1.0	1.0	1.0	767679.5	401.0	0.02453072	0.0003979127863056996	46.0
MAP3K6	3867	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.013516253294586741	0.07168834723193211	884974.0	188.0	0.02973963	3.8182698412088e-06	7.0
MFSD4	1545	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	694640.5	268.0	0.03456382	0.0	0.0
MTF2	1782	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.5488474204171241	0.8781200871776985	611887.8	391.0	0.01611999	1.315586112387494e-05	14.0
NASP	2367	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.5599104143337066	0.8846464067493321	873799.5	161.0	0.02696786	0.00010129233284409395	39.0
NAV1	5634	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.19164430816404754	0.5082625884849632	778347.4	223.0	0.02676828	2.573377911098088e-05	14.0
NBPF10	10881	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.3606202668589975	0.7284276114798559	639527.5117415735	453.12966601178783	0.01873318645945692	0.0	1.0
NOTCH2	7416	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	429749.8	510.0	0.01382872	6.294014446011762e-05	34.0
NRAS	570	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.03197033153233799	0.14204248683962464	600650.2	472.0	0.01059793	3.590398640448545e-05	18.0
NTNG1	1620	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	78332.23	877.0	-0.01653969	0.0	1.0
NUAK2	1887	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.4500450045004501	0.8093643974875959	664541.7	178.0	0.02984839	8.880142789345189e-06	7.0
OBSCN	26772	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.16345210853220007	0.4595023284943954	698625.5	316.0	0.009301483000000001	2.178834147802174e-05	8.0
OLFML3	1221	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.39001560062402496	0.7572420199135818	365515.8	596.0	0.006736799999999999	6.179774298678783e-06	6.0
OPN3	1209	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.4206983592763988	0.7849554852242562	172336.8	341.0	-0.01331159	0.0	4.0
OR10K1	942	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	177012.9	929.0	0.007363698	0.0	0.0
OR2T34	957	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.5063291139240507	0.8509207080268786	639527.5117415735	453.12966601178783	0.01873318645945692	0.0	0.0
PER3	3606	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.5411255411255411	0.8734328859412838	370145.3	415.0	0.02271152	3.8813711323649175e-07	6.0
PEX19	900	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	891852.1	358.0	0.02537172	0.0018065898666659848	114.0
PGD	1452	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	712477.5	383.0	0.02440005	5.982261503233402e-05	50.0
PIGR	2295	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.5595970900951315	0.8844645977489037	467960.1	385.0	0.02643413	4.377754034585763e-05	15.0
PIK3CD	3135	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.3271180896303565	0.6926509790345756	533533.5	204.0	0.03510626	1.4874800930242159e-06	9.0
PLEKHN1	1836	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.3968253968253968	0.7635948021917983	1971475.0	239.0	0.01491109	2.5732975055118613e-06	10.0
PRELP	1149	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	529604.8	314.0	0.02802603	2.4640642689855905e-05	14.0
PRKAA2	1659	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.3866976024748647	0.7541037433680069	39630.77	514.0	-0.005076054	0.000368605582415509	76.0
PROX1	2214	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.10902747492368076	1.0	1.0	1.0	347543.2	799.0	-0.0221854	3.490947871580653e-05	18.0
PTBP2	1596	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.109217999126256	0.3510713632689296	334206.5	676.0	-0.01605845	8.184770658774973e-06	21.0
PTGER3	1257	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.10753844499408538	0.3473391620062436	130183.8	907.0	-0.01946629	0.0007896014991359011	111.0
PUM1	3567	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	498145.3	189.0	0.03591388	4.7017402240388974e-05	27.0
RBBP5	1617	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.5824111822946999	0.8972501933112047	655446.5	431.0	0.03723388	0.00016311268732390458	66.0
RNPC3	1554	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.3966679888932963	0.7634492852859114	35346.62	974.0	-0.01775733	7.069232235284102e-06	9.0
RYR2	14904	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.8019246190858059	0.9789419941442656	86856.38	1024.0	-0.02437893	0.00010328885804601809	25.0
SCCPDH	1290	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.5485463521667581	0.8779393832674306	439136.1	282.0	0.002786202	7.142601193294674e-05	28.0
SELL	1158	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.6345177664974619	0.923153547865284	293592.1	597.0	0.01285582	4.488354993343001e-05	13.0
SELP	2493	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.6329113924050633	0.9224207892651112	294306.5	478.0	0.005972801999999999	8.642761039280837e-06	9.0
SKI	2187	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.5310674455655868	0.8671621081651701	788772.7	262.0	0.03024387	9.95041548195952e-05	44.0
SLC1A7	1683	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.40096230954290296	0.7673968914426001	509533.1	391.0	0.02086238	2.2700003861416979e-07	2.0
SLC30A1	1524	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	380154.3	236.0	0.02244508	8.307671294066001e-06	9.0
SLC30A7	1131	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.5186721991701245	0.8591717822553704	173323.8	727.0	-0.004392298	4.0240755748467694e-05	13.0
SPEN	10995	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.026701556700755653	1.0	1.0	1.0	823686.3	169.0	0.02834717	3.5232234765931146e-05	32.0
TACSTD2	972	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.29222676797194624	0.6517314948772652	301268.9	564.0	-0.004524627	4.4993499195976426e-08	2.0
TCHH	5832	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	527465.2	349.0	0.03483439	2.6670661823073707e-06	2.0
TCHHL1	2715	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.01496804322770884	0.07786133308395843	527465.2	349.0	0.03483439	0.0	1.0
TMEM82	1032	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	683348.9	174.0	0.02177762	0.0	0.0
TNR	4077	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	177437.2	738.0	0.004008124	1.4792126877853686e-05	10.0
TOR1AIP1	1755	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	470940.5	364.0	0.005286848	7.466731636865729e-05	26.0
TOR1AIP2	1413	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.6426735218508998	0.9268113276068124	470940.5	364.0	0.005286848	1.4197000859150058e-05	16.0
TP73	1911	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.2115506663845991	0.5401503600192723	249589.8	288.0	0.01973146	0.0004078877046634572	109.0
TTC13	2583	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.17179178835251674	0.4743982250969936	407408.5	595.0	0.01386571	0.0	1.0
UBR4	15552	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.08147303242626691	1.0	1.0	1.0	787493.5	414.0	0.032716	0.0005760860301502973	69.0
USH2A	15609	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.3687315634218289	0.7366100184653943	82180.31	967.0	-0.02531692	2.3424133067901588e-07	2.0
USP1	2358	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.5586592178770949	0.883919340699812	239359.4	394.0	0.005100546	5.930498737757396e-05	43.0
VCAM1	2220	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.4488330341113106	0.808395117623446	277299.3	899.0	-0.005850488	0.0020276157128279746	440.0
VPS45	1713	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.223563603845294	0.5584751451935416	1181361.0	309.0	0.03168625	6.107408090932181e-05	16.0
VSIG8	1245	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.07815552950371239	0.2773782313100236	803073.6	403.0	0.006824895	4.190761659814072e-05	21.0
WASF2	1497	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.5112474437627812	0.8542441572661685	795527.9	156.0	0.02606783	2.9939627837252117e-05	23.0
ZC3H11A	2433	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.16178611875101118	0.4564763097681826	521302.1	280.0	0.03242638	3.7762901597440025e-05	35.0
ZNF697	1638	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	1.0	1.0	0.8453085376162299	0.9873656677905746	421422.9	599.0	0.01325407	2.649364250746256e-06	9.0
ANKLE1	2010	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	865137.5	212.0	0.03834604	0.0	0.0
ARHGAP33	3381	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.5449591280653951	0.8757735594041056	1151198.0	321.0	0.02960975	8.201721616900298e-08	2.0
ARRDC5	1029	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.17304031839418585	0.47659294987638706	777834.6	173.0	0.04228335	0.0	1.0
ASNA1	1047	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.13370771493515174	0.4027408869112889	1959466.0	226.0	0.02881864	0.00018234002284963258	40.0
ATCAY	1116	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.4127115146512588	0.7779638637368504	2187414.0	201.0	0.03382796	0.0	2.0
C2CD4C	1266	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.06560388374991799	0.2443167605641739	639527.5117415735	453.12966601178783	0.01873318645945692	0.0	0.0
CAMSAP3	3831	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.5443658138268916	0.8754130681725577	611340.6	384.0	0.03304592	1.6813805050772356e-07	3.0
CARD8	1614	0.0	0.5	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	1.0	2.0	0.4604051565377532	1.0	0.362844702467344	0.730689533073807	1052191.0	391.0	0.03190361	9.451735317644904e-05	40.0
CCDC151	1788	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.029912356794591845	1.0	1.0	1.0	1255985.0	265.0	0.032462599999999994	7.019475174103651e-05	27.0
CD97	2508	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.562429696287964	0.8861018768794785	996589.2	183.0	0.03185942	1.993790223361703e-06	4.0
CEBPA	1077	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	355217.2	510.0	-0.009470626999999999	0.0006817883818713231	94.0
CHERP	2751	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.06355662895640016	0.23870751086227596	815494.7	258.0	0.04427583	0.0001725286703487189	48.0
CHMP2A	669	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.2508780732563974	0.5977893180608639	2673870.0	276.0	0.0108664	2.675075907116139e-05	28.0
