gene	gene length	silent	nonsense	splice site	missense	recurrent missense	normalized missense position entropy	frameshift indel	inframe indel	normalized mutation entropy	lost start and stop	missense to silent	non-silent to silent	inactivating p-value	entropy p-value	vest p-value	combined p-value	expression_CCLE	replication_time	HiC_compartment	gene_betweeness	gene_degree
ATAD3B	1947	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.1240694789081886	0.3829917563918779	1714469.0	248.0	0.02688662	5.1949212601205046e-05	36.0
ATAD3C	1236	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	-0.0	0.0	0.0	2.0	0.013341872131497493	1.0	1.0	1.0	1725369.0	187.0	0.02728094	2.2670096203953265e-07	3.0
ATP13A2	3543	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.08091269520187717	0.28435832531819705	678964.8	221.0	0.05227663	0.000615106166323408	54.0
ATP1A2	3063	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.4892367906066536	0.8389964150398522	835734.1	386.0	0.02299702	1.0175730680950039e-05	15.0
ATP1A4	3090	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.4424778761061947	0.8032587669399092	841605.3	386.0	0.02907324	1.0179056657283298e-05	5.0
ATP6V0B	618	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	875223.4	214.0	0.03941317	2.5588972672043545e-05	7.0
ATP8B2	3672	0.3333333333333333	0.0	0.0	0.6666666666666666	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.5984440454817475	0.9056985335806444	1695430.0	236.0	0.03116069	3.208466694298593e-06	4.0
ATXN7L2	2169	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.2545824847250509	0.6028845189644145	1056159.0	272.0	0.03738143	7.960811498712054e-06	8.0
AXDND1	3039	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.15787811809283234	1.0	1.0	1.0	495703.9	593.0	-0.002456836	0.0	0.0
B3GALNT2	1503	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.2115506663845991	0.5401503600192723	536527.6	350.0	0.01637511	1.152263533277196e-05	8.0
B4GALT3	1182	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.07479431563201197	0.2687369776450149	728669.0	234.0	0.03749509	0.00012209009690718447	25.0
BARHL2	1164	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	82474.08	897.0	-0.004452729	0.0	1.0
BCAN	2736	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1851672.0	180.0	0.03666845	0.00024367720298562509	13.0
BCAR3	2478	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	1.0	1.0	0.40144520272982737	0.767837910991587	595694.6	173.0	0.009017685	4.153404341696582e-06	11.0
BEST4	1422	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	1.0	1.0	0.6765899864682002	0.9409268082043368	574317.2	191.0	0.04295278	0.0	1.0
BMP8A	1209	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.3263707571801567	0.6918150299864051	1026100.0	352.0	0.032781599999999994	0.0	1.0
BNIPL	1074	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.4962779156327544	0.843979749577492	1614665.0	165.0	0.04028727	3.639495921448684e-06	16.0
BRDT	2856	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	311661.9	242.0	0.009175858	4.597812851958788e-08	3.0
BSDC1	1344	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.5211047420531527	0.8607630104354158	1529661.0	216.0	0.04070793	0.000104239439588593	3.0
BSND	963	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.2770083102493075	0.6326060311204404	454765.6	217.0	0.0126251	1.0704260752624492e-05	2.0
BTBD8	1137	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.7692307692307693	0.9710494342057624	220070.5	406.0	-0.006138818000000001	1.5207478487592262e-07	2.0
BTF3L4	477	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.32320620555914675	0.6882562224146329	658095.2	315.0	0.01773163	3.2501842151579733e-05	24.0
C1QA	738	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.724112961622013	0.9578623276083672	389456.4	541.0	0.02857333	6.02950739487509e-05	17.0
C1QB	762	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	389456.4	541.0	0.02857333	2.9080507203060028e-05	16.0
C1orf101	2856	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.5173305742369374	0.8582892913741302	716277.7	590.0	0.0006941447	0.0	0.0
C1orf105	552	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	1.0	1.0	0.8025682182985554	0.979083804466502	135244.0	400.0	0.01108323	1.1871538159362527e-06	3.0
C1orf106	2034	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	545932.6	437.0	0.01199645	0.0	0.0
C1orf110	909	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.5704506560182544	0.8906609275180247	334194.8	540.0	-0.006822712	0.0	1.0
CCDC181	1530	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.1841959845275373	0.4958104540289766	286300.2	491.0	0.007203025	0.0	1.0
C1orf158	585	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.4614674665436087	0.8183404349581088	141239.5	571.0	0.01807398	0.0	0.0
C1orf177	1257	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.12840267077555212	1.0	1.0	1.0	521960.7	249.0	0.02489867	0.0	0.0
C1orf204	708	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.4140786749482402	0.7791715474552945	627764.5801869582	471.89927205011	0.017736618988668365	0.0	0.0
C1orf210	342	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1091212.0	264.0	0.0302937	0.0	0.0
C1orf216	690	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.5045408678102926	0.8497005226578185	1177566.0	325.0	0.03466202	0.00010279488123499462	28.0
C1orf220	321	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.4208754208754209	0.7851087548402351	627764.5801869582	471.89927205011	0.017736618988668365	2.92310756865514e-06	6.0
C1orf27	1365	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.36088054853843377	0.7286929866044176	277881.6	399.0	-0.01368128	1.446933970076189e-06	2.0
C1orf52	549	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.18018018018018014	0.488972599596098	348743.5	384.0	0.002841418	4.295468511005143e-06	5.0
C1orf53	438	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.7309941520467836	0.9600510374271628	98526.77	448.0	-0.01786	0.0	0.0
C1orf87	1641	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	1.0	1.0	0.8396305625524769	0.9863923512788942	66197.38	942.0	-0.01254231	0.0	1.0
C4BPA	1794	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	501292.8	142.0	0.02175744	3.0221998152493986e-06	8.0
C8B	1776	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	1.0	1.0	0.3185727938834024	0.68298957561638	38776.15	713.0	-0.01176195	3.0666072645280413e-06	2.0
CACNA1E	6942	0.3333333333333333	0.0	0.0	0.6666666666666666	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.5307855626326964	0.8669836391476493	111355.8	832.0	0.009653621999999999	4.1100815478365905e-07	2.0
CACNA1S	5622	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	4.0	4.0	1.0	1.0	0.6317119393556538	0.9218709923555748	522608.8	490.0	0.03061653	4.157670303749591e-06	4.0
CAMTA1	5022	0.0	0.0	0.3333333333333333	0.6666666666666666	0.0	1.0	0.0	0.0	1.0	0.0	2.0	3.0	0.12298610257040955	1.0	0.06907985631389886	0.2536952269757872	289717.2	462.0	0.02256161	0.0	1.0
CAPN8	1786	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	627764.5801869582	471.89927205011	0.017736618988668365	0.0	0.0
CAPN9	2073	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.4120313143798929	0.7773613212791365	438897.8	550.0	0.006859743000000001	6.181408259007441e-09	2.0
CAPZA1	861	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.5350454788657036	0.8696648092420683	560292.1	325.0	0.02260477	0.0002118534703864125	68.0
CASZ1	5280	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.3402517863218782	0.7070668211761756	809310.0	433.0	0.02734981	3.4907929278278277e-07	2.0
CCDC17	1869	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.6184291898577613	0.9156293015429622	873799.5	161.0	0.02696786	1.4858303046818501e-06	4.0
CCDC18	3900	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.5611672278338945	0.8853739220250378	657064.0	412.0	0.008750078	0.0	1.0
CCDC23	201	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.012774491894584893	0.06847517171601493	820426.2	426.0	0.02981054	0.0	1.0
CCDC27	1971	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	1.0	1.0	0.25113008538422904	0.5981376709296848	249152.8	341.0	0.02370126	0.0	1.0
CCDC30	2352	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.8503401360544217	0.9881963005752	644678.4	461.0	0.02130415	0.0	0.0
CD101	3066	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.15156107911488328	0.4375214569273103	765941.1	540.0	0.02417024	8.920792138752258e-08	3.0
CD1A	984	0.5	0.5	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.5	0.2271694684234439	1.0	1.0	1.0	120861.0	833.0	0.002641513	1.4253509517400783e-06	4.0
CD1E	1167	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	3.0	3.0	1.0	1.0	0.06781500067815001	0.25030325915959983	135429.3	902.0	0.00490778	0.0	0.0
CD34	1158	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.2508151492350138	0.5977022995734182	320873.1	450.0	0.02204795	1.9300611600899191e-07	3.0
CD48	759	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.10696331158412664	0.3460551273621968	1156068.0	634.0	0.02575482	4.380000027466252e-07	5.0
CD58	753	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.05636025474835146	0.21845184421695554	692757.8	418.0	0.01856625	0.0001355243778804014	10.0
CD5L	1044	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	116471.5	778.0	0.02791176	0.0	0.0
CD84	1038	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.3480682213713888	0.7154043786972337	1164343.0	634.0	0.03510097	3.365487386092811e-05	7.0
CDC42BPA	5160	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	1.0	1.0	0.6770480704129993	0.9411056219019924	290976.2	481.0	-0.0018180370000000002	4.250557866631304e-06	6.0
CELA2A	810	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	554165.2	212.0	0.02925872	0.0	0.0
CELA2B	810	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.23457658925639224	0.5747063424309344	636572.8	188.0	0.03351164	1.6801736393882945e-05	15.0
CELF3	1398	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	3.0	3.0	1.0	1.0	0.4789272030651341	0.8315166044158967	1210719.0	255.0	0.02879102	2.7452327803118863e-06	7.0
CELSR2	8772	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	1.0	1.0	0.4171881518564873	0.7819015250113672	994134.5	287.0	0.03056305	4.51090529906267e-06	9.0
CENPF	9345	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.1559332605644784	0.4457082769634692	457503.5	186.0	-0.006880682	1.95893920924655e-05	22.0
CEP350	9354	0.2857142857142857	0.0	0.0	0.42857142857142855	0.0	1.0	0.2857142857142857	0.0	0.7964530359382729	0.0	1.0	1.6666666666666667	1.0	1.0	0.9216589861751152	0.9968479142787308	446036.3	211.0	0.01583103	0.0001304866764322465	20.0
CFH	3696	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.292654375182909	0.652257235333086	198896.1	941.0	-0.02637393	0.00022494844118121503	14.0
CFHR3	993	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.4091653027823241	0.7748101642018612	200038.1	941.0	-0.02742039	1.5931064308909092e-07	2.0
CGN	3612	0.0	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.5	1.0	2.0	0.2824060999717594	1.0	0.3824091778202677	0.7500053910198419	1385164.0	176.0	0.03072341	1.7437429185359248e-05	13.0
CHD1L	2694	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.10086746015735323	1.0	1.0	1.0	627764.5801869582	471.89927205011	0.017736618988668365	8.702626287301809e-05	42.0
CHD5	5865	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	4.0	4.0	1.0	1.0	0.2277385561375541	0.5646907291231111	620865.8	240.0	0.03039633	5.120663270611904e-07	16.0
CHI3L1	1152	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.1901863826550019	0.5058483694004735	507602.8	453.0	0.03129605	1.931747952540726e-06	3.0
CHI3L2	1173	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.1220703125	0.37880347513392937	400425.1	627.0	0.04144565	0.0	1.0
CHTOP	750	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	1.0	1.0	0.4812319538017325	0.8332078405568026	1656449.0	183.0	0.04029549	6.500176308580145e-05	24.0
CLCA1	2745	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.3952569169960474	0.7621420168930549	279518.3	762.0	-0.008132609	1.3014413845590321e-06	2.0
CLCA2	2832	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	1.0	1.0	0.6720430107526881	0.9391350379105512	248811.7	762.0	-0.01317034	6.971326488714695e-08	2.0
CLCN6	2610	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.3866976024748647	0.7541037433680069	524979.8	196.0	0.04105854	2.1948589381633467e-07	2.0
CLCNKA	2064	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.07748334108166745	0.2756618874565046	886120.8	197.0	0.04297886	0.0	0.0
CLK2	1497	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.1917545541706616	0.5084446957723368	1574928.0	194.0	0.04521163	0.00023435483101399838	67.0
CLSTN1	2946	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	1.0	1.0	0.4719207173194903	0.8263068802671836	614158.5	177.0	0.03069652	6.175489428474019e-05	14.0
CNIH3	483	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.13245033112582782	0.4002049752663487	408297.6	633.0	-0.005334457	0.0	0.0
CNTN2	3123	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.2294104152328516	0.5671582182280926	655446.5	431.0	0.03723388	1.5079147748351169e-05	8.0
COG2	2217	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.2244668911335578	0.5598265007682992	379098.3	568.0	0.002939075	1.2396483656936066e-05	17.0
COL16A1	4815	0.6666666666666666	0.0	0.0	0.3333333333333333	0.0	1.0	0.0	0.0	1.0	0.0	0.3333333333333333	0.3333333333333333	1.0	1.0	0.4793863854266539	0.8318544374777473	1126016.0	197.0	0.03662063	0.0	0.0
COL24A1	5145	0.25	0.0	0.0	0.75	0.0	1.0	0.0	0.0	1.0	0.0	1.5	1.5	1.0	1.0	0.8658008658008658	0.9905630683755472	263693.1	863.0	-0.01222789	0.0	1.0
COL9A2	2070	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.08382932349735937	0.2916399036214107	627703.3	373.0	0.0184817	2.6475284222692253e-07	4.0
COLGALT2	1881	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	348183.3	732.0	0.01134376	0.0001389640887706427	16.0
