gene	Total SNV Mutations	SNVs Unmapped to Ref Tx	inactivating count	inactivating p-value	inactivating BH q-value
PABPC3	4	0	2	0.00738	0.28518688524590163
C6orf62	4	0	2	0.00755	0.28518688524590163
ABCA6	7	0	3	0.00759	0.28518688524590163
HERC1	14	0	4	0.0076	0.28518688524590163
DTX4	3	0	2	0.00791	0.28747147058823536
MPZL1	2	0	2	0.00821	0.28747147058823536
HSP90B1	2	0	2	0.00825	0.28747147058823536
RPL41	2	0	2	0.00829	0.28747147058823536
UQCR10	2	0	2	0.00838	0.28747147058823536
SLC45A1	3	0	2	0.00846	0.28747147058823536
BSN	11	0	4	0.00854	0.28747147058823536
ZNF507	1	0	1	0.00908	0.30121913043478254
ITGB1	4	0	2	0.00955	0.30869708333333334
TAS2R10	3	0	2	0.00962	0.30869708333333334
ARVCF	5	0	2	0.00971	0.30869708333333334
TAAR2	3	0	1	0.00988	0.30979890410958905
LPO	4	0	2	0.010725470848170235	0.33092802105910846
HCN1	6	0	2	0.01097297356610668	0.33092802105910846
NPY1R	3	0	2	0.01098756207972575	0.33092802105910846
SPZ1	1	0	1	0.011197205177587674	0.3325870828930805
ZYX	4	0	2	0.011333242667391994	0.3325870828930805
C17orf74	2	0	1	0.012101556260135054	0.3506387630310017
ZNF106	5	0	2	0.012466807126026953	0.3564723163194241
USH1C	4	0	2	0.012639668335102886	0.3564723163194241
GPR84	2	0	1	0.012770087347397456	0.3564723163194241
LMOD3	5	0	2	0.013952060719368251	0.3611775049371971
CA11	4	0	2	0.014128684054367176	0.3611775049371971
TPGS2	2	0	2	0.014189428875487761	0.3611775049371971
VIPR2	3	0	2	0.014289592889498577	0.3611775049371971
OR5A1	4	0	2	0.01430737974647323	0.3611775049371971
BRD8	4	0	2	0.014307584450517219	0.3611775049371971
HMCN1	40	0	7	0.014316597231170096	0.3611775049371971
DLGAP2	9	0	2	0.014357089530810314	0.3611775049371971
SEC23B	7	0	3	0.014410260105194899	0.3611775049371971
SNX14	2	0	2	0.014516527066064714	0.3611775049371971
SOX13	5	0	2	0.014750785479326773	0.3617318373954549
ATF7IP	3	0	2	0.014854867940224012	0.3617318373954549
INPP5F	2	0	2	0.015503154892020527	0.3735444373456314
ZNF620	3	0	2	0.015741586122217675	0.3737813527684396
ZBTB26	4	0	2	0.0158395767665088	0.3737813527684396
CXorf22	6	0	3	0.016590901549590205	0.37873172358838464
PPM1D	2	0	2	0.016937095626841907	0.37873172358838464
MGAT5B	3	0	2	0.016968421767091443	0.37873172358838464
URGCP	26	0	5	0.016990909863223175	0.37873172358838464
VCX	2	0	2	0.017084087880548056	0.37873172358838464
EFEMP1	7	0	3	0.017206669305022626	0.37873172358838464
H2AFY2	2	0	1	0.017207557559280037	0.37873172358838464
HNF4A	4	0	2	0.017738988522874425	0.38067330447378445
LNPEP	2	0	2	0.018057712448986962	0.38067330447378445
ACRBP	4	0	2	0.01815112627738551	0.38067330447378445
FBXL2	3	0	2	0.018213609208800816	0.38067330447378445
VBP1	2	0	1	0.01853052904660428	0.38067330447378445
PLEKHH3	5	0	2	0.01874273718933913	0.38067330447378445
CALCR	3	0	2	0.01883416517562859	0.38067330447378445
CASP8	13	0	5	0.019113515166574283	0.38067330447378445
SERPINE1	6	0	2	0.0191343614863572	0.38067330447378445
PTMS	2	0	2	0.01946055345814035	0.38067330447378445
NSD1	10	0	2	0.01955684196116011	0.38067330447378445
ERICH1	1	0	1	0.019812573058863154	0.38067330447378445
HIVEP1	12	0	3	0.019826714515137695	0.38067330447378445
GTF2E2	1	0	1	0.01991555803393611	0.38067330447378445
TMEM47	1	0	1	0.020211002869962406	0.38067330447378445
SUGCT	4	0	2	0.02044655271121289	0.38067330447378445
OR6C4	1	0	1	0.021004431935138314	0.38067330447378445
ETV7	1	0	1	0.021370261144591188	0.38067330447378445
TOX	1	0	1	0.021675047685104906	0.38067330447378445
COL2A1	6	0	2	0.02179266458909931	0.38067330447378445
PDE2A	4	0	2	0.021901487110974834	0.38067330447378445
CFP	5	0	2	0.022009948496720517	0.38067330447378445
MYOM2	14	0	3	0.02207749199690915	0.38067330447378445
RRM2B	1	0	1	0.022564704289550284	0.38067330447378445
ATM	12	0	4	0.0226927179068237	0.38067330447378445
ZDHHC18	1	0	1	0.022859755400617212	0.38067330447378445
KLHL1	10	0	3	0.023096288426449868	0.38067330447378445
ALOXE3	5	0	2	0.02340330922792483	0.38067330447378445
TSN	1	0	1	0.02364569293703152	0.38067330447378445
QKI	1	0	1	0.02401133334934089	0.38067330447378445
CEP70	1	0	1	0.02407202349429493	0.38067330447378445
TBL1XR1	7	0	3	0.024088839640594512	0.38067330447378445
C12orf50	3	0	2	0.024326757000024325	0.38067330447378445
DNAI1	3	0	2	0.024561575870707866	0.38067330447378445
CSE1L	1	0	1	0.024680998099563145	0.38067330447378445
CYP2C18	1	0	1	0.024814511526340604	0.38067330447378445
C7orf60	3	0	2	0.02502940955622857	0.38067330447378445
DNASE1L2	4	0	2	0.025065169440545418	0.38067330447378445
ABCA10	8	0	3	0.02523850386149109	0.38067330447378445
SDC3	2	0	1	0.025366546598346102	0.38067330447378445
TMEM38A	3	0	2	0.025545394165431973	0.38067330447378445
WASL	1	0	1	0.025751957148743305	0.38067330447378445
OR52E4	2	0	1	0.02579779686814746	0.38067330447378445
ZNF221	2	0	2	0.02588661661920787	0.38067330447378445
SAAL1	1	0	1	0.025902038490429196	0.38067330447378445
KCNH3	1	0	1	0.025967955542860112	0.38067330447378445
CTCF	9	0	3	0.02626602227358689	0.38067330447378445
MAP7	1	0	1	0.02641310089804543	0.38067330447378445
NTRK2	5	0	2	0.02658019244059327	0.38067330447378445
RBBP9	3	0	2	0.026891117863769597	0.38067330447378445
RNF31	6	0	2	0.027024835824122368	0.38067330447378445
LGALS2	2	0	2	0.027083389757061992	0.38067330447378445
LRGUK	7	0	2	0.02710614767429253	0.38067330447378445
MCRS1	4	0	2	0.027180560463156752	0.38067330447378445
CYBB	3	0	2	0.02721310583176858	0.38067330447378445
ERGIC3	3	0	2	0.02725092653150207	0.38067330447378445
SLC17A8	3	0	2	0.027285129604365622	0.38067330447378445
HNRNPH3	1	0	1	0.027363524421945548	0.38067330447378445
SOX9	2	0	2	0.027459702886014774	0.38067330447378445
ABHD4	2	0	1	0.027593057586711184	0.38067330447378445
DEGS1	5	0	2	0.027824925568324103	0.38067330447378445
RAD54L2	5	0	2	0.02824699169538444	0.38067330447378445
SLC6A15	3	0	2	0.02825497287522604	0.38067330447378445
CNTROB	3	0	2	0.02835833593284746	0.38067330447378445
RBBP7	2	0	1	0.028417971525192532	0.38067330447378445
A4GALT	1	0	1	0.02876290735467541	0.38067330447378445
RDH14	3	0	1	0.02943773918163085	0.38067330447378445
TMEM55A	2	0	1	0.02967359050445104	0.38067330447378445
LRFN4	1	0	1	0.029887324785558445	0.38067330447378445
SMAD2	3	0	2	0.030063433845413823	0.38067330447378445
VANGL2	6	0	2	0.030112318949682314	0.38067330447378445
FSHR	6	0	2	0.030181390154830533	0.38067330447378445
TAS2R14	1	0	1	0.030197795560924053	0.38067330447378445
DOK6	1	0	1	0.030365601846228593	0.38067330447378445
IL18BP	1	0	1	0.030562347188264057	0.38067330447378445
HKR1	5	0	2	0.030822340032055234	0.38067330447378445
SLC22A25	4	0	2	0.030845157310302282	0.38067330447378445
NHP2	1	0	1	0.031090660365626167	0.38067330447378445
CD248	3	0	1	0.03120222159817779	0.38067330447378445
WTAP	5	0	2	0.031253906738342295	0.38067330447378445
NT5DC3	4	0	2	0.03128813241137637	0.38067330447378445
TMEM180	2	0	1	0.03135877575339459	0.38067330447378445
KAZN	3	0	2	0.03159158400202186	0.38067330447378445
ELF1	4	0	2	0.031656589319066765	0.38067330447378445
PPM1M	1	0	1	0.03168869030642964	0.38067330447378445
TRPV2	5	0	2	0.031870478375880425	0.38067330447378445
CLMN	7	0	2	0.03201126796632415	0.38067330447378445
IFITM10	1	0	1	0.03203895937459951	0.38067330447378445
ZNF675	5	0	2	0.0322061191626409	0.38067330447378445
IRS1	2	0	1	0.032263268269075655	0.38067330447378445
KMT2A	8	0	2	0.03262217002675018	0.38251519532840156
BCO2	5	0	2	0.03275359470701909	0.38251519532840156
UBE2J1	1	0	1	0.03335112059765208	0.38398399244714054
ATP2B2	6	0	2	0.03385354954466976	0.38398399244714054
MICU2	1	0	1	0.033905201057842276	0.38398399244714054
TFR2	1	0	1	0.03470173855710171	0.38398399244714054
SIRT6	1	0	1	0.03540574989378275	0.38398399244714054
C10orf95	1	0	1	0.03567097096382964	0.38398399244714054
MDH1	1	0	1	0.03584614833136179	0.38398399244714054
PCNXL2	11	0	3	0.036129778163162075	0.38398399244714054
PRKAG2	1	0	1	0.03617421501953408	0.38398399244714054
PPP1R3B	1	0	1	0.036255528968167645	0.38398399244714054
PRSS1	4	0	2	0.03648836021309202	0.38398399244714054
MAGEA8	3	0	1	0.03666092312204421	0.38398399244714054
TBC1D30	1	0	1	0.03676065139874279	0.38398399244714054
WDR44	12	0	3	0.03676470588235294	0.38398399244714054
MPP2	1	0	1	0.0368093643022785	0.38398399244714054
NKX6-2	1	0	1	0.036844626211267086	0.38398399244714054
TRAPPC9	9	0	2	0.03703292226789616	0.38398399244714054
OR8D4	2	0	1	0.03717333928106762	0.38398399244714054
PKP3	1	0	1	0.037234240607662804	0.38398399244714054
SIL1	1	0	1	0.037264766163592325	0.38398399244714054
FBXL6	2	0	1	0.03733711682783855	0.38398399244714054
CAMK2D	4	0	2	0.03744757339724386	0.38398399244714054
MGMT	1	0	1	0.03759539832324524	0.38398399244714054
ATP11A	11	0	3	0.03768607499528924	0.38398399244714054
GDPD5	2	0	1	0.03772446054021428	0.38398399244714054
NUDT4	1	0	1	0.0377643504531722	0.38398399244714054
ZCCHC13	2	0	2	0.037837224261228194	0.38398399244714054
TMEM63A	1	0	1	0.037861578070573984	0.38398399244714054
TACR3	2	0	1	0.03798381889315152	0.38398399244714054
DDX42	6	0	2	0.03802136800882096	0.38398399244714054
ATP5G2	1	0	1	0.038580246913580245	0.38398399244714054
C5orf22	1	0	1	0.038636890503052315	0.38398399244714054
INPP5J	1	0	1	0.03883645966833663	0.38398399244714054
SQSTM1	2	0	1	0.03910833007430583	0.38398399244714054
CYP24A1	6	0	2	0.03936697897803323	0.38398399244714054
FBN2	13	0	3	0.03940731399747793	0.38398399244714054
GPR176	1	0	1	0.03950539248607435	0.38398399244714054
C8orf44	3	0	2	0.039550704002531245	0.38398399244714054
GSDMB	5	0	2	0.03978674305721334	0.38398399244714054
NME5	1	0	1	0.03979149257888663	0.38398399244714054
CLDN7	1	0	1	0.03984381225595665	0.38398399244714054
PCDHB14	4	0	2	0.03992494111071186	0.38398399244714054
RERE	8	0	2	0.0405926527298559	0.3842625918604151
NUP62	2	0	1	0.04063388866314506	0.3842625918604151
CCT8L2	1	0	1	0.04068513771919118	0.3842625918604151
DENND1C	1	0	1	0.04112011184670422	0.3842625918604151
UVRAG	4	0	2	0.041164121351829744	0.3842625918604151
NEURL1	1	0	1	0.04163890739506995	0.3842625918604151
TRBV5-6	1	0	1	0.04165451743241554	0.3842625918604151
ACOT8	1	0	1	0.0418025248725023	0.3842625918604151
FAHD2B	1	0	1	0.04183225266680611	0.3842625918604151
SH3YL1	1	0	1	0.04206098843322818	0.3842625918604151
ITGAV	8	0	3	0.042181634116505676	0.3842625918604151
KIRREL2	7	0	2	0.04250074376301585	0.3842625918604151
PPEF2	3	0	2	0.042716787697565144	0.3842625918604151
MAP3K6	2	0	1	0.04284306584979221	0.3842625918604151
SETD1B	4	0	1	0.04284673722096062	0.3842625918604151
DGKG	8	0	2	0.04289636238846946	0.3842625918604151
FAM53B	1	0	1	0.04292398162853586	0.3842625918604151
RNF8	2	0	1	0.04297563281619322	0.3842625918604151
GUCD1	1	0	1	0.04346503238144912	0.3843675742879754
HSD17B11	1	0	1	0.043514207388712416	0.3843675742879754
OR6K2	1	0	1	0.04353315049410126	0.3843675742879754
CILP2	2	0	1	0.043717758153361895	0.3843675742879754
MYOT	2	0	1	0.04382697111802603	0.3843675742879754
LYPD3	2	0	1	0.04399859204505456	0.3843999129432438
CCT6A	2	0	1	0.04430856484558465	0.3849332841165832
SSPO	1	0	1	0.044418780260294055	0.3849332841165832
MFSD7	2	0	1	0.04520182615377661	0.3849332841165832
RGS4	4	0	2	0.04528370239550786	0.3849332841165832
GALR1	2	0	1	0.045639176669252886	0.3849332841165832
TCL1B	1	0	1	0.04575193301917006	0.3849332841165832
PCSK5	7	0	2	0.045877873101803	0.3849332841165832
CIAO1	1	0	1	0.04591368227731864	0.3849332841165832
TAF1	16	0	3	0.04608719697667988	0.3849332841165832
PABPC4L	2	0	1	0.046531106044390674	0.3849332841165832
BYSL	1	0	1	0.04658312759118647	0.3849332841165832
GRIN2D	5	0	1	0.04660049396523603	0.3849332841165832
FKBP15	7	0	2	0.04672678846782861	0.3849332841165832
ELTD1	6	0	2	0.04688452341881945	0.3849332841165832
UNC80	9	0	2	0.0473215975771342	0.3849332841165832
THAP5	4	0	1	0.04732383701670531	0.3849332841165832
PRKAR1A	2	0	2	0.04756468797564688	0.3849332841165832
E2F3	1	0	1	0.047589587398277254	0.3849332841165832
C11orf57	4	0	2	0.04773041859577108	0.3849332841165832
AKR1E2	1	0	1	0.04795933048774639	0.3849332841165832
KLHL15	5	0	2	0.04819741661846925	0.3849332841165832
HDAC1	6	0	2	0.04824159390226253	0.3849332841165832
TMEM106B	4	0	2	0.04837929366231253	0.3849332841165832
OR4Q3	2	0	1	0.049096622152395915	0.3849332841165832
SYT6	2	0	1	0.04914246400314512	0.3849332841165832
BTBD18	1	0	1	0.04917629702483403	0.3849332841165832
HOXD13	1	0	1	0.04952947003467063	0.3849332841165832
ORAOV1	1	0	1	0.049588416145988294	0.3849332841165832
PIPOX	1	0	1	0.04982561036372696	0.3849332841165832
ATP6V1C2	4	0	2	0.05025378159706518	0.3849332841165832
KAT2B	2	0	1	0.050362610797743755	0.3849332841165832
CABP1	1	0	1	0.050443906376109765	0.3849332841165832
SLAMF7	1	0	1	0.050512703945042176	0.3849332841165832
MEF2C	5	0	2	0.05094762584063583	0.3849332841165832
C11orf63	2	0	1	0.0511561285041948	0.3849332841165832
CCDC69	1	0	1	0.051158745587558195	0.3849332841165832
MARCO	5	0	2	0.05121376626037079	0.3849332841165832
TAF4B	5	0	2	0.05136370640505419	0.3849332841165832
CDC42BPG	7	0	2	0.05156765676567657	0.3849332841165832
GTF2IRD1	2	0	1	0.05162089613875697	0.3849332841165832
SLC22A15	1	0	1	0.0517437648763324	0.3849332841165832
FNBP1	2	0	1	0.0517491202649555	0.3849332841165832
PTPN4	4	0	2	0.05177055290950507	0.3849332841165832
MLLT6	1	0	1	0.051824212271973466	0.3849332841165832
LIFR	6	0	2	0.05251273433807698	0.3849332841165832
SPPL3	7	0	2	0.05259006047856955	0.3849332841165832
ZCCHC16	2	0	1	0.0527732334160114	0.3849332841165832
WNK1	10	1	3	0.05284853609555015	0.3849332841165832
TOPAZ1	7	0	2	0.053002597127259236	0.3849332841165832
GLRX2	2	0	1	0.05377211378179276	0.3849332841165832
OR52I1	1	0	1	0.05394325169921243	0.3849332841165832
ALLC	5	0	2	0.05395198273536553	0.3849332841165832
GAPDHS	2	0	1	0.0540277702739208	0.3849332841165832
AHI1	7	0	3	0.05434487256127384	0.3849332841165832
GRM8	7	0	2	0.0544069640914037	0.3849332841165832
ELMSAN1	1	0	1	0.054782513421715785	0.3849332841165832
CYB5D2	1	0	1	0.055518543193426605	0.3849332841165832
TMEM132D	10	0	2	0.05555555555555555	0.3849332841165832
SP100	5	0	2	0.055586436909394105	0.3849332841165832
DMRT1	1	0	1	0.05562044607597753	0.3849332841165832
SRSF2	3	0	1	0.05591590248266607	0.3849332841165832
DNM1	1	0	1	0.05591902924565229	0.3849332841165832
WDR25	1	0	1	0.056047528304001795	0.3849332841165832
ASNA1	1	0	1	0.05623031938821413	0.3849332841165832
KCNQ3	9	0	2	0.05688605722737357	0.3849332841165832
SRPR	11	0	2	0.05713959202331295	0.3849332841165832
C7	5	0	2	0.05770007501009752	0.3849332841165832
RAB3A	2	0	1	0.05787371954395509	0.3849332841165832
FLAD1	7	0	2	0.057984460164675865	0.3849332841165832
TSC2	9	0	2	0.05863039399624766	0.3849332841165832
PTCHD4	14	0	2	0.058788947677836566	0.3849332841165832
ANKRD54	1	0	1	0.05884429798752501	0.3849332841165832
HSF2	1	0	1	0.05950964056177101	0.3849332841165832
MYOCD	4	0	2	0.05953444067392987	0.3849332841165832
ADRB2	2	0	1	0.05968011458582	0.3849332841165832
IL1R1	2	0	1	0.059765718383934976	0.3849332841165832
RNASE9	1	0	1	0.05981218972426581	0.3849332841165832
MRPL35	1	0	1	0.05982650314089141	0.3849332841165832
MUC17	27	0	4	0.06003121623244087	0.3849332841165832
LRRN4	1	0	1	0.06005645306588193	0.3849332841165832
DMAP1	1	0	1	0.06020107157907411	0.3849332841165832
TERT	2	0	1	0.06040471156750227	0.3849332841165832
WDR90	2	0	1	0.060565683483738114	0.3849332841165832
PLLP	1	0	1	0.060897631082150905	0.3849332841165832
CXXC1	2	0	1	0.06107616197398155	0.3849332841165832
TEX9	3	0	2	0.061091086810434354	0.3849332841165832
OR52K1	2	0	1	0.06141751627564181	0.3849332841165832
TRAK2	3	0	1	0.06201550387596899	0.3849332841165832
MSX2	2	0	1	0.06210408644888834	0.3849332841165832
SLAMF1	3	0	1	0.062278134147100955	0.3849332841165832
FBXL20	2	0	2	0.062480474851608875	0.3849332841165832
FAM168A	1	0	1	0.06267627702914447	0.3849332841165832
GATAD2A	1	0	1	0.06273525721455459	0.3849332841165832
LRRC8C	2	0	1	0.06274312962730581	0.3849332841165832
ASH1L	13	0	2	0.06278252134605726	0.3849332841165832
OR2T2	4	0	1	0.06281801620704817	0.3849332841165832
LRRIQ4	3	0	1	0.06282985674792661	0.3849332841165832
MRPS9	2	0	1	0.0628654051675363	0.3849332841165832
ARFGAP1	2	0	1	0.06289308176100629	0.3849332841165832
ACTG1	2	0	1	0.06301991429291656	0.3849332841165832
MOAP1	5	0	2	0.06309546343617894	0.3849332841165832
WDR45B	1	0	1	0.06346385733324872	0.3849332841165832
WHSC1	4	0	1	0.0636983247340595	0.3849332841165832
RIN3	5	0	1	0.06370644072115692	0.3849332841165832
CPNE5	2	0	1	0.06386103838048407	0.3849332841165832
C19orf44	2	0	1	0.06419721384091931	0.3849332841165832
PHF8	7	0	2	0.06423845313804843	0.3849332841165832
EVC2	7	0	2	0.064279745452208	0.3849332841165832
KIF16B	10	1	2	0.06482982171799027	0.3849332841165832
PKD2L1	2	0	1	0.0651253663301856	0.3849332841165832
PCDH7	3	0	1	0.06519329812895235	0.3849332841165832
OR9Q2	1	0	1	0.06531252041016262	0.3849332841165832
TNFRSF13B	1	0	1	0.06553509404285995	0.3849332841165832
KLHL33	1	0	1	0.06557807069316021	0.3849332841165832
ZFR2	3	0	1	0.06587615283267458	0.3849332841165832
DNAI2	1	0	1	0.06587615283267458	0.3849332841165832
ARHGEF18	2	0	1	0.06611570247933884	0.3849332841165832
ACSBG1	5	0	1	0.06621639517944643	0.3849332841165832
OSER1	2	0	1	0.06633499170812604	0.3849332841165832
KRT81	3	0	1	0.06641870350690754	0.3849332841165832
KIAA1456	3	0	1	0.06649820454847719	0.3849332841165832
ZBTB38	3	0	1	0.06696129637069774	0.3849332841165832
BAZ1A	7	0	2	0.06724045185583648	0.3849332841165832
EFCAB3	4	0	2	0.0672811680010765	0.3849332841165832
CWC22	1	0	1	0.0676223965377333	0.3849332841165832
GBP2	1	0	1	0.06762696963549063	0.3849332841165832
ROBO2	3	0	2	0.06762696963549063	0.3849332841165832
NECAP1	1	0	1	0.06793016778751443	0.3849332841165832
MYO9B	10	0	2	0.06802721088435375	0.3849332841165832
RAF1	1	0	1	0.06812917291184085	0.3849332841165832
STAM	2	0	1	0.06926646810279144	0.3849332841165832
TRIM34	1	0	1	0.06970584134950508	0.3849332841165832
PGM2	2	0	1	0.06972528238739367	0.3849332841165832
ERLIN2	2	0	1	0.06977880120019538	0.3849332841165832
SPDL1	3	0	2	0.06992518005733865	0.3849332841165832
DYDC2	2	0	1	0.07008690776562938	0.3849332841165832
AGPAT1	1	0	1	0.07051688879486637	0.3849332841165832
RRM2	2	0	1	0.07062645667066883	0.3849332841165832
ARPP21	6	0	2	0.07064641469445426	0.3849332841165832
SMYD3	5	0	2	0.07068636460026861	0.3849332841165832
PQLC2	2	0	1	0.0708114997875655	0.3849332841165832
DOT1L	8	0	2	0.07083156254426973	0.3849332841165832
EPM2AIP1	5	0	2	0.0708918190840777	0.3849332841165832
GPR26	2	0	1	0.07117944337675279	0.3849332841165832
NEDD1	2	0	1	0.07124536905101168	0.3849332841165832
GPR45	2	0	1	0.07129616426636247	0.3849332841165832
TLE6	2	0	1	0.07135212272565108	0.3849332841165832
SIPA1L2	10	0	2	0.0717154331612163	0.3849332841165832
BCL2L2	1	0	1	0.07183391997701315	0.3849332841165832
PDIK1L	2	0	1	0.07190623427051125	0.3849332841165832
NR4A2	2	0	1	0.07193209610128039	0.3849332841165832
MXD4	1	0	1	0.07239556939115326	0.3849332841165832
MFSD11	2	0	1	0.07293414047115455	0.3849332841165832
LRIT1	2	0	1	0.0731368390258173	0.3849332841165832
AKIP1	1	0	1	0.07323861139592794	0.3849332841165832
SPTSSB	1	0	1	0.07324397568300008	0.3849332841165832
PCBP4	2	0	1	0.07338910905621605	0.3849332841165832
POP1	2	0	1	0.07349158521349305	0.3849332841165832
MYO15A	10	0	2	0.07358351729212656	0.3849332841165832
RAD9A	1	0	1	0.0736973984818336	0.3849332841165832
NSUN3	2	0	1	0.07376807317792859	0.3849332841165832
NSDHL	2	0	1	0.0738061849582995	0.3849332841165832
IMPA2	2	0	1	0.07418397626112759	0.3849332841165832
ERCC4	4	0	2	0.0743549706297866	0.3849332841165832
PLAG1	2	0	1	0.07469375560203168	0.3849332841165832
WFDC6	1	0	1	0.0749737591842855	0.3849332841165832
ZNF483	5	0	1	0.07508071176514754	0.3849332841165832
ZC3H4	2	0	1	0.07531254707034192	0.3849332841165832
C19orf40	1	0	1	0.07538635506973237	0.3849332841165832
NLRP2	9	0	3	0.07555723460521345	0.3849332841165832
RHOT2	2	0	1	0.07580351728320193	0.3849332841165832
AK7	2	0	2	0.0760687661646128	0.3849332841165832
PAPL	1	0	1	0.076103500761035	0.3849332841165832
TBL1X	4	0	2	0.0761904761904762	0.3849332841165832
PSMD5	2	0	1	0.0763242253091131	0.3849332841165832
ZNF829	4	0	1	0.07654623392529088	0.3849332841165832
ZNF623	5	0	2	0.07666360012266175	0.3849332841165832
LAMA5	10	0	2	0.0768403258029814	0.3849332841165832
SVOP	6	0	2	0.07689350249903883	0.3849332841165832
REST	1	0	1	0.07707129094412331	0.3849332841165832
AP2A2	2	0	1	0.07718431614695893	0.3849332841165832
RCC1	1	0	1	0.07755545214828602	0.3849332841165832
CNIH1	1	0	1	0.07765783955890347	0.3849332841165832
TFPI	2	0	1	0.07771819382917541	0.3849332841165832
FAP	5	0	2	0.07809449433814916	0.3849332841165832
ZFYVE16	4	0	2	0.07844367743959837	0.3849332841165832
PRDM11	3	0	1	0.07898894154818326	0.3849332841165832
MIS18BP1	4	0	2	0.07928327915642591	0.3849332841165832
CDRT4	1	0	1	0.07937767899666613	0.3849332841165832
BCAT2	2	0	1	0.07973210014351778	0.3849332841165832
FBXL13	6	0	2	0.08013462617196891	0.3849332841165832
HERC4	3	0	1	0.08019246190858059	0.3849332841165832
TOR1B	2	0	1	0.080638658172728	0.3849332841165832
PSD2	2	0	1	0.08082114281095935	0.3849332841165832
MARK2	3	0	1	0.08110957904128478	0.3849332841165832
ATP1B3	1	0	1	0.0812743823146944	0.3849332841165832
ST8SIA1	1	0	1	0.08128759551292473	0.3849332841165832
FDXR	3	0	1	0.08175277959450622	0.3849332841165832
ZBTB49	3	0	1	0.08190679007289704	0.3849332841165832
WWC2	2	0	1	0.08242664029014177	0.3849332841165832
TMEM108	3	0	1	0.08246742536698004	0.3849332841165832
GJD3	1	0	1	0.08280202036929701	0.3849332841165832
CDYL	3	0	1	0.08306337735692333	0.3849332841165832
METAP1D	3	0	1	0.08308408109006314	0.3849332841165832
SLCO1B1	2	0	1	0.08325008325008325	0.3849332841165832
IWS1	7	0	3	0.08338197281747686	0.3849332841165832
CLIC5	3	0	1	0.08374507997655138	0.3849332841165832
SETD2	11	0	3	0.08386447500838645	0.3849332841165832
VSIG10	2	0	1	0.08387854386847844	0.3849332841165832
ASPDH	2	0	1	0.08392077878482712	0.3849332841165832
CCDC78	3	0	1	0.08397010664203544	0.3849332841165832
SDC4	1	0	1	0.08439530762089628	0.3849332841165832
GMFB	1	0	1	0.0845522955948254	0.3849332841165832
BRD3	2	0	1	0.08473858147614609	0.3849332841165832
