gene	gene length	silent	nonsense	splice site	missense	recurrent missense	normalized missense position entropy	frameshift indel	inframe indel	normalized mutation entropy	lost start and stop	missense to silent	non-silent to silent	inactivating p-value	entropy p-value	vest p-value	combined p-value	expression_CCLE	replication_time	HiC_compartment	gene_betweeness	gene_degree
AGBL4	1512	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.3816793893129771	0.7493031747225212	16483.19	1041.0	-0.01843567	0.0	0.0
AGL	4599	0.0	0.0	0.3333333333333333	0.6666666666666666	0.0	1.0	0.0	0.0	1.0	0.0	2.0	3.0	0.3396739130434783	1.0	0.7905138339920948	0.9763415985608566	289704.4	595.0	0.008860483	0.00015715112145144264	47.0
AGMAT	1059	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	656850.0	162.0	0.03066174	1.2819357174410273e-05	14.0
AGRN	6138	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.10199918400652797	0.3348419487623282	1971475.0	239.0	0.01491109	9.33204613905154e-06	10.0
AHCTF1	6828	0.3333333333333333	0.16666666666666666	0.0	0.3333333333333333	0.0	1.0	0.16666666666666666	0.0	0.8710490642551527	0.0	0.6666666666666666	1.3333333333333333	0.40899795501022496	1.0	0.9025270758122744	0.995087173578603	422581.0	405.0	0.004111425	4.1223181878505266e-05	15.0
AHDC1	4812	0.6666666666666666	0.0	0.0	0.0	0.0	1.0	0.3333333333333333	0.0	1.0	0.0	0.0	0.3333333333333333	1.0	1.0	1.0	1.0	738004.3	217.0	0.02515438	3.121233630167117e-05	10.0
AIM1L	4986	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.27277686852154936	0.6271416119524039	1021101.0	217.0	0.02159451	0.0	0.0
AIM2	1032	0.6666666666666666	0.0	0.0	0.0	0.0	1.0	0.3333333333333333	0.0	1.0	0.0	0.0	0.3333333333333333	1.0	1.0	1.0	1.0	97976.31	866.0	0.008364007	0.0	1.0
AJAP1	1236	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.75	0.0	4.0	4.0	1.0	1.0	0.00504	0.03170335995237025	5695.346	921.0	0.003660757	1.965776407963247e-06	3.0
AKIRIN1	579	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.3668378576669112	0.7347158229179533	681586.5	318.0	0.02975685	2.6406672456692e-06	2.0
AKNAD1	2511	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	-0.0	0.0	2.0	2.0	1.0	1.0	0.7288629737609329	0.9593801233991934	801073.5	236.0	0.008164691	0.0	1.0
AKR7A3	996	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	810462.2	448.0	0.04036309	0.00010913691657402648	10.0
ALPL	1575	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	547986.3	297.0	0.0418635	0.0	2.0
ALX3	1032	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.12450199203187252	0.38389362088513107	571576.4	400.0	0.02921674	0.0	0.0
AMPD1	2343	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.7633587786259542	0.9694863642847787	600650.2	472.0	0.01059793	1.5588598857844034e-06	5.0
AMPD2	2640	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	1.0	1.0	0.6635700066357001	0.9357139480055464	989433.2	201.0	0.029085700000000003	1.391998329508335e-05	15.0
ANGEL2	1635	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.00636	0.038527143094367486	315884.3	412.0	0.01206556	1.6735744881134956e-06	7.0
ANGPTL1	1476	0.6666666666666666	0.0	0.0	0.3333333333333333	0.0	1.0	0.0	0.0	1.0	0.0	0.3333333333333333	0.3333333333333333	1.0	1.0	0.8643042350907519	0.990346109085168	616301.9969541398	466.6236828377673	0.01788684181172129	0.0	0.0
ANGPTL7	1041	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.16404199475065614	0.4605696880551745	616301.9969541398	466.6236828377673	0.01788684181172129	0.0	3.0
ANKRD35	3006	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	616301.9969541398	466.6236828377673	0.01788684181172129	0.0	1.0
ANKRD45	801	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.024071444045928314	1.0	1.0	1.0	432541.7	423.0	0.003691711	2.0976429829651647e-06	2.0
ANXA9	1038	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.12706480304955528	1.0	1.0	1.0	1621279.0	172.0	0.03036572	3.4993985973177528e-06	4.0
APCS	672	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.19029495718363465	0.5060285450673483	492825.2	646.0	-0.004281544	2.1579060276070106e-05	14.0
APOA1BP	867	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	2049505.0	180.0	0.03700808	1.4979174865977625e-05	16.0
APOBEC4	1104	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	-0.0	0.0	2.0	2.0	1.0	1.0	0.8071025020177562	0.9800682830080754	616301.9969541398	466.6236828377673	0.01788684181172129	0.0	0.0
AQP10	906	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.5350454788657036	0.8696648092420683	1653296.0	236.0	0.02906639	0.0	0.0
ARF1	546	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.832639467110741	0.9851411682746432	702621.2	391.0	0.004712539	0.0006830671235435329	80.0
ARHGAP29	3786	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.7122507122507122	0.9539354028515808	466143.7	327.0	-0.008548422	1.1210784456458e-05	9.0
ARHGAP30	3306	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	1.0	1.0	0.4382120946538125	0.799759969956128	689033.1	250.0	0.02271094	0.0	0.0
ARHGEF10L	3840	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.8123476848090982	0.9811753429750742	375252.2	279.0	0.03035749	0.0	0.0
ARHGEF11	4689	0.42857142857142855	0.14285714285714285	0.0	0.42857142857142855	0.0	1.0	0.0	0.0	0.8982265179691366	0.0	0.75	1.0	0.4215851602023609	1.0	0.973709834469328	0.9996513446411112	958228.2	350.0	0.03612695	6.617398398325312e-05	15.0
ARHGEF16	2130	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	248448.3	483.0	0.02143424	1.5429093062171875e-06	5.0
ARHGEF19	2409	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	1.0	1.0	0.6798096532970768	0.9421770507269208	824718.8	186.0	0.04027805	0.0	0.0
ARHGEF2	2961	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.75	0.0	4.0	4.0	1.0	1.0	0.00551	0.034168560513553416	1880483.0	213.0	0.0321663	7.339305742058517e-05	42.0
ARID1A	6858	0.125	0.0625	0.0	0.375	0.0	1.0	0.4375	0.0	0.59375	0.0	2.0	4.666666666666667	0.2801905295601009	1.0	0.5760368663594471	0.8937693641924875	975965.1	182.0	0.02749164	0.00010715271733528008	52.0
ARPC5	465	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	608113.8	407.0	0.02430015	2.388266858807965e-05	28.0
ARTN	687	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.2089864158829676	0.5361517293427205	877978.3	214.0	0.0354651	0.0	1.0
ASAP3	2712	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.6464124111182935	0.9284535045836646	1050777.0	159.0	0.02943262	8.808401607953754e-06	6.0
ASB17	888	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	1.0	1.0	0.7246376811594203	0.9580315211370386	140995.4	603.0	-0.01090488	4.141986782444813e-06	20.0
ASH1L	8895	0.2	0.0	0.0	0.8	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.3257328990228013	0.6911001829313048	1960625.0	247.0	0.03315029	1.4643366527007545e-07	5.0
ASPM	10434	0.25	0.0	0.0	0.75	0.0	1.0	0.0	0.0	1.0	0.0	1.5	1.5	1.0	1.0	0.6531678641410843	0.9313658502126366	221778.5	614.0	-0.02455929	4.4378853334342045e-05	20.0
ASTN1	3885	0.25	0.08333333333333333	0.0	0.6666666666666666	0.0	1.0	0.0	0.0	0.953509509058145	0.0	2.0	2.25	0.5227391531625719	1.0	0.39184952978056425	0.7589644849069527	6546.731	940.0	-0.009137709	0.0	0.0
ATAD3A	1905	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.23849272597185786	0.5803521269231162	1714469.0	248.0	0.02688662	0.00010712079593960285	52.0
ATAD3B	1947	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.3937007874015748	0.7606945200907265	1714469.0	248.0	0.02688662	5.1949212601205046e-05	36.0
ATF6	2013	0.3333333333333333	0.0	0.0	0.3333333333333333	0.0	1.0	0.3333333333333333	0.0	1.0	0.0	0.5	1.0	1.0	1.0	0.7980845969672785	0.978085136403776	407279.0	420.0	0.01621869	0.00013250541586656018	24.0
ATP13A2	3543	0.6666666666666666	0.0	0.0	0.3333333333333333	0.0	1.0	0.0	0.0	1.0	0.0	0.3333333333333333	0.3333333333333333	1.0	1.0	0.8116883116883117	0.9810380398630908	678964.8	221.0	0.05227663	0.000615106166323408	54.0
ATP1A1	3072	0.3333333333333333	0.0	0.0	0.6666666666666666	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.601684717208183	0.9073536079622482	616485.3	464.0	0.01780357	0.00031393362629249385	102.0
ATP1A2	3063	0.2	0.0	0.0	0.8	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.1988466892026248	0.5200280686398544	835734.1	386.0	0.02299702	1.0175730680950039e-05	15.0
ATP1A4	3090	0.25	0.0	0.25	0.5	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.5	0.13229263130043656	1.0	0.7604562737642585	0.9686970841290706	841605.3	386.0	0.02907324	1.0179056657283298e-05	5.0
ATP2B4	3618	0.0	0.0	0.0	0.8	0.0	1.0	0.0	0.2	0.8277293767706428	0.0	4.0	5.0	1.0	1.0	0.5015045135406219	0.8476141783047375	513211.4	256.0	0.03531427	0.00021100210222652768	31.0
ATP8B2	3672	0.0	0.3333333333333333	0.0	0.6666666666666666	0.0	1.0	0.0	0.0	1.0	0.0	2.0	3.0	0.19413706076490006	1.0	0.7485029940119761	0.965329397540759	1695430.0	236.0	0.03116069	3.208466694298593e-06	4.0
ATXN7L2	2169	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.04830917874396135	0.19469244928846968	1056159.0	272.0	0.03738143	7.960811498712054e-06	8.0
AVPR1B	1275	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.4659832246039143	0.8218106450179435	755855.8	400.0	0.0101593	0.0	1.0
AXDND1	3039	0.3333333333333333	0.0	0.0	0.6666666666666666	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.11702750146284376	0.3680920206632596	495703.9	593.0	-0.002456836	0.0	0.0
BAI2	4758	0.3333333333333333	0.0	0.0	0.6666666666666666	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.08202099737532809	0.28713746710501065	1169755.0	173.0	0.03584472	8.167998013687208e-07	3.0
BARHL2	1164	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.2889338341519792	0.6476618216276242	82474.08	897.0	-0.004452729	0.0	1.0
BCAN	2736	0.6666666666666666	0.0	0.0	0.3333333333333333	0.0	1.0	0.0	0.0	1.0	0.0	0.3333333333333333	0.3333333333333333	1.0	1.0	0.9606147934678194	0.9992140150171296	1851672.0	180.0	0.03666845	0.00024367720298562509	13.0
BCAR3	2478	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.16095284081764044	0.4549563610303489	595694.6	173.0	0.009017685	4.153404341696582e-06	11.0
BCL9	4281	0.0	0.0	0.0	0.5	0.0	1.0	0.5	0.0	1.0	0.0	1.0	2.0	1.0	1.0	0.151952590791673	0.4382596428314819	616301.9969541398	466.6236828377673	0.01788684181172129	5.969847888224832e-06	6.0
BEND5	1266	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.5793801642856949	0.0	3.0	3.0	1.0	1.0	0.5521811154058531	0.8801099828278721	25249.77	886.0	-0.007849039	2.7953893138559084e-05	19.0
BNIPL	1074	0.6666666666666666	0.0	0.0	0.3333333333333333	0.0	1.0	0.0	0.0	1.0	0.0	0.3333333333333333	0.3333333333333333	1.0	1.0	0.9389671361502347	0.99809840296844	1614665.0	165.0	0.04028727	3.639495921448684e-06	16.0
BPNT1	927	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.4086636697997548	0.774361579264624	638729.1	613.0	-0.006215855	1.23640944799747e-06	6.0
BRDT	2856	0.6666666666666666	0.0	0.0	0.3333333333333333	0.0	1.0	0.0	0.0	1.0	0.0	0.3333333333333333	0.3333333333333333	1.0	1.0	0.4266211604095563	0.7900421807656852	311661.9	242.0	0.009175858	4.597812851958788e-08	3.0
BROX	1236	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	1.0	1.0	0.16155088852988692	0.4560476715180137	221958.7	236.0	-0.001250307	1.2441705366854264e-06	7.0
BTBD19	876	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	-0.0	0.0	2.0	2.0	1.0	1.0	0.0669702652022502	0.24802481657194864	616301.9969541398	466.6236828377673	0.01788684181172129	0.0	0.0
C1QA	738	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	-0.0	0.0	2.0	2.0	1.0	1.0	0.07328154770628756	0.26479894755922845	389456.4	541.0	0.02857333	6.02950739487509e-05	17.0
C1orf100	444	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.06456611570247932	0.2414815037793273	706922.8	537.0	-0.0014657029999999998	0.0	0.0
C1orf101	2856	0.25	0.0	0.0	0.75	0.0	1.0	0.0	0.0	1.0	0.0	1.5	1.5	1.0	1.0	0.17003910899506886	0.4713019580815879	716277.7	590.0	0.0006941447	0.0	0.0
C1orf106	2034	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.5793801642856949	0.0	3.0	3.0	1.0	1.0	0.6868131868131868	0.9448440589110536	545932.6	437.0	0.01199645	0.0	0.0
C1orf111	786	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.08665511265164645	0.2985978562460965	363645.5	391.0	0.001390811	5.626512219256054e-05	11.0
C1orf112	2562	0.25	0.0	0.25	0.5	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.5	0.23674242424242425	1.0	0.8	0.9785148410513678	212979.8	614.0	0.007667251999999999	1.4515005059870755e-05	7.0
C1orf115	429	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	447403.4	520.0	-0.01108549	0.0	1.0
C1orf116	1806	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.22878059940517045	0.5662301111601871	451418.3	155.0	0.02517189	5.382239026501956e-07	3.0
C1orf127	2472	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.475963826749167	0.8293257600489592	702484.1	307.0	0.03305037	0.0	0.0
C1orf167	4422	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.7420981285103055	0.0	6.0	6.0	1.0	1.0	0.009640000000000001	0.054387281402267326	616301.9969541398	466.6236828377673	0.01788684181172129	0.0	0.0
C1orf198	984	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	446792.8	592.0	0.01156184	1.3365054225249104e-05	3.0
C1orf21	366	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	258985.4	642.0	-0.00680807	6.3235872629353925e-06	5.0
C1orf226	948	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	-0.0	0.0	2.0	2.0	1.0	1.0	0.20193861066235866	0.5249982906668609	363645.5	391.0	0.001390811	8.336522455186265e-08	2.0
C1orf228	1323	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	616301.9969541398	466.6236828377673	0.01788684181172129	0.0	0.0
C1orf35	792	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	702621.2	391.0	0.004712539	5.404636401682307e-05	20.0
C1orf43	762	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.3996802557953637	0.7662231862688726	2028928.0	185.0	0.03462577	1.2551249908344455e-05	5.0
C1orf53	438	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.2598077422707197	0.6099800920503013	98526.77	448.0	-0.01786	0.0	0.0
C1orf61	471	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0713368526180625	0.2596905562903505	2199280.0	201.0	0.02683985	0.0	0.0
C1orf68	753	0.5	0.0	0.0	0.0	0.0	1.0	0.5	0.0	1.0	0.0	0.0	0.5	1.0	1.0	1.0	1.0	616301.9969541398	466.6236828377673	0.01788684181172129	4.675424366033198e-06	2.0
C1orf87	1641	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.3262642740619902	0.6916957812033195	66197.38	942.0	-0.01254231	0.0	1.0
C1orf94	1797	0.2	0.2	0.0	0.6	0.0	1.0	0.0	0.0	1.0	0.0	1.5	2.0	0.4478280340349306	1.0	0.2425418384671356	0.5861220115752519	28615.62	907.0	0.01607165	0.00021495139705683368	63.0
C4BPA	1794	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.16149870801033592	0.4559525413900883	501292.8	142.0	0.02175744	3.0221998152493986e-06	8.0
C8A	1755	0.3333333333333333	0.3333333333333333	0.0	0.0	0.0	1.0	0.3333333333333333	0.0	0.5793801642856949	0.0	0.0	1.0	0.2086375964948884	1.0	1.0	1.0	39104.23	713.0	-0.01451069	0.00010421338130940842	2.0
CA14	1014	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1213150.0	197.0	0.0377598	7.697936939643763e-05	44.0
CA6	942	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.06764069264069264	1.0	1.0	1.0	840956.3	264.0	0.03084746	1.925469388043013e-07	3.0
CACHD1	3672	0.0	0.0	0.3333333333333333	0.6666666666666666	0.0	1.0	0.0	0.0	1.0	0.0	2.0	3.0	0.12422360248447205	1.0	0.3417634996582365	0.7086931997942353	213590.9	581.0	-0.005703065	4.9878139769460196e-06	3.0
CACNA1E	6942	0.25	0.0	0.0	0.75	0.0	1.0	0.0	0.0	0.9272985693381558	0.0	2.5714285714285716	2.5714285714285716	1.0	1.0	0.5396654074473827	0.8725342403147451	111355.8	832.0	0.009653621999999999	4.1100815478365905e-07	2.0
CACNA1S	5622	0.16666666666666666	0.0	0.0	0.8333333333333334	0.0	1.0	0.0	0.0	1.0	0.0	2.5	2.5	1.0	1.0	0.13846579894765992	0.41223095027073775	522608.8	490.0	0.03061653	4.157670303749591e-06	4.0
CALML6	546	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.16436554898093358	0.4611542364229198	1434423.0	233.0	0.02723332	0.0	1.0
CAMK1G	1431	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.4914004914004914	0.8405384859432719	204559.2	405.0	-0.00304879	6.867157472636778e-07	4.0
CAMK2N1	237	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	1.0	1.0	0.8210180623973727	0.9829311734710224	573203.4	429.0	0.02970301	0.0	1.0
CAMSAP2	4437	0.5	0.25	0.0	0.25	0.0	1.0	0.0	0.0	1.0	0.0	0.3333333333333333	0.6666666666666666	0.5058168942842691	1.0	0.975609756097561	0.9997001098442648	492001.3	374.0	0.01211286	2.454500227959515e-06	5.0
CAMTA1	5022	0.5714285714285714	0.0	0.0	0.42857142857142855	0.0	1.0	0.0	0.0	1.0	0.0	0.6	0.6	1.0	1.0	0.99304865938431	0.9999757832536496	289717.2	462.0	0.02256161	0.0	1.0
CAPN8	1786	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	1.0	1.0	1.0	1.0	616301.9969541398	466.6236828377673	0.01788684181172129	0.0	0.0
CAPN9	2073	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	3.0	3.0	1.0	1.0	0.29036004645760743	0.6494290321037993	438897.8	550.0	0.006859743000000001	6.181408259007441e-09	2.0
