gene	Total Mutations	Unmapped to Ref Tx	num recurrent	position entropy	mean vest score	entropy p-value	vest p-value	combined p-value	entropy BH q-value	vest BH q-value	combined BH q-value
HECTD1	4	0	0	1.0	0.90175	1.0	0.00141	0.010665473460174808	1.0	0.6937942105263157	1.0
GALNTL5	4	0	4	0.0	0.07700000000000001	0.00176	0.92397	0.01206877618631957	1.0	1.0	1.0
LHX3	3	0	0	1.0	0.903	1.0	0.00173	0.012732166595917336	1.0	0.7251175609756098	1.0
DUS1L	2	0	0	1.0	0.9415	1.0	0.00197	0.014242551820377508	1.0	0.7251175609756098	1.0
COL25A1	2	0	0	1.0	0.966	1.0	0.00201	0.014491337319391413	1.0	0.7251175609756098	1.0
BAI1	4	0	0	1.0	0.6597500000000001	1.0	0.00204	0.014677403161097068	1.0	0.7251175609756098	1.0
GDF11	2	0	0	1.0	0.8505	1.0	0.00206	0.014801201550132132	1.0	0.7251175609756098	1.0
SEMA4C	3	0	0	1.0	0.9266666666666667	1.0	0.00216	0.015417317643737903	1.0	0.7251175609756098	1.0
CLPTM1L	3	0	0	1.0	0.872	1.0	0.00223	0.015845830736527542	1.0	0.7251175609756098	1.0
PPM1J	1	0	0	1.0	0.991	1.0	0.00245	0.01717858477334248	1.0	0.7251175609756098	1.0
SNAI1	2	0	0	1.0	0.977	1.0	0.00255	0.0177777378955201	1.0	0.7251175609756098	1.0
HSPA6	2	0	0	1.0	0.85	1.0	0.00256	0.017837434932456108	1.0	0.7251175609756098	1.0
WDR37	2	0	0	1.0	0.96	1.0	0.0026	0.01807583396828221	1.0	0.7251175609756098	1.0
ACAN	6	0	0	1.0	0.5181666666666667	1.0	0.00268	0.018550795138351114	1.0	0.7251175609756098	1.0
DLL3	2	0	0	1.0	0.659	1.0	0.0028	0.019258780413042745	1.0	0.7251175609756098	1.0
PRKAR1B	2	0	0	1.0	0.9595	1.0	0.00283	0.019434964345535384	1.0	0.7251175609756098	1.0
SH2B3	2	0	0	1.0	0.828	1.0	0.00303	0.020601553758166406	1.0	0.7251175609756098	1.0
ARIH1	1	0	0	1.0	0.997	1.0	0.00304	0.020659529201234577	1.0	0.7251175609756098	1.0
ZIC5	2	0	0	1.0	0.855	1.0	0.00306	0.020775381510834606	1.0	0.7251175609756098	1.0
RCHY1	3	0	0	1.0	0.868	1.0	0.00308	0.020891103100549705	1.0	0.7251175609756098	1.0
PUM1	1	0	0	1.0	0.9890000000000001	1.0	0.00315	0.02129511140235547	1.0	0.7251175609756098	1.0
GTPBP10	1	0	0	1.0	0.995	1.0	0.00318	0.021467779581364366	1.0	0.7251175609756098	1.0
KIF1A	9	0	0	1.0	0.6267777777777778	1.0	0.00318	0.021467779581364366	1.0	0.7251175609756098	1.0
UNC13B	2	0	0	1.0	0.9269999999999999	1.0	0.00357	0.02368762716899041	1.0	0.7892295348837209	1.0
STAT6	1	0	0	1.0	0.971	1.0	0.00363	0.02402523714946053	1.0	0.7892295348837209	1.0
SLFNL1	1	0	0	1.0	0.9890000000000001	1.0	0.00372	0.024529797591793155	1.0	0.7904154545454546	1.0
ERI2	1	0	0	1.0	0.937	1.0	0.00397	0.025920087061603668	1.0	0.8108826530612245	1.0
E2F3	2	0	0	1.0	0.92	1.0	0.00411	0.026691705549448115	1.0	0.8108826530612245	1.0
MANEA	1	0	0	1.0	0.987	1.0	0.00417	0.02702092964402484	1.0	0.8108826530612245	1.0
KAT7	2	0	0	1.0	0.9610000000000001	1.0	0.00418	0.027075716055622073	1.0	0.8108826530612245	1.0
TNFSF8	2	0	0	1.0	0.6245	1.0	0.00425	0.0274585542581947	1.0	0.8108826530612245	1.0
COL6A1	1	0	0	1.0	0.985	1.0	0.00444	0.02849192800726873	1.0	0.8194413669498585	1.0
STK35	2	0	0	1.0	0.8105	1.0	0.0045	0.028816550469926358	1.0	0.8194413669498585	1.0
MCTP1	1	0	0	1.0	0.983	1.0	0.00457	0.02919426627852743	1.0	0.8194413669498585	1.0
EIF5A	2	0	0	1.0	0.9275	1.0	0.00507	0.03186198131919176	1.0	0.8194413669498585	1.0
CCDC66	4	0	0	1.0	0.625	1.0	0.00515	0.03228410660617845	1.0	0.8194413669498585	1.0
PCDHGB7	4	0	0	1.0	0.67875	1.0	0.00522	0.03265244611839722	1.0	0.8194413669498585	1.0
TPRN	1	0	0	1.0	0.831	1.0	0.0053	0.03307225682964752	1.0	0.8194413669498585	1.0
PROS1	3	0	0	1.0	0.7663333333333334	1.0	0.00538	0.03349085994786942	1.0	0.8194413669498585	1.0
PTCHD2	2	0	0	1.0	0.818	1.0	0.00569	0.03510186622550177	1.0	0.8194413669498585	1.0
ZNF547	1	0	0	1.0	0.47	1.0	0.00578	0.035566372226601584	1.0	0.8194413669498585	1.0
SALL1	5	0	0	1.0	0.7470000000000001	1.0	0.006	0.03669597485852449	1.0	0.8194413669498585	1.0
ATF7IP2	3	0	0	1.0	0.5923333333333333	1.0	0.00604	0.036900481652893904	1.0	0.8194413669498585	1.0
DNAH8	5	0	0	1.0	0.7870000000000001	1.0	0.00609	0.037155742831315425	1.0	0.8194413669498585	1.0
SESN3	2	0	0	1.0	0.9390000000000001	1.0	0.00615	0.03746151466255684	1.0	0.8194413669498585	1.0
ADH1A	1	0	0	1.0	0.917	1.0	0.00643	0.03888080016291068	1.0	0.8194413669498585	1.0
DALRD3	1	0	0	1.0	0.953	1.0	0.0065	0.03923369516352354	1.0	0.8194413669498585	1.0
LILRA4	5	0	0	1.0	0.27359999999999995	1.0	0.00654	0.03943501046237521	1.0	0.8194413669498585	1.0
GPR68	2	0	0	1.0	0.835	1.0	0.00655	0.039485301002144105	1.0	0.8194413669498585	1.0
GDF1	1	0	0	1.0	0.7759999999999999	1.0	0.00657	0.039585836303410525	1.0	0.8194413669498585	1.0
SATB1	1	0	0	1.0	0.981	1.0	0.00687	0.04108666135677794	1.0	0.8194413669498585	1.0
SH3D19	1	0	0	1.0	0.9690000000000001	1.0	0.00689	0.04118624409636076	1.0	0.8194413669498585	1.0
OR8J3	2	0	0	1.0	0.5565	1.0	0.00715	0.04247559689427494	1.0	0.8194413669498585	1.0
KMT2D	10	0	0	1.0	0.45620000000000005	1.0	0.00725	0.04296896512333776	1.0	0.8194413669498585	1.0
ZNF683	3	0	0	1.0	0.4566666666666666	1.0	0.00736	0.043510077748336366	1.0	0.8194413669498585	1.0
PVRL2	2	0	0	1.0	0.774	1.0	0.00749	0.04414745674608306	1.0	0.8194413669498585	1.0
REL	2	0	0	1.0	0.9535	1.0	0.00762	0.0447825792887409	1.0	0.8194413669498585	1.0
MYCN	1	0	0	1.0	0.9790000000000001	1.0	0.00786	0.04594931376617243	1.0	0.8194413669498585	1.0
BAHD1	4	0	0	1.0	0.621	1.0	0.00786	0.04594931376617243	1.0	0.8194413669498585	1.0
ACSM3	1	0	0	1.0	0.9890000000000001	1.0	0.00795	0.04638493763501138	1.0	0.8194413669498585	1.0
KLK6	4	0	0	1.0	0.5780000000000001	1.0	0.00798	0.04652991860281294	1.0	0.8194413669498585	1.0
CPT1A	2	0	0	1.0	0.9740000000000001	1.0	0.00801	0.046674786788393985	1.0	0.8194413669498585	1.0
PGBD1	1	0	0	1.0	0.9109999999999999	1.0	0.00808	0.04701237632410902	1.0	0.8194413669498585	1.0
MLXIPL	1	0	0	1.0	0.965	1.0	0.00815	0.04734935941659432	1.0	0.8194413669498585	1.0
CDC5L	2	0	0	1.0	0.902	1.0	0.0082	0.047589693222637834	1.0	0.8194413669498585	1.0
ANKRD45	2	0	0	1.0	0.7170000000000001	1.0	0.00846	0.04883455565137951	1.0	0.8194413669498585	1.0
TMC8	1	0	0	1.0	0.938	1.0	0.00846	0.04883455565137951	1.0	0.8194413669498585	1.0
BDKRB2	1	0	0	1.0	0.9059999999999999	1.0	0.00852	0.049120687752960586	1.0	0.8194413669498585	1.0
LILRA2	1	0	0	1.0	0.609	1.0	0.00866	0.049786691218491476	1.0	0.8194413669498585	1.0
BET1	1	0	0	1.0	0.975	1.0	0.00884	0.05063966067662008	1.0	0.8194413669498585	1.0
ABCC6	1	0	0	1.0	0.985	1.0	0.00899	0.05134766545018252	1.0	0.8194413669498585	1.0
CACNA1F	1	0	0	1.0	0.9490000000000001	1.0	0.00931	0.052849762207423344	1.0	0.8194413669498585	1.0
IQCD	1	0	0	1.0	0.907	1.0	0.0094	0.053270228543238075	1.0	0.8194413669498585	1.0
CTNND2	3	0	0	1.0	0.8370000000000001	1.0	0.00948	0.05364325272654017	1.0	0.8194413669498585	1.0
NR2F2	1	0	0	1.0	0.996	1.0	0.00958	0.054108584241453914	1.0	0.8194413669498585	1.0
LENG8	7	0	0	1.0	0.5457142857142857	1.0	0.0096	0.05420152493288012	1.0	0.8194413669498585	1.0
BMP8B	1	0	0	1.0	0.84	1.0	0.00962	0.05429442395760949	1.0	0.8194413669498585	1.0
MMP21	1	0	0	1.0	0.9209999999999999	1.0	0.00988	0.055498358540156924	1.0	0.8194413669498585	1.0
NTN1	1	0	0	1.0	0.9690000000000001	1.0	0.00989	0.055544525908806944	1.0	0.8194413669498585	1.0
FAM57B	2	0	0	1.0	0.9155	1.0	0.00992	0.05568296738823875	1.0	0.8194413669498585	1.0
WNK4	3	0	0	1.0	0.6876666666666668	1.0	0.010126582278481013	0.056633837000316274	1.0	0.8194413669498585	1.0
ABCE1	2	0	0	1.0	0.929	1.0	0.010282247699347078	0.05734755431657659	1.0	0.8194413669498585	1.0
HPCAL4	1	0	0	1.0	0.981	1.0	0.010320769516575156	0.05752380956269854	1.0	0.8194413669498585	1.0
FERMT3	2	0	0	1.0	0.7985	1.0	0.010366776554498145	0.057734124820228466	1.0	0.8194413669498585	1.0
RCOR2	1	0	0	1.0	0.91	1.0	0.010461126454096577	0.05816479553254929	1.0	0.8194413669498585	1.0
TUBB6	1	0	0	1.0	0.971	1.0	0.010620559278651614	0.05889061463068872	1.0	0.8194413669498585	1.0
IRS1	2	0	0	1.0	0.861	1.0	0.010679653124866505	0.059159029912882063	1.0	0.8194413669498585	1.0
NCKAP1L	2	0	0	1.0	0.9165	1.0	0.010976345974425114	0.06050175827344101	1.0	0.8194413669498585	1.0
ABL1	3	0	0	1.0	0.7953333333333333	1.0	0.010979720456317182	0.06051698345989277	1.0	0.8194413669498585	1.0
COL27A1	4	0	0	1.0	0.5455	1.0	0.011042402826855124	0.060799609258556465	1.0	0.8194413669498585	1.0
SPINT1	1	0	0	1.0	0.9790000000000001	1.0	0.011043134483291738	0.06080290608745048	1.0	0.8194413669498585	1.0
MYO9A	7	0	0	1.0	0.6625714285714286	1.0	0.011075791642207627	0.06095000925378492	1.0	0.8194413669498585	1.0
ATP8B2	5	0	0	1.0	0.7632000000000001	1.0	0.01112545058074852	0.061173511972205115	1.0	0.8194413669498585	1.0
ARMC6	3	0	0	1.0	0.5493333333333333	1.0	0.011262275880709974	0.06178818537536802	1.0	0.8194413669498585	1.0
TRIM71	3	0	0	1.0	0.8716666666666667	1.0	0.011353315168029064	0.06219624764321556	1.0	0.8194413669498585	1.0
ASPG	1	0	0	1.0	0.912	1.0	0.011395232234832946	0.06238388527367718	1.0	0.8194413669498585	1.0
WDR75	1	0	0	1.0	0.99	1.0	0.011479079377833898	0.06275875664208079	1.0	0.8194413669498585	1.0
DIRC2	3	0	0	1.0	0.8723333333333333	1.0	0.01152644743363648	0.06297026300142032	1.0	0.8194413669498585	1.0
CYP4A22	2	0	0	1.0	0.5960000000000001	1.0	0.011538550296540743	0.06302427307144834	1.0	0.8194413669498585	1.0
NALCN	5	0	0	1.0	0.8238000000000001	1.0	0.011561629264795995	0.0631272297851589	1.0	0.8194413669498585	1.0
NHLH2	1	0	0	1.0	0.97	1.0	0.011697958706205767	0.06373446712236151	1.0	0.8194413669498585	1.0
L3MBTL4	1	0	0	1.0	0.915	1.0	0.011812651349595417	0.06424409867793036	1.0	0.8194413669498585	1.0
TACC3	3	0	0	1.0	0.424	1.0	0.011844972993461576	0.06438751683607494	1.0	0.8194413669498585	1.0
ADPGK	2	0	0	1.0	0.885	1.0	0.011880294156083304	0.06454414366532148	1.0	0.8194413669498585	1.0
SECISBP2L	3	0	0	1.0	0.8333333333333334	1.0	0.01197834315557472	0.06497837905142907	1.0	0.8194413669498585	1.0
RBMXL1	1	0	0	1.0	0.727	1.0	0.012063308241652191	0.06535401961581298	1.0	0.8194413669498585	1.0
CLP1	1	0	0	1.0	0.995	1.0	0.012077294685990338	0.06541579784288908	1.0	0.8194413669498585	1.0
ZFYVE1	1	0	0	1.0	0.9590000000000001	1.0	0.012228377172065496	0.06608210169702805	1.0	0.8194413669498585	1.0
N4BP2	5	0	0	1.0	0.4936	1.0	0.012284710449374708	0.06633006366835245	1.0	0.8194413669498585	1.0
FMO4	1	0	0	1.0	0.987	1.0	0.012334562678080249	0.06654928254008492	1.0	0.8194413669498585	1.0
SLC7A10	1	0	0	1.0	0.985	1.0	0.012422823210802887	0.0669369034454618	1.0	0.8194413669498585	1.0
GPR157	1	0	0	1.0	0.9309999999999999	1.0	0.012488448185428479	0.06722470723487046	1.0	0.8194413669498585	1.0
SH2D3C	1	0	0	1.0	0.965	1.0	0.012561236025624922	0.06754352107901629	1.0	0.8194413669498585	1.0
SP140L	1	0	0	1.0	0.89	1.0	0.012570552224359216	0.06758429592858708	1.0	0.8194413669498585	1.0
CRYBB3	2	0	0	1.0	0.8859999999999999	1.0	0.012598901375800031	0.06770833116493231	1.0	0.8194413669498585	1.0
GABBR2	1	0	0	1.0	0.9640000000000001	1.0	0.012604459457756154	0.0677326417991948	1.0	0.8194413669498585	1.0
RBCK1	2	0	0	1.0	0.8315000000000001	1.0	0.012644782762632138	0.06790893959223906	1.0	0.8194413669498585	1.0
TCF3	1	0	0	1.0	0.812	1.0	0.0126676885268745	0.06800902874302911	1.0	0.8194413669498585	1.0
CLTCL1	6	0	0	1.0	0.622	1.0	0.012725236689402423	0.06826030892258687	1.0	0.8194413669498585	1.0
AKAP13	5	0	0	1.0	0.547	1.0	0.012928081084924565	0.06914394778585578	1.0	0.8194413669498585	1.0
WDR76	2	0	0	1.0	0.8359999999999999	1.0	0.013084552377463168	0.06982339717393135	1.0	0.8194413669498585	1.0
LAMB3	2	0	0	1.0	0.6655	1.0	0.013123187359745936	0.06999087395134011	1.0	0.8194413669498585	1.0
MAS1	1	0	0	1.0	0.851	1.0	0.013139568496570572	0.07006184933364587	1.0	0.8194413669498585	1.0
FBXW12	1	0	0	1.0	0.715	1.0	0.013350956596040107	0.07097591809947656	1.0	0.8194413669498585	1.0
MIS18BP1	1	0	0	1.0	0.83	1.0	0.01339369424874769	0.0711603126253479	1.0	0.8194413669498585	1.0
GLDN	1	0	0	1.0	0.9059999999999999	1.0	0.013549951897670763	0.0718333394080043	1.0	0.8194413669498585	1.0
IL10RA	2	0	0	1.0	0.875	1.0	0.013571651534275206	0.07192666025719002	1.0	0.8194413669498585	1.0
DTX1	3	0	0	1.0	0.6333333333333334	1.0	0.013583449924611853	0.07197738551995012	1.0	0.8194413669498585	1.0
FAM129A	2	0	0	1.0	0.8595	1.0	0.013625648921529888	0.07215872943955966	1.0	0.8194413669498585	1.0
LAMC2	2	0	0	1.0	0.644	1.0	0.013627505757621183	0.07216670591196289	1.0	0.8194413669498585	1.0
DDI1	3	0	0	1.0	0.6953333333333332	1.0	0.01366456232406876	0.0723258381718067	1.0	0.8194413669498585	1.0
MAOB	1	0	0	1.0	0.887	1.0	0.013854829100683043	0.07314132529186751	1.0	0.8194413669498585	1.0
NPHS1	3	0	0	1.0	0.6483333333333333	1.0	0.013888117326815178	0.07328372969596769	1.0	0.8194413669498585	1.0
NKX3-1	2	0	0	1.0	0.91	1.0	0.013972725240330873	0.07364531699489289	1.0	0.8194413669498585	1.0
ZNF770	2	0	0	1.0	0.813	1.0	0.014065291081198925	0.07404032718435617	1.0	0.8194413669498585	1.0
ALDH8A1	2	0	0	1.0	0.935	1.0	0.014094234048850615	0.07416371154655219	1.0	0.8194413669498585	1.0
ARHGAP32	5	0	0	1.0	0.6298	1.0	0.014143271338660631	0.0743726227531255	1.0	0.8194413669498585	1.0
PCNXL4	2	0	0	1.0	0.9284999999999999	1.0	0.014205150787675612	0.0746360022248057	1.0	0.8194413669498585	1.0
KIRREL3	2	0	0	1.0	0.9065000000000001	1.0	0.014350908412502512	0.0752553318614991	1.0	0.8194413669498585	1.0
RNF149	1	0	0	1.0	0.925	1.0	0.0143682289720969	0.07532882886426785	1.0	0.8194413669498585	1.0
INPP5A	1	0	0	1.0	0.924	1.0	0.014379799258002358	0.07537791387351236	1.0	0.8194413669498585	1.0
CHGB	3	0	0	1.0	0.5066666666666667	1.0	0.014427932477276006	0.07558201119506412	1.0	0.8194413669498585	1.0
TNFRSF21	4	0	0	1.0	0.776	1.0	0.014466755396099762	0.0757465134134562	1.0	0.8194413669498585	1.0
GPD2	1	0	0	1.0	0.991	1.0	0.014561551678946908	0.0761477512673745	1.0	0.8194413669498585	1.0
CRMP1	3	0	0	1.0	0.6556666666666667	1.0	0.014802972436865323	0.07716681881234344	1.0	0.8194413669498585	1.0
IGLL1	1	0	0	1.0	0.687	1.0	0.01480779482319493	0.077187134389844	1.0	0.8194413669498585	1.0
GRM5	5	0	0	1.0	0.6832	1.0	0.014964011552216919	0.07784439209445189	1.0	0.8194413669498585	1.0
PPP2CA	1	0	0	1.0	0.995	1.0	0.015000825045377496	0.07799904109277071	1.0	0.8194413669498585	1.0
ITGA2B	2	0	0	1.0	0.8355	1.0	0.01513431706394249	0.078559068641549	1.0	0.8194413669498585	1.0
B3GNT9	3	0	0	1.0	0.5096666666666667	1.0	0.015141420870934529	0.07858883754117836	1.0	0.8194413669498585	1.0
OR13C3	1	0	0	1.0	0.84	1.0	0.015144172522413376	0.0786003675946545	1.0	0.8194413669498585	1.0
SOBP	3	0	0	1.0	0.7723333333333334	1.0	0.015450935554147803	0.07988266132793306	1.0	0.8194413669498585	1.0
BAIAP3	1	0	0	1.0	0.8270000000000001	1.0	0.015529155990371923	0.08020864958994696	1.0	0.8194413669498585	1.0
COL22A1	5	0	0	1.0	0.5304	1.0	0.015658519017271347	0.08074691392429222	1.0	0.8194413669498585	1.0
PPP2R5A	2	0	0	1.0	0.9105000000000001	1.0	0.0157410905427528	0.0810899249715544	1.0	0.8194413669498585	1.0
TTLL9	1	0	0	1.0	0.961	1.0	0.01589825119236884	0.08174159242776462	1.0	0.8194413669498585	1.0
RPTOR	3	0	0	1.0	0.9006666666666666	1.0	0.015949726462191175	0.08195469639064426	1.0	0.8194413669498585	1.0
XPNPEP2	2	0	0	1.0	0.9055000000000001	1.0	0.01611291933872579	0.08262920765328503	1.0	0.8194413669498585	1.0
DRG2	1	0	0	1.0	0.977	1.0	0.01612227130558153	0.08266781111113301	1.0	0.8194413669498585	1.0
RASAL2	1	0	0	1.0	0.977	1.0	0.016138663395897552	0.08273546201299074	1.0	0.8194413669498585	1.0
PCDHA13	5	0	0	1.0	0.4904	1.0	0.016305765718758154	0.08342415387161166	1.0	0.8194413669498585	1.0
LRP1B	15	0	0	1.0	0.5400666666666666	1.0	0.016692540103827598	0.08501165739778932	1.0	0.8194413669498585	1.0
CRB1	3	0	0	1.0	0.6386666666666666	1.0	0.016729401923881223	0.08516248453942933	1.0	0.8194413669498585	1.0
OSCAR	2	0	0	1.0	0.43700000000000006	1.0	0.016768676113020877	0.08532309298282273	1.0	0.8194413669498585	1.0
SYNC	1	0	0	1.0	0.8240000000000001	1.0	0.01689760054072322	0.08584967298026468	1.0	0.8194413669498585	1.0
EN2	1	0	0	1.0	0.9359999999999999	1.0	0.017033453703072837	0.08640348851517603	1.0	0.8194413669498585	1.0
ANP32D	2	0	0	1.0	0.41000000000000003	1.0	0.017212592732843347	0.08713210712107082	1.0	0.8194413669498585	1.0
IARS2	1	0	0	1.0	0.987	1.0	0.017319016279875303	0.08756408337781064	1.0	0.8194413669498585	1.0
RAB11FIP4	1	0	0	1.0	0.934	1.0	0.017479767169501302	0.08821533724879017	1.0	0.8194413669498585	1.0
VPS53	2	0	0	1.0	0.8925	1.0	0.017511294785136414	0.08834289198947015	1.0	0.8194413669498585	1.0
WDR24	5	0	0	1.0	0.6828000000000001	1.0	0.017537706068046298	0.08844970332312387	1.0	0.8194413669498585	1.0
STMN2	1	0	0	1.0	0.9420000000000001	1.0	0.017557721007813186	0.08853062035557674	1.0	0.8194413669498585	1.0
TUBG1	1	0	0	1.0	0.97	1.0	0.01762207693798791	0.08879064605226827	1.0	0.8194413669498585	1.0
PPP1R13L	2	0	0	1.0	0.6659999999999999	1.0	0.017855229796807485	0.08973072220570848	1.0	0.8194413669498585	1.0
HDAC4	4	0	0	1.0	0.6815	1.0	0.017893889236825625	0.08988630236803387	1.0	0.8194413669498585	1.0
MLIP	1	0	0	1.0	0.943	1.0	0.017907668063464777	0.08994173336255198	1.0	0.8194413669498585	1.0
GH1	2	0	0	1.0	0.6125	1.0	0.018061952497064934	0.09056168382823217	1.0	0.8194413669498585	1.0
SOX12	1	0	0	1.0	0.867	1.0	0.018142235123367198	0.09088375592716624	1.0	0.8194413669498585	1.0
MEF2A	2	0	0	1.0	0.853	1.0	0.01824484583105273	0.0912948852227335	1.0	0.8194413669498585	1.0
ARL2	2	0	0	1.0	0.529	1.0	0.01827886232360898	0.091431051236004	1.0	0.8194413669498585	1.0
MKI67	5	0	0	1.0	0.3276	1.0	0.01841959845275373	0.09199373821914458	1.0	0.8194413669498585	1.0
ING1	1	0	0	1.0	0.904	1.0	0.018432500184325	0.09204526760488957	1.0	0.8194413669498585	1.0
KCTD17	1	0	0	1.0	0.977	1.0	0.018579072532699168	0.09263004355585765	1.0	0.8194413669498585	1.0
GPR75	1	0	0	1.0	0.983	1.0	0.018653584286220597	0.0929268772860739	1.0	0.8194413669498585	1.0
UBTF	2	0	0	1.0	0.74	1.0	0.018709073900841908	0.09314773877401411	1.0	0.8194413669498585	1.0
KLHL11	1	0	0	1.0	0.9670000000000001	1.0	0.018715726825251258	0.09317420789189135	1.0	0.8194413669498585	1.0
STYK1	1	0	0	1.0	0.892	1.0	0.01905560425321087	0.09452330565481804	1.0	0.8194413669498585	1.0
TMEM102	3	0	0	1.0	0.648	1.0	0.01916332905352318	0.09494963438952063	1.0	0.8194413669498585	1.0
DMRT2	2	0	0	1.0	0.8805000000000001	1.0	0.019235578125300554	0.09523522587043329	1.0	0.8194413669498585	1.0
SLC38A7	1	0	0	1.0	0.987	1.0	0.01930576470133982	0.09551240469673428	1.0	0.8194413669498585	1.0
CELSR1	8	0	0	1.0	0.496375	1.0	0.019460932178651358	0.09612428337213268	1.0	0.8194413669498585	1.0
YY2	1	0	0	1.0	0.6829999999999999	1.0	0.019545756616238613	0.09645825161228973	1.0	0.8194413669498585	1.0
ADCY5	2	0	0	1.0	0.89	1.0	0.019745675697022354	0.09724391366515298	1.0	0.8194413669498585	1.0
COG2	1	0	0	1.0	0.9209999999999999	1.0	0.019917541378692213	0.0979177098653095	1.0	0.8194413669498585	1.0
CDH20	1	0	0	1.0	0.9420000000000001	1.0	0.0199501246882793	0.09804528450128146	1.0	0.8194413669498585	1.0
KLF13	1	0	0	1.0	0.9540000000000001	1.0	0.020063400345090486	0.09848838333303217	1.0	0.8194413669498585	1.0
ATP2B3	4	0	0	1.0	0.7655000000000001	1.0	0.020282741415329698	0.09934456181417396	1.0	0.8194413669498585	1.0
DTNB	2	0	0	1.0	0.9635	1.0	0.020444044649793516	0.09997267968421555	1.0	0.8194413669498585	1.0
PDS5B	1	0	0	1.0	0.988	1.0	0.020494323072508914	0.10016820417429102	1.0	0.8194413669498585	1.0
GNL2	1	0	0	1.0	0.981	1.0	0.02052334530528476	0.10028101068021804	1.0	0.8194413669498585	1.0
ATM	8	0	0	1.0	0.615875	1.0	0.020554139603716187	0.10040066015284448	1.0	0.8194413669498585	1.0
TMEM63B	1	0	0	1.0	0.983	1.0	0.020607934054611025	0.10060956474095978	1.0	0.8194413669498585	1.0
IL21R	2	0	0	1.0	0.5855	1.0	0.02064580064414898	0.1007565310697027	1.0	0.8194413669498585	1.0
FMN2	4	0	0	1.0	0.40800000000000003	1.0	0.021007962017604673	0.10215864728514237	1.0	0.8194413669498585	1.0
MLXIP	1	0	0	1.0	0.9740000000000001	1.0	0.021015025743406537	0.10218593223756027	1.0	0.8194413669498585	1.0
ASPH	2	0	0	1.0	0.8620000000000001	1.0	0.021069487168682316	0.10239621994163385	1.0	0.8194413669498585	1.0
MTNR1B	3	0	0	1.0	0.5686666666666667	1.0	0.021089482674989984	0.10247339169898134	1.0	0.8194413669498585	1.0
NCLN	1	0	0	1.0	0.897	1.0	0.02114611968703743	0.10269187685886624	1.0	0.8194413669498585	1.0
