gene	Total Mutations	Unmapped to Ref Tx	num recurrent	position entropy	mean vest score	entropy p-value	vest p-value	combined p-value	entropy BH q-value	vest BH q-value	combined BH q-value
SERPINB1	1	0	0	1.0	0.9840000000000001	1.0	0.026309558262516772	0.12201907374014005	1.0	0.948038427991284	1.0
FBXO22	1	0	0	1.0	0.953	1.0	0.026441735635527115	0.12249958015400335	1.0	0.948038427991284	1.0
HKDC1	1	0	0	1.0	0.9670000000000001	1.0	0.026641800985746637	0.12322562491074908	1.0	0.948038427991284	1.0
KCNS1	1	0	0	1.0	0.975	1.0	0.02706067002218975	0.12474086420774375	1.0	0.948038427991284	1.0
IGSF21	2	0	0	1.0	0.808	1.0	0.027736173517501527	0.12717084968602224	1.0	0.948038427991284	1.0
ZNF714	1	0	0	1.0	0.431	1.0	0.027889335118250782	0.12771951464353445	1.0	0.948038427991284	1.0
SLC24A2	1	0	0	1.0	0.961	1.0	0.028026905829596414	0.1282116117632233	1.0	0.948038427991284	1.0
WDR45	1	0	0	1.0	0.948	1.0	0.0282095404665858	0.12886386199428898	1.0	0.948038427991284	1.0
SRRM2	2	0	0	1.0	0.6435	1.0	0.028408283855572286	0.12957229883501692	1.0	0.948038427991284	1.0
MMP19	1	0	0	1.0	0.961	1.0	0.029063008602650545	0.1318963350232921	1.0	0.948038427991284	1.0
KY	2	0	0	1.0	0.847	1.0	0.029601562962524423	0.13379693671950013	1.0	0.948038427991284	1.0
CTCFL	2	0	0	1.0	0.6865000000000001	1.0	0.029834715675159617	0.1346167017113993	1.0	0.948038427991284	1.0
FAM161B	1	0	0	1.0	0.873	1.0	0.030309459582335645	0.13628028423463986	1.0	0.948038427991284	1.0
GNAT2	1	0	0	1.0	0.975	1.0	0.03061849357011635	0.137359188228485	1.0	0.948038427991284	1.0
MED4	1	0	0	1.0	0.961	1.0	0.0309377223648795	0.13847040965032323	1.0	0.948038427991284	1.0
SLC10A2	2	0	0	1.0	0.9219999999999999	1.0	0.031331265469812325	0.1398357860451276	1.0	0.948038427991284	1.0
LRRC36	2	0	0	1.0	0.5685	1.0	0.031642565579217165	0.1409123201213658	1.0	0.948038427991284	1.0
BEND3	3	0	0	1.0	0.7146666666666667	1.0	0.03210685160213189	0.14251222712621678	1.0	0.948038427991284	1.0
CHST11	1	0	0	1.0	0.978	1.0	0.03216675244467319	0.1427181514614991	1.0	0.948038427991284	1.0
MESDC2	1	0	0	1.0	0.92	1.0	0.03232897969740075	0.14327528923919525	1.0	0.948038427991284	1.0
MAPK11	1	0	0	1.0	0.961	1.0	0.032597711640642825	0.14419640734574987	1.0	0.948038427991284	1.0
SETD2	1	0	0	1.0	0.9079999999999999	1.0	0.03261791375823602	0.14426556330301768	1.0	0.948038427991284	1.0
CTNNB1	4	0	0	1.0	0.8454999999999999	1.0	0.032821320729946174	0.1449611708189097	1.0	0.948038427991284	1.0
ADAMTS17	5	0	0	1.0	0.6818	1.0	0.03299023489047242	0.1455378620254784	1.0	0.948038427991284	1.0
B3GALT5	1	0	0	1.0	0.38799999999999996	1.0	0.033006568307093115	0.14559358014696272	1.0	0.948038427991284	1.0
ZW10	1	0	0	1.0	0.965	1.0	0.03346944239908963	0.14716923567909918	1.0	0.948038427991284	1.0
RNPEPL1	1	0	0	1.0	0.762	1.0	0.03387763398604241	0.1485534333884269	1.0	0.948038427991284	1.0
FOCAD	1	0	0	1.0	0.94	1.0	0.03418920304967691	0.14960666638378248	1.0	0.948038427991284	1.0
UHRF2	2	0	0	1.0	0.8955	1.0	0.035079103378117656	0.15259935002460817	1.0	0.948038427991284	1.0
ZNF608	1	0	0	1.0	0.938	1.0	0.0351160585735857	0.1527231360015726	1.0	0.948038427991284	1.0
DENND2A	1	0	0	1.0	0.976	1.0	0.03560239248077471	0.15434856304707106	1.0	0.948038427991284	1.0
RAVER1	1	0	0	1.0	0.836	1.0	0.03584743332377402	0.1551650168258299	1.0	0.948038427991284	1.0
OTOGL	2	0	0	1.0	0.7055	1.0	0.0360971735913078	0.1559954052116383	1.0	0.948038427991284	1.0
PARP1	2	0	0	1.0	0.776	1.0	0.03624895784246203	0.15649924411020336	1.0	0.948038427991284	1.0
WDFY4	4	0	0	1.0	0.5894999999999999	1.0	0.03628052098828139	0.15660393620549634	1.0	0.948038427991284	1.0
CCDC170	1	0	0	1.0	0.912	1.0	0.03639142617999199	0.15697158108337714	1.0	0.948038427991284	1.0
KIAA0196	1	0	0	1.0	0.9890000000000001	1.0	0.036452447781868555	0.15717372027386023	1.0	0.948038427991284	1.0
NIFK	1	0	0	1.0	0.705	1.0	0.0371016213408526	0.1593178721631683	1.0	0.948038427991284	1.0
EMILIN2	1	0	0	1.0	0.7759999999999999	1.0	0.037714501225721286	0.16133172206634333	1.0	0.948038427991284	1.0
PARP12	1	0	0	1.0	0.888	1.0	0.03813009990086174	0.16269165275334524	1.0	0.948038427991284	1.0
CACNA1A	2	0	0	1.0	0.6565000000000001	1.0	0.03823068394693581	0.16302010326542757	1.0	0.948038427991284	1.0
SRCAP	1	0	0	1.0	0.6859999999999999	1.0	0.03902134467553752	0.16559279210182282	1.0	0.948038427991284	1.0
PSMC4	1	0	0	1.0	0.953	1.0	0.03958671469854717	0.16742257647839034	1.0	0.948038427991284	1.0
ROR1	1	0	0	1.0	0.9690000000000001	1.0	0.03992812936713915	0.1685236257460404	1.0	0.948038427991284	1.0
SLC25A27	1	0	0	1.0	0.972	1.0	0.040154192097654993	0.1692510614013535	1.0	0.948038427991284	1.0
RASAL2	1	0	0	1.0	0.946	1.0	0.04053670598727147	0.170479038252741	1.0	0.948038427991284	1.0
ERCC5	1	0	0	1.0	0.9570000000000001	1.0	0.0405449237755433	0.17050537992960793	1.0	0.948038427991284	1.0
RARS2	1	0	0	1.0	0.963	1.0	0.040666937779585195	0.1708962934618992	1.0	0.948038427991284	1.0
KRTAP24-1	1	0	0	1.0	0.735	1.0	0.04068513771919118	0.170954571781919	1.0	0.948038427991284	1.0
TMEM176A	1	0	0	1.0	0.767	1.0	0.04115903852486006	0.17246920183336548	1.0	0.948038427991284	1.0
SMAP2	1	0	0	1.0	0.937	1.0	0.04145077720207254	0.1733989076569969	1.0	0.948038427991284	1.0
TRIML2	1	0	0	1.0	0.924	1.0	0.041588687876897484	0.1738376824591236	1.0	0.948038427991284	1.0
SOX10	1	0	0	1.0	0.899	1.0	0.041684035014589414	0.1741407701897292	1.0	0.948038427991284	1.0
TEC	1	0	0	1.0	0.975	1.0	0.04249532551419344	0.17671091267219996	1.0	0.948038427991284	1.0
ADCY5	1	0	0	1.0	0.938	1.0	0.042531473290234774	0.17682506503558254	1.0	0.948038427991284	1.0
DHODH	1	0	0	1.0	0.985	1.0	0.04272773884806016	0.17744432353127626	1.0	0.948038427991284	1.0
PEAR1	1	0	0	1.0	0.762	1.0	0.04292398162853586	0.1780626087872758	1.0	0.948038427991284	1.0
OR52I2	1	0	0	1.0	0.753	1.0	0.043275056257573136	0.17916647385836157	1.0	0.948038427991284	1.0
MARK1	1	0	0	1.0	0.972	1.0	0.043985045084671215	0.18139017318130526	1.0	0.948038427991284	1.0
KCNT2	1	0	0	1.0	0.946	1.0	0.04474873584821229	0.18376927927069617	1.0	0.948038427991284	1.0
HOXA9	1	0	0	1.0	0.982	1.0	0.04544628249409198	0.18593093324001148	1.0	0.948038427991284	1.0
NAV2	2	0	0	1.0	0.756	1.0	0.04551661356395084	0.1861482879561456	1.0	0.948038427991284	1.0
DLGAP3	2	0	0	1.0	0.7190000000000001	1.0	0.04586945552956286	0.18723709189039986	1.0	0.948038427991284	1.0
ZNF281	1	0	0	1.0	0.866	1.0	0.04602991944764097	0.18773135425323154	1.0	0.948038427991284	1.0
TULP4	1	0	0	1.0	0.958	1.0	0.04611482591653217	0.18799265747232333	1.0	0.948038427991284	1.0
SLC25A37	2	0	0	1.0	0.937	1.0	0.046481360974249326	0.18911889402295312	1.0	0.948038427991284	1.0
AKAP12	2	0	0	1.0	0.4375	1.0	0.04717203641681211	0.19123326622737466	1.0	0.948038427991284	1.0
DCAF12L2	1	0	0	1.0	0.877	1.0	0.0473798919738463	0.1918675902704871	1.0	0.948038427991284	1.0
HIST1H3B	1	0	0	1.0	0.982	1.0	0.04755337866755433	0.19239633066082876	1.0	0.948038427991284	1.0
FDFT1	1	0	0	1.0	0.932	1.0	0.047578266247977924	0.19247212929124577	1.0	0.948038427991284	1.0
SRBD1	1	0	0	1.0	0.914	1.0	0.04766217053524618	0.19272757572444427	1.0	0.948038427991284	1.0
CENPW	1	0	0	1.0	0.972	1.0	0.04799616030717543	0.19374294527834976	1.0	0.948038427991284	1.0
PCDHB7	1	0	0	1.0	0.607	1.0	0.04825090470446321	0.19451583599620548	1.0	0.948038427991284	1.0
CXorf38	1	0	0	1.0	0.794	1.0	0.04839099927413501	0.19494030718430652	1.0	0.948038427991284	1.0
PRDX3	1	0	0	1.0	0.985	1.0	0.04894043948514658	0.19660114720928354	1.0	0.948038427991284	1.0
RFTN1	1	0	0	1.0	0.893	1.0	0.049554013875123884	0.19844856367321417	1.0	0.948038427991284	1.0
HRNR	3	0	0	1.0	0.19633333333333333	1.0	0.04970178926441352	0.19889236308307842	1.0	0.948038427991284	1.0
TOM1L1	1	0	0	1.0	0.9159999999999999	1.0	0.04982312789596931	0.19925643900041629	1.0	0.948038427991284	1.0
TBXA2R	1	0	0	1.0	0.809	1.0	0.04986536351850005	0.19938309739212792	1.0	0.948038427991284	1.0
PCDHA2	2	0	0	1.0	0.5055000000000001	1.0	0.04994755506717946	0.19962947518553323	1.0	0.948038427991284	1.0
ATP6AP1L	1	0	0	1.0	0.934	1.0	0.05063291139240506	0.20167865778972818	1.0	0.948038427991284	1.0
FBXO11	1	0	0	1.0	0.976	1.0	0.0508001016002032	0.2021771361135739	1.0	0.948038427991284	1.0
SLC7A9	1	0	0	1.0	0.9790000000000001	1.0	0.0508130081300813	0.20221559408659082	1.0	0.948038427991284	1.0
PLCG1	2	0	0	1.0	0.769	1.0	0.051179691898254775	0.20330684621691866	1.0	0.948038427991284	1.0
FAM189A1	2	0	0	1.0	0.611	1.0	0.05140331037318804	0.2039710447438701	1.0	0.948038427991284	1.0
ANXA11	1	0	0	1.0	0.905	1.0	0.051824212271973466	0.20521858522723754	1.0	0.948038427991284	1.0
TAS2R31	1	0	0	1.0	0.48200000000000004	1.0	0.05188336619279859	0.2053936410412522	1.0	0.948038427991284	1.0
SVEP1	4	0	0	1.0	0.6735000000000001	1.0	0.051985859846121855	0.2056967936897181	1.0	0.948038427991284	1.0
OSMR	2	0	0	1.0	0.428	1.0	0.05289326139849783	0.2083719100816245	1.0	0.948038427991284	1.0
IFIT1B	1	0	0	1.0	0.528	1.0	0.05290165582182722	0.2083965846494222	1.0	0.948038427991284	1.0
TBRG4	1	0	0	1.0	0.633	1.0	0.053129316756986504	0.2090652639696417	1.0	0.948038427991284	1.0
MAPK8IP3	2	0	0	1.0	0.6869999999999999	1.0	0.05381262444169402	0.21106641469577106	1.0	0.948038427991284	1.0
PROM1	1	0	0	1.0	0.9420000000000001	1.0	0.053882213481329815	0.2112697260949495	1.0	0.948038427991284	1.0
WHSC1L1	1	0	0	1.0	0.946	1.0	0.054150647100232846	0.2120531410333966	1.0	0.948038427991284	1.0
SSPN	1	0	0	1.0	0.94	1.0	0.05432125590743658	0.21255036533567426	1.0	0.948038427991284	1.0
STRN	1	0	0	1.0	0.897	1.0	0.05448106782892945	0.2130156369898555	1.0	0.948038427991284	1.0
PTRF	1	0	0	1.0	0.904	1.0	0.05521811154058531	0.21515539877942133	1.0	0.948038427991284	1.0
SDHD	1	0	0	1.0	0.965	1.0	0.055735146583435514	0.21665055919836657	1.0	0.948038427991284	1.0
ADRA2C	2	0	0	1.0	0.4365	1.0	0.05578489345085351	0.21679416339033633	1.0	0.948038427991284	1.0
FZD8	2	0	0	1.0	0.5505	1.0	0.05640157924421884	0.21857067795183963	1.0	0.948038427991284	1.0
ACOT4	1	0	0	1.0	0.7909999999999999	1.0	0.05650675255693055	0.218872980374586	1.0	0.948038427991284	1.0
SPINT2	1	0	0	1.0	0.898	1.0	0.056727932834127526	0.2195080863954924	1.0	0.948038427991284	1.0
TMEM215	1	0	0	1.0	0.889	1.0	0.05710696133858718	0.2205944409165532	1.0	0.948038427991284	1.0
UPF2	1	0	0	1.0	0.9740000000000001	1.0	0.05722788142382969	0.22094048654434603	1.0	0.948038427991284	1.0
SYNE3	2	0	0	1.0	0.4325	1.0	0.05735918320523116	0.22131595288455802	1.0	0.948038427991284	1.0
DLX1	1	0	0	1.0	0.956	1.0	0.05736905513166198	0.22134417016996888	1.0	0.948038427991284	1.0
ELMSAN1	1	0	0	1.0	0.8440000000000001	1.0	0.05808550185873606	0.22338749906943384	1.0	0.948038427991284	1.0
LMNB2	1	0	0	1.0	0.711	1.0	0.058268267101736396	0.22390733232635648	1.0	0.948038427991284	1.0
MCM8	1	0	0	1.0	0.9590000000000001	1.0	0.058513750731421885	0.2246046516751024	1.0	0.948038427991284	1.0
IDUA	1	0	0	1.0	0.847	1.0	0.05914709883480215	0.22639899079403977	1.0	0.948038427991284	1.0
ZNF805	1	0	0	1.0	0.47100000000000003	1.0	0.0594883997620464	0.22736311406427875	1.0	0.948038427991284	1.0
MAGIX	1	0	0	1.0	0.589	1.0	0.059719319199761124	0.22801431509382908	1.0	0.948038427991284	1.0
KNTC1	1	0	0	1.0	0.807	1.0	0.0598014591556034	0.2282457372161145	1.0	0.948038427991284	1.0
PLA2G4B	1	0	0	1.0	0.888	1.0	0.06076441635778088	0.23095041129083327	1.0	0.948038427991284	1.0
KCTD19	1	0	0	1.0	0.932	1.0	0.0611583389395144	0.23205241621628336	1.0	0.948038427991284	1.0
TRPM3	1	0	0	1.0	0.9259999999999999	1.0	0.06118453255017132	0.23212560312746702	1.0	0.948038427991284	1.0
SEMA3D	1	0	0	1.0	0.9470000000000001	1.0	0.06178178672927221	0.23379134258454892	1.0	0.948038427991284	1.0
ELFN1	2	0	0	1.0	0.5685	1.0	0.06195403010965864	0.23427065354012402	1.0	0.948038427991284	1.0
HNRNPH2	1	0	0	1.0	0.887	1.0	0.06196170766466324	0.2342920071289227	1.0	0.948038427991284	1.0
PLA2G4A	1	0	0	1.0	0.975	1.0	0.06323110970597534	0.2378096020713001	1.0	0.948038427991284	1.0
OR4K2	2	0	0	1.0	0.17600000000000002	1.0	0.06350415952244871	0.23856289267405034	1.0	0.948038427991284	1.0
HFE	1	0	0	1.0	0.7240000000000001	1.0	0.06364562118126273	0.2389526954946607	1.0	0.948038427991284	1.0
LGALS7	2	0	0	1.0	0.43200000000000005	1.0	0.06407381303261357	0.24013068056387613	1.0	0.948038427991284	1.0
TMC4	1	0	0	1.0	0.784	1.0	0.0655265054714632	0.2441059271678616	1.0	0.948038427991284	1.0
MAP3K19	1	0	0	1.0	0.561	1.0	0.06591957811470006	0.2451759916519736	1.0	0.948038427991284	1.0
CACNA2D4	3	0	0	1.0	0.519	1.0	0.06607201850016518	0.245590349684419	1.0	0.948038427991284	1.0
FPR1	1	0	0	1.0	0.769	1.0	0.06610696106299993	0.2456852797368984	1.0	0.948038427991284	1.0
ASZ1	1	0	0	1.0	0.894	1.0	0.06613319224918987	0.2457565310581662	1.0	0.948038427991284	1.0
SNX18	1	0	0	1.0	0.7909999999999999	1.0	0.06614631565021828	0.24579217402235629	1.0	0.948038427991284	1.0
C5orf49	1	0	0	1.0	0.5920000000000001	1.0	0.06621639517944643	0.24598246493055437	1.0	0.948038427991284	1.0
CACNB3	1	0	0	1.0	0.9009999999999999	1.0	0.06647610184138802	0.24668701500469908	1.0	0.948038427991284	1.0
FZD7	1	0	0	1.0	0.9690000000000001	1.0	0.06670224119530416	0.2472996748596628	1.0	0.948038427991284	1.0
GRIN2D	1	0	0	1.0	0.688	1.0	0.0670196367535688	0.2481582746905893	1.0	0.948038427991284	1.0
IGHE	1	0	0	1.0	0.267	1.0	0.06714563889075405	0.2484987110658517	1.0	0.948038427991284	1.0
EPM2AIP1	1	0	0	1.0	0.8	1.0	0.06807351940095303	0.25099843364096563	1.0	0.948038427991284	1.0
KIAA1143	2	0	0	1.0	0.589	1.0	0.06819886789879288	0.25133515065095424	1.0	0.948038427991284	1.0
STS	1	0	0	1.0	0.951	1.0	0.06831534362617844	0.251647826696204	1.0	0.948038427991284	1.0
PRAMEF4	2	0	0	1.0	0.38	1.0	0.0685166152792052	0.25218766730428765	1.0	0.948038427991284	1.0
ZNF320	1	0	0	1.0	0.615	1.0	0.06854009595613433	0.25225060743897826	1.0	0.948038427991284	1.0
FBXW4	1	0	0	1.0	0.85	1.0	0.06860592755214051	0.25242702665461036	1.0	0.948038427991284	1.0
RBBP9	1	0	0	1.0	0.9390000000000001	1.0	0.0686766018817389	0.252616353391166	1.0	0.948038427991284	1.0
CD9	1	0	0	1.0	0.74	1.0	0.06880418329434429	0.2529579422178645	1.0	0.948038427991284	1.0
HNRNPF	2	0	0	1.0	0.6945000000000001	1.0	0.06892748828232699	0.25328785645303664	1.0	0.948038427991284	1.0
CMA1	1	0	0	1.0	0.9470000000000001	1.0	0.06917064397869545	0.2539377966608774	1.0	0.948038427991284	1.0
NDRG2	1	0	0	1.0	0.9670000000000001	1.0	0.06925687374471916	0.2541680780517405	1.0	0.948038427991284	1.0
COPS6	1	0	0	1.0	0.865	1.0	0.06928086462519052	0.25423212793751426	1.0	0.948038427991284	1.0
