gene	Total SNV Mutations	SNVs Unmapped to Ref Tx	inactivating count	inactivating p-value	inactivating BH q-value
GLA	1	0	1	0.09799118079372857	0.27300347963757093
KAT5	1	0	1	0.09855129594954173	0.27300347963757093
MPRIP	3	0	1	0.09859988168014198	0.27300347963757093
SPIN1	1	0	1	0.09870693909781858	0.27300347963757093
ACAP1	1	0	1	0.09903931860948796	0.27300347963757093
SIN3A	6	0	2	0.09944311853619729	0.27300347963757093
KIAA0922	1	0	1	0.09946290033817386	0.27300347963757093
CSHL1	1	0	1	0.099601593625498	0.27300347963757093
TNS4	2	0	1	0.09968102073365231	0.27300347963757093
TLR1	1	0	1	0.09969095803010666	0.27300347963757093
GPBP1	2	0	1	0.09974067424695791	0.27300347963757093
C2orf54	1	0	1	0.10006003602161297	0.27300347963757093
FLT4	4	0	2	0.10026067776218167	0.27300347963757093
IL16	4	0	2	0.1006036217303823	0.27300347963757093
ZXDC	1	0	1	0.10086746015735323	0.27300347963757093
FXR2	1	0	1	0.10088781275221953	0.27300347963757093
GDA	1	0	1	0.10107135637760259	0.27300347963757093
TCF7	1	0	1	0.10131712259371833	0.27300347963757093
SCARA3	1	0	1	0.10137875101378752	0.27300347963757093
SHCBP1	1	0	1	0.10147133434804667	0.27300347963757093
ANKFY1	3	0	1	0.10173974972021568	0.27300347963757093
FAR2	1	0	1	0.1021659174499387	0.27300347963757093
AKAP8	2	0	1	0.1021763563911311	0.27300347963757093
UBE4A	2	0	1	0.10240655401945725	0.27300347963757093
TNFRSF21	2	0	1	0.10327377878756584	0.27300347963757093
LAS1L	1	0	1	0.10353038616834041	0.27300347963757093
CATSPERG	1	0	1	0.10378827192527244	0.27300347963757093
VRK3	1	0	1	0.10385294423096895	0.27300347963757093
NOL8	1	0	1	0.1038637307852098	0.27300347963757093
EIF4A1	2	0	1	0.10462439840970915	0.27300347963757093
ERLEC1	1	0	1	0.10486577181208054	0.27300347963757093
PAXIP1	2	0	1	0.10486577181208054	0.27300347963757093
ETS1	1	0	1	0.10498687664041995	0.27300347963757093
LCE6A	1	0	1	0.10546298249314491	0.27300347963757093
ZNF394	1	0	1	0.10637166258908627	0.27300347963757093
ASS1	1	0	1	0.10637166258908627	0.27300347963757093
ACSS1	2	0	1	0.10688328345446772	0.27300347963757093
ARIH2	1	0	1	0.10695187165775401	0.27300347963757093
PUS7L	1	0	1	0.10718113612004287	0.27300347963757093
SF3B4	2	0	1	0.1081548777849881	0.27300347963757093
CRMP1	1	0	1	0.10934937124111536	0.27300347963757093
PIEZO2	1	0	1	0.10956502684343157	0.27300347963757093
MEN1	1	0	1	0.10957703265395573	0.27300347963757093
SLITRK2	2	0	1	0.10985389432055366	0.27300347963757093
HAUS6	1	0	1	0.10992634934593822	0.27300347963757093
TDRD10	1	0	1	0.11013215859030837	0.27300347963757093
BRINP3	2	0	1	0.11103708638685321	0.27300347963757093
ESRP1	1	0	1	0.11196954428395477	0.27300347963757093
AKR7L	1	0	1	0.1122334455667789	0.27300347963757093
TBC1D1	1	0	1	0.11239743733842869	0.27300347963757093
SPATA17	2	0	2	0.11247328759419638	0.27300347963757093
NLRP6	2	0	1	0.11307100859339665	0.27300347963757093
TIAL1	2	0	1	0.11307100859339665	0.27300347963757093
ACSM2B	2	0	1	0.11322463768115942	0.27300347963757093
PAN2	2	0	1	0.11361054305839582	0.27300347963757093
RAPGEF5	2	0	1	0.11399908800729594	0.27300347963757093
CC2D2B	1	0	1	0.11526048870447211	0.27300347963757093
WEE2	1	0	1	0.11621150493898896	0.27300347963757093
C1orf112	1	0	1	0.11637379262190155	0.27300347963757093
VCAN	5	0	1	0.11667250029168125	0.27300347963757093
PPP6C	1	0	1	0.11676786548341897	0.27300347963757093
CUL3	6	1	2	0.11713716762328687	0.27300347963757093
PCDHGA8	2	0	1	0.11730205278592376	0.27300347963757093
COQ9	1	0	1	0.11745360582569885	0.27300347963757093
AGBL4	2	0	1	0.11764705882352941	0.27300347963757093
CERKL	1	0	1	0.11896264572924102	0.27300347963757093
FARP1	2	0	1	0.12055455093429777	0.27300347963757093
WDR7	1	0	1	0.12062726176115803	0.27300347963757093
AFAP1L1	2	0	1	0.12100677637947725	0.27300347963757093
IVNS1ABP	1	0	1	0.1210800339024095	0.27300347963757093
ZNF644	5	0	2	0.1211827435773146	0.27300347963757093
ZNHIT2	1	0	1	0.12134449702705982	0.27300347963757093
ZIC1	2	0	1	0.12171372930866602	0.27300347963757093
KCNK5	3	0	1	0.12171372930866602	0.27300347963757093
AGL	1	0	1	0.12178784557301181	0.27300347963757093
PTPRC	1	0	1	0.1220703125	0.27300347963757093
LMTK3	3	0	1	0.12265423770391266	0.27300347963757093
NT5C3B	1	0	1	0.12277470841006753	0.27300347963757093
ITGB1BP2	1	0	1	0.12291052114060963	0.27300347963757093
STAB2	2	0	1	0.12312238364934745	0.27300347963757093
RPL10A	2	0	1	0.12328936012822093	0.27300347963757093
RSPH6A	4	0	2	0.12360939431396786	0.27300347963757093
FSIP2	4	0	1	0.12367054167697254	0.27300347963757093
DACH2	3	0	2	0.12423903590508138	0.27300347963757093
BRAP	1	0	1	0.12433171702101206	0.27300347963757093
NEK9	1	0	1	0.12457954403886881	0.27300347963757093
MAOB	1	0	1	0.12465719272001995	0.27300347963757093
PSMC1	1	0	1	0.12468827930174564	0.27300347963757093
ARHGEF10	2	0	1	0.124750499001996	0.27300347963757093
AGBL1	3	0	1	0.125517760763148	0.27300347963757093
DPYSL4	1	0	1	0.126598303582732	0.27300347963757093
RRP12	6	0	2	0.1280901754835404	0.27300347963757093
HAMP	1	0	1	0.12812299807815503	0.27300347963757093
TBC1D15	1	0	1	0.12813941568426448	0.27300347963757093
HORMAD1	1	0	1	0.1289490651192779	0.27300347963757093
AKAP9	3	0	1	0.12923235978288963	0.27300347963757093
MTMR8	5	0	2	0.12924906294429364	0.27300347963757093
C3orf20	2	0	1	0.12929919834497025	0.27300347963757093
KIAA1429	1	0	1	0.12960082944530846	0.27300347963757093
BPIFB1	1	0	1	0.12971851083149566	0.27300347963757093
DARS	1	0	1	0.12976901116013495	0.27300347963757093
TXNDC16	2	0	1	0.1301405517959396	0.27300347963757093
TBC1D23	2	0	1	0.13015749056358195	0.27300347963757093
ADAMTS6	1	0	1	0.13027618551328818	0.27300347963757093
APEX1	2	0	2	0.13083867591259976	0.27300347963757093
GPS1	2	0	1	0.1310615989515072	0.27300347963757093
C16orf46	2	0	1	0.1314060446780552	0.27300347963757093
DDX60L	1	0	1	0.13161358252171623	0.27300347963757093
PREPL	3	0	1	0.13176966662274345	0.27300347963757093
QRICH1	2	0	1	0.1327844907714779	0.27300347963757093
PLEKHA4	3	0	1	0.13324450366422386	0.27300347963757093
CYP3A7	1	0	1	0.13326226012793177	0.27300347963757093
CDON	2	0	1	0.1337971635001338	0.27300347963757093
SLC9A3R1	1	0	1	0.1339405304045004	0.27300347963757093
PCM1	1	0	1	0.1339764201500536	0.27300347963757093
RRN3	1	0	1	0.13480722566729578	0.27300347963757093
MYH4	2	0	1	0.13570362328674176	0.27300347963757093
ADAM18	1	0	1	0.13577732518669383	0.27300347963757093
ZNF665	2	0	1	0.1358326541700625	0.27300347963757093
OBSL1	3	0	1	0.1358326541700625	0.27300347963757093
ATP2A3	2	0	1	0.13601741022850924	0.27300347963757093
PTPRM	3	0	1	0.1367801942278758	0.27300347963757093
HNRNPUL1	2	0	1	0.13789299503585217	0.27300347963757093
STRC	1	0	1	0.13835085777531822	0.27300347963757093
ZNF334	1	0	1	0.13835085777531822	0.27300347963757093
ZMAT3	2	0	2	0.13896609227348528	0.27300347963757093
C4orf29	1	0	1	0.13896609227348528	0.27300347963757093
SPINK2	1	0	1	0.13910140492418974	0.27300347963757093
MAP3K4	1	0	1	0.13915947676036738	0.27300347963757093
TTC21B	2	0	1	0.13945056477478734	0.27300347963757093
SMU1	2	0	1	0.13964530093562352	0.27300347963757093
HDHD2	3	0	1	0.13976240391334732	0.27300347963757093
CLTA	2	0	1	0.14048890137679124	0.27300347963757093
TAX1BP1	2	0	1	0.14158289678606825	0.27300347963757093
DNAJA3	1	0	1	0.14166312508853945	0.27300347963757093
SLX4	4	0	1	0.14170327334561428	0.27300347963757093
ZNF594	1	0	1	0.14190435646374344	0.27300347963757093
SLC17A1	2	0	1	0.1419647927314026	0.27300347963757093
RPL22	1	0	1	0.14218683349921798	0.27300347963757093
HNRNPK	2	0	1	0.14247043738424278	0.27300347963757093
CAD	3	0	1	0.143348623853211	0.27300347963757093
PTPRB	3	0	1	0.1439055979277594	0.27300347963757093
PDCL	1	0	1	0.14407145944388416	0.27300347963757093
ZNF563	1	0	1	0.14411298457991065	0.27300347963757093
NDUFB9	1	0	1	0.14427932477276006	0.27300347963757093
SLC25A52	1	0	1	0.1450747134774409	0.27300347963757093
BRD4	3	0	1	0.14511681903932666	0.27300347963757093
MMAA	1	0	1	0.14522218995062444	0.27300347963757093
ATP10A	2	0	1	0.14564520827264782	0.27312927810543003
SEP15	1	0	1	0.14679976512037582	0.27369632055084686
EMILIN1	3	0	1	0.14679976512037582	0.27369632055084686
TFAP2A	2	0	1	0.14773230905599055	0.27369632055084686
ARSE	2	0	1	0.1479727730097662	0.27369632055084686
SENP7	1	0	1	0.14838996883810654	0.27369632055084686
MYH2	1	0	1	0.1497454327643007	0.27369632055084686
SLC39A8	2	0	1	0.1509206157561123	0.27369632055084686
EFNA2	3	0	1	0.15096618357487923	0.27369632055084686
SS18L1	2	0	1	0.15098897780462026	0.27369632055084686
TBC1D9B	3	0	2	0.1511258878645912	0.27369632055084686
DPEP1	2	0	1	0.15130882130428203	0.27369632055084686
GAPDHS	3	0	1	0.15135462388375964	0.27369632055084686
DYX1C1	1	0	1	0.1514692517418964	0.27369632055084686
AP2A2	3	0	1	0.15156107911488328	0.27369632055084686
UBE2D2	1	0	1	0.15229972586049345	0.27369632055084686
PCCA	1	0	1	0.15250876925423212	0.27369632055084686
BTRC	1	0	1	0.1528584530724549	0.27369632055084686
LRRC49	1	0	1	0.15349194167306215	0.27369632055084686
USP20	2	0	1	0.1535862386730149	0.27369632055084686
NLRX1	3	0	1	0.15365703749231716	0.27369632055084686
TET1	3	0	1	0.15365703749231716	0.27369632055084686
GRK5	1	0	1	0.15396458814472672	0.27369632055084686
ZNF679	2	0	1	0.1544878727019929	0.27369632055084686
TMEM132A	2	0	1	0.15451174289245984	0.27369632055084686
MINK1	3	0	1	0.15532774153463808	0.27450778285038574
SUSD5	3	0	1	0.15673981191222572	0.27533672209298987
RNF128	2	0	1	0.15681354869060687	0.27533672209298987
OAZ1	1	0	1	0.1570598397989634	0.27533672209298987
REPIN1	2	0	1	0.15723270440251572	0.27533672209298987
OCA2	2	0	1	0.15772870662460567	0.27557612296371875
FCRL5	2	0	1	0.15875535799333226	0.2767394535929224
PAPOLA	1	0	1	0.1593625498007968	0.27716797210251964
SMC6	2	0	1	0.16090104585679807	0.2783717827553217
RAB8B	1	0	1	0.16123831022250887	0.2783717827553217
UACA	1	0	1	0.16168148746968472	0.2783717827553217
INPP5J	5	0	2	0.1620482903905364	0.2783717827553217
PIGR	3	0	1	0.16215339711366952	0.2783717827553217
SETD2	4	0	1	0.16223231667748214	0.2783717827553217
TTLL4	4	0	1	0.16321201240411295	0.27942770873650585
RASEF	2	0	1	0.16377333770062233	0.27976425393402526
ZFYVE26	4	0	2	0.1662510390689942	0.2829000389125868
SGCD	1	0	1	0.16641704110500916	0.2829000389125868
ARHGEF11	3	0	1	0.1669449081803005	0.2829000389125868
ARHGEF17	3	0	1	0.1670843776106934	0.2829000389125868
KDELR3	3	0	1	0.16775708773695688	0.2834134059344624
RBM19	4	0	1	0.1697792869269949	0.28543145923577307
EEF1D	2	0	1	0.16986580601324952	0.28543145923577307
KCNE3	2	0	1	0.17006802721088435	0.28543145923577307
CCT7	2	0	1	0.17094017094017094	0.28626880155264434
APOB	4	0	1	0.17283097131005876	0.2888046949778106
MTR	3	0	1	0.1744287458573173	0.28950519146597575
CEP128	1	0	1	0.17473353136466888	0.28950519146597575
SLCO1A2	1	0	1	0.17479461632581716	0.28950519146597575
NOL3	1	0	1	0.1755001755001755	0.28950519146597575
NDUFB7	1	0	1	0.17614937466971992	0.28950519146597575
ROBO4	3	0	1	0.17614937466971992	0.28950519146597575
NDUFS7	3	0	1	0.17624250969333805	0.28950519146597575
VPS36	1	0	1	0.1765536723163842	0.28950519146597575
CAMK2A	2	0	1	0.17664723547076489	0.28950519146597575
DHX37	2	0	1	0.1772421127259837	0.2898607685731972
