gene	Total Mutations	Unmapped to Ref Tx	num recurrent	position entropy	mean vest score	entropy p-value	vest p-value	combined p-value	entropy BH q-value	vest BH q-value	combined BH q-value
CHEK1	1	0	0	1.0	0.946	1.0	0.04188832572362083	0.1747894321293685	1.0	0.7719709883415268	1.0
NSUN4	1	0	0	1.0	0.9259999999999999	1.0	0.041999160016799666	0.17514093492225002	1.0	0.7719709883415268	1.0
IDH1	1	0	0	1.0	0.978	1.0	0.04243941773118873	0.1765342989068556	1.0	0.7719709883415268	1.0
IQSEC3	1	0	0	1.0	0.912	1.0	0.042594880095412534	0.17702522547528954	1.0	0.7719709883415268	1.0
XPO4	1	0	0	1.0	0.9420000000000001	1.0	0.04346692167260715	0.17976854087950175	1.0	0.7719709883415268	1.0
ZNF347	1	0	0	1.0	0.5489999999999999	1.0	0.0435085276714236	0.17989898719443911	1.0	0.7719709883415268	1.0
ANKRD34A	1	0	0	1.0	0.8009999999999999	1.0	0.04373879193456677	0.1806202109675935	1.0	0.7719709883415268	1.0
MSH3	1	0	0	1.0	0.9259999999999999	1.0	0.04398891479347204	0.18140226161602993	1.0	0.7719709883415268	1.0
PADI3	1	0	0	1.0	0.975	1.0	0.045466945530599254	0.18599480262293097	1.0	0.7719709883415268	1.0
HSPG2	1	0	0	1.0	0.784	1.0	0.04589261128958238	0.18730845107648134	1.0	0.7719709883415268	1.0
AVPR1B	1	0	0	1.0	0.922	1.0	0.04618510992056161	0.18820884116639253	1.0	0.7719709883415268	1.0
HMCES	1	0	0	1.0	0.9890000000000001	1.0	0.04674426214182209	0.18992491776348694	1.0	0.7719709883415268	1.0
LY6K	1	0	0	1.0	0.794	1.0	0.04688452341881945	0.19035433677429253	1.0	0.7719709883415268	1.0
TUBG2	1	0	0	1.0	0.953	1.0	0.04809310825758669	0.1940372428992429	1.0	0.7719709883415268	1.0
PIK3C2A	1	0	0	1.0	0.9590000000000001	1.0	0.04923198109491926	0.197479905691334	1.0	0.7719709883415268	1.0
LGALS9C	1	0	0	1.0	0.8370000000000001	1.0	0.049370525796099726	0.19789689837840793	1.0	0.7719709883415268	1.0
BRD1	1	0	0	1.0	0.9359999999999999	1.0	0.05103342689461597	0.20287187709372784	1.0	0.7719709883415268	1.0
SLC27A3	1	0	0	1.0	0.863	1.0	0.051064698973599554	0.2029649105313128	1.0	0.7719709883415268	1.0
DMXL1	1	0	0	1.0	0.903	1.0	0.05153045449860868	0.20434825809559454	1.0	0.7719709883415268	1.0
RPL11	1	0	0	1.0	0.945	1.0	0.05164755707055056	0.20469540245314952	1.0	0.7719709883415268	1.0
TMEM132C	2	0	0	1.0	0.567	1.0	0.05171967933798811	0.20490907292781277	1.0	0.7719709883415268	1.0
VIPR2	1	0	0	1.0	0.7829999999999999	1.0	0.05275652862041678	0.207969810022068	1.0	0.7719709883415268	1.0
FANCI	1	0	0	1.0	0.99	1.0	0.05307855626326964	0.2089162563242153	1.0	0.7719709883415268	1.0
WDR81	2	0	0	1.0	0.5535	1.0	0.053607805296451164	0.21046749224320105	1.0	0.7719709883415268	1.0
XKR6	1	0	0	1.0	0.8640000000000001	1.0	0.0536797466315959	0.2106779486986726	1.0	0.7719709883415268	1.0
PCNXL2	1	0	0	1.0	0.914	1.0	0.054074514681230736	0.21183108647070453	1.0	0.7719709883415268	1.0
SPECC1	1	0	0	1.0	0.645	1.0	0.0540891389009087	0.2118737490789744	1.0	0.7719709883415268	1.0
PRSS1	1	0	0	1.0	0.846	1.0	0.054191730341949816	0.2121729235839344	1.0	0.7719709883415268	1.0
SRRM2	1	0	0	1.0	0.7090000000000001	1.0	0.05424758598242378	0.21233572667741527	1.0	0.7719709883415268	1.0
TTC28	1	0	0	1.0	0.873	1.0	0.05462093074065982	0.21342244498532859	1.0	0.7719709883415268	1.0
RIN2	1	0	0	1.0	0.863	1.0	0.05466571912753512	0.21355264161204618	1.0	0.7719709883415268	1.0
ZDHHC12	1	0	0	1.0	0.8420000000000001	1.0	0.0547105810263705	0.21368301514662486	1.0	0.7719709883415268	1.0
KPTN	1	0	0	1.0	0.7809999999999999	1.0	0.054740529888329316	0.213770029303851	1.0	0.7719709883415268	1.0
TLE6	1	0	0	1.0	0.795	1.0	0.05500247511138001	0.21453039396827103	1.0	0.7719709883415268	1.0
CTSC	1	0	0	1.0	0.986	1.0	0.05518459246178467	0.21505830178963753	1.0	0.7719709883415268	1.0
PEX5	1	0	0	1.0	0.9670000000000001	1.0	0.05525167136305873	0.2152525934099527	1.0	0.7719709883415268	1.0
CLSTN1	2	0	0	1.0	0.77	1.0	0.05574757498048835	0.21668644038888463	1.0	0.7719709883415268	1.0
ABCA2	1	0	0	1.0	0.794	1.0	0.056063239333968715	0.21759684653115247	1.0	0.7719709883415268	1.0
PAQR8	1	0	0	1.0	0.946	1.0	0.05667970299835629	0.21936967092591547	1.0	0.7719709883415268	1.0
SBSN	1	0	0	1.0	0.526	1.0	0.05685048322910745	0.21985961107160137	1.0	0.7719709883415268	1.0
CAPRIN1	1	0	0	1.0	0.9159999999999999	1.0	0.0574052812858783	0.22144770214835574	1.0	0.7719709883415268	1.0
CMTM5	1	0	0	1.0	0.9359999999999999	1.0	0.05746465923457074	0.22161735100240385	1.0	0.7719709883415268	1.0
ZNF394	1	0	0	1.0	0.518	1.0	0.057517542850569425	0.2217683932277046	1.0	0.7719709883415268	1.0
TNN	1	0	0	1.0	0.9520000000000001	1.0	0.05821399464431249	0.22375302685667908	1.0	0.7749141582160941	1.0
PCDHGA1	1	0	0	1.0	0.69	1.0	0.05953444067392987	0.2274930225060943	1.0	0.7845175651743764	1.0
HIST1H2BJ	1	0	0	1.0	0.877	1.0	0.060038424591738714	0.22891273486266883	1.0	0.7845175651743764	1.0
NRCAM	1	0	0	1.0	0.965	1.0	0.06108735491753207	0.23185402513030193	1.0	0.7845175651743764	1.0
PHF10	1	0	0	1.0	0.889	1.0	0.06115085916957133	0.2320315151195654	1.0	0.7845175651743764	1.0
ERBB2	1	0	0	1.0	0.7709999999999999	1.0	0.06188118811881188	0.2340680107111973	1.0	0.7845175651743764	1.0
GALC	1	0	0	1.0	0.938	1.0	0.06191950464396285	0.2341746160785551	1.0	0.7845175651743764	1.0
MLLT1	1	0	0	1.0	0.698	1.0	0.06266842138246538	0.23625353164305876	1.0	0.7845175651743764	1.0
GLB1L2	1	0	0	1.0	0.8909999999999999	1.0	0.06291682395872657	0.23694108968906438	1.0	0.7845175651743764	1.0
CLCN7	1	0	0	1.0	0.903	1.0	0.06328312871788382	0.2379532030312962	1.0	0.7845175651743764	1.0
ZNF177	1	0	0	1.0	0.568	1.0	0.06489713803621261	0.24238767955738313	1.0	0.7984314558394642	1.0
RYR2	3	0	0	1.0	0.7120000000000001	1.0	0.0661769571835087	0.24587538584022384	1.0	0.8032605254827477	1.0
PTDSS2	1	0	0	1.0	0.853	1.0	0.06668889629876626	0.2472635419940629	1.0	0.8032605254827477	1.0
ELAC1	1	0	0	1.0	0.985	1.0	0.06677350427350427	0.24749258278146602	1.0	0.8032605254827477	1.0
HIST1H2AD	1	0	0	1.0	0.972	1.0	0.06799945600435196	0.2507993726216531	1.0	0.8108307820123383	1.0
ABHD17B	1	0	0	1.0	0.9690000000000001	1.0	0.06911327666044648	0.253784534505145	1.0	0.8108307820123383	1.0
SOGA1	2	0	0	1.0	0.5944999999999999	1.0	0.0694589150517469	0.2547072203614793	1.0	0.8108307820123383	1.0
LDOC1L	1	0	0	1.0	0.785	1.0	0.07015082427218519	0.2565491211760529	1.0	0.8108307820123383	1.0
GRM8	1	0	0	1.0	0.9790000000000001	1.0	0.07033832735457551	0.2570470867027897	1.0	0.8108307820123383	1.0
DCHS1	1	0	0	1.0	0.7879999999999999	1.0	0.07158708568974156	0.260350818866448	1.0	0.8108307820123383	1.0
RNF169	1	0	0	1.0	0.795	1.0	0.07175660160734787	0.260797604772542	1.0	0.8108307820123383	1.0
GTF3C1	1	0	0	1.0	0.856	1.0	0.07209805335255948	0.26169633989378077	1.0	0.8108307820123383	1.0
PC	1	0	0	1.0	0.927	1.0	0.07281730139081045	0.26358419103969594	1.0	0.8108307820123383	1.0
EFCAB5	1	0	0	1.0	0.809	1.0	0.07340527049842178	0.2651221860664995	1.0	0.8108307820123383	1.0
CCDC167	1	0	0	1.0	0.892	1.0	0.07381708127260649	0.26619658378966554	1.0	0.8108307820123383	1.0
GSDMC	1	0	0	1.0	0.307	1.0	0.07387706855791962	0.2663528961926615	1.0	0.8108307820123383	1.0
RBM42	1	0	0	1.0	0.616	1.0	0.07389344565137072	0.2663955624838814	1.0	0.8108307820123383	1.0
PSMA5	1	0	0	1.0	0.915	1.0	0.07481669908723627	0.2687950148951727	1.0	0.8114628116187085	1.0
FGF3	2	0	0	1.0	0.6165	1.0	0.07523322299127294	0.2698737850204896	1.0	0.8114628116187085	1.0
EED	1	0	0	1.0	0.9109999999999999	1.0	0.07591285204585137	0.2716290351664533	1.0	0.8114628116187085	1.0
ECHDC2	1	0	0	1.0	0.873	1.0	0.07661074082586379	0.2734251124191107	1.0	0.8114628116187085	1.0
GPR128	1	0	0	1.0	0.5379999999999999	1.0	0.07697636825494573	0.2743635447628047	1.0	0.8114628116187085	1.0
NR2F2	1	0	0	1.0	0.946	1.0	0.07740537193281213	0.275462427121152	1.0	0.8114628116187085	1.0
KIAA1549	1	0	0	1.0	0.758	1.0	0.07766387076731904	0.2761234167005717	1.0	0.8114628116187085	1.0
ZNF764	1	0	0	1.0	0.727	1.0	0.0779483981604178	0.276849967516346	1.0	0.8114628116187085	1.0
ANKS1A	1	0	0	1.0	0.872	1.0	0.0786720163637794	0.2786930816074684	1.0	0.8118863359129722	1.0
RBM39	1	0	0	1.0	0.922	1.0	0.07898894154818326	0.27949821617030246	1.0	0.8118863359129722	1.0
TFAP2C	1	0	0	1.0	0.8270000000000001	1.0	0.07986582541330564	0.28171929036712806	1.0	0.8157364809509959	1.0
PTPRH	1	0	0	1.0	0.44	1.0	0.08122157244964262	0.2851343726881561	1.0	0.8232188261629487	1.0
JAM2	1	0	0	1.0	0.867	1.0	0.08200082000820008	0.2870870054668212	1.0	0.8232188261629487	1.0
CALM3	1	0	0	1.0	0.8859999999999999	1.0	0.08234519104084322	0.2879475642830429	1.0	0.8232188261629487	1.0
MYO15A	2	0	0	1.0	0.6405	1.0	0.08280887711162636	0.28910400893048965	1.0	0.8232188261629487	1.0
NEB	1	0	0	1.0	0.7659999999999999	1.0	0.08364001338240214	0.29117039515069343	1.0	0.8232188261629487	1.0
MCC	1	0	0	1.0	0.851	1.0	0.0836470096194061	0.2911877541539345	1.0	0.8232188261629487	1.0
LGALS3BP	1	0	0	1.0	0.544	1.0	0.0841467519353753	0.2924261997307608	1.0	0.8232188261629487	1.0
CST6	1	0	0	1.0	0.46799999999999997	1.0	0.08571918395336876	0.29630367120962164	1.0	0.8335805673070111	1.0
KIRREL2	1	0	0	1.0	0.575	1.0	0.08677542519958348	0.2988920355104374	1.0	0.8357894942701587	1.0
TRPC5	1	0	0	1.0	0.9440000000000001	1.0	0.08762705923589205	0.300969631383741	1.0	0.8357894942701587	1.0
NEDD4	1	0	0	1.0	0.782	1.0	0.08791208791208792	0.3016631177878693	1.0	0.8357894942701587	1.0
KCNK3	1	0	0	1.0	0.7170000000000001	1.0	0.08800492827598345	0.30188880251129735	1.0	0.8357894942701587	1.0
NOL8	1	0	0	1.0	0.789	1.0	0.0899685110211426	0.306639275521022	1.0	0.8435583618761485	1.0
RAB32	1	0	0	1.0	0.932	1.0	0.09017945711966814	0.3071470489648371	1.0	0.8435583618761485	1.0
ZNF783	1	0	0	1.0	0.428	1.0	0.09057971014492754	0.3081091522508105	1.0	0.8435583618761485	1.0
HTR5A	1	0	0	1.0	0.912	1.0	0.09099181073703366	0.3090978861160627	1.0	0.8435583618761485	1.0
PREX1	4	0	0	1.0	0.5305	1.0	0.0924129008409574	0.3124931790582673	1.0	0.8435583618761485	1.0
SCNN1D	1	0	0	1.0	0.305	1.0	0.09272997032640949	0.3132477331389049	1.0	0.8435583618761485	1.0
ABCG1	1	0	0	1.0	0.924	1.0	0.09335324869305452	0.31472783872188864	1.0	0.8435583618761485	1.0
TLE1	1	0	0	1.0	0.828	1.0	0.09351037965214139	0.3151003213509014	1.0	0.8435583618761485	1.0
PCDHA4	1	0	0	1.0	0.583	1.0	0.09480470231323473	0.31815853891648077	1.0	0.8435583618761485	1.0
COL14A1	1	0	0	1.0	0.809	1.0	0.0956846234810066	0.3202275062302521	1.0	0.8435583618761485	1.0
DCN	1	0	0	1.0	0.8059999999999999	1.0	0.09579461634256155	0.320485563025784	1.0	0.8435583618761485	1.0
RNF146	1	0	0	1.0	0.763	1.0	0.09587727708533078	0.32067941217763	1.0	0.8435583618761485	1.0
SNX1	1	0	0	1.0	0.84	1.0	0.09666505558240696	0.32252327802779174	1.0	0.8435583618761485	1.0
TP53	2	0	0	1.0	0.9435	1.0	0.09714396735962696	0.3236410725889413	1.0	0.8435583618761485	1.0
OLFM1	1	0	0	1.0	0.932	1.0	0.0978760888714887	0.3253453068032971	1.0	0.8435583618761485	1.0
DERA	1	0	0	1.0	0.961	1.0	0.09850275807722617	0.326799717337676	1.0	0.8435583618761485	1.0
ATP4B	1	0	0	1.0	0.8059999999999999	1.0	0.09884353069091628	0.32758892727327804	1.0	0.8435583618761485	1.0
GPC6	1	0	0	1.0	0.895	1.0	0.0996710854181202	0.3295006139682522	1.0	0.8435583618761485	1.0
ZC3H13	1	0	0	1.0	0.745	1.0	0.10047221943132724	0.3313447215175249	1.0	0.8435583618761485	1.0
CBLC	1	0	0	1.0	0.557	1.0	0.10147133434804667	0.3336356104114341	1.0	0.8435583618761485	1.0
PCDHB2	1	0	0	1.0	0.632	1.0	0.10181225819588678	0.3344150649172319	1.0	0.8435583618761485	1.0
SYNE1	2	0	0	1.0	0.4995	1.0	0.1024905196269345	0.335962383532419	1.0	0.8435583618761485	1.0
TRIM3	1	0	0	1.0	0.675	1.0	0.10316723408645415	0.33750169973284533	1.0	0.8435583618761485	1.0
PCOLCE	1	0	0	1.0	0.878	1.0	0.10334849111202976	0.3379132485270546	1.0	0.8435583618761485	1.0
SCO1	1	0	0	1.0	0.6609999999999999	1.0	0.10335917312661498	0.3379374923944024	1.0	0.8435583618761485	1.0
FAM65A	1	0	0	1.0	0.46799999999999997	1.0	0.10387451958034694	0.3391058118620369	1.0	0.8435583618761485	1.0
SGSH	1	0	0	1.0	0.898	1.0	0.10388531061707874	0.3391302483774068	1.0	0.8435583618761485	1.0
KATNAL2	1	0	0	1.0	0.915	1.0	0.10427528675703858	0.340012605724228	1.0	0.8435583618761485	1.0
PHEX	1	0	0	1.0	0.9059999999999999	1.0	0.10432968179447052	0.34013556353652663	1.0	0.8435583618761485	1.0
TMEM185A	1	0	0	1.0	0.845	1.0	0.10440593025683859	0.3403078724076444	1.0	0.8435583618761485	1.0
AMDHD2	1	0	0	1.0	0.623	1.0	0.10566356720202874	0.34314191955579937	1.0	0.8468919482686692	1.0
CCNA2	1	0	0	1.0	0.9470000000000001	1.0	0.10616838305552606	0.34427528674388785	1.0	0.8468919482686692	1.0
TRIO	1	0	0	1.0	0.8420000000000001	1.0	0.10638297872340426	0.34475634992297416	1.0	0.8468919482686692	1.0
TMEM132E	1	0	0	1.0	0.893	1.0	0.10824853864472829	0.3489202654263276	1.0	0.852947448143001	1.0
PCLO	3	0	0	1.0	0.4809999999999999	1.0	0.10851871947911014	0.34952062844512055	1.0	0.852947448143001	1.0
THSD7B	1	0	0	1.0	0.853	1.0	0.10871928680147858	0.3499658696583748	1.0	0.852947448143001	1.0
BSCL2	1	0	0	1.0	0.873	1.0	0.11129660545353366	0.35565459323711984	1.0	0.8656079670045594	1.0
EPS8L2	1	0	0	1.0	0.541	1.0	0.1121830827911151	0.3575973832762354	1.0	0.8656079670045594	1.0
CLASP1	1	0	0	1.0	0.946	1.0	0.11232168931820735	0.35790051652156957	1.0	0.8656079670045594	1.0
SZT2	1	0	0	1.0	0.809	1.0	0.11323745895142114	0.3598990214569884	1.0	0.8656079670045594	1.0
C11orf63	1	0	0	1.0	0.45799999999999996	1.0	0.11328877308258752	0.36001078577524587	1.0	0.8656079670045594	1.0
TGM5	2	0	0	1.0	0.47	1.0	0.11403808872163303	0.3616401841483884	1.0	0.8656079670045594	1.0
JAG1	1	0	0	1.0	0.993	1.0	0.11406410402646287	0.3616966662035414	1.0	0.8656079670045594	1.0
NLRP5	1	0	0	1.0	0.21100000000000002	1.0	0.11496895838123707	0.3636575205996145	1.0	0.8684166902843209	1.0
TMPRSS9	1	0	0	1.0	0.5479999999999999	1.0	0.11594202898550725	0.365758256570136	1.0	0.8711217247781028	1.0
ECT2L	1	0	0	1.0	0.8290000000000001	1.0	0.11717834544176237	0.368415536063488	1.0	0.8711217247781028	1.0
CTNND2	1	0	0	1.0	0.9390000000000001	1.0	0.11811953697141507	0.3704297356601384	1.0	0.8711217247781028	1.0
ENTHD1	1	0	0	1.0	0.924	1.0	0.11887779362815026	0.3720469873799873	1.0	0.8711217247781028	1.0
SLC4A4	1	0	0	1.0	0.9440000000000001	1.0	0.1192321449862883	0.3728011074284338	1.0	0.8711217247781028	1.0
ZNF645	1	0	0	1.0	0.247	1.0	0.12013455069678039	0.374716831875467	1.0	0.8711217247781028	1.0
VWA5B1	1	0	0	1.0	0.626	1.0	0.12042389210019268	0.37532963950187054	1.0	0.8711217247781028	1.0
GPR84	1	0	0	1.0	0.845	1.0	0.12055455093429777	0.3756061390768424	1.0	0.8711217247781028	1.0
RGL1	1	0	0	1.0	0.8220000000000001	1.0	0.12077294685990338	0.37606799135231483	1.0	0.8711217247781028	1.0
SLC16A3	1	0	0	1.0	0.9590000000000001	1.0	0.1221597849987784	0.3789916171598107	1.0	0.8711217247781028	1.0
DYX1C1	1	0	0	1.0	0.7509999999999999	1.0	0.12224938875305623	0.37917996951279404	1.0	0.8711217247781028	1.0
EP300	1	0	0	1.0	0.802	1.0	0.12473493825620556	0.38437873107905873	1.0	0.8711217247781028	1.0
ACO1	1	0	0	1.0	0.946	1.0	0.12554927809165098	0.38607117932981955	1.0	0.8711217247781028	1.0
NALCN	1	0	0	1.0	0.87	1.0	0.12615112905260503	0.38731861408540663	1.0	0.8711217247781028	1.0
COL4A2	2	0	0	1.0	0.8155	1.0	0.12667848999239928	0.38840929531804597	1.0	0.8711217247781028	1.0
