gene	gene length	silent	nonsense	splice site	missense	recurrent missense	normalized missense position entropy	frameshift indel	inframe indel	normalized mutation entropy	lost start and stop	missense to silent	non-silent to silent	inactivating p-value	entropy p-value	vest p-value	combined p-value	expression_CCLE	replication_time	HiC_compartment	gene_betweeness	gene_degree
GABRD	1359	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.031426775612822117	0.14016640549684609	1252791.0	279.0	0.038496800000000005	1.2998729243719068e-06	3.0
GALE	1047	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	903440.6	254.0	0.03223257	3.9714452625501146e-05	22.0
GBP2	1776	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.2898550724637681	0.6488041249400779	337372.9	745.0	0.002297022	2.1811534976774843e-05	32.0
GSTM2	657	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.1858390633711206	0.4985828341399895	927738.6	201.0	0.02176148	7.129451274948143e-08	6.0
GUCA2B	339	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.6765899864682002	0.9409268082043368	418399.2	579.0	0.02373737	0.0	0.0
HCRTR1	1278	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.15710919088766692	0.4478891173620376	1061386.0	197.0	0.03723464	0.0	2.0
HEATR1	6435	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.08389965601141035	1.0	1.0	1.0	461836.1	603.0	-0.0003448964	0.00014106160733884563	43.0
HES4	744	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.3677822728944465	0.7356617012321934	1971475.0	239.0	0.01491109	1.2519404034555574e-06	6.0
HFM1	4308	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	263615.6	615.0	-0.01049121	0.0	0.0
HHAT	1485	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.249500998003992	0.5958813282890627	87459.04	754.0	0.0008652997000000001	0.0	0.0
HIVEP3	7221	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.06237135907191418	0.23542999427472705	190044.8	457.0	0.02729936	3.5006489407417388e-06	7.0
HMCN1	16908	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.15082956259426847	1.0	1.0	1.0	260399.8	509.0	-0.019329	9.05324271089669e-08	3.0
HORMAD1	1185	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.2760143527463428	0.6313282947592991	1611525.0	178.0	0.04242383	1.3423799003364098e-07	2.0
HSPG2	13176	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.18545994065281896	0.4979444313074939	481188.7	179.0	0.02694942	4.7378419345329355e-05	17.0
HTR6	1323	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	776287.4	266.0	0.03150374	7.473834349422238e-06	26.0
IFI16	2190	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.5411255411255411	0.8734328859412838	97615.35	866.0	0.0069487640000000005	0.00011616810364490402	12.0
IFNLR1	1563	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.6060606060606061	0.9095607805530236	840519.3	235.0	0.03119925	0.0	1.0
IGSF21	1404	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.4280821917808219	0.7912842743861218	55390.12	692.0	0.03090087	3.204117956491027e-05	31.0
IGSF3	3645	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.4770992366412214	0.8301673504097308	691375.6	359.0	0.02254513	3.89015719000791e-06	4.0
IGSF9	3540	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.2711496746203905	0.6250228594615911	807549.4	310.0	0.009992004	0.0	1.0
INADL	5406	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.6443298969072165	0.9275415088666412	274287.0	469.0	-0.0028269959999999996	2.081966444091041e-05	19.0
INPP5B	2742	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.2352941176470588	0.5757456430438413	445083.4	232.0	0.03762729	0.0	1.0
INSRR	3894	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	684500.0333328851	444.78072625698326	0.019726182407324176	3.674492519005657e-07	2.0
IQGAP3	4896	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.4422821760283061	0.8030991566987319	2095354.0	166.0	0.03881148	4.623625299308513e-05	17.0
JMJD4	1392	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	595623.0	459.0	0.0008482652	7.342637994935989e-06	9.0
KANK4	2988	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.5586592178770949	0.883919340699812	280645.8	378.0	5.998975e-05	0.0	0.0
KIAA1324	3042	0.0	0.5	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	1.0	2.0	0.09703085581214826	1.0	0.3656307129798903	0.7335032672299613	994978.7	215.0	0.02504786	0.0	0.0
KIF17	3090	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	632832.4	208.0	0.034758300000000006	1.376859902603409e-07	3.0
KIF21B	4914	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.4235493434985176	0.7874143405774571	552426.7	490.0	0.03189912	2.6250033143686743e-06	4.0
KIRREL	2274	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	120127.9	589.0	0.01285721	1.59919325420257e-05	13.0
LEPR	3498	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.7763975155279503	0.9728964500637904	178337.7	528.0	-0.007607051	1.1172911695204014e-05	12.0
MACF1	16293	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	767679.5	401.0	0.02453072	0.0003979127863056996	46.0
MAST2	5397	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.18001800180018002	0.4886945856150483	1003923.0	416.0	0.02382268	0.00012392754183600824	18.0
METTL13	2100	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	419860.4	718.0	-0.00461271	3.514380359162656e-05	22.0
MR1	1026	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.00584	0.035875262975709296	201966.4	253.0	0.02269746	1.6442625750910645e-05	12.0
MTOR	7650	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.3203074951953876	0.6849691934955927	577167.0	416.0	0.03177134	0.0011287275307097762	128.0
NCDN	2190	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.4899559039686428	0.8395099871767309	1049488.0	388.0	0.03392002	3.7467145941559055e-05	20.0
NFIA	1665	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.2655337227827934	0.6176350053730644	113571.1	399.0	-0.007998625	1.1573874604784572e-05	34.0
NLRP3	3111	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.1659475605708596	0.4640032261380866	684500.0333328851	444.78072625698326	0.019726182407324176	3.1029278132148897e-06	8.0
NOTCH2	7416	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	429749.8	510.0	0.01382872	6.294014446011762e-05	34.0
NPHP4	4281	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.5574136008918618	0.8831927333537372	508576.6	370.0	0.01324104	1.5502200789623546e-06	7.0
NT5C1A	1107	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.06820351930159596	0.25134764103133234	974845.3	388.0	0.03579326	0.0	1.0
OPRD1	1119	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.03206361421059382	0.14236351819441306	765350.3	208.0	0.02748206	4.898654518850354e-05	18.0
OR10K1	942	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.4940711462450593	0.8424287309413138	177012.9	929.0	0.007363698	0.0	0.0
OR10Z1	942	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.17812611328820804	0.4854405910117013	179403.9	940.0	0.0007000825	0.0	0.0
OR2C3	963	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.11180679785330948	0.3567735818887234	684500.0333328851	444.78072625698326	0.019726182407324176	0.0	0.0
OR2M3	939	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.22311468094600626	0.5578021810305076	684500.0333328851	444.78072625698326	0.019726182407324176	0.0	0.0
OR6N2	954	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.5170630816959669	0.858112925041935	103627.2	985.0	0.0006532479	0.0	0.0
PADI4	1992	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.6493506493506493	0.9297288418347648	457545.7	210.0	0.03364967	1.2258986335051467e-05	10.0
PDE4DIP	7089	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.2472187886279357	0.5927024846750197	684500.0333328851	444.78072625698326	0.019726182407324176	0.0003967075241441457	74.0
PEAR1	3114	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.4737091425864519	0.8276465034894285	1362027.0	244.0	0.03792961	1.954395975497171e-09	2.0
PER3	3606	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.7168458781362007	0.9554798675794473	370145.3	415.0	0.02271152	3.8813711323649175e-07	6.0
PGBD2	1779	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.16589250165892502	0.4639043266032268	684500.0333328851	444.78072625698326	0.019726182407324176	0.0	0.0
PIK3C2B	4905	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.2	0.5218875824868203	482893.9	188.0	0.03433467	7.985981617945019e-06	12.0
PLEKHM2	3060	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	683348.9	174.0	0.02177762	0.0	0.0
PLXNA2	5685	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.8453085376162299	0.9873656677905746	258618.0	627.0	0.009531956999999999	2.3585324955205372e-05	11.0
POGZ	4233	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1356854.0	163.0	0.03682491	0.00011254985170320464	36.0
POLR3C	1605	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.5966587112171837	0.9047792375059016	684500.0333328851	444.78072625698326	0.019726182407324176	9.919038950802272e-05	38.0
PPOX	1434	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.11079104808331487	1.0	1.0	1.0	728669.0	234.0	0.03749509	1.2391472801123665e-05	11.0
PRDM2	5157	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	1.0	1.0	0.7418397626112759	0.9633694454674446	68342.23	892.0	0.02495296	8.901033246259819e-07	12.0
PTGFRN	2640	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.639386189258312	0.9253495154239894	760796.8	540.0	0.02380476	2.4389296900844845e-05	14.0
PTPRF	5724	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.7178750897343862	0.9558217478805948	996816.2	182.0	0.03297995	8.373430589765093e-05	37.0
QSOX1	2244	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	440830.7	254.0	0.009201651	9.274006006385637e-06	8.0
RGL1	2412	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	493691.0	597.0	0.01397081	9.098907632407408e-07	2.0
RGSL1	3231	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.5370569280343717	0.8709190004591167	684500.0333328851	444.78072625698326	0.019726182407324176	2.214556943623248e-07	2.0
RNF115	915	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.6006006006006006	0.9068018759353796	638532.5	230.0	0.03594615	0.00030947365016477016	39.0
RPRD2	4386	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.16315875346712352	0.4589707300544291	1460824.0	163.0	0.03645777	5.22151921401727e-06	14.0
S100A4	306	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.6688963210702341	0.9378770614332106	1454773.0	186.0	0.02551124	3.6790954801175256e-05	24.0
SELENBP1	1545	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1322568.0	174.0	0.04229072	0.00010675386963674044	40.0
SEPN1	1773	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.4677268475210477	0.8231388272230371	746382.2	372.0	0.02388579	5.9491048508088744e-05	11.0
SERINC2	1395	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.4019292604501608	0.7682794111241692	748895.2	262.0	0.02840537	7.027581977700574e-06	8.0
SH2D2A	1200	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.4627487274409995	0.8193295129684168	1649536.0	208.0	0.05292156	9.939709293452298e-06	10.0
SH3GLB1	1185	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.2244668911335578	0.5598265007682992	315129.8	393.0	-0.01202176	0.0002991948261258464	58.0
SHC1	1755	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.3803727653100038	0.748042428964528	1612870.0	224.0	0.03538236	0.001482908330491753	208.0
SKI	2187	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.5763688760806917	0.8939523996534999	788772.7	262.0	0.03024387	9.95041548195952e-05	44.0
SLC1A7	1683	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.17825311942959002	0.4856596648011772	509533.1	391.0	0.02086238	2.2700003861416979e-07	2.0
SLC35D1	1068	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.020351262795856483	0.09961154150982664	387354.7	673.0	-0.004417727	0.0	0.0
SLC45A3	1662	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	747508.9	281.0	0.03344307	0.0	0.0
SLC6A17	2184	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.8025682182985554	0.979083804466502	552043.1	400.0	0.0334642	0.0	0.0
SLC9C2	3375	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.2498126405196103	0.5963137846641113	426812.7	335.0	0.008725953	0.0	0.0
SPAG17	6672	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.2728512960436562	0.6272382906790218	192120.2	741.0	-0.006869126	0.0	0.0
SPOCD1	3651	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.5055611729019212	0.8503974889790296	1213493.0	183.0	0.035068800000000004	0.0	2.0
