gene	Total SNV Mutations	SNVs Unmapped to Ref Tx	inactivating count	inactivating p-value	inactivating BH q-value
BCOR	261	0	25	0.00075	0.12069117647058823
MICU2	58	0	14	0.00076	0.12111300970873788
MAN1A2	80	0	16	0.00079	0.12233075471698114
PDE3B	125	0	19	0.00079	0.12233075471698114
MBLAC2	21	0	6	0.00079	0.12233075471698114
AMFR	62	0	11	0.00083	0.1249873394495413
RBM18	25	0	13	0.00083	0.1249873394495413
ASXL2	207	0	27	0.00083	0.1249873394495413
MLH1	94	0	21	0.00085	0.12683545454545453
MALT1	66	0	14	0.00091	0.1345652252252252
CD58	42	0	11	0.00095	0.13922589285714285
TRIM71	127	0	11	0.00107	0.1554246017699115
IL1B	49	0	12	0.00111	0.157065
PLEKHA3	32	0	9	0.00111	0.157065
CYLD	114	0	19	0.00111	0.157065
GPR21	33	0	7	0.00115	0.16133418803418803
TMEM260	81	0	16	0.00116	0.1613579661016949
MCM4	99	0	14	0.00117	0.16138134453781514
SIN3A	173	0	28	0.00119	0.1627721666666667
ARHGAP10	116	0	22	0.00125	0.16956611570247934
DDX3X	106	0	18	0.00128	0.17208225806451613
SPG11	222	0	33	0.0013	0.17208225806451613
MAP3K14	3	0	3	0.0013	0.17208225806451613
LPA	323	0	43	0.00134	0.17318708661417323
JAK1	151	0	21	0.00134	0.17318708661417323
PKD1L3	2	0	2	0.00134	0.17318708661417323
CTAGE9	77	0	11	0.00136	0.17439875000000002
PCNXL2	318	0	35	0.0014	0.17813643410852714
SLC25A46	36	0	8	0.00143	0.180305303030303
CMTR2	97	0	15	0.00144	0.180305303030303
PVRIG	40	0	7	0.00145	0.180305303030303
ADAMTSL3	308	0	39	0.00147	0.18141789473684208
ANKRD22	27	0	7	0.0015	0.18373880597014924
NRP1	133	0	21	0.00153	0.18602533333333332
ARHGAP26	114	0	19	0.00161	0.19409255474452553
GINS1	20	0	8	0.00162	0.19409255474452553
TPD52	24	0	8	0.00169	0.20048528571428573
ARID4B	139	0	26	0.0017	0.20048528571428573
HPS3	96	0	16	0.00171	0.20048528571428573
TBC1D30	13	1	5	0.00176	0.20488397163120567
HAMP	15	0	5	0.0018	0.20806478873239434
NUP133	110	0	20	0.00182	0.20859458333333333
HS3ST4	109	0	11	0.00183	0.20859458333333333
BEST2	57	0	8	0.00188	0.21215374149659866
MBD2	31	0	7	0.00189	0.21215374149659866
DKK1	63	0	11	0.0019	0.21215374149659866
TPRG1L	25	0	6	0.00193	0.2137124832214765
DEPDC4	42	0	9	0.00194	0.2137124832214765
VEGFA	32	0	7	0.002	0.21885333333333332
CMAS	51	0	14	0.00202	0.21957801324503312
TACR3	118	0	14	0.00218	0.2338726797385621
NSUN3	39	0	10	0.00218	0.2338726797385621
PHF13	50	0	7	0.00221	0.23555155844155845
POLR2I	15	0	5	0.00223	0.2356882051282051
SYT6	72	0	8	0.00224	0.2356882051282051
RMDN1	26	0	9	0.00236	0.24366124223602487
CHURC1-FNTB	12	0	5	0.00236	0.24366124223602487
RNF111	118	0	19	0.00237	0.24366124223602487
UPF3A	39	0	8	0.00238	0.24366124223602487
GLRA4	62	0	11	0.00239	0.24366124223602487
BMPR1A	57	0	13	0.00245	0.2482364197530864
ECI1	32	0	6	0.00248	0.24973447852760736
NLRC5	255	0	28	0.0025	0.2502134146341463
SPPL2B	3	0	3	0.00252	0.2506865454545455
JMY	79	0	12	0.00256	0.2525986826347305
MLLT4	200	2	28	0.00257	0.2525986826347305
SLC30A6	53	0	11	0.00259	0.25304916666666666
PPEF2	130	0	18	0.00261	0.2534943195266272
LATS1	138	0	23	0.0027	0.26069294117647057
TRAK2	90	0	20	0.00273	0.2620480701754386
DENND6A	71	0	16	0.00284	0.2704040462427746
ZFAND5	29	0	7	0.00285	0.2704040462427746
VBP1	27	0	7	0.00289	0.27262333333333333
NT5C3B	24	0	7	0.00292	0.27387931428571427
EML5	218	0	32	0.00299	0.2784847191011236
PAX9	51	0	8	0.00301	0.2784847191011236
E2F5	42	0	11	0.00302	0.2784847191011236
KMT2A	383	0	43	0.00307	0.27994988888888883
ANKRD36B	3	0	3	0.00307	0.27994988888888883
SLC1A2	76	0	11	0.00311	0.280480989010989
FBXO45	28	0	5	0.00311	0.280480989010989
TMED8	41	0	7	0.00314	0.2816391256830601
CNNM3	45	0	6	0.00319	0.2845688043478261
TBL1XR1	91	0	17	0.00321	0.2848050810810811
ZNF786	109	0	15	0.00326	0.28553520833333335
IFRD1	54	0	11	0.00327	0.28553520833333335
GLRX3	51	0	15	0.00328	0.28553520833333335
EIF5A	36	0	7	0.0033	0.28553520833333335
MIEF1	56	0	7	0.00332	0.28553520833333335
LMF2	63	0	9	0.00334	0.28553520833333335
KMT2B	339	0	29	0.00334	0.28553520833333335
KCP	2	0	2	0.0034	0.2891585492227979
EXOC5	64	0	13	0.00342	0.28936020618556696
FBXL20	53	0	13	0.00346	0.29059479591836734
WDR62	143	0	17	0.00347	0.29059479591836734
ING1	60	0	9	0.00361	0.30078446700507616
PRDX1	22	0	6	0.00365	0.30258131313131315
NCOR1	311	0	44	0.00372	0.3061211
ARL6IP6	29	0	6	0.00373	0.3061211
NDNL2	36	0	6	0.00377	0.30786457711442783
NR6A1	47	0	10	0.00383	0.3112159405940594
ZNF750	109	0	10	0.00389	0.3145342857142857
SGPP1	39	0	6	0.00393	0.3154690731707317
AGA	51	0	9	0.00394	0.3154690731707317
NEK9	98	0	15	0.00411	0.32748320388349517
SIL1	47	0	7	0.00413	0.32748705314009663
DYRK1A	119	0	17	0.00418	0.32985826923076916
WAC	94	0	16	0.00425	0.3329697142857143
IRF2	80	0	13	0.00426	0.3329697142857143
SLC43A2	48	0	8	0.00429	0.3337254028436019
EZH1	77	1	15	0.00432	0.33447396226415094
SLC12A2	129	0	19	0.00437	0.33675671361502346
MFSD3	19	0	4	0.00444	0.3405521495327103
TAP2	84	1	12	0.00448	0.3418328440366973
ZNF250	57	0	9	0.00451	0.3418328440366973
VAX1	47	0	7	0.00453	0.3418328440366973
LARP4B	117	0	17	0.00454	0.3418328440366973
MFSD11	47	0	8	0.0046	0.34476894977168954
ZNF784	14	0	3	0.00466	0.34602486486486483
SNAP29	24	0	6	0.00466	0.34602486486486483
WDR77	23	0	6	0.00468	0.34602486486486483
RTN4	111	0	17	0.00483	0.35527191111111117
NFAT5	120	1	22	0.00487	0.35527191111111117
S100PBP	42	0	8	0.00487	0.35527191111111117
SERP1	4	0	3	0.00526	0.3817881938325991
VWC2	47	0	8	0.00528	0.3817881938325991
EIF3K	23	0	6	0.00532	0.38299333333333335
GPATCH8	171	0	21	0.00541	0.3877717903930131
ITM2B	21	0	5	0.00552	0.39393599999999995
NUDT14	25	0	4	0.0056	0.3970223931623932
PHYHIPL	47	0	9	0.00564	0.3970223931623932
PXK	68	0	13	0.00565	0.3970223931623932
TGFB1	40	0	7	0.00566	0.3970223931623932
SH3YL1	38	0	9	0.00571	0.3988252765957447
TAF4B	90	0	15	0.00577	0.4013083898305084
C9orf135	39	0	7	0.00585	0.40515569620253167
BTBD8	62	0	14	0.00588	0.40552235294117644
OCIAD2	17	0	7	0.00592	0.406572719665272
PFN2	13	3	4	0.00605	0.4137695833333333
ROBO1	262	0	39	0.00614	0.4171326446280992
LPCAT4	58	0	10	0.00615	0.4171326446280992
RPL22	21	0	4	0.00618	0.41744246913580246
ZADH2	33	0	4	0.00621	0.4177497540983607
MOB1B	24	0	7	0.00625	0.4179921457489878
POLE4	6	0	4	0.00628	0.4179921457489878
DNAJC6	144	1	19	0.00629	0.4179921457489878
FLNC	471	0	30	0.00639	0.422545140562249
FH	45	0	8	0.00641	0.422545140562249
CST3	16	0	4	0.00645	0.42348120000000006
JAK2	136	0	28	0.0065	0.4250637450199203
QKI	58	0	12	0.00658	0.42858777777777773
RBL2	106	0	14	0.00662	0.4290903937007874
DAOA	24	0	6	0.00664	0.4290903937007874
HERC1	379	0	49	0.00675	0.4344882352941177
FAR2	45	0	7	0.00689	0.441767421875
ADK	31	0	7	0.00695	0.4421600775193798
WRNIP1	41	0	6	0.00695	0.4421600775193798
DNMT3A	160	0	18	0.00704	0.44311558935361217
TET2	187	0	24	0.00706	0.44311558935361217
OR5K1	76	0	8	0.00709	0.44311558935361217
MRI1	27	0	5	0.0071	0.44311558935361217
RAD1	26	0	7	0.0071	0.44311558935361217
FAT2	577	0	41	0.0072	0.4476545454545454
TAGAP	101	0	13	0.00723	0.4478234716981132
SLC20A1	61	0	10	0.00733	0.45231060150375935
KIAA1468	111	0	19	0.00741	0.45553460674157303
OS9	59	0	10	0.00752	0.46057194029850745
IQCF2	17	0	6	0.00764	0.4631732363636364
CSNK2A1	59	0	15	0.00767	0.4631732363636364
TNRC6B	197	5	27	0.00769	0.4631732363636364
PTMA	16	0	7	0.00772	0.4631732363636364
NIP7	12	0	4	0.00773	0.4631732363636364
COL6A5	291	1	37	0.00775	0.4631732363636364
IDO2	88	0	14	0.00776	0.4631732363636364
RFC5	39	0	10	0.00781	0.4644686231884058
C2CD5	120	5	19	0.00787	0.46634722021660646
ATAD5	171	0	26	0.0079	0.46644100719424464
PHACTR4	82	2	12	0.00804	0.4730055913978495
GOLGA7	13	0	5	0.00809	0.47424735714285715
SAV1	35	0	9	0.00817	0.47514210526315787
TRIM22	92	0	16	0.00822	0.47514210526315787
INPP4B	123	0	20	0.00822	0.47514210526315787
FGF7	38	0	9	0.00824	0.47514210526315787
HOXA3	90	0	8	0.00825	0.47514210526315787
FMO6P	21	0	4	0.00828	0.47520251748251746
CFI	91	0	16	0.00831	0.4752625087108014
PAX5	69	0	10	0.0084	0.4754983505154639
WTAP	63	0	11	0.00841	0.4754983505154639
NCKIPSD	54	0	8	0.00843	0.4754983505154639
UBTF	96	0	15	0.00843	0.4754983505154639
YWHAH	19	0	4	0.00857	0.4817396575342466
PADI6	2	0	2	0.0086	0.48177610921501707
KLHL14	131	0	16	0.00875	0.4885119047619048
NLRP14	233	3	29	0.0088	0.48862798679867986
GSDMB	50	0	8	0.00885	0.48862798679867986
MROH6	55	0	7	0.00888	0.48862798679867986
MAST2	178	0	21	0.00888	0.48862798679867986
RASEF	108	0	15	0.00895	0.48862798679867986
CLK1	67	0	11	0.00896	0.48862798679867986
WDR5	42	0	9	0.00899	0.48862798679867986
RAI1	189	0	15	0.009	0.48862798679867986
GTF3C2	109	0	18	0.00902	0.48862798679867986
FUBP1	84	0	16	0.00906	0.48918039473684216
EPS8	99	0	17	0.00918	0.49241999999999997
SCUBE2	99	0	15	0.00919	0.49241999999999997
TCF12	91	0	16	0.00923	0.49241999999999997
PDCL	42	0	8	0.00924	0.49241999999999997
PCBP2	39	0	8	0.00935	0.49398323809523814
PSIP1	60	0	15	0.00942	0.49398323809523814
AQP2	52	0	7	0.00943	0.49398323809523814
NRXN2	244	0	18	0.00943	0.49398323809523814
PAPD5	55	0	9	0.00947	0.49398323809523814
ZEB1	183	0	20	0.00948	0.49398323809523814
SETDB1	142	0	20	0.00948	0.49398323809523814
PRMT7	56	0	8	0.00961	0.49917259493670885
IFNL3	45	0	7	0.00981	0.5079537539432176
TCF4	135	0	19	0.00992	0.512034213836478
TRAV8-6	23	0	4	0.00999	0.5135331985102719
TRHR	92	0	10	0.010011613471627087	0.5135331985102719
PMS2	114	0	17	0.01006319687638369	0.5145710701836819
FARP1	145	0	17	0.010174699591994546	0.5179259196805885
PLEKHO1	56	0	9	0.010191913735642141	0.5179259196805885
ZC3H18	139	1	16	0.010243277848911651	0.5179758511036855
AKAP6	375	0	39	0.010273585584104709	0.5179758511036855
GLT1D1	55	0	11	0.010310341272296113	0.5179758511036855
SH2B2	50	0	6	0.01034393586759762	0.5179758511036855
ESYT3	102	0	14	0.010350681074814723	0.5179758511036855
MFSD9	47	0	6	0.010424811050299713	0.5200998437070501
PAX6	72	0	12	0.010574625129539158	0.5259754450795628
PTPN14	180	0	20	0.010699421161315174	0.5305749212744026
CUL3	99	2	16	0.010847987155983207	0.5347404036348534
SCAF8	141	0	24	0.010874056675583393	0.5347404036348534
ZDHHC2	44	1	9	0.01088115601401493	0.5347404036348534
ZFHX3	475	1	35	0.011085982883242428	0.5427845794682722
MSH2	95	0	20	0.011127802815334112	0.5427845794682722
COL4A1	312	0	33	0.011144047963982436	0.5427845794682722
ZNF560	193	0	26	0.011258979035781035	0.5467600056015086
CCDC60	144	0	17	0.01132554136087705	0.5477505569192218
KCNE3	15	0	3	0.011377729232799718	0.5477505569192218
IRAK2	80	0	10	0.011424393364712333	0.5477505569192218
ATP5J	17	0	6	0.011445969301910332	0.5477505569192218
RGAG4	109	0	13	0.011446231328335145	0.5477505569192218
ZNF639	45	0	7	0.011521666493841669	0.5480800136716145
RADIL	166	0	14	0.01154121367402996	0.5480800136716145
VPS35	75	0	16	0.011580775911986103	0.5480800136716145
FAM84B	27	0	4	0.011586679952726347	0.5480800136716145
TRAPPC6B	18	0	6	0.011689343994015056	0.5513473917177101
MREG	21	0	6	0.011888203335829855	0.559120256602611
LGALS2	11	0	4	0.011933031825395879	0.5592519883701209
JAG1	166	0	19	0.011959147551962496	0.5592519883701209
NLK	46	0	10	0.012082255998840103	0.5634038351277314
DNAJC25-GNG10	5	0	2	0.01220718026343095	0.5668989453413955
RFXAP	15	0	3	0.012226284065483978	0.5668989453413955
TP53BP2	120	0	16	0.012360786640461799	0.5696057220701638
RAB6B	43	0	8	0.012399256044637322	0.5696057220701638
GIGYF2	144	1	26	0.012463544133409776	0.5696057220701638
MAP3K13	142	0	19	0.012477540427230984	0.5696057220701638
ESRP2	73	0	9	0.012502969455245622	0.5696057220701638
OR4D10	82	0	8	0.012542015752771786	0.5696057220701638
PPARGC1A	158	0	21	0.012563603241409637	0.5696057220701638
HIST1H2AM	25	0	4	0.012596838193613402	0.5696057220701638
SLC22A17	60	0	8	0.012601124020262608	0.5696057220701638
DNASE1L1	27	1	5	0.012631685319455322	0.5696057220701638
CIC	210	0	15	0.012677002649493554	0.5700112873625399
POU1F1	53	0	10	0.012740638815630216	0.5700112873625399
ZNF778	75	0	10	0.012744860634948956	0.5700112873625399
TARS	108	0	19	0.012790013557414371	0.570476311226629
PRMT2	60	0	9	0.012885933714756971	0.5721861211923251
CYP2C8	94	0	12	0.012898066579819685	0.5721861211923251
SH3BP5	49	0	8	0.012990555865885501	0.5726800561361828
GPATCH11	18	0	7	0.013011853798810716	0.5726800561361828
STAB1	323	0	31	0.013020155200249987	0.5726800561361828
CREB5	90	0	13	0.013075484773597981	0.5726800561361828
PPM1L	54	0	9	0.013097062328919624	0.5726800561361828
HSDL1	33	0	5	0.013118539119483654	0.5726800561361828
ATP9B	132	0	16	0.01320219156379959	0.5741465857026937
VCPIP1	114	0	13	0.013222091470428793	0.5741465857026937
PPP2R2A	68	0	13	0.013370592718375205	0.5781802237142518
TULP3	56	0	10	0.013412376941441562	0.5781802237142518
RPL41	5	0	3	0.01342065707537041	0.5781802237142518
SLC25A25	44	0	6	0.013568705138468636	0.5819559065049935
SUCNR1	55	0	9	0.013579207517449282	0.5819559065049935
TDRP	19	0	6	0.013822464268929864	0.5884053812672575
ITGA8	265	0	32	0.013841022021066036	0.5884053812672575
LTV1	50	0	12	0.013851374748943832	0.5884053812672575
ATG2B	232	0	33	0.01387308898199273	0.5884053812672575
RLN3	22	0	5	0.013952644723807398	0.5892994789506922
INTS10	75	0	12	0.013981125480601188	0.5892994789506922
HECTD4	425	0	37	0.01400187625141769	0.5892994789506922
TMEM106B	41	0	9	0.014066676044450697	0.589431021308646
POLR1C	31	0	7	0.01410238330277817	0.589431021308646
NBEA	459	1	55	0.014112732507268057	0.589431021308646
PGM1	78	3	11	0.014221109815409994	0.5915305610008232
IFNGR1	53	0	12	0.014235078079403265	0.5915305610008232
LUZP1	103	1	16	0.014399262757746804	0.5968421689536768
NEK6	44	0	7	0.014457343607685524	0.5977401460366504
PGM2L1	52	0	9	0.014535094986845739	0.5989547812129188
ADAMTS9	245	0	28	0.014677175524342096	0.5989547812129188
OFCC1	20	1	5	0.014698317042698611	0.5989547812129188
ONECUT3	12	0	2	0.01470912701331176	0.5989547812129188
KCTD3	104	0	16	0.014722553479675516	0.5989547812129188
PHKA1	195	0	29	0.014726456078344746	0.5989547812129188
ASTN2	283	0	23	0.014811523365178108	0.5989547812129188
SCARA3	82	0	9	0.014819425302686762	0.5989547812129188
TMEM105	25	0	5	0.014896691444830103	0.5989547812129188
PRCP	40	0	8	0.014919806042521447	0.5989547812129188
HSD17B11	38	0	6	0.014942992483674781	0.5989547812129188
FARSB	73	0	14	0.014963115919259027	0.5989547812129188
COL23A1	93	0	13	0.01503149097358967	0.5989547812129188
RBPJL	72	0	8	0.015038724716144071	0.5989547812129188
NDUFS4	21	0	5	0.015118072143440268	0.5989547812129188
UQCR10	10	0	3	0.015119215010356662	0.5989547812129188
PEX6	66	0	8	0.015162542455118874	0.5989547812129188
EOMES	66	0	8	0.01516990291262136	0.5989547812129188
ZDHHC23	43	0	7	0.015192488833520708	0.5989547812129188
HNRNPDL	44	0	9	0.015216531239538636	0.5989547812129188
ZBTB7C	113	0	7	0.015288182235132243	0.5998196959680817
USP24	222	0	34	0.015311590874291839	0.5998196959680817
GDF5OS	8	0	3	0.015505558742809298	0.604086264136811
TCIRG1	55	0	7	0.015580935167728767	0.604086264136811
EEF2K	112	0	14	0.015618654921438166	0.604086264136811
GSK3B	53	0	12	0.015672261664080745	0.604086264136811
HTR1E	116	0	9	0.015725495746253402	0.604086264136811
TCP11L2	75	0	14	0.015730195683634304	0.604086264136811
CCDC65	57	0	9	0.015791551519936834	0.604086264136811
MRE11A	77	0	16	0.01579479403588577	0.604086264136811
ABHD17A	36	0	4	0.015845098318835068	0.604086264136811
PPAPDC3	45	0	4	0.015861686097232135	0.604086264136811
RNGTT	62	0	13	0.01586747485005236	0.604086264136811
SCD	34	0	6	0.015895724050230486	0.604086264136811
MTHFD2	36	0	8	0.015902549178633336	0.604086264136811
RTN4RL2	33	0	5	0.01593574706782254	0.604086264136811
TMEM5	56	0	11	0.016081307088640164	0.6081994805367272
SMARCAL1	128	0	14	0.016171024757838905	0.6101765961997083
BMS1	160	1	23	0.016239302359570634	0.6101765961997083
MPZL1	32	0	6	0.016245106161768767	0.6101765961997083
ZNF761	1	0	1	0.01638699528054536	0.6112554342764297
DHX15	92	0	15	0.016391292945187517	0.6112554342764297
FAM216A	15	0	5	0.01639586168451083	0.6112554342764297
HIST1H1E	63	0	7	0.016422788260990952	0.6112554342764297
TMEM107	18	0	4	0.016574951932639394	0.6147272684237665
C20orf194	135	0	20	0.016615711817094245	0.6147272684237665
TAOK1	115	0	21	0.016628421297681998	0.6147272684237665
DMAP1	48	0	6	0.016774583151608683	0.6164865263290338
KCNH8	240	0	28	0.016863975176228542	0.6164865263290338
ELF3	80	0	10	0.016898742733540625	0.6164865263290338
APOBEC3B	51	0	10	0.016909315341821808	0.6164865263290338
SMAD3	68	0	9	0.016925055852684313	0.6164865263290338
GJA4	52	0	6	0.01693078694297711	0.6164865263290338
LRRN3	135	0	14	0.016995530175563826	0.6164865263290338
CHD6	335	0	35	0.017007091957346215	0.6164865263290338
PGR	137	0	12	0.017014036580178648	0.6164865263290338
TRIM72	53	0	7	0.017148540659189904	0.6199915118500949
RNASE8	16	0	3	0.017191878556569878	0.6201922958846988
LGR4	100	0	11	0.017292960035969356	0.6224707149789496
NOP16	13	0	3	0.017441353449027645	0.6264384584515094
SAP30BP	30	0	6	0.017536783403188188	0.6279694549903067
HSD17B2	50	0	7	0.017560495908404455	0.6279694549903067
EXD2	59	0	10	0.017668781030796686	0.6304681996510799
TNFRSF10B	48	0	8	0.01793046565419304	0.6384179246158884
NME1	19	0	4	0.017990465053521632	0.6391677346071516
HHLA3	13	0	3	0.01808579903060117	0.6406077398091305
IGKV3-7	29	0	6	0.018109052715452455	0.6406077398091305
NPHS2	74	0	11	0.018204988166757693	0.6426165070304533
C1orf189	10	0	3	0.01839892550275064	0.6432255736518754
BRINP1	244	0	21	0.018427744812589835	0.6432255736518754
MAGEE2	126	0	15	0.018448822965094827	0.6432255736518754
CCRN4L	26	0	4	0.01847848180793466	0.6432255736518754
LAMTOR4	10	0	3	0.018485655131617866	0.6432255736518754
BEST1	51	0	7	0.018512347735939873	0.6432255736518754
KTN1	116	0	24	0.018523320860963952	0.6432255736518754
SLC45A1	122	0	9	0.018571481632804664	0.6432255736518754
PALD1	128	0	13	0.01857493127275429	0.6432255736518754
KAL1	102	0	14	0.018740629685157422	0.6475972540045766
XPOT	98	0	16	0.01880370809123559	0.6484119004402121
HIGD1B	8	0	3	0.018869704689121615	0.6493235487782855
CTLA4	31	0	6	0.01917692632224907	0.6566650664106257
CCDC18	106	5	25	0.019199754243145687	0.6566650664106257
CHRD	156	0	16	0.019203072491598656	0.6566650664106257
PIK3C2A	167	0	25	0.019285287254353654	0.6568033850623688
HAS1	97	0	7	0.019287147045209074	0.6568033850623688
PPP6R3	117	0	20	0.01934310805060157	0.6573452909784143
TUBA1B	52	0	6	0.019472679830198233	0.6603055170147143
ZNF14	100	0	32	0.01951067233776876	0.6603055170147143
DENND4A	175	0	22	0.019620923753090297	0.6626704577844118
AS3MT	27	0	7	0.019791006966434453	0.6661334028118507
PPIB	25	0	4	0.019821212661790648	0.6661334028118507
DUSP11	36	0	8	0.019845207382417147	0.6661334028118507
C4orf32	6	0	3	0.019988406724100023	0.6689551502536681
TMEM200B	12	0	2	0.020058168689198675	0.6689551502536681
NEO1	178	0	22	0.020170236798580016	0.6689551502536681
TOP1	84	0	14	0.020171864283697098	0.6689551502536681
ELMSAN1	105	0	11	0.02020528570273984	0.6689551502536681
FCHSD1	62	0	9	0.020242505212445094	0.6689551502536681
EFS	51	0	7	0.020270407232481302	0.6689551502536681
DBF4B	68	0	10	0.020386112979838136	0.6689551502536681
ADAP2	54	0	8	0.020410662530105726	0.6689551502536681
UNC119	17	0	3	0.020451152422439004	0.6689551502536681
MTMR1	106	0	15	0.020460776691083194	0.6689551502536681
WFDC9	10	0	3	0.02050020500205002	0.6689551502536681
CTSC	60	0	9	0.020542317173377157	0.6689551502536681
CASC3	83	0	12	0.02055118272056557	0.6689551502536681
CACUL1	37	0	8	0.02055540709983761	0.6689551502536681
GPA33	59	0	10	0.02062323413557714	0.6689551502536681
MUCL1	18	0	5	0.020649211200132155	0.6689551502536681
ASPH	104	0	18	0.020662864699561946	0.6689551502536681
PTMS	10	0	4	0.020870291140561412	0.6737829707860447
FLCN	64	0	8	0.02094460152895591	0.6737829707860447
ARID5B	152	0	16	0.02096040579345616	0.6737829707860447
MET	224	0	25	0.02100354959988238	0.6737829707860447
SULT6B1	48	0	10	0.021017234131988232	0.6737829707860447
ADAT3	18	0	3	0.021102834110621055	0.6752084192821325
TMCO1	34	0	7	0.021362500267031254	0.6788332802172002
PTER	52	0	9	0.02137757065287101	0.6788332802172002
GSTZ1	24	0	7	0.02139632411151764	0.6788332802172002
AMOT	132	0	16	0.021404567734754597	0.6788332802172002
LINC00696	16	0	3	0.021422909659589966	0.6788332802172002
