gene	Total SNV Mutations	SNVs Unmapped to Ref Tx	inactivating count	inactivating p-value	inactivating BH q-value
MYO1C	1	0	0	1.0	1.0
NUFIP2	1	0	0	1.0	1.0
PLD2	1	0	0	1.0	1.0
RNF43	1	0	0	1.0	1.0
GSG2	1	0	0	1.0	1.0
RUNDC1	1	0	0	1.0	1.0
SPEG	1	0	0	1.0	1.0
SF3B1	11	0	0	1.0	1.0
APLF	1	0	0	1.0	1.0
ARPC2	1	0	0	1.0	1.0
C2orf16	2	0	0	1.0	1.0
C2orf71	1	0	0	1.0	1.0
CTDSP1	1	0	0	1.0	1.0
DYSF	2	0	0	1.0	1.0
EPC2	1	0	0	1.0	1.0
AMER3	1	0	0	1.0	1.0
FANCL	1	0	0	1.0	1.0
GLB1L	1	0	0	1.0	1.0
GTDC1	1	0	0	1.0	1.0
SNTG2	1	0	0	1.0	1.0
HDLBP	1	0	0	1.0	1.0
IL1R1	1	0	0	1.0	1.0
KRCC1	1	0	0	1.0	1.0
LRP1B	1	0	0	1.0	1.0
LRPPRC	1	0	0	1.0	1.0
M1AP	1	0	0	1.0	1.0
MAP3K19	1	0	0	1.0	1.0
MCEE	1	0	0	1.0	1.0
NCAPH	1	0	0	1.0	1.0
RAB11FIP5	1	0	0	1.0	1.0
SAP130	1	0	0	1.0	1.0
SCN9A	1	0	0	1.0	1.0
IL18R1	1	0	0	1.0	1.0
ANAPC1	1	0	0	1.0	1.0
SAP30BP	1	0	0	1.0	1.0
SHPK	1	0	0	1.0	1.0
CD109	1	0	0	1.0	1.0
CDC40	1	0	0	1.0	1.0
COL12A1	1	0	0	1.0	1.0
DNAH8	1	0	0	1.0	1.0
DOPEY1	1	0	0	1.0	1.0
DPCR1	4	0	0	1.0	1.0
EFHC1	1	0	0	1.0	1.0
FOXC1	1	0	0	1.0	1.0
FOXF2	1	0	0	1.0	1.0
GINM1	1	0	0	1.0	1.0
KLHL31	1	0	0	1.0	1.0
CAP2	1	0	0	1.0	1.0
MCHR2	1	0	0	1.0	1.0
OR2B2	1	0	0	1.0	1.0
OR2B3	1	0	0	1.0	1.0
PGBD1	1	0	0	1.0	1.0
PRSS16	1	0	0	1.0	1.0
PSMB8	1	0	0	1.0	1.0
ROS1	1	0	0	1.0	1.0
SYNE1	1	0	0	1.0	1.0
SYTL3	1	0	0	1.0	1.0
TRERF1	1	0	0	1.0	1.0
TRIM15	1	0	0	1.0	1.0
USP49	1	0	0	1.0	1.0
MDN1	1	0	0	1.0	1.0
SEC14L1	1	0	0	1.0	1.0
C6orf211	1	0	0	1.0	1.0
ARID1B	1	0	0	1.0	1.0
SPECC1	1	0	0	1.0	1.0
TBCD	1	0	0	1.0	1.0
TNS4	1	0	0	1.0	1.0
AMOTL2	1	0	0	1.0	1.0
ATP13A5	1	0	0	1.0	1.0
CACNA1D	1	0	0	1.0	1.0
CNTN3	1	0	0	1.0	1.0
FAM212A	1	0	0	1.0	1.0
FANCD2	1	0	0	1.0	1.0
FBLN2	1	0	0	1.0	1.0
GPR87	1	0	0	1.0	1.0
ATXN1	1	0	0	1.0	1.0
IGSF10	1	0	0	1.0	1.0
PPM1L	1	0	0	1.0	1.0
ROBO2	1	0	0	1.0	1.0
SCN11A	1	0	0	1.0	1.0
SNX4	1	0	0	1.0	1.0
STAB1	1	0	0	1.0	1.0
TF	1	0	0	1.0	1.0
TMEM44	1	0	0	1.0	1.0
TP63	1	0	0	1.0	1.0
TWF2	1	0	0	1.0	1.0
ZDHHC23	1	0	0	1.0	1.0
ZNF197	1	0	0	1.0	1.0
NBEAL2	1	0	0	1.0	1.0
ABCA12	1	0	0	1.0	1.0
ZNF195	1	0	0	1.0	1.0
USP35	1	0	0	1.0	1.0
RPS6KC1	1	0	0	1.0	1.0
RTCA	1	0	0	1.0	1.0
RYR2	1	0	0	1.0	1.0
SELE	1	0	0	1.0	1.0
SLC26A9	1	0	0	1.0	1.0
SPTA1	2	0	0	1.0	1.0
SZT2	1	0	0	1.0	1.0
TNFRSF8	1	0	0	1.0	1.0
TRIM62	1	0	0	1.0	1.0
TRIM67	1	0	0	1.0	1.0
UBR4	1	0	0	1.0	1.0
PTBP2	1	0	0	1.0	1.0
VAV3	1	0	0	1.0	1.0
ZBTB7B	1	0	0	1.0	1.0
ADAMTS10	1	0	0	1.0	1.0
ATP8B3	1	0	0	1.0	1.0
CACNA1A	1	0	0	1.0	1.0
CLEC4M	1	0	0	1.0	1.0
FAM187B	1	0	0	1.0	1.0
FCGRT	1	0	0	1.0	1.0
GNA11	15	0	0	1.0	1.0
GRIN3B	1	0	0	1.0	1.0
KIR3DL2	1	0	0	1.0	1.0
LILRA2	1	0	0	1.0	1.0
WDR47	1	0	0	1.0	1.0
LILRA3	1	0	0	1.0	1.0
PRDM2	1	0	0	1.0	1.0
PAPPA2	1	0	0	1.0	1.0
C1orf94	1	0	0	1.0	1.0
CADM3	1	0	0	1.0	1.0
CELSR2	1	0	0	1.0	1.0
CHD5	1	0	0	1.0	1.0
CHML	1	0	0	1.0	1.0
CNST	1	0	0	1.0	1.0
COL9A2	1	0	0	1.0	1.0
CR1L	1	0	0	1.0	1.0
DCDC2B	1	0	0	1.0	1.0
DNAJC8	1	0	0	1.0	1.0
DR1	1	0	0	1.0	1.0
PPM1J	1	0	0	1.0	1.0
ELTD1	1	0	0	1.0	1.0
EYA3	1	0	0	1.0	1.0
F5	1	0	0	1.0	1.0
FCRL1	1	0	0	1.0	1.0
GNB1	2	0	0	1.0	1.0
ITPKB	1	0	0	1.0	1.0
LCE4A	1	0	0	1.0	1.0
MTOR	2	0	0	1.0	1.0
NCF2	1	0	0	1.0	1.0
NLRP3	1	0	0	1.0	1.0
NME7	1	0	0	1.0	1.0
OR6K3	1	0	0	1.0	1.0
ESRRG	1	0	0	1.0	1.0
LRRC4B	1	0	0	1.0	1.0
MEGF8	1	0	0	1.0	1.0
MRPL4	1	0	0	1.0	1.0
DAK	1	0	0	1.0	1.0
FAT3	1	0	0	1.0	1.0
HEPN1	1	0	0	1.0	1.0
INTS5	1	0	0	1.0	1.0
MS4A8	1	0	0	1.0	1.0
MTNR1B	1	0	0	1.0	1.0
MUC2	1	0	0	1.0	1.0
VWA7	1	0	0	1.0	1.0
MYBPC3	1	0	0	1.0	1.0
NCAM1	1	0	0	1.0	1.0
OR2D3	1	0	0	1.0	1.0
CNTN5	1	0	0	1.0	1.0
OR51B6	1	0	0	1.0	1.0
PCSK7	1	0	0	1.0	1.0
PHLDB1	2	0	0	1.0	1.0
PKP3	1	0	0	1.0	1.0
PPP2R1B	1	0	0	1.0	1.0
PRDM11	1	0	0	1.0	1.0
PRRG4	1	0	0	1.0	1.0
SLC5A12	1	0	0	1.0	1.0
SORL1	1	0	0	1.0	1.0
TECTA	1	0	0	1.0	1.0
TRIM29	1	0	0	1.0	1.0
TRPM5	1	0	0	1.0	1.0
OR51L1	1	0	0	1.0	1.0
ARHGEF17	2	0	0	1.0	1.0
ARAP1	1	0	0	1.0	1.0
AMICA1	1	0	0	1.0	1.0
MUC16	2	0	0	1.0	1.0
NLRP11	1	0	0	1.0	1.0
NLRP2	1	0	0	1.0	1.0
NUP62	1	0	0	1.0	1.0
OR7D4	1	0	0	1.0	1.0
PPP2R1A	1	0	0	1.0	1.0
PSG4	1	0	0	1.0	1.0
RPS9	1	0	0	1.0	1.0
RYR1	2	0	0	1.0	1.0
SBK2	1	0	0	1.0	1.0
SHANK1	1	0	0	1.0	1.0
SLC25A23	1	0	0	1.0	1.0
TNFSF14	1	0	0	1.0	1.0
WTIP	1	0	0	1.0	1.0
ZNF229	1	0	0	1.0	1.0
ZNF304	1	0	0	1.0	1.0
ZNF460	1	0	0	1.0	1.0
ZNF527	1	0	0	1.0	1.0
ZNF560	1	0	0	1.0	1.0
ZNF599	1	0	0	1.0	1.0
ZNF628	1	0	0	1.0	1.0
ZNF780A	1	0	0	1.0	1.0
ZNF836	1	0	0	1.0	1.0
ACP2	1	0	0	1.0	1.0
ALG9	1	0	0	1.0	1.0
AHCTF1	1	0	0	1.0	1.0
MUC5AC	1	0	0	1.0	1.0
SIM2	1	0	0	1.0	1.0
ALDH2	1	0	0	1.0	1.0
FAT1	1	0	0	1.0	1.0
JAKMIP1	1	0	0	1.0	1.0
KIAA1109	1	0	0	1.0	1.0
LPHN3	1	0	0	1.0	1.0
NOP14	1	0	0	1.0	1.0
PCDH10	1	0	0	1.0	1.0
RGS12	1	0	0	1.0	1.0
SEL1L3	1	0	0	1.0	1.0
SLIT2	1	0	0	1.0	1.0
SPARCL1	1	0	0	1.0	1.0
UBA6	1	0	0	1.0	1.0
UGT2B17	1	0	0	1.0	1.0
C8orf31	1	0	0	1.0	1.0
FAM198B	1	0	0	1.0	1.0
COL14A1	1	0	0	1.0	1.0
CSMD3	3	0	0	1.0	1.0
DENND3	1	0	0	1.0	1.0
KCNU1	1	0	0	1.0	1.0
KCNV1	1	0	0	1.0	1.0
KIAA0196	1	0	0	1.0	1.0
KIF13B	1	0	0	1.0	1.0
LSM1	1	0	0	1.0	1.0
PKHD1L1	1	0	0	1.0	1.0
PPP2R2A	1	0	0	1.0	1.0
PREX2	2	0	0	1.0	1.0
SCRIB	1	0	0	1.0	1.0
SPAG11B	1	0	0	1.0	1.0
SYBU	1	0	0	1.0	1.0
CSGALNACT1	1	0	0	1.0	1.0
EVC	1	0	0	1.0	1.0
EPHA5	1	0	0	1.0	1.0
COQ2	1	0	0	1.0	1.0
FRMD7	1	0	0	1.0	1.0
GAB3	1	0	0	1.0	1.0
GABRE	1	0	0	1.0	1.0
GLA	1	0	0	1.0	1.0
NHS	1	0	0	1.0	1.0
RAB33A	1	0	0	1.0	1.0
RPS6KA6	1	0	0	1.0	1.0
SMC1A	1	0	0	1.0	1.0
THOC2	1	0	0	1.0	1.0
ZMYM3	1	0	0	1.0	1.0
ZNF157	1	0	0	1.0	1.0
BICC1	1	0	0	1.0	1.0
CAMK1D	1	0	0	1.0	1.0
CDHR1	1	0	0	1.0	1.0
CHAT	1	0	0	1.0	1.0
CPEB3	1	0	0	1.0	1.0
DNAJC1	1	0	0	1.0	1.0
FAM171A1	1	0	0	1.0	1.0
HK1	1	0	0	1.0	1.0
HMX3	1	0	0	1.0	1.0
INPP5A	1	0	0	1.0	1.0
KNDC1	1	0	0	1.0	1.0
PIP4K2A	1	0	0	1.0	1.0
STAM	1	0	0	1.0	1.0
ADD1	1	0	0	1.0	1.0
ANK2	1	0	0	1.0	1.0
ARSJ	1	0	0	1.0	1.0
C4orf17	1	0	0	1.0	1.0
CENPE	2	0	0	1.0	1.0
TP53INP1	1	0	0	1.0	1.0
EIF1AX	7	0	0	1.0	1.0
TRAM1	1	0	0	1.0	1.0
ABHD2	1	0	0	1.0	1.0
BRD1	1	0	0	1.0	1.0
DEPDC5	1	0	0	1.0	1.0
EMID1	1	0	0	1.0	1.0
EP300	1	0	0	1.0	1.0
GTSE1	1	0	0	1.0	1.0
OR11H1	1	0	0	1.0	1.0
TBC1D10A	1	0	0	1.0	1.0
VPREB3	1	0	0	1.0	1.0
COL4A2	1	0	0	1.0	1.0
CYSLTR2	1	0	0	1.0	1.0
DCUN1D2	1	0	0	1.0	1.0
LATS2	1	0	0	1.0	1.0
PDS5B	1	0	0	1.0	1.0
TSHZ2	1	0	0	1.0	1.0
POU4F1	1	0	0	1.0	1.0
SERTM1	1	0	0	1.0	1.0
SPRY2	1	0	0	1.0	1.0
VWA8	1	0	0	1.0	1.0
ASXL3	1	0	0	1.0	1.0
DSG1	1	0	0	1.0	1.0
EPG5	1	0	0	1.0	1.0
FHOD3	1	0	0	1.0	1.0
LAMA1	1	0	0	1.0	1.0
PPP4R1	1	0	0	1.0	1.0
SERPINB4	1	0	0	1.0	1.0
ST8SIA3	1	0	0	1.0	1.0
WDR7	1	0	0	1.0	1.0
MORC3	1	0	0	1.0	1.0
RAB20	1	0	0	1.0	1.0
SULF2	1	0	0	1.0	1.0
SOGA1	1	0	0	1.0	1.0
SLC12A5	1	0	0	1.0	1.0
ANXA2	1	0	0	1.0	1.0
ARNT2	1	0	0	1.0	1.0
BNC1	1	0	0	1.0	1.0
CPEB1	1	0	0	1.0	1.0
CYP1A1	1	0	0	1.0	1.0
EFTUD1	1	0	0	1.0	1.0
FBN1	2	0	0	1.0	1.0
GOLGA8B	1	0	0	1.0	1.0
KIAA1024	1	0	0	1.0	1.0
LRRC49	1	0	0	1.0	1.0
MAPKBP1	1	0	0	1.0	1.0
NDN	1	0	0	1.0	1.0
NEDD4	1	0	0	1.0	1.0
PLCB2	2	0	0	1.0	1.0
RASL12	1	0	0	1.0	1.0
TMOD2	1	0	0	1.0	1.0
TYRO3	1	0	0	1.0	1.0
ZFYVE19	1	0	0	1.0	1.0
APMAP	1	0	0	1.0	1.0
BMP7	1	0	0	1.0	1.0
BPIFB1	1	0	0	1.0	1.0
EDEM2	1	0	0	1.0	1.0
ELMO2	1	0	0	1.0	1.0
GDAP1L1	1	0	0	1.0	1.0
HELZ2	1	0	0	1.0	1.0
MATN4	1	0	0	1.0	1.0
NPEPL1	1	0	0	1.0	1.0
RRBP1	1	0	0	1.0	1.0
SIGLEC1	1	0	0	1.0	1.0
WISP1	1	0	0	1.0	1.0
ACSM4	1	0	0	1.0	1.0
DCAF8L2	1	0	0	1.0	1.0
BCOR	1	0	0	1.0	1.0
FKBP9	1	0	0	1.0	1.0
GAL3ST4	1	0	0	1.0	1.0
HOXA4	1	0	0	1.0	1.0
ITGB8	1	0	0	1.0	1.0
LRRN3	1	0	0	1.0	1.0
MUC17	1	0	0	1.0	1.0
PPP1R3A	1	0	0	1.0	1.0
RELN	1	0	0	1.0	1.0
SLC26A5	1	0	0	1.0	1.0
STYXL1	1	0	0	1.0	1.0
TSC22D4	1	0	0	1.0	1.0
APC	1	0	0	1.0	1.0
ARSB	1	0	0	1.0	1.0
DNAH11	1	0	0	1.0	1.0
DMXL1	1	0	0	1.0	1.0
FAM13B	1	0	0	1.0	1.0
FASTKD3	1	0	0	1.0	1.0
GRIA1	1	0	0	1.0	1.0
GRM6	1	0	0	1.0	1.0
KLHL3	1	0	0	1.0	1.0
LIFR	1	0	0	1.0	1.0
OCLN	1	0	0	1.0	1.0
PCDHA2	1	0	0	1.0	1.0
PCDHB16	1	0	0	1.0	1.0
PCDHGA2	1	0	0	1.0	1.0
PDE8B	1	0	0	1.0	1.0
RAI14	1	0	0	1.0	1.0
RASGRF2	1	0	0	1.0	1.0
F12	1	0	0	1.0	1.0
COBL	1	0	0	1.0	1.0
CCDC126	2	0	0	1.0	1.0
BZW2	1	0	0	1.0	1.0
BAZ2A	1	0	0	1.0	1.0
CAND1	1	0	0	1.0	1.0
CBX5	1	0	0	1.0	1.0
CD163	1	0	0	1.0	1.0
COL2A1	1	0	0	1.0	1.0
DDX51	1	0	0	1.0	1.0
E2F7	1	0	0	1.0	1.0
GNB3	1	0	0	1.0	1.0
ITPR2	1	0	0	1.0	1.0
KRR1	1	0	0	1.0	1.0
LMO3	1	0	0	1.0	1.0
MRPS35	1	0	0	1.0	1.0
MYF6	1	0	0	1.0	1.0
NOC4L	1	0	0	1.0	1.0
OR6C65	1	0	0	1.0	1.0
OVCH1	1	0	0	1.0	1.0
PARPBP	1	0	0	1.0	1.0
PITPNM2	1	0	0	1.0	1.0
PTPRB	1	0	0	1.0	1.0
SCARB1	1	0	0	1.0	1.0
SLC6A13	1	0	0	1.0	1.0
SSH1	1	0	0	1.0	1.0
TPCN1	1	0	0	1.0	1.0
USP15	1	0	0	1.0	1.0
VSIG10	1	0	0	1.0	1.0
WDR66	1	0	0	1.0	1.0
ACTB	1	0	0	1.0	1.0
AKAP9	1	0	0	1.0	1.0
AMZ1	1	0	0	1.0	1.0
SLC12A7	1	0	0	1.0	1.0
CLCN5	1	0	0	1.0	1.0
SLC27A6	1	0	0	1.0	1.0
SQSTM1	1	0	0	1.0	1.0
PPL	1	0	0	1.0	1.0
PRR14	1	0	0	1.0	1.0
RGS11	1	0	0	1.0	1.0
SNX20	1	0	0	1.0	1.0
WDR90	1	0	0	1.0	1.0
ASB6	1	0	0	1.0	1.0
COL27A1	1	0	0	1.0	1.0
FBXO10	1	0	0	1.0	1.0
HIATL2	1	0	0	1.0	1.0
MUSK	1	0	0	1.0	1.0
NFX1	1	0	0	1.0	1.0
PMPCA	1	0	0	1.0	1.0
PNPLA7	1	0	0	1.0	1.0
OSGIN1	1	0	0	1.0	1.0
PRUNE2	1	0	0	1.0	1.0
SETX	2	0	0	1.0	1.0
SLC28A3	1	0	0	1.0	1.0
SLC2A8	1	0	0	1.0	1.0
SNAPC4	1	0	0	1.0	1.0
SVEP1	1	0	0	1.0	1.0
TMEM2	1	0	0	1.0	1.0
TMEM8B	1	0	0	1.0	1.0
TRAF2	1	0	0	1.0	1.0
TRPM6	1	0	0	1.0	1.0
ZNF462	1	0	0	1.0	1.0
ZNF484	1	0	0	1.0	1.0
ZNF79	1	0	0	1.0	1.0
ATP1B4	1	0	0	1.0	1.0
PTPRD	1	0	0	1.0	1.0
NOD2	1	0	0	1.0	1.0
NLRC5	1	0	0	1.0	1.0
LCAT	1	0	0	1.0	1.0
TNIP1	1	0	0	1.0	1.0
TNPO1	1	0	0	1.0	1.0
ADAM21	1	0	0	1.0	1.0
C14orf39	1	0	0	1.0	1.0
DCAF11	1	0	0	1.0	1.0
FAM71D	1	0	0	1.0	1.0
FANCM	1	0	0	1.0	1.0
GPR68	1	0	0	1.0	1.0
IGHV1-46	1	0	0	1.0	1.0
IRF2BPL	1	0	0	1.0	1.0
PTGER2	1	0	0	1.0	1.0
RAB2B	1	0	0	1.0	1.0
TPPP2	1	0	0	1.0	1.0
WDHD1	1	0	0	1.0	1.0
WDR25	1	0	0	1.0	1.0
XRCC3	1	0	0	1.0	1.0
ZNF839	1	0	0	1.0	1.0
ADAMTS18	1	0	0	1.0	1.0
CETP	1	0	0	1.0	1.0
CHST4	1	0	0	1.0	1.0
CYLD	1	0	0	1.0	1.0
FANCA	2	0	0	1.0	1.0
FUK	1	0	0	1.0	1.0
FUS	1	0	0	1.0	1.0
GP2	1	0	0	1.0	1.0
KATNB1	1	0	0	1.0	1.0
KCTD19	1	0	0	1.0	1.0
KIAA0430	1	0	0	1.0	1.0
KIAA0556	1	0	0	1.0	1.0
SLIT3	1	0	0	1.0	1.0
ZSCAN16	1	0	0	1.0	1.0
