gene	Total SNV Mutations	SNVs Unmapped to Ref Tx	inactivating count	inactivating p-value	inactivating BH q-value
TGM5	11	0	2	0.015224871349837094	0.35601349249142816
CBS	10	0	2	0.01538911374093966	0.35601349249142816
SLC30A6	4	0	2	0.015603301658630966	0.35601349249142816
GAB4	14	0	3	0.01572772168223711	0.35601349249142816
SNAP47	7	0	2	0.01575572326647655	0.35601349249142816
MYCL	4	0	2	0.01580278128950695	0.35601349249142816
KRTAP5-11	1	0	1	0.01582804412858703	0.35601349249142816
MFSD7	7	0	2	0.0158750317500635	0.35601349249142816
GZMH	6	0	2	0.015957616570389046	0.35601349249142816
NXPE3	9	0	3	0.016397743670470942	0.36080802081431956
MSH2	8	0	3	0.01655519502019734	0.36080802081431956
CYB5R4	4	0	2	0.016556565506051425	0.36080802081431956
ARAF	7	0	3	0.016769800942462814	0.36080802081431956
NRXN2	21	0	3	0.016916752660159354	0.36080802081431956
GOLGA8A	1	0	1	0.0169187561330491	0.36080802081431956
FGFBP2	4	0	2	0.017145306472353194	0.36080802081431956
SETD4	6	0	2	0.01714736445008402	0.36080802081431956
PRKX	3	0	2	0.017184788025639705	0.36080802081431956
TRAF4	6	0	2	0.01729176393283879	0.36080802081431956
MBD2	4	0	2	0.017372270382016226	0.36080802081431956
KIAA1644	6	0	2	0.017398869073510223	0.36080802081431956
PRIMPOL	6	0	3	0.017404925593943087	0.36080802081431956
TTC27	17	0	3	0.017496588165307764	0.36080802081431956
IGSF9B	23	0	3	0.017635129177321223	0.3617097731800025
TRAV8-6	3	0	2	0.01787629603146228	0.3632642785238159
HADHA	7	0	3	0.017959447567392827	0.3632642785238159
TULP2	9	0	4	0.018086453246518357	0.3632642785238159
PSAPL1	7	0	2	0.01810446275006789	0.3632642785238159
RGMB	7	0	2	0.018385732671446955	0.3632642785238159
TSPAN9	2	0	2	0.018442018294482148	0.3632642785238159
KHDRBS1	3	0	2	0.018464833724172312	0.3632642785238159
SLC10A3	5	0	2	0.018472678907895224	0.3632642785238159
HEXDC	8	0	2	0.01893365646773705	0.3700786332215175
BIN1	6	0	3	0.01901321418385778	0.3700786332215175
ADAM30	8	0	3	0.0194253967637289	0.3761821759067297
CBL	5	0	2	0.019855058076044874	0.3825608412126828
COBLL1	14	0	4	0.02017389900946156	0.38675087799545654
N4BP2L2	6	0	2	0.020707363538474282	0.3939372286066786
CCDC181	5	0	2	0.020797803751923798	0.3939372286066786
FAM110D	1	0	1	0.020858537399357557	0.3939372286066786
POLR1A	14	0	3	0.02109882690522407	0.39547530637674133
LPCAT4	5	0	2	0.021197218924877057	0.39547530637674133
AP4M1	14	0	3	0.021252630012964104	0.39547530637674133
LARP4B	10	0	3	0.02158615032595087	0.39547530637674133
GUCY1B3	9	0	3	0.02177747773252902	0.39547530637674133
PPP1R7	7	0	2	0.02179884030169595	0.39547530637674133
GPR124	8	0	2	0.02194329851663302	0.39547530637674133
SUMF2	2	0	2	0.02201091741503786	0.39547530637674133
FCHO1	9	0	2	0.022142018909284147	0.39547530637674133
CFI	10	0	3	0.02216557685913776	0.39547530637674133
RBBP5	4	0	2	0.022170982617949628	0.39547530637674133
ZZZ3	8	0	2	0.022229137954030143	0.39547530637674133
GRIPAP1	6	0	2	0.02228759917981635	0.39547530637674133
LEMD3	3	0	2	0.022442659006239058	0.3963830745777871
HAPLN4	12	0	2	0.022814902694440007	0.397321873522085
ATP7B	16	0	3	0.022916332470151478	0.397321873522085
ILF2	3	0	2	0.02292578922029391	0.397321873522085
MTHFD1L	6	0	2	0.022952098969450756	0.397321873522085
RRS1	5	0	2	0.023016548898658135	0.397321873522085
PSG11	8	0	3	0.023403856955626287	0.398809613412882
ZNF234	4	0	2	0.023422494964163584	0.398809613412882
FAM49A	5	0	3	0.023628372950238646	0.398809613412882
TNFAIP8L1	1	0	1	0.02363507445048452	0.398809613412882
SLIT3	14	0	3	0.02373999952520001	0.398809613412882
CDH17	8	0	3	0.0238129256560461	0.398809613412882
ST5	11	0	3	0.023834493278672896	0.398809613412882
HIF1A	3	0	1	0.024029796948215786	0.40032172645171715
RPGRIP1L	12	0	3	0.024489396091492383	0.4029692336423011
PPEF2	12	0	3	0.02450439853953785	0.4029692336423011
KLHL8	7	0	2	0.024505599529492487	0.4029692336423011
TSSK6	10	0	2	0.024746962310376402	0.4051916790304119
HCFC2	4	0	1	0.02496317931051699	0.40698516696419795
ZSCAN5A	8	0	2	0.025144581342720643	0.4081982034999117
LIPE	8	0	2	0.025344045416529386	0.4096929375595746
AGO4	11	0	3	0.025596396027439336	0.412026374872072
KLHL5	6	0	2	0.026100801294599744	0.4163363622394815
DIAPH3	17	0	5	0.026304713804713806	0.4163363622394815
HTR1E	12	0	2	0.026393581081081082	0.4163363622394815
NELFCD	13	0	3	0.026547732823616863	0.4163363622394815
CLDN22	2	0	1	0.02684491691498215	0.4163363622394815
SAA2	3	0	2	0.026870885395673786	0.4163363622394815
SEMA4A	11	0	3	0.027123057311020098	0.4163363622394815
GUCA1C	3	0	2	0.027175389966846025	0.4163363622394815
CBX1	4	0	2	0.02727322314951181	0.4163363622394815
APOBEC1	5	0	2	0.027332112498975047	0.4163363622394815
ZFAND6	3	0	2	0.027496700395952485	0.4163363622394815
KCNT1	17	0	2	0.02750577621300473	0.4163363622394815
LPL	9	0	2	0.027564915375709795	0.4163363622394815
ACTL6A	6	0	2	0.027606007067137808	0.4163363622394815
PLA2G4B	10	0	2	0.027725407563491185	0.4163363622394815
MAP3K12	16	0	3	0.02773078949557694	0.4163363622394815
CDH1	31	0	6	0.027857481126556536	0.4163363622394815
MAN2A1	8	0	3	0.02788855732492958	0.4163363622394815
E4F1	14	0	2	0.0279376431804213	0.4163363622394815
MRPL50	1	0	1	0.028189660032700004	0.41742382863105115
SIGLEC11	7	0	2	0.028229448961156277	0.41742382863105115
BBOX1	3	0	2	0.028600846585058917	0.42128274023938134
STAR	3	0	2	0.029174932897654337	0.4248348544982383
TBX3	9	0	2	0.02919111422482996	0.4248348544982383
NFAT5	7	0	3	0.029208166603382307	0.4248348544982383
PNRC1	2	0	1	0.029390154298310066	0.4248348544982383
HDAC10	5	0	2	0.029398794649419375	0.4248348544982383
MS4A13	6	0	3	0.02958930050893597	0.4259742695909084
PAXBP1	7	0	2	0.029988604330354465	0.42951767023310816
TFCP2	3	0	2	0.03014590618593995	0.42951767023310816
NCOR1	34	0	6	0.03017319413433106	0.42951767023310816
JPH1	15	0	2	0.030287427688766393	0.4295410283741405
FBXW8	1	0	1	0.030562347188264057	0.4318346463823236
OR52N5	1	0	1	0.030780595912336863	0.4333135550020854
NLGN3	12	0	2	0.030989494561343704	0.4335394776616369
ZKSCAN4	3	0	1	0.031083895433775762	0.4335394776616369
GPR112	36	0	5	0.03125488357555868	0.4335394776616369
SAMSN1	11	0	3	0.03137451761679164	0.4335394776616369
ATP13A1	16	0	3	0.031579612202362155	0.4335394776616369
METTL13	9	0	2	0.031584599349357256	0.4335394776616369
CFHR2	5	0	2	0.03167865175658124	0.4335394776616369
RELN	39	0	6	0.03170577045022194	0.4335394776616369
RFTN1	7	0	2	0.03219056816352809	0.43529760378653004
RAVER2	5	0	2	0.03229452607782981	0.43529760378653004
UBTF	9	0	3	0.032311221687291995	0.43529760378653004
PRKCSH	6	0	2	0.03240440699935191	0.43529760378653004
SLCO4C1	16	0	3	0.03240860772621208	0.43529760378653004
WDR76	5	0	2	0.032524556039810054	0.43529760378653004
RASGEF1C	6	0	2	0.03270966897814994	0.43529760378653004
BCKDHB	4	0	2	0.03274715918394079	0.43529760378653004
EEF2K	9	0	2	0.03308409978164494	0.43682732599387086
ZNF543	10	0	2	0.033178500331785	0.43682732599387086
NBEAL1	11	0	3	0.03334111292634948	0.43682732599387086
HOXB7	1	0	1	0.03335445782328808	0.43682732599387086
FBXO6	5	0	2	0.033434752081313315	0.43682732599387086
DAXX	9	0	2	0.03391440005426304	0.44078541837930774
FER	8	0	3	0.03403096818104475	0.44078541837930774
TTI2	7	0	2	0.034084324619107674	0.44078541837930774
KRTDAP	2	0	2	0.0343147347471004	0.4412965674877212
NOL6	20	0	4	0.03445899379738112	0.4412965674877212
KLK12	4	0	2	0.03447087211306446	0.4412965674877212
RFC2	4	0	2	0.03468007629616785	0.44248993668856307
CPSF6	8	0	3	0.03585900240255316	0.44794755479343806
MREG	6	0	3	0.03595828838547285	0.44794755479343806
KRT10	5	0	2	0.03597381106554429	0.44794755479343806
NEDD8	2	0	2	0.036086752553137744	0.44794755479343806
IL1B	3	0	2	0.03614544928793465	0.44794755479343806
ZNF276	2	0	1	0.03618075907232534	0.44794755479343806
ABHD17A	3	0	1	0.036284470246734396	0.44794755479343806
TTBK2	12	0	3	0.036292371343543586	0.44794755479343806
CASC3	15	0	3	0.03638215818962381	0.44794755479343806
CHST13	6	0	1	0.036409976333515386	0.44794755479343806
ARHGAP19	5	0	2	0.03643385433745036	0.44794755479343806
CDCP1	9	0	2	0.036599202137393406	0.44794755479343806
METAP1	5	0	2	0.036837839829072426	0.44794755479343806
RGS12	17	0	3	0.03683919690550746	0.44794755479343806
GANAB	9	0	4	0.036869077904361613	0.44794755479343806
SEPHS2	4	0	1	0.03699182480671771	0.44801210043691453
KIF9	6	0	2	0.037512191462225224	0.45030981669498565
LAMA2	38	0	7	0.03785011355034065	0.45030981669498565
AKNAD1	8	0	2	0.03794202458643193	0.45030981669498565
GBP7	3	0	2	0.038102495713469235	0.45030981669498565
NOC3L	9	0	2	0.03811847221163376	0.45030981669498565
PRDM4	9	0	2	0.038188344917131294	0.45030981669498565
BRWD3	16	0	5	0.038242380205744005	0.45030981669498565
NDUFAF6	6	0	2	0.03839655966825373	0.45030981669498565
CASR	19	0	3	0.038411308289160326	0.45030981669498565
RSAD1	5	0	2	0.03849114703618168	0.45030981669498565
AGL	12	0	4	0.03865182436611008	0.45030981669498565
SHFM1	2	0	2	0.038770208971426356	0.45030981669498565
ZNF184	5	0	2	0.03884400248601616	0.45030981669498565
CUL1	17	0	4	0.03892565200467108	0.45030981669498565
ATP10B	16	0	3	0.038995476524723134	0.45030981669498565
MIEF1	13	0	2	0.039070130884938464	0.45030981669498565
LIPN	3	0	2	0.039397998581672054	0.45137923866106366
ORC2	4	0	2	0.03939955084512037	0.45137923866106366
ST6GAL1	1	0	1	0.03995205753096284	0.45633862119947083
CANT1	3	0	1	0.0403926162297532	0.45805918821105734
VPS36	1	0	1	0.04042200573992481	0.45805918821105734
NEUROD4	11	0	2	0.040462895524803755	0.45805918821105734
OR1J4	2	0	1	0.04061078622482131	0.45807425821988135
CEP19	1	0	1	0.041029007508308374	0.45807425821988135
HOXA3	4	0	1	0.04104584821245331	0.45807425821988135
FZD4	9	0	2	0.04105764493348662	0.45807425821988135
PRSS58	1	0	1	0.04119125097829221	0.45807425821988135
INSC	7	0	2	0.0418532624618089	0.45807425821988135
PITPNB	4	0	2	0.041881308372073545	0.45807425821988135
SLC17A1	4	0	2	0.0418988561612268	0.45807425821988135
SSH1	6	0	2	0.041930479265378004	0.45807425821988135
SBDS	1	0	1	0.04206098843322818	0.45807425821988135
TNS4	8	0	3	0.042446623371110825	0.45807425821988135
TAGLN	1	0	1	0.042475470415834854	0.45807425821988135
SLC13A1	7	0	2	0.04251519918370818	0.45807425821988135
ORC3	7	0	3	0.042524238816125194	0.45807425821988135
PJA1	5	0	2	0.042640286542725565	0.45807425821988135
FOXQ1	3	0	1	0.04276977032633335	0.45807425821988135
PTF1A	4	0	2	0.042925824175824176	0.45807425821988135
CASP4	8	0	2	0.04295348137966582	0.45807425821988135
ZNF254	6	0	2	0.04310902271845497	0.45807425821988135
SEPT6	7	0	2	0.04325446602361694	0.45807425821988135
KRT39	12	0	3	0.043463143254520165	0.45807425821988135
CHRD	7	0	2	0.04354262823304015	0.45807425821988135
MAP2K4	6	0	2	0.0435748834371868	0.45807425821988135
VCAN	51	0	5	0.043668122270742356	0.45807425821988135
CUL7	19	0	4	0.04379242391066346	0.45807425821988135
BBS10	3	0	1	0.043834655678779644	0.45807425821988135
NTAN1	4	0	2	0.04390972161236498	0.45807425821988135
ZNF83	7	0	2	0.04403540446519001	0.45807425821988135
ALG13	8	0	2	0.04415790868144485	0.45807425821988135
CPEB2	8	0	2	0.04424778761061947	0.45807425821988135
EED	6	0	3	0.04433803316484881	0.45807425821988135
HUNK	3	0	1	0.04443654461429079	0.45807425821988135
TCF4	7	0	3	0.04462891060829205	0.45807425821988135
VILL	11	0	3	0.044630902436847274	0.45807425821988135
ZNF507	3	0	1	0.044710721631047126	0.45807425821988135
WWC1	16	0	3	0.04478681476173414	0.45807425821988135
OR11H6	2	0	1	0.045165078361410954	0.45890723301553055
PRMT2	6	0	2	0.045318589685488984	0.45890723301553055
CAMTA2	16	0	3	0.04532886088572594	0.45890723301553055
FAIM2	3	0	2	0.04534941725998821	0.45890723301553055
KIAA1377	16	0	4	0.04551247041689423	0.45933882180013624
RRP36	2	0	2	0.04578125715332143	0.4601962233270148
ODF2	6	2	2	0.046072333563695	0.4601962233270148
APBB1IP	6	0	2	0.04618084418583172	0.4601962233270148
CRISP2	4	0	2	0.046390796066060495	0.4601962233270148
GALR1	4	0	1	0.046433878157503716	0.4601962233270148
KLHDC7A	13	0	2	0.046511627906976744	0.4601962233270148
TJP2	8	0	2	0.04668534080298786	0.4601962233270148
MCM4	16	0	3	0.046733339564445274	0.4601962233270148
TOP1	10	0	4	0.04678800355588827	0.4601962233270148
HIVEP2	27	0	4	0.04688672168042011	0.4601962233270148
KIR2DL1	9	0	2	0.047080979284369114	0.4601962233270148
C3orf79	1	0	1	0.04717203641681211	0.4601962233270148
STK11	1	0	1	0.047245582538032696	0.4601962233270148
PPA1	1	0	1	0.04766898655734579	0.4601962233270148
FBXO45	5	0	1	0.04778515792994696	0.4601962233270148
GUSB	8	0	2	0.047805717563820634	0.4601962233270148
GNE	6	0	2	0.04787437763309077	0.4601962233270148
C14orf80	2	0	1	0.04795933048774639	0.4601962233270148
RNF128	8	0	2	0.04797083373309028	0.4601962233270148
SPATA2	2	0	1	0.048009986077104036	0.4601962233270148
SPDEF	6	0	2	0.04831618108904672	0.4619705033952713
SERPINB12	2	0	1	0.04851542790607413	0.46271589365418203
OVCH2	1	0	1	0.04877810838495683	0.4636759990121209
NUTM1	12	0	2	0.04900279315921007	0.4636759990121209
CCNC	1	0	1	0.049046054244935994	0.4636759990121209
DQX1	8	0	3	0.04924895345973898	0.4636759990121209
PANK1	5	0	2	0.049282933320191215	0.4636759990121209
SPRR1B	4	0	2	0.049392472587177716	0.4636759990121209
PHACTR4	9	0	2	0.04948045522018803	0.4636759990121209
TMTC4	14	0	2	0.049588416145988294	0.4636759990121209
RIMS3	2	0	1	0.05009267144216801	0.4653510466800161
OR5H6	8	0	2	0.050130338881090836	0.4653510466800161
LRRK1	22	0	3	0.05023106288929074	0.4653510466800161
HILPDA	1	0	1	0.0504999495000505	0.4653510466800161
MTG2	3	0	1	0.05061241016297196	0.4653510466800161
U2AF1	3	0	1	0.050620096178182736	0.4653510466800161
CLPTM1	9	0	2	0.050686806224339805	0.4653510466800161
TCF20	13	0	2	0.050743390673364794	0.4653510466800161
WDR59	5	0	2	0.0509683995922528	0.4654596032307654
TRIOBP	20	0	3	0.05111951743175545	0.4654596032307654
SLITRK2	29	0	4	0.05124263387138099	0.4654596032307654
OR51V1	6	0	1	0.05136106831022085	0.4654596032307654
LONP1	14	0	2	0.05162089613875697	0.4654596032307654
PML	12	0	2	0.05179468586523023	0.4654596032307654
SIK2	6	0	2	0.05189144310103264	0.4654596032307654
SEMA3D	15	0	3	0.05196424859696529	0.4654596032307654
RAB34	6	0	3	0.05201831044527674	0.4654596032307654
ASB10	11	0	2	0.05218934293617243	0.4654596032307654
NID1	21	0	3	0.05220841599665866	0.4654596032307654
NAA25	16	0	4	0.05221932114882506	0.4654596032307654
EEPD1	9	0	2	0.05281504172388296	0.46570028872197194
PIM1	2	0	1	0.05290445455507354	0.46570028872197194
USP37	15	0	4	0.05319997872000851	0.46570028872197194
NCKIPSD	6	0	2	0.05320563979781857	0.46570028872197194
KLK10	5	0	2	0.05325664376630985	0.46570028872197194
DHX29	7	0	2	0.05333902282910177	0.46570028872197194
LNX1	6	0	2	0.0533731853116994	0.46570028872197194
ABCA10	15	0	4	0.05356186395286556	0.46570028872197194
ASCL3	2	0	1	0.053662463107056614	0.46570028872197194
ZNF77	4	0	2	0.05369992482010525	0.46570028872197194
OC90	9	0	2	0.05374321491911646	0.46570028872197194
GINM1	1	0	1	0.05394034198176816	0.46570028872197194
ITSN1	7	0	2	0.05397236614853195	0.46570028872197194
CSTL1	2	0	2	0.05398110661268556	0.46570028872197194
BTC	3	0	2	0.05423875901719369	0.46570028872197194
KDELC2	1	0	1	0.0546477949614733	0.46570028872197194
LILRA6	7	0	2	0.0547855147099107	0.46570028872197194
ZNF440	5	0	1	0.054791518272971344	0.46570028872197194
CSN1S1	1	0	1	0.05489980785067252	0.46570028872197194
OR52B4	2	0	1	0.0549178977428744	0.46570028872197194
HPGD	2	0	1	0.05500247511138001	0.46570028872197194
YPEL4	2	0	1	0.055020632737276476	0.46570028872197194
RNASE2	4	0	3	0.05505395287381634	0.46570028872197194
SMARCAL1	11	0	2	0.05545081512698237	0.4680196011270747
E2F8	11	0	3	0.055601890464275786	0.4682587464044417
LRRC14B	2	0	1	0.05576000892160143	0.46855602210552744
TLE6	5	0	2	0.05589402492873512	0.4686499013255483
PLB1	10	0	3	0.05605381165919283	0.4689589725434663
ZNF341	10	0	2	0.05638567803777841	0.4707031984991786
SLN	1	0	1	0.0565482922415743	0.4710299888681353
SH3BP4	12	0	2	0.057152654740812714	0.4723702411948454
TEX264	2	0	1	0.05736576411197797	0.4723702411948454
EYA4	18	1	3	0.05752746936662256	0.4723702411948454
SLC9A2	8	0	2	0.05760700501180944	0.4723702411948454
GJA5	5	0	2	0.05764685536403989	0.4723702411948454
SOAT2	6	0	2	0.0578368999421631	0.4723702411948454
TNIK	17	0	4	0.057984460164675865	0.4723702411948454
CFP	3	0	2	0.05814291528577243	0.4723702411948454
BAP1	8	0	2	0.05821060597240817	0.4723702411948454
DNASE1L1	1	0	1	0.05831243804303458	0.4723702411948454
CD6	8	0	2	0.05837370848169984	0.4723702411948454
SYT11	5	0	2	0.05848979353102884	0.4723702411948454
GUCY1A2	10	0	2	0.058513750731421885	0.4723702411948454
ZNF614	8	0	2	0.05855829478245594	0.4723702411948454
HAS2	11	0	2	0.05861321141785358	0.4723702411948454
WRNIP1	2	0	1	0.0587337013978621	0.4723702411948454
OR13G1	9	0	2	0.05885815185403178	0.4723702411948454
SLAMF9	2	0	1	0.058937938350916486	0.4723702411948454
TGFBR2	13	0	2	0.05918210333195242	0.4733327551601645
PLBD1	7	0	2	0.059520266650794594	0.4744661354304197
RGS7BP	1	0	1	0.059591204338239674	0.4744661354304197
CDKN2D	5	0	1	0.059819345576359394	0.4744661354304197
CAPN6	6	0	2	0.05998440405494571	0.4744661354304197
KCNAB1	7	0	2	0.060164851693640574	0.4744661354304197
TMPO	8	0	2	0.060179334416561356	0.4744661354304197
NKX2-3	6	0	1	0.06021194605009634	0.4744661354304197
