gene	Total Mutations	Unmapped to Ref Tx	num recurrent	position entropy	mean vest score	entropy p-value	vest p-value	combined p-value	entropy BH q-value	vest BH q-value	combined BH q-value
PCDHGA8	10	0	3	0.7580392711198944	0.5267999999999999	0.00051	0.03895	0.00023492902568430328	0.2954788888888889	0.9026860261456374	0.16141108411058488
LUC7L3	5	0	0	1.0	0.905	1.0	2e-05	0.00023639556568820564	1.0	0.0391075	0.16141108411058488
P4HA1	5	0	3	0.4056390622295664	0.7212	0.00014	0.14347	0.00023732371888662355	0.10428666666666667	0.9708449845488993	0.16141108411058488
C3orf70	13	0	7	0.5431964199892815	0.2886923076923077	3e-05	0.76846	0.0002692148978724044	0.046929	1.0	0.1754720269757509
CELSR3	27	0	3	0.9107950720287573	0.2649259259259259	6e-05	0.71934	0.00047694776161922133	0.06952444444444444	1.0	0.2984357534003792
MROH2B	14	0	4	0.8140380362325801	0.3145714285714285	0.0001	0.48301	0.000528319153638513	0.08233157894736842	1.0	0.3010893099494279
CREBBP	32	0	3	0.9257048827786958	0.34575	7e-05	0.70159	0.0005363652031493483	0.06952444444444444	1.0	0.3010893099494279
IFT74	6	0	3	0.4056390622295664	0.105	5e-05	0.9874	0.0005389311946930883	0.06952444444444444	1.0	0.3010893099494279
SIGLEC1	13	0	3	0.8750481154569111	0.31246153846153846	0.00156	0.03714	0.000623192972866003	0.6595427027027028	0.9026860261456374	0.3312855577650146
CNOT3	4	0	0	1.0	0.84125	1.0	6e-05	0.0006432699597445298	1.0	0.08532545454545454	0.3312855577650146
PCDH11Y	12	0	4	0.7897710354051725	0.324	0.0002	0.30682	0.000656514242198776	0.13035833333333333	1.0	0.3312855577650146
SPRED1	6	0	3	0.4056390622295664	0.4825	0.00015	0.4387	0.0006994291536154855	0.10665681818181817	1.0	0.3403231600317644
ARHGEF10	8	0	3	0.4056390622295664	0.044125	7e-05	0.98878	0.0007321727156190597	0.06952444444444444	1.0	0.3403231600317644
KLK10	3	0	0	1.0	0.8626666666666667	1.0	7e-05	0.000739691072114044	1.0	0.09125083333333332	0.3403231600317644
DIAPH2	13	0	3	0.8750481154569111	0.4973076923076923	0.00565	0.01467	0.0008618476081408718	1.0	0.8314594565217391	0.38519663240421875
CDKN2A	17	0	4	0.8634890534347651	0.46217647058823524	0.01359	0.00698	0.0009735417927703932	1.0	0.7635534265734265	0.42303095178631284
ZNF595	3	0	0	1.0	0.5133333333333333	1.0	0.00012	0.0012033622578218662	1.0	0.13408285714285714	0.49537357366072243
METTL3	8	0	0	1.0	0.836875	1.0	0.00012	0.0012033622578218662	1.0	0.13408285714285714	0.49537357366072243
CRYBG3	7	0	0	1.0	0.5102857142857143	1.0	0.00013	0.0012932368939761285	1.0	0.13557266666666665	0.518720634165861
NEO1	10	0	0	1.0	0.7593	1.0	0.00016	0.0015584538788368713	1.0	0.15643	0.6094723506661295
PRKG1	7	0	3	0.7580392711198944	0.7177142857142856	0.00783	0.02117	0.0016087053361754395	1.0	0.8784146153846154	0.613779940824205
RGS9	11	0	3	0.5904362833084088	0.12790909090909092	0.00018	0.97273	0.001689667454569811	0.12242347826086958	1.0	0.6293206664722751
C12orf43	5	0	3	0.5904362833084088	0.5608000000000001	0.011855083459787558	0.015613144916540212	0.0017759213102426256	1.0	0.859987415244502	0.6460636524680323
GPR174	5	0	0	1.0	0.8556000000000001	1.0	0.00023	0.0021568091872794484	1.0	0.2116405882352941	0.7667946844684639
SLC7A3	6	0	3	0.4056390622295664	0.33416666666666667	0.00072	0.33342	0.0022408892801880527	0.375432	1.0	0.7789829113329269
TMEM45B	2	0	0	1.0	0.992	1.0	0.00028	0.002570601867342608	1.0	0.24333555555555553	0.8741722828443569
FAM83H	13	0	3	0.8750481154569111	0.31961538461538463	0.00257	0.11571	0.0027122111846001992	0.893389111111111	0.9680956087089121	0.8908422650449259
MED15	9	0	0	1.0	0.676	1.0	0.0003	0.0027335184249924213	1.0	0.24699473684210524	0.8908422650449259
CHEK2	10	0	0	1.0	0.6893	1.0	0.00033	0.002975417908156236	1.0	0.2581095	0.9498869864752654
RARS2	5	0	4	0.3109175070825711	0.6527999999999999	0.01018796800978045	0.0349651062095665	0.003184620143067702	1.0	0.9026860261456374	0.9715898210831805
NLGN1	10	0	3	0.8568636235841013	0.5418000000000001	0.00113	0.32072	0.0032337166922352645	0.5050454285714285	1.0	0.9715898210831805
AGPAT3	8	0	3	0.5904362833084088	0.50375	0.00286	0.12826	0.003268629183903963	0.9725865217391305	0.9708449845488993	0.9715898210831805
CNST	12	0	0	1.0	0.5450833333333333	1.0	0.00037	0.003293742794360622	1.0	0.2756147619047619	0.9715898210831805
CENPE	23	0	3	0.9257048827786958	0.09682608695652176	0.00039	0.96828	0.0033539506704910664	0.23464500000000002	1.0	0.9715898210831805
PDE11A	13	0	3	0.8894714728255649	0.4828461538461539	0.0017	0.22683	0.003416776241812925	0.6818743589743589	1.0	0.9717932863759925
EXPH5	21	0	3	0.9315714232285017	0.22747619047619044	0.00248	0.16083	0.003520684842801326	0.8816963636363636	0.9712114619715737	0.9834655892132348
NHLRC1	8	0	3	0.5904362833084088	0.315875	0.00096	0.42763	0.0036118276582236515	0.4416847058823529	1.0	0.9912249132910979
SLC35A4	2	0	0	1.0	0.9470000000000001	1.0	0.00054	0.004602928365939215	1.0	0.37407173913043484	1.0
ZBTB7B	7	0	3	0.5904362833084088	0.13414285714285715	0.00058	0.94776	0.004675829999248509	0.3240335714285714	1.0	1.0
MS4A2	5	0	0	1.0	0.6557999999999999	1.0	0.00058	0.004902439823565807	1.0	0.37803916666666665	1.0
PEX13	5	0	3	0.0	0.038400000000000004	0.00062	0.99687	0.005184854563171271	0.33443655172413794	1.0	1.0
ZNF157	3	0	0	1.0	0.49333333333333335	1.0	0.00062	0.005199190469553585	1.0	0.3879464	1.0
COPS4	5	0	3	0.5904362833084088	0.7534	0.00845	0.07497	0.0052987269537350295	1.0	0.9474519399658401	1.0
BCAS3	8	0	3	0.6934264036172708	0.3295	0.00096	0.67937	0.0054361556831617475	0.4416847058823529	1.0	1.0
LZTR1	13	0	3	0.7580392711198944	0.3330000000000001	0.0014	0.46869	0.0054652700995376224	0.6083388888888889	1.0	1.0
LCMT2	8	0	3	0.6934264036172708	0.20575	0.00086	0.80496	0.0057288722594341195	0.420405625	1.0	1.0
SEC23IP	9	0	3	0.8018796874098555	0.2496666666666667	0.00078	0.89781	0.00578722085597265	0.39359806451612905	1.0	1.0
OR4X1	8	0	0	1.0	0.40375	1.0	0.00071	0.005857674367429527	1.0	0.4271742307692308	1.0
ELF3	34	0	7	0.9006489132275104	0.383764705882353	0.00625	0.11992	0.006142980128196007	1.0	0.9680956087089121	1.0
CCDC171	4	0	0	1.0	0.7835000000000001	1.0	0.00075	0.00614657801357544	1.0	0.43452777777777774	1.0
CTNNB1	10	0	3	0.8568636235841013	0.6458	0.00918	0.08177	0.006151244693867747	1.0	0.955820127642284	1.0
IRF2	5	0	0	1.0	0.8096	1.0	0.00084	0.0067889712795466085	1.0	0.46929000000000004	1.0
ERBB3	28	0	3	0.9542983513362333	0.44735714285714284	0.022687569480681534	0.037797490754815435	0.006912961566957591	1.0	0.9026860261456374	1.0
SLC4A1AP	8	0	3	0.7580392711198944	0.44975	0.01961130395560001	0.04561589300072562	0.007173826911191349	1.0	0.9026860261456374	1.0
NLRP1	9	0	0	1.0	0.35333333333333333	1.0	0.00094	0.0074914528417382095	1.0	0.5070489655172413	1.0
RHOA	9	0	0	1.0	0.8043333333333335	1.0	0.001	0.00790775527898214	1.0	0.5214333333333333	1.0
NXPH2	7	0	4	0.5929060718765461	0.38	0.00203	0.50638	0.008100449659125469	0.7672519047619049	1.0	1.0
CDH7	11	0	0	1.0	0.7402727272727273	1.0	0.00109	0.008525519565187788	1.0	0.5328396875	1.0
ACSF3	9	0	0	1.0	0.6046666666666667	1.0	0.00117	0.009068379290301794	1.0	0.5383032352941176	1.0
BCL2L1	2	0	0	1.0	0.9555	1.0	0.00117	0.009068379290301794	1.0	0.5383032352941176	1.0
CCDC102A	4	0	3	0.0	0.33525	0.00369	0.33006	0.00939091649222603	1.0	1.0	1.0
RPP25L	2	0	0	1.0	0.912	1.0	0.00129	0.009872515848185031	1.0	0.5605408333333333	1.0
MEX3A	8	0	0	1.0	0.621375	1.0	0.0013	0.009939008318869035	1.0	0.5605408333333333	1.0
PACS1	3	0	0	1.0	0.896	1.0	0.00135	0.010270328426817929	1.0	0.5605408333333333	1.0
SOX14	2	0	0	1.0	0.986	1.0	0.00139	0.01053404762925695	1.0	0.5605408333333333	1.0
MUC20	7	0	3	0.5904362833084088	0.0642857142857143	0.00246	0.62648	0.011520385575742602	0.8816963636363636	1.0	1.0
BRWD1	13	0	0	1.0	0.5523076923076924	1.0	0.00156	0.01164238835404427	1.0	0.5605408333333333	1.0
QTRTD1	2	0	0	1.0	0.964	1.0	0.00156	0.01164238835404427	1.0	0.5605408333333333	1.0
INSM1	2	0	0	1.0	0.765	1.0	0.00156	0.01164238835404427	1.0	0.5605408333333333	1.0
IGHMBP2	2	0	0	1.0	0.884	1.0	0.00157	0.011706987065606422	1.0	0.5605408333333333	1.0
C9orf172	9	0	0	1.0	0.40633333333333327	1.0	0.00158	0.011771522082470353	1.0	0.5605408333333333	1.0
FKBP10	2	0	0	1.0	0.9590000000000001	1.0	0.00165	0.012221516985264922	1.0	0.5605408333333333	1.0
SRFBP1	3	0	0	1.0	0.656	1.0	0.0017	0.012541115947463944	1.0	0.5605408333333333	1.0
LTBP4	11	0	0	1.0	0.3858181818181818	1.0	0.0017	0.012541115947463944	1.0	0.5605408333333333	1.0
HIST1H2BF	4	0	0	1.0	0.86625	1.0	0.00172	0.012668541299629655	1.0	0.5605408333333333	1.0
SYNE1	75	0	3	0.9856984995803544	0.28219999999999995	0.00943	0.18538	0.012847393676319185	1.0	0.9888947680177916	1.0
CHIA	8	0	0	1.0	0.47812499999999997	1.0	0.0018	0.013175943505344028	1.0	0.5662766	1.0
C5orf22	3	0	0	1.0	0.8893333333333334	1.0	0.00181	0.013239115465004968	1.0	0.5662766	1.0
WTAP	4	0	0	1.0	0.91025	1.0	0.00186	0.013554152551738073	1.0	0.5705094117647059	1.0
SPAG17	21	0	3	0.9257048827786958	0.14080952380952386	0.00198	0.9707	0.013942848035833674	0.7672519047619049	1.0	1.0
IGHV1-18	4	0	0	1.0	0.3675	1.0	0.00197	0.014242551820377508	1.0	0.5926290384615385	1.0
TRPA1	13	0	0	1.0	0.5210769230769231	1.0	0.00204	0.014677403161097068	1.0	0.602107924528302	1.0
ZNF668	6	0	0	1.0	0.6338333333333334	1.0	0.00226	0.016028802452477346	1.0	0.6365082758620689	1.0
TMEM52	2	0	0	1.0	0.793	1.0	0.00227	0.01608970426579964	1.0	0.6365082758620689	1.0
EPS15L1	6	0	0	1.0	0.5715	1.0	0.00232	0.016393556376465092	1.0	0.6365082758620689	1.0
SHANK1	5	0	0	1.0	0.47300000000000003	1.0	0.00235	0.016575348884441263	1.0	0.6365082758620689	1.0
FLI1	3	0	0	1.0	0.8366666666666668	1.0	0.00236	0.016635861037469304	1.0	0.6365082758620689	1.0
CKS2	3	0	0	1.0	0.9393333333333334	1.0	0.00244	0.017118447664811947	1.0	0.6387558333333333	1.0
NNMT	3	0	0	1.0	0.7213333333333333	1.0	0.00245	0.01717858477334248	1.0	0.6387558333333333	1.0
GANAB	3	0	0	1.0	0.8903333333333334	1.0	0.00255	0.0177777378955201	1.0	0.6459045161290323	1.0
GDF5OS	2	0	0	1.0	0.255	1.0	0.00256	0.017837434932456108	1.0	0.6459045161290323	1.0
TRABD	3	0	0	1.0	0.8889999999999999	1.0	0.00262	0.018194802118367936	1.0	0.6505501587301586	1.0
PHOSPHO2	3	0	0	1.0	0.8356666666666666	1.0	0.0027	0.018669159466124	1.0	0.6541618181818181	1.0
ADH1A	3	0	0	1.0	0.8163333333333335	1.0	0.00273	0.018846428518513782	1.0	0.6541618181818181	1.0
ZNF438	5	0	3	0.5904362833084088	0.1496	0.00459	0.61385	0.019362013057024438	1.0	1.0	1.0
ZNF645	7	0	0	1.0	0.3371428571428572	1.0	0.00289	0.019786381465119036	1.0	0.6595427027027028	1.0
CX3CL1	5	0	0	1.0	0.4574	1.0	0.00299	0.020369320855822836	1.0	0.6595427027027028	1.0
STAT1	10	0	0	1.0	0.662	1.0	0.00302	0.020543545311737986	1.0	0.6595427027027028	1.0
CADM1	4	0	0	1.0	0.776	1.0	0.00303	0.020601553758166406	1.0	0.6595427027027028	1.0
OR5D14	4	0	3	0.4056390622295664	0.14475	0.00456	0.66838	0.02070480136042319	1.0	1.0	1.0
PIK3C3	9	0	0	1.0	0.7502222222222222	1.0	0.0031	0.021006694819222217	1.0	0.6595427027027028	1.0
EP400NL	3	0	0	1.0	0.6096666666666667	1.0	0.00312	0.021122157504741525	1.0	0.6595427027027028	1.0
LRG1	4	0	0	1.0	0.38825000000000004	1.0	0.00312	0.021122157504741525	1.0	0.6595427027027028	1.0
ZBTB47	4	0	0	1.0	0.5615	1.0	0.00327	0.021984096511618624	1.0	0.6792355263157894	1.0
CYP11B1	4	0	0	1.0	0.6935	1.0	0.0033	0.022155648274682006	1.0	0.6792355263157894	1.0
SLC38A10	6	0	0	1.0	0.48150000000000004	1.0	0.00339	0.02266867696222935	1.0	0.6818743589743589	1.0
UBL4A	5	0	0	1.0	0.6042	1.0	0.0034	0.022725531481024075	1.0	0.6818743589743589	1.0
F7	7	0	0	1.0	0.5675714285714285	1.0	0.00349	0.023235908864259622	1.0	0.6830776666666667	1.0
DNMT3A	9	0	0	1.0	0.6361111111111112	1.0	0.00361	0.023912811498960823	1.0	0.6830776666666667	1.0
NPEPPS	7	0	0	1.0	0.7925714285714286	1.0	0.00365	0.024137552606565235	1.0	0.6830776666666667	1.0
HOOK2	3	0	0	1.0	0.5399999999999999	1.0	0.00367	0.02424975847408047	1.0	0.6830776666666667	1.0
ANAPC5	7	0	0	1.0	0.716	1.0	0.0037	0.024417863099528255	1.0	0.6830776666666667	1.0
ERI2	6	0	0	1.0	0.5916666666666667	1.0	0.00371	0.02447384382276595	1.0	0.6830776666666667	1.0
CLCN1	8	0	0	1.0	0.666125	1.0	0.00379	0.024920725294974768	1.0	0.6830776666666667	1.0
CTSW	1	0	0	1.0	0.945	1.0	0.00384	0.02519916638354881	1.0	0.6830776666666667	1.0
ZC2HC1A	2	0	0	1.0	0.9005	1.0	0.00388	0.02542145008634619	1.0	0.6830776666666667	1.0
TBX3	3	0	0	1.0	0.7923333333333332	1.0	0.00388	0.02542145008634619	1.0	0.6830776666666667	1.0
MACROD2	6	0	0	1.0	0.6345	1.0	0.0039	0.025532437030801488	1.0	0.6830776666666667	1.0
GARNL3	6	0	0	1.0	0.798	1.0	0.00393	0.025698725302686794	1.0	0.6830776666666667	1.0
ARIH2	5	0	0	1.0	0.8488	1.0	0.00398	0.02597536436954944	1.0	0.6841663736263736	1.0
SLC10A2	6	0	0	1.0	0.7134999999999999	1.0	0.00409	0.026581770163513173	1.0	0.6849987368421052	1.0
PANX2	3	0	0	1.0	0.8690000000000001	1.0	0.00413	0.026801543611397985	1.0	0.6849987368421052	1.0
ACCSL	3	0	0	1.0	0.47300000000000003	1.0	0.00416	0.026966119251589295	1.0	0.6849987368421052	1.0
UBXN7	3	0	0	1.0	0.8866666666666667	1.0	0.00429	0.027676800062521073	1.0	0.690770099009901	1.0
DCTPP1	2	0	0	1.0	0.893	1.0	0.00439	0.02822079036781929	1.0	0.690770099009901	1.0
RIMBP3	5	0	0	1.0	0.33399999999999996	1.0	0.00441	0.028329313399798117	1.0	0.690770099009901	1.0
BGLAP	2	0	0	1.0	0.756	1.0	0.00442	0.028383540876384995	1.0	0.690770099009901	1.0
AHSG	5	0	0	1.0	0.5635999999999999	1.0	0.00442	0.028383540876384995	1.0	0.690770099009901	1.0
TMEM144	3	0	0	1.0	0.7286666666666667	1.0	0.00446	0.02860022504775773	1.0	0.690770099009901	1.0
ZNF362	2	0	0	1.0	0.9079999999999999	1.0	0.00452	0.02892457964882376	1.0	0.6925444660194174	1.0
NADK	3	0	0	1.0	0.6093333333333333	1.0	0.00456	0.029140372908878647	1.0	0.6925444660194174	1.0
FBXW7	17	0	3	0.8750481154569111	0.6142352941176471	0.03482500435312554	0.13449416681177084	0.029805828103434538	1.0	0.9708449845488993	1.0
CREB3L3	5	0	0	1.0	0.5516	1.0	0.0048	0.030427868933127798	1.0	0.7219846153846153	1.0
U2AF1	2	0	0	1.0	0.9135	1.0	0.0049	0.03096074836194123	1.0	0.7275470754716982	1.0
HNRNPDL	3	0	0	1.0	0.7799999999999999	1.0	0.00493	0.031120212314272776	1.0	0.7275470754716982	1.0
ATP8B1	3	0	0	1.0	0.8956666666666666	1.0	0.00512	0.03212595630044529	1.0	0.7346623214285715	1.0
AMN	4	0	0	1.0	0.40650000000000003	1.0	0.00513	0.032178692549571224	1.0	0.7346623214285715	1.0
ASCC1	1	0	0	1.0	0.986	1.0	0.00514	0.032231409305507434	1.0	0.7346623214285715	1.0
ABHD10	4	0	0	1.0	0.8017500000000001	1.0	0.0052	0.03254730259765271	1.0	0.7346623214285715	1.0
SF1	9	0	0	1.0	0.6913333333333332	1.0	0.00525	0.03281001781248766	1.0	0.7346623214285715	1.0
TBKBP1	8	0	0	1.0	0.49487499999999995	1.0	0.00526	0.03286250356674306	1.0	0.7346623214285715	1.0
LRRC57	3	0	0	1.0	0.7683333333333332	1.0	0.00535	0.03333402414169707	1.0	0.7406199115044249	1.0
OMP	2	0	0	1.0	0.798	1.0	0.00554	0.03432451471135512	1.0	0.7456888721804511	1.0
GPR141	4	0	0	1.0	0.68925	1.0	0.00562	0.03473960071673015	1.0	0.7456888721804511	1.0
ZFHX4	32	0	0	1.0	0.4990625	1.0	0.00576	0.035463270552620184	1.0	0.7456888721804511	1.0
OLFM4	2	0	0	1.0	0.932	1.0	0.0058	0.03566940469629263	1.0	0.7456888721804511	1.0
DIEXF	8	0	0	1.0	0.6435	1.0	0.00584	0.035875262975709296	1.0	0.7456888721804511	1.0
NAA15	10	0	0	1.0	0.6924	1.0	0.00595	0.03643996615357637	1.0	0.7456888721804511	1.0
PRB2	2	0	0	1.0	0.188	1.0	0.00599	0.036644806562460115	1.0	0.7456888721804511	1.0
ZNF710	7	0	0	1.0	0.6008571428571428	1.0	0.006	0.03669597485852449	1.0	0.7456888721804511	1.0
ITGB8	4	0	0	1.0	0.81125	1.0	0.00601	0.03674712648791448	1.0	0.7456888721804511	1.0
EIF5A	6	0	0	1.0	0.628	1.0	0.00602	0.03679826147836168	1.0	0.7456888721804511	1.0
SFSWAP	7	0	0	1.0	0.6407142857142858	1.0	0.00605	0.036951566891983305	1.0	0.7456888721804511	1.0
PIGG	4	0	0	1.0	0.6995	1.0	0.0061	0.03720674569759751	1.0	0.7456888721804511	1.0
PHYHIPL	4	0	0	1.0	0.8965	1.0	0.00612	0.03730870227664236	1.0	0.7456888721804511	1.0
SOX2	2	0	0	1.0	0.86	1.0	0.00618	0.03761418070642748	1.0	0.7456888721804511	1.0
NOX5	6	0	0	1.0	0.5703333333333332	1.0	0.00619	0.03766503699024806	1.0	0.7456888721804511	1.0
AQR	6	0	0	1.0	0.8208333333333333	1.0	0.00621	0.0377667011186582	1.0	0.7456888721804511	1.0
RET	4	0	0	1.0	0.7742500000000001	1.0	0.00626	0.03802058008762701	1.0	0.7456888721804511	1.0
UNCX	3	0	0	1.0	0.5326666666666666	1.0	0.00631	0.0382740596913271	1.0	0.7456888721804511	1.0
OTUD7A	4	0	0	1.0	0.79025	1.0	0.00634	0.03842595707677923	1.0	0.7456888721804511	1.0
STK10	5	0	0	1.0	0.6572	1.0	0.00639	0.03867880425768729	1.0	0.7459609701492538	1.0
SLC2A4RG	4	0	0	1.0	0.45025	1.0	0.00656	0.03953557627473148	1.0	0.7540151079136691	1.0
SCAMP4	3	0	0	1.0	0.7843333333333332	1.0	0.0066	0.03973652515766838	1.0	0.7540151079136691	1.0
ZNF860	6	0	0	1.0	0.19800000000000004	1.0	0.00665	0.03998737052169058	1.0	0.7540151079136691	1.0
PQLC3	3	0	0	1.0	0.886	1.0	0.00667	0.04008760324509423	1.0	0.7540151079136691	1.0
HLCS	8	0	0	1.0	0.52125	1.0	0.0067	0.04023783994232093	1.0	0.7540151079136691	1.0
EXOSC9	3	0	0	1.0	0.903	1.0	0.0068	0.04073766213424053	1.0	0.7598028571428571	1.0
TRRAP	29	0	0	1.0	0.6175172413793103	1.0	0.00693	0.04138523557785765	1.0	0.7635534265734265	1.0
IGHV5-51	2	0	0	1.0	0.6859999999999999	1.0	0.00696	0.04153432760026523	1.0	0.7635534265734265	1.0
GOLGA3	13	0	0	1.0	0.46053846153846156	1.0	0.00707	0.042079896229450756	1.0	0.7670464137931035	1.0
LINGO1	2	0	0	1.0	0.873	1.0	0.00711	0.0422778590800373	1.0	0.7670464137931035	1.0
FGA	9	0	0	1.0	0.5186666666666666	1.0	0.00747	0.044049546290385475	1.0	0.7956174834437086	1.0
CLEC7A	4	0	0	1.0	0.56	1.0	0.00757	0.04453856594130315	1.0	0.7956174834437086	1.0
ZNF558	4	0	0	1.0	0.60325	1.0	0.00759	0.0446362107886912	1.0	0.7956174834437086	1.0
CBFA2T2	11	0	0	1.0	0.6443636363636364	1.0	0.00764	0.044880092643140315	1.0	0.7956174834437086	1.0
HUNK	7	0	0	1.0	0.5279999999999999	1.0	0.00764	0.044880092643140315	1.0	0.7956174834437086	1.0
KLHL17	9	0	0	1.0	0.7074444444444444	1.0	0.00768	0.045074962420397234	1.0	0.7956174834437086	1.0
BDH2	1	0	0	1.0	0.992	1.0	0.00787	0.04599776709427074	1.0	0.7994244785276073	1.0
ZNF724P	5	0	0	1.0	0.3206	1.0	0.00791	0.046191453502872376	1.0	0.7994244785276073	1.0
ITGB3	5	0	0	1.0	0.7030000000000001	1.0	0.00793	0.046288220789649594	1.0	0.7994244785276073	1.0
UAP1L1	2	0	0	1.0	0.864	1.0	0.00795	0.04638493763501138	1.0	0.7994244785276073	1.0
MYO1A	15	0	0	1.0	0.5102	1.0	0.00801	0.046674786788393985	1.0	0.7994244785276073	1.0
BRF1	4	0	0	1.0	0.64625	1.0	0.00812	0.04720501201344543	1.0	0.7994244785276073	1.0
KIAA1467	9	0	0	1.0	0.5303333333333334	1.0	0.00813	0.04725314010958427	1.0	0.7994244785276073	1.0
CRNKL1	10	0	0	1.0	0.6656	1.0	0.00816	0.04739745065764994	1.0	0.7994244785276073	1.0
HOXD11	2	0	0	1.0	0.9225	1.0	0.00823	0.04773374704513269	1.0	0.7994244785276073	1.0
ELAVL2	3	0	0	1.0	0.899	1.0	0.00829	0.048021527018531594	1.0	0.7994244785276073	1.0
GPR37L1	3	0	0	1.0	0.7213333333333334	1.0	0.0083	0.048069448042690574	1.0	0.7994244785276073	1.0
DROSHA	5	0	0	1.0	0.7944	1.0	0.00833	0.048213138883952227	1.0	0.7994244785276073	1.0
SMARCA4	18	0	0	1.0	0.5406666666666666	1.0	0.00848	0.0489299801514322	1.0	0.8077642690058479	1.0
C16orf86	3	0	0	1.0	0.5893333333333334	1.0	0.00854	0.04921597107589136	1.0	0.8077642690058479	1.0
NKX2-1	3	0	0	1.0	0.8903333333333333	1.0	0.00866	0.049786691218491476	1.0	0.8077642690058479	1.0
TNNT3	1	0	0	1.0	0.8809999999999999	1.0	0.00873	0.050118841906710385	1.0	0.8077642690058479	1.0
DMWD	5	0	0	1.0	0.5136000000000001	1.0	0.00873	0.050118841906710385	1.0	0.8077642690058479	1.0
GPANK1	2	0	0	1.0	0.714	1.0	0.00876	0.05026102011653641	1.0	0.8077642690058479	1.0
ZNF483	8	0	0	1.0	0.431625	1.0	0.0088	0.05045043130598222	1.0	0.8077642690058479	1.0
FNBP1	3	0	0	1.0	0.806	1.0	0.00883	0.05059237033435413	1.0	0.8077642690058479	1.0
RBAK	15	0	3	0.9188632257835574	0.3166666666666666	0.03413318769839915	0.26419087278560943	0.05147802536485394	1.0	1.0	1.0
MTFR2	2	0	0	1.0	0.7110000000000001	1.0	0.00909	0.051818275570506084	1.0	0.8103376771328333	1.0
SLC1A6	6	0	0	1.0	0.6430000000000001	1.0	0.00932	0.05289652350065281	1.0	0.8103376771328333	1.0
KIF5B	5	0	0	1.0	0.7692	1.0	0.00934	0.052990013909764544	1.0	0.8103376771328333	1.0
GJA3	6	0	0	1.0	0.5928333333333333	1.0	0.00946	0.053550060195387564	1.0	0.8103376771328333	1.0
LGI4	1	0	0	1.0	0.9059999999999999	1.0	0.00946	0.053550060195387564	1.0	0.8103376771328333	1.0
IGKV1D-17	4	0	0	1.0	0.4165	1.0	0.00948	0.05364325272654017	1.0	0.8103376771328333	1.0
