gene	gene length	silent	nonsense	splice site	missense	recurrent missense	normalized missense position entropy	frameshift indel	inframe indel	normalized mutation entropy	lost start and stop	missense to silent	non-silent to silent	inactivating p-value	entropy p-value	vest p-value	combined p-value	expression_CCLE	replication_time	HiC_compartment	gene_betweeness	gene_degree
AHCTF1	6828	0.2	0.0	0.0	0.8	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.01613241486118057	0.082709675990778	422581.0	405.0	0.004111425	4.1223181878505266e-05	15.0
AHCYL1	1593	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.3557452863749555	0.7234223735056545	660514.6	373.0	0.02916888	0.0006639074283931484	139.0
AHDC1	4812	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	1.0	1.0	0.8880994671403197	0.9934915894471568	738004.3	217.0	0.02515438	3.121233630167117e-05	10.0
AIM2	1032	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	97976.31	866.0	0.008364007	0.0	1.0
AJAP1	1236	0.25	0.0	0.0	0.75	0.0	1.0	0.0	0.0	0.75	0.0	1.5	1.5	1.0	1.0	0.723589001447178	0.9576929995263952	5695.346	921.0	0.003660757	1.965776407963247e-06	3.0
AK4	672	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.800640512409928	0.9786575109234912	280009.8	351.0	-0.008810368	2.965267905801107e-05	9.0
AK5	1689	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.7587253414264037	0.9682211199395412	484699.3	536.0	-0.008071406	1.8151959906919063e-06	8.0
AKR1A1	978	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.5305039787798409	0.8668052100265116	873799.5	161.0	0.02696786	1.2433906867666788e-05	28.0
AKT3	1440	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.1881821603312006	0.5025112622012841	208929.8	954.0	-0.003878738	1.1796062775878878e-05	12.0
ALDH9A1	1557	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.5837711617046117	0.8979837824529964	321830.8	408.0	-0.0003845727	4.424209178282366e-06	14.0
ALG6	1524	0.5	0.0	0.0	0.0	0.0	1.0	0.0	0.5	1.0	0.0	0.0	0.5	1.0	1.0	1.0	1.0	133567.4	477.0	0.0015803079999999999	3.3664461570798414e-06	6.0
ALPL	1575	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	547986.3	297.0	0.0418635	0.0	2.0
AMPD1	2343	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.08167932696234582	0.286282311940846	600650.2	472.0	0.01059793	1.5588598857844034e-06	5.0
AMY2A	1536	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	1.0	1.0	0.6954102920723226	0.9480203472175626	27205.08	1015.0	-0.01987349	5.448971747492104e-07	4.0
AMY2B	1536	0.3333333333333333	0.0	0.0	0.6666666666666666	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.5060728744939271	0.8507462547194716	31275.85	974.0	-0.01881541	0.0	1.0
ANGEL2	1635	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.32425421530479903	0.6894382152078739	315884.3	412.0	0.01206556	1.6735744881134956e-06	7.0
ANKRD13C	1626	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	295771.9	396.0	-0.001240119	2.9449640668634333e-06	4.0
AP4B1	2220	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.1280901754835404	0.3913181461685864	335230.6	545.0	0.01264193	4.619835438584507e-07	4.0
AQP10	906	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1653296.0	236.0	0.02906639	0.0	0.0
ARF1	546	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.15039855617386072	0.4353235775936711	702621.2	391.0	0.004712539	0.0006830671235435329	80.0
ARHGAP29	3786	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.2330459100442787	0.5724818937332528	466143.7	327.0	-0.008548422	1.1210784456458e-05	9.0
ARHGAP30	3306	0.0	0.0	0.5	0.5	0.0	1.0	0.0	0.0	1.0	0.0	1.0	2.0	0.08780402142418123	1.0	0.047310403557742346	0.1916556303781379	689033.1	250.0	0.02271094	0.0	0.0
ARHGEF16	2130	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.216076058772688	0.5471315491208795	248448.3	483.0	0.02143424	1.5429093062171875e-06	5.0
ARHGEF19	2409	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	824718.8	186.0	0.04027805	0.0	0.0
ARHGEF2	2961	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.4374453193350831	0.7991266690168937	1880483.0	213.0	0.0321663	7.339305742058517e-05	42.0
ARID1A	6858	0.25	0.5	0.0	0.25	0.0	1.0	0.0	0.0	0.75	0.0	0.5	1.5	0.02458452158520995	1.0	0.983284169124877	0.9998595054733757	975965.1	182.0	0.02749164	0.00010715271733528008	52.0
ARID4B	3939	0.0	0.0	0.0	0.5	0.0	1.0	0.25	0.25	1.0	0.0	2.0	4.0	1.0	1.0	0.2551671344730799	0.6036837252404939	550877.2	297.0	0.02157151	2.694120469680005e-05	21.0
ARV1	816	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	-0.0	0.0	2.0	2.0	1.0	1.0	0.0022600000000000003	0.016028802452477346	376654.8	616.0	0.01204895	6.765064188576948e-05	10.0
ASB17	888	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	1.0	1.0	0.7112375533428165	0.9535908914569512	140995.4	603.0	-0.01090488	4.141986782444813e-06	20.0
ASH1L	8895	0.6666666666666666	0.0	0.0	0.3333333333333333	0.0	1.0	0.0	0.0	1.0	0.0	0.3333333333333333	0.3333333333333333	1.0	1.0	0.8673026886383348	0.9907781797805048	1960625.0	247.0	0.03315029	1.4643366527007545e-07	5.0
ASPM	10434	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.8277293767706428	0.0	5.0	5.0	1.0	1.0	0.20060180541624875	0.5228552464220266	221778.5	614.0	-0.02455929	4.4378853334342045e-05	20.0
ASTN1	3885	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	5.0	5.0	1.0	1.0	0.008190000000000001	0.047541650911349535	6546.731	940.0	-0.009137709	0.0	0.0
ATAD3A	1905	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	1.0	1.0	0.5279831045406547	0.8652011587982505	1714469.0	248.0	0.02688662	0.00010712079593960285	52.0
ATAD3B	1947	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.5602240896358543	0.8848282438272282	1714469.0	248.0	0.02688662	5.1949212601205046e-05	36.0
ATAD3C	1236	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1725369.0	187.0	0.02728094	2.2670096203953265e-07	3.0
ATF6	2013	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.11531365313653134	0.3644026112427687	407279.0	420.0	0.01621869	0.00013250541586656018	24.0
ATP13A2	3543	0.25	0.0	0.0	0.75	0.0	1.0	0.0	0.0	1.0	0.0	1.5	1.5	1.0	1.0	0.11042402826855124	0.35373537118604537	678964.8	221.0	0.05227663	0.000615106166323408	54.0
ATP1A2	3063	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.06957005704744677	0.25500354939795805	835734.1	386.0	0.02299702	1.0175730680950039e-05	15.0
ATP1B1	912	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.09330969487729776	1.0	1.0	1.0	231221.5	416.0	0.01888767	0.00021557803950513515	72.0
ATP2B4	3618	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.3637686431429611	0.7316250306231753	513211.4	256.0	0.03531427	0.00021100210222652768	31.0
ATP5F1	771	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.3342245989304813	0.7005153944225371	397612.7	348.0	0.02304096	0.0002453823278865976	79.0
ATP8B2	3672	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.373134328358209	0.7409764158667036	1695430.0	236.0	0.03116069	3.208466694298593e-06	4.0
AUNIP	1074	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	1.0	1.0	0.7390983000739099	0.962545712630193	746382.2	372.0	0.02388579	2.2298079439439985e-07	3.0
AURKAIP1	600	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.4694835680751174	0.8244704130147107	1736268.0	273.0	0.02767526	1.6407581500414022e-06	5.0
AXDND1	3039	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	-0.0	0.0	2.0	2.0	1.0	1.0	0.0012900000000000001	0.009872515848185031	495703.9	593.0	-0.002456836	0.0	0.0
B4GALT3	1182	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.2677376171352075	0.6205482780682143	728669.0	234.0	0.03749509	0.00012209009690718447	25.0
BAI2	4758	0.25	0.0	0.0	0.75	0.0	1.0	0.0	0.0	1.0	0.0	1.5	1.5	1.0	1.0	0.3286230693394676	0.6943292378951147	1169755.0	173.0	0.03584472	8.167998013687208e-07	3.0
BARHL2	1164	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	82474.08	897.0	-0.004452729	0.0	1.0
BCAN	2736	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.6666666666666666	0.6666666666666666	1.0	1.0	0.3135779241141424	0.677236559431772	1851672.0	180.0	0.03666845	0.00024367720298562509	13.0
BCL9	4281	0.3333333333333333	0.0	0.0	0.6666666666666666	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.9025270758122744	0.995087173578603	604513.9276700855	478.08646469899884	0.017022098825273065	5.969847888224832e-06	6.0
BEND5	1266	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.06531678641410843	0.2435340437406657	25249.77	886.0	-0.007849039	2.7953893138559084e-05	19.0
BMP8B	1209	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.3024803387779794	0.6641678764061804	975798.5	388.0	0.03857199	2.3084401076855454e-06	5.0
BOLA1	414	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	798975.2	560.0	0.01661897	5.619152690326154e-05	11.0
BRDT	2856	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.4073319755600815	0.7731677235219894	311661.9	242.0	0.009175858	4.597812851958788e-08	3.0
BSDC1	1344	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1529661.0	216.0	0.04070793	0.000104239439588593	3.0
BSND	963	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	454765.6	217.0	0.0126251	1.0704260752624492e-05	2.0
C1QC	738	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.7272727272727273	0.9588754408134798	389456.4	541.0	0.02857333	0.0	2.0
C1orf105	552	0.0	0.0	0.5	0.5	0.0	1.0	0.0	0.0	1.0	0.0	1.0	2.0	0.09584970765839164	1.0	0.7806401249024201	0.9739586439614342	135244.0	400.0	0.01108323	1.1871538159362527e-06	3.0
C1orf106	2034	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.05671828030174125	1.0	1.0	1.0	545932.6	437.0	0.01199645	0.0	0.0
C1orf111	786	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.24606299212598426	0.5910845743789817	363645.5	391.0	0.001390811	5.626512219256054e-05	11.0
C1orf115	429	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	447403.4	520.0	-0.01108549	0.0	1.0
C1orf127	2472	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.3311258278145696	0.6971049110552248	702484.1	307.0	0.03305037	0.0	0.0
C1orf158	585	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.42372881355932196	0.7875684826430165	141239.5	571.0	0.01807398	0.0	0.0
C1orf198	984	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.5230125523012552	0.8620030411240636	446792.8	592.0	0.01156184	1.3365054225249104e-05	3.0
C1orf228	1323	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	604513.9276700855	478.08646469899884	0.017022098825273065	0.0	0.0
C1orf68	753	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.12759984688018375	0.3903095710183396	604513.9276700855	478.08646469899884	0.017022098825273065	4.675424366033198e-06	2.0
C1orf74	810	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.43859649122807015	0.8000769486694514	220312.1	429.0	0.018346	0.0	0.0
C1orf94	1797	0.16666666666666666	0.3333333333333333	0.0	0.5	0.0	1.0	0.0	0.0	0.8710490642551527	0.0	1.5	2.5	0.025282532298435013	1.0	0.9643201542912246	0.999355765908766	28615.62	907.0	0.01607165	0.00021495139705683368	63.0
C4BPA	1794	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.3028467595396729	0.6646057981520097	501292.8	142.0	0.02175744	3.0221998152493986e-06	8.0
C4BPB	759	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.2770083102493075	0.6326060311204404	434876.5	155.0	0.02390966	4.512096073339699e-06	13.0
C8A	1755	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.09588647041902387	1.0	1.0	1.0	39104.23	713.0	-0.01451069	0.00010421338130940842	2.0
C8B	1776	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.5574136008918618	0.8831927333537372	38776.15	713.0	-0.01176195	3.0666072645280413e-06	2.0
CA14	1014	0.0	0.5	0.0	0.0	0.0	1.0	0.0	0.5	1.0	0.0	0.0	2.0	0.08556515786771626	1.0	1.0	1.0	1213150.0	197.0	0.0377598	7.697936939643763e-05	44.0
CACNA1E	6942	0.375	0.0	0.125	0.5	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.25	0.5141388174807198	1.0	0.8547008547008547	0.9888920929997136	111355.8	832.0	0.009653621999999999	4.1100815478365905e-07	2.0
CACNA1S	5622	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.44742729306487694	0.8072667687094103	522608.8	490.0	0.03061653	4.157670303749591e-06	4.0
CACYBP	687	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.3241491085899514	0.6893198241028691	176817.9	828.0	0.004125236	0.00015053000637510117	50.0
CADM3	1299	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	99569.46	785.0	0.014330200000000001	0.0	0.0
CAMSAP2	4437	0.0	0.0	0.0	0.6666666666666666	0.0	1.0	0.3333333333333333	0.0	1.0	0.0	2.0	3.0	1.0	1.0	0.2226179875333927	0.5570565531781382	492001.3	374.0	0.01211286	2.454500227959515e-06	5.0
CAMTA1	5022	0.0	0.25	0.0	0.5	0.0	1.0	0.25	0.0	0.75	0.0	2.0	4.0	0.16854879487611665	1.0	0.11832919181161992	0.3708773846364151	289717.2	462.0	0.02256161	0.0	1.0
CAPN2	2103	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	528883.0	407.0	0.002372201	0.00011736701596571958	43.0
CAPN8	1786	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.5793801642856949	0.0	3.0	3.0	1.0	1.0	0.2420721374969741	0.5854561869800601	604513.9276700855	478.08646469899884	0.017022098825273065	0.0	0.0
CAPN9	2073	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.5512679162072768	0.8795668972948979	438897.8	550.0	0.006859743000000001	6.181408259007441e-09	2.0
CAPZA1	861	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.1199760047990402	1.0	1.0	1.0	560292.1	325.0	0.02260477	0.0002118534703864125	68.0
CASQ1	1191	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.6184291898577613	0.9156293015429622	841605.3	386.0	0.02907324	0.0	0.0
CASQ2	1200	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	287179.3	639.0	0.008123375	9.93987848991984e-05	44.0
CASZ1	5280	0.75	0.0	0.0	0.25	0.0	1.0	0.0	0.0	1.0	0.0	0.25	0.25	1.0	1.0	0.8764241893076249	0.99202898411914	809310.0	433.0	0.02734981	3.4907929278278277e-07	2.0
CC2D1B	2577	0.0	0.5	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	1.0	2.0	0.23315458148752624	1.0	0.3894080996884735	0.7566695427678016	815522.8	448.0	0.02630047	4.960175565199586e-06	6.0
CCBL2	1365	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.18484288354898334	0.4969037140218838	316278.5	598.0	0.00480742	1.6706567999593867e-05	13.0
CCDC163P	495	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.607164541590771	0.9101125993901052	604513.9276700855	478.08646469899884	0.017022098825273065	0.0	0.0
CCDC17	1869	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.37243947858473	0.7402907739146474	873799.5	161.0	0.02696786	1.4858303046818501e-06	4.0
CCDC18	3900	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.6161429451632778	0.9145263638524056	657064.0	412.0	0.008750078	0.0	1.0
CCDC30	2352	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.8936550491510277	0.9941335382750563	644678.4	461.0	0.02130415	0.0	0.0
CCNL2	1563	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.04808154630252909	0.19400215541100305	1736268.0	273.0	0.02767526	6.291999980524014e-05	37.0
CCSAP	813	0.0	0.0	0.0	0.5	0.0	1.0	0.0	0.5	1.0	0.0	1.0	2.0	1.0	1.0	0.21079258010118046	0.5389714716895921	285692.1	361.0	0.009108764	0.0	0.0
CCT3	1638	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	2232742.0	187.0	0.03005351	0.000772718028165287	172.0
CD101	3066	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.4334633723450369	0.7958162025104536	765941.1	540.0	0.02417024	8.920792138752258e-08	3.0
CD1A	984	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	1.0	1.0	0.8045052292839904	0.9795074919779356	120861.0	833.0	0.002641513	1.4253509517400783e-06	4.0
CD1B	1002	0.6666666666666666	0.0	0.0	0.3333333333333333	0.0	1.0	0.0	0.0	1.0	0.0	0.4	0.4	1.0	1.0	0.8375209380234506	0.9860209505614828	128145.2	833.0	0.0037746459999999996	0.00011666186921844443	48.0
CD1C	1002	0.3333333333333333	0.0	0.0	0.6666666666666666	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.18311664530305805	0.4939813080333303	120861.0	833.0	0.002641513	0.0	0.0
CD1D	1008	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	120332.7	711.0	0.0078026319999999995	7.154972093828434e-07	5.0
CD1E	1167	0.3333333333333333	0.0	0.0	0.6666666666666666	0.0	1.0	0.0	0.0	1.0	0.0	1.3333333333333333	1.3333333333333333	1.0	1.0	0.3966679888932963	0.7634492852859114	135429.3	902.0	0.00490778	0.0	0.0
CD244	1113	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	1.0	1.0	0.01307839188093432	0.06979668182095841	1118846.0	583.0	0.0277176	4.000959843656311e-05	23.0
CD247	495	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	478690.0	558.0	0.01034051	2.9579577986403387e-05	27.0
CD34	1158	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.061349693251533735	0.2325868164302279	320873.1	450.0	0.02204795	1.9300611600899191e-07	3.0
CD48	759	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.019018638265500192	0.0943768698992342	1156068.0	634.0	0.02575482	4.380000027466252e-07	5.0
CDC42BPA	5160	0.0	0.0	0.0	1.0	0.75	0.4056390622295664	0.0	0.0	0.4056390622295664	0.0	4.0	4.0	1.0	0.00042	0.97264	0.0035961017824061143	290976.2	481.0	-0.0018180370000000002	4.250557866631304e-06	6.0
CDCA8	843	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.3002101471029721	0.6614447791088391	445023.1	375.0	0.02730565	0.00012002604428706328	41.0
