gene	Total Mutations	Unmapped to Ref Tx	num recurrent	position entropy	mean vest score	entropy p-value	vest p-value	combined p-value	entropy BH q-value	vest BH q-value	combined BH q-value
ALDH4A1	2	0	0	1.0	0.9724999999999999	1.0	0.00498	0.03138558043196896	1.0	0.978873078149527	1.0
MUC4	2	0	0	1.0	0.455	1.0	0.00499	0.03143859365240136	1.0	0.978873078149527	1.0
GPR37	2	0	0	1.0	0.9215	1.0	0.00585	0.03592668466376948	1.0	0.978873078149527	1.0
KERA	1	0	0	1.0	0.9890000000000001	1.0	0.00661	0.039786724442033586	1.0	0.978873078149527	1.0
FAM105A	1	0	0	1.0	0.997	1.0	0.00697	0.04158399617784165	1.0	0.978873078149527	1.0
BZRAP1	2	0	0	1.0	0.7695000000000001	1.0	0.00732	0.04331350104138529	1.0	0.978873078149527	1.0
BBS7	4	0	0	1.0	0.8342499999999999	1.0	0.00749	0.04414745674608306	1.0	0.978873078149527	1.0
ZNF622	1	0	0	1.0	0.978	1.0	0.00754	0.04439199955109554	1.0	0.978873078149527	1.0
TBL2	1	0	0	1.0	0.982	1.0	0.00778	0.0455612277593605	1.0	0.978873078149527	1.0
ZC3H6	2	0	0	1.0	0.7985	1.0	0.00801	0.046674786788393985	1.0	0.978873078149527	1.0
COLGALT2	1	0	0	1.0	0.9890000000000001	1.0	0.00807	0.04696418649937126	1.0	0.978873078149527	1.0
OMA1	1	0	0	1.0	0.973	1.0	0.00818	0.04749359639004601	1.0	0.978873078149527	1.0
GNRHR	1	0	0	1.0	0.996	1.0	0.00824	0.04778174066490064	1.0	0.978873078149527	1.0
KIAA1715	1	0	0	1.0	0.9470000000000001	1.0	0.00868	0.049881648952689754	1.0	0.978873078149527	1.0
TEX13B	1	0	0	1.0	0.722	1.0	0.00891	0.05097037704411984	1.0	0.978873078149527	1.0
TEX15	3	0	0	1.0	0.6779999999999999	1.0	0.00896	0.051206266065877845	1.0	0.978873078149527	1.0
FAM154B	1	0	0	1.0	0.9420000000000001	1.0	0.00931	0.052849762207423344	1.0	0.978873078149527	1.0
MYO1F	1	0	0	1.0	0.981	1.0	0.00995	0.05582131814172575	1.0	0.978873078149527	1.0
NPHP1	1	0	0	1.0	0.792	1.0	0.010075668268697921	0.05639988154993792	1.0	0.978873078149527	1.0
SPARCL1	1	0	0	1.0	0.956	1.0	0.010075769788811865	0.056400348301535154	1.0	0.978873078149527	1.0
PDGFRB	2	0	0	1.0	0.8254999999999999	1.0	0.010239921357403975	0.057153725174245426	1.0	0.978873078149527	1.0
TEX11	1	0	0	1.0	0.797	1.0	0.011075178310370797	0.060947247407536986	1.0	0.978873078149527	1.0
ZNF567	1	0	0	1.0	0.938	1.0	0.011345329127998004	0.06216048138605356	1.0	0.978873078149527	1.0
EGF	2	0	0	1.0	0.6910000000000001	1.0	0.011852132791295794	0.06441927447415703	1.0	0.978873078149527	1.0
FAM3B	1	0	0	1.0	0.968	1.0	0.0122040517451794	0.06597494840271814	1.0	0.978873078149527	1.0
ADAMTS14	1	0	0	1.0	0.97	1.0	0.012633600323420167	0.06786006167730275	1.0	0.978873078149527	1.0
PCDHGA2	3	0	0	1.0	0.5996666666666667	1.0	0.0126598303582732	0.06797469631822163	1.0	0.978873078149527	1.0
DSG4	2	0	0	1.0	0.5225	1.0	0.013118883320651746	0.06997222223183286	1.0	0.978873078149527	1.0
TRHR	1	0	0	1.0	0.9940000000000001	1.0	0.013558218992353165	0.07186889673847444	1.0	0.978873078149527	1.0
ARSE	1	0	0	1.0	0.963	1.0	0.013735509037964947	0.07263022497044339	1.0	0.978873078149527	1.0
PKHD1	3	0	0	1.0	0.6046666666666667	1.0	0.013824566254233773	0.07301179382154632	1.0	0.978873078149527	1.0
CCNI2	1	0	0	1.0	0.7959999999999999	1.0	0.013901632051602858	0.0733415218388185	1.0	0.978873078149527	1.0
CHST3	1	0	0	1.0	0.98	1.0	0.01401777453811433	0.07383763414694354	1.0	0.978873078149527	1.0
U2AF1	2	0	0	1.0	0.867	1.0	0.014608136732159813	0.07634470228742561	1.0	0.978873078149527	1.0
FGF7	1	0	0	1.0	0.9940000000000001	1.0	0.01488316713796696	0.0775044564210754	1.0	0.978873078149527	1.0
SLC14A2	1	0	0	1.0	0.9990000000000001	1.0	0.015078635081952382	0.07832561456453865	1.0	0.978873078149527	1.0
LRRC48	1	0	0	1.0	0.8759999999999999	1.0	0.015308543698237987	0.07928821693412695	1.0	0.978873078149527	1.0
ACPP	1	0	0	1.0	0.977	1.0	0.015380829334317706	0.07959015309232964	1.0	0.978873078149527	1.0
SYBU	1	0	0	1.0	0.948	1.0	0.015563233417374794	0.08035054593716802	1.0	0.978873078149527	1.0
PHRF1	1	0	0	1.0	0.909	1.0	0.015585063275356898	0.08044140492728936	1.0	0.978873078149527	1.0
ZBTB7B	2	0	0	1.0	0.6054999999999999	1.0	0.015622803043322033	0.08059841113707297	1.0	0.978873078149527	1.0
SPTA1	4	0	0	1.0	0.5505	1.0	0.015634282855445422	0.08064615173103304	1.0	0.978873078149527	1.0
GALC	1	0	0	1.0	0.9670000000000001	1.0	0.015808527119528272	0.0813697423750842	1.0	0.978873078149527	1.0
USP47	1	0	0	1.0	0.981	1.0	0.016101244626209606	0.08258100864643146	1.0	0.978873078149527	1.0
TAF15	1	0	0	1.0	0.951	1.0	0.01625381964761719	0.08321024872553091	1.0	0.978873078149527	1.0
PIWIL1	1	0	0	1.0	0.995	1.0	0.01634948662611994	0.08360406090422316	1.0	0.978873078149527	1.0
SCML2	1	0	0	1.0	0.93	1.0	0.016378674965195315	0.08372410281361045	1.0	0.978873078149527	1.0
IFNA2	2	0	0	1.0	0.629	1.0	0.016468495767596587	0.08409317991208037	1.0	0.978873078149527	1.0
SLCO4A1	1	0	0	1.0	0.894	1.0	0.016719891655102074	0.08512357924901916	1.0	0.978873078149527	1.0
ITGA7	1	0	0	1.0	0.935	1.0	0.01740341106856944	0.08790617914290193	1.0	0.978873078149527	1.0
GPR153	1	0	0	1.0	0.835	1.0	0.01774496930120311	0.08928653197434402	1.0	0.978873078149527	1.0
MOGS	1	0	0	1.0	0.941	1.0	0.01789677142243539	0.0898978980217858	1.0	0.978873078149527	1.0
SYT4	1	0	0	1.0	0.983	1.0	0.017975589149934388	0.09021481907278163	1.0	0.978873078149527	1.0
AMIGO2	1	0	0	1.0	0.873	1.0	0.01810970861478839	0.09075331130511911	1.0	0.978873078149527	1.0
LGR6	2	0	0	1.0	0.867	1.0	0.018531215833070807	0.09243923848808329	1.0	0.978873078149527	1.0
PI4KA	2	0	0	1.0	0.9495	1.0	0.019214141608223653	0.09515051837770067	1.0	0.978873078149527	1.0
CASP7	1	0	0	1.0	0.9740000000000001	1.0	0.020414412575278148	0.09985738754305613	1.0	0.978873078149527	1.0
RIMS2	1	0	0	1.0	0.909	1.0	0.02071422653078134	0.10102192689443308	1.0	0.978873078149527	1.0
LRRC8E	1	0	0	1.0	0.9470000000000001	1.0	0.020745166376234338	0.1011418555548325	1.0	0.978873078149527	1.0
SPG7	1	0	0	1.0	0.977	1.0	0.020775767145201837	0.10126042450208549	1.0	0.978873078149527	1.0
IGHG3	2	0	0	1.0	0.2775	1.0	0.020903883941636357	0.10175635065739398	1.0	0.978873078149527	1.0
CLASP2	2	0	0	1.0	0.8775	1.0	0.020921377463492197	0.10182400513866412	1.0	0.978873078149527	1.0
CEP192	1	0	0	1.0	0.9129999999999999	1.0	0.02165298919515839	0.10464049033202388	1.0	0.978873078149527	1.0
TBC1D28	1	0	0	1.0	0.537	1.0	0.021759944294542605	0.10505014398535813	1.0	0.978873078149527	1.0
LRIG1	1	0	0	1.0	0.9179999999999999	1.0	0.022278165170316572	0.10702760755968665	1.0	0.978873078149527	1.0
TEK	1	0	0	1.0	0.9390000000000001	1.0	0.022566231890598906	0.1081216016205507	1.0	0.978873078149527	1.0
DNLZ	1	0	0	1.0	0.9359999999999999	1.0	0.022825838849577722	0.10910436205947976	1.0	0.978873078149527	1.0
CEP41	1	0	0	1.0	0.955	1.0	0.02288329519450801	0.10932146686731223	1.0	0.978873078149527	1.0
GLI2	2	0	0	1.0	0.7045	1.0	0.02320239448711107	0.11052460138250045	1.0	0.978873078149527	1.0
C3orf20	2	0	0	1.0	0.6699999999999999	1.0	0.02343402151243175	0.11139517731904837	1.0	0.978873078149527	1.0
OR10T2	1	0	0	1.0	0.835	1.0	0.023606062036731032	0.11204031287408073	1.0	0.978873078149527	1.0
HEPACAM2	1	0	0	1.0	0.9229999999999999	1.0	0.023809523809523808	0.11280165757817545	1.0	0.978873078149527	1.0
C10orf54	1	0	0	1.0	0.938	1.0	0.02381235861412073	0.11281225297243931	1.0	0.978873078149527	1.0
EPG5	1	0	0	1.0	0.929	1.0	0.023928024502297092	0.1132442796146144	1.0	0.978873078149527	1.0
ATF6	1	0	0	1.0	0.96	1.0	0.024118469924268006	0.11395440029692057	1.0	0.978873078149527	1.0
BCHE	2	0	0	1.0	0.8684999999999999	1.0	0.024445693891021098	0.1151710269036758	1.0	0.978873078149527	1.0
LSM11	1	0	0	1.0	0.956	1.0	0.02449719507116435	0.11536210908299238	1.0	0.978873078149527	1.0
ANKRD50	2	0	0	1.0	0.922	1.0	0.02471149331554106	0.11615604880904574	1.0	0.978873078149527	1.0
CHD4	6	0	0	1.0	0.7113333333333333	1.0	0.025131942699170646	0.1177083594983372	1.0	0.978873078149527	1.0
EDRF1	1	0	0	1.0	0.991	1.0	0.025191455058444175	0.11792750974781958	1.0	0.978873078149527	1.0
RP1	4	0	0	1.0	0.45150000000000007	1.0	0.025887286753475368	0.12047951771276776	1.0	0.978873078149527	1.0
PRDM13	1	0	0	1.0	0.639	1.0	0.02593831867818328	0.1206659382666229	1.0	0.978873078149527	1.0
MMS22L	1	0	0	1.0	0.938	1.0	0.02626878217925817	0.12187070595277127	1.0	0.978873078149527	1.0
ATP13A2	1	0	0	1.0	0.95	1.0	0.026742258116275338	0.12358962036003325	1.0	0.978873078149527	1.0
OR51A4	1	0	0	1.0	0.6579999999999999	1.0	0.02700221418156289	0.1245297945027711	1.0	0.978873078149527	1.0
KIF3B	1	0	0	1.0	0.988	1.0	0.027221995372260787	0.12532271618544286	1.0	0.978873078149527	1.0
ADAMTS3	2	0	0	1.0	0.8679999999999999	1.0	0.027279919251439015	0.1255313966228141	1.0	0.978873078149527	1.0
FIGNL1	1	0	0	1.0	0.948	1.0	0.027472527472527472	0.12622441688578834	1.0	0.978873078149527	1.0
ACRC	3	0	0	1.0	0.3066666666666667	1.0	0.027693926721869894	0.1270193619802851	1.0	0.978873078149527	1.0
ZNF75D	1	0	0	1.0	0.51	1.0	0.028460027890827334	0.12975651610325156	1.0	0.978873078149527	1.0
HFM1	1	0	0	1.0	0.9740000000000001	1.0	0.02871912693854107	0.13067753975703744	1.0	0.978873078149527	1.0
GCNT4	1	0	0	1.0	0.978	1.0	0.02902926149558755	0.1317769084017071	1.0	0.978873078149527	1.0
SZRD1	1	0	0	1.0	0.958	1.0	0.02986590209957292	0.13472621471617502	1.0	0.978873078149527	1.0
ALG10B	2	0	0	1.0	0.8430000000000001	1.0	0.03013954609843576	0.13568573934327094	1.0	0.978873078149527	1.0
TRIM34	1	0	0	1.0	0.732	1.0	0.03031313468125739	0.13629313324336115	1.0	0.978873078149527	1.0
LPPR5	1	0	0	1.0	0.91	1.0	0.03039421294185587	0.13657648863092858	1.0	0.978873078149527	1.0
INSRR	2	0	0	1.0	0.847	1.0	0.030766390794695873	0.13787442367682692	1.0	0.978873078149527	1.0
NCF1	1	0	0	1.0	0.8809999999999999	1.0	0.030776806598547334	0.13791068278926222	1.0	0.978873078149527	1.0
IGBP1	1	0	0	1.0	0.946	1.0	0.030916679548616478	0.1383972623124424	1.0	0.978873078149527	1.0
PCDHGB1	2	0	0	1.0	0.609	1.0	0.03138337936228973	0.14001622037030326	1.0	0.978873078149527	1.0
CHD8	3	0	0	1.0	0.7596666666666666	1.0	0.03153479865031062	0.14053999003015163	1.0	0.978873078149527	1.0
A2M	1	0	0	1.0	0.887	1.0	0.0315666529877837	0.14065008367661394	1.0	0.978873078149527	1.0
HOXD13	1	0	0	1.0	0.883	1.0	0.031930519190242035	0.14190539025874105	1.0	0.978873078149527	1.0
GRM8	1	0	0	1.0	0.9840000000000001	1.0	0.03206875541160248	0.14238120368546922	1.0	0.978873078149527	1.0
TBC1D9B	1	0	0	1.0	0.946	1.0	0.03209242618741977	0.14246261941599964	1.0	0.978873078149527	1.0
SLC10A6	2	0	0	1.0	0.769	1.0	0.03217089177712006	0.14273237734355276	1.0	0.978873078149527	1.0
POLD2	1	0	0	1.0	0.972	1.0	0.0325754120789628	0.14412005687312582	1.0	0.978873078149527	1.0
GSG2	1	0	0	1.0	0.8859999999999999	1.0	0.03279333639404473	0.14486554544991523	1.0	0.978873078149527	1.0
SOCS2	1	0	0	1.0	0.986	1.0	0.03338006542492823	0.14686549171328284	1.0	0.978873078149527	1.0
ZNF81	2	0	0	1.0	0.6709999999999999	1.0	0.03356831151393085	0.14750496027946264	1.0	0.978873078149527	1.0
PPM1M	1	0	0	1.0	0.966	1.0	0.03362474781439139	0.14769646741869563	1.0	0.978873078149527	1.0
PACS1	1	0	0	1.0	0.9229999999999999	1.0	0.033712031824158044	0.14799246461652085	1.0	0.978873078149527	1.0
SCPEP1	1	0	0	1.0	0.986	1.0	0.033716578441619745	0.14800787689064826	1.0	0.978873078149527	1.0
PGR	1	0	0	1.0	0.7170000000000001	1.0	0.033975469710868754	0.1488844662062774	1.0	0.978873078149527	1.0
PDZD3	1	0	0	1.0	0.956	1.0	0.0340599455040872	0.14917006824749032	1.0	0.978873078149527	1.0
ZNF726	1	0	0	1.0	0.435	1.0	0.03442577802258331	0.15040449029578754	1.0	0.978873078149527	1.0
PGLYRP4	1	0	0	1.0	0.777	1.0	0.03455425017277125	0.15083706707682573	1.0	0.978873078149527	1.0
GIMAP1	1	0	0	1.0	0.733	1.0	0.03524974443935282	0.15317060875242616	1.0	0.978873078149527	1.0
AIM1L	1	0	0	1.0	0.778	1.0	0.035252229703528745	0.15317892261160837	1.0	0.978873078149527	1.0
AKTIP	1	0	0	1.0	0.99	1.0	0.03527212444005502	0.15324546939862005	1.0	0.978873078149527	1.0
OR4N4	2	0	0	1.0	0.5345	1.0	0.035414527038991395	0.15372147093130908	1.0	0.978873078149527	1.0
PCF11	2	0	0	1.0	0.7585	1.0	0.03549875754348598	0.1540027540606419	1.0	0.978873078149527	1.0
FAM129A	2	0	0	1.0	0.6355	1.0	0.0359505320678746	0.15550803115852602	1.0	0.978873078149527	1.0
ZNF780A	1	0	0	1.0	0.409	1.0	0.03621220351258374	0.15637729869104292	1.0	0.978873078149527	1.0
ZNF135	1	0	0	1.0	0.758	1.0	0.03622269714202919	0.15641211880155706	1.0	0.978873078149527	1.0
CD80	1	0	0	1.0	0.619	1.0	0.03658045871895234	0.15759743556135605	1.0	0.978873078149527	1.0
MAPK9	1	0	0	1.0	0.9890000000000001	1.0	0.03686092373474879	0.15852420901715705	1.0	0.978873078149527	1.0
PAFAH1B1	1	0	0	1.0	0.925	1.0	0.03686092373474879	0.15852420901715705	1.0	0.978873078149527	1.0
ZNF133	1	0	0	1.0	0.83	1.0	0.036979513349604316	0.15891543572726002	1.0	0.978873078149527	1.0
NOS1	1	0	0	1.0	0.963	1.0	0.03702880841294527	0.15907794799447716	1.0	0.978873078149527	1.0
CXorf58	1	0	0	1.0	0.9259999999999999	1.0	0.03709061236601016	0.15928160592501564	1.0	0.978873078149527	1.0
TRIM50	1	0	0	1.0	0.754	1.0	0.03714296326560933	0.15945403334973748	1.0	0.978873078149527	1.0
PSMA4	1	0	0	1.0	0.963	1.0	0.03716366879738368	0.15952221050109108	1.0	0.978873078149527	1.0
SIRT1	1	0	0	1.0	0.867	1.0	0.03717195747528065	0.15954949941589436	1.0	0.978873078149527	1.0
DNAAF1	1	0	0	1.0	0.6629999999999999	1.0	0.03734269390193808	0.16011120647770063	1.0	0.978873078149527	1.0
MTUS1	2	0	0	1.0	0.635	1.0	0.03749812509374531	0.16062188183425127	1.0	0.978873078149527	1.0
CILP	1	0	0	1.0	0.9590000000000001	1.0	0.03756009615384615	0.16082531042062798	1.0	0.978873078149527	1.0
POLE2	1	0	0	1.0	0.945	1.0	0.03785011355034065	0.1617759764986442	1.0	0.978873078149527	1.0
ZNF180	1	0	0	1.0	0.726	1.0	0.038024259477546674	0.16234575138397445	1.0	0.978873078149527	1.0
COL15A1	1	0	0	1.0	0.956	1.0	0.038044512079132585	0.16241196249843678	1.0	0.978873078149527	1.0
C5orf15	1	0	0	1.0	0.794	1.0	0.038433452477036015	0.16368142666399277	1.0	0.978873078149527	1.0
ZZZ3	1	0	0	1.0	0.9390000000000001	1.0	0.0387086784857165	0.16457735750599306	1.0	0.978873078149527	1.0
C8orf33	1	0	0	1.0	0.688	1.0	0.03931590328287792	0.1665471271191165	1.0	0.978873078149527	1.0
MIPOL1	1	0	0	1.0	0.8490000000000001	1.0	0.03973931012557622	0.16791505331854173	1.0	0.978873078149527	1.0
RDH14	1	0	0	1.0	0.97	1.0	0.03989786147462496	0.16842613124999556	1.0	0.978873078149527	1.0
EPAS1	1	0	0	1.0	0.965	1.0	0.04013002126891127	0.16917334422341068	1.0	0.978873078149527	1.0
DNAJB4	1	0	0	1.0	0.85	1.0	0.040257648953301126	0.1695835449704218	1.0	0.978873078149527	1.0
SSH2	2	0	0	1.0	0.909	1.0	0.04034535624949568	0.16986520526275647	1.0	0.978873078149527	1.0
SBF1	1	0	0	1.0	0.836	1.0	0.04053670598727147	0.170479038252741	1.0	0.978873078149527	1.0
SMC4	2	0	0	1.0	0.7795000000000001	1.0	0.04071163945772096	0.17103941886806948	1.0	0.978873078149527	1.0
TRO	1	0	0	1.0	0.652	1.0	0.041523066063198104	0.17362895807823764	1.0	0.978873078149527	1.0
ZNF444	1	0	0	1.0	0.609	1.0	0.041687510421877606	0.17415181362790824	1.0	0.978873078149527	1.0
CAMSAP1	2	0	0	1.0	0.6435	1.0	0.041953347877160596	0.17499568060432677	1.0	0.978873078149527	1.0
ME2	1	0	0	1.0	0.9159999999999999	1.0	0.04205214465937763	0.17530886842988372	1.0	0.978873078149527	1.0
OR4A47	1	0	0	1.0	0.882	1.0	0.04217451815613007	0.175696473176367	1.0	0.978873078149527	1.0
PLCL1	1	0	0	1.0	0.953	1.0	0.04271861249946602	0.17741554802865278	1.0	0.978873078149527	1.0
INHBA	1	0	0	1.0	0.895	1.0	0.04308673359472619	0.17857469664703163	1.0	0.978873078149527	1.0
GAL3ST3	1	0	0	1.0	0.894	1.0	0.04345747685889357	0.17973892323099547	1.0	0.978873078149527	1.0
ADAM21	1	0	0	1.0	0.679	1.0	0.04423017382458313	0.1821552504354097	1.0	0.978873078149527	1.0
BARX2	1	0	0	1.0	0.95	1.0	0.044555337729459986	0.1831680323422173	1.0	0.978873078149527	1.0
C16orf89	1	0	0	1.0	0.5710000000000001	1.0	0.044640864247131824	0.18343402529894537	1.0	0.978873078149527	1.0
OR4C6	1	0	0	1.0	0.644	1.0	0.044762757385854966	0.18381283767417445	1.0	0.978873078149527	1.0
MUM1L1	2	0	0	1.0	0.623	1.0	0.044947860481841066	0.18438745581318164	1.0	0.978873078149527	1.0
PHF19	2	0	0	1.0	0.6745	1.0	0.04513857542655954	0.18497869762095978	1.0	0.978873078149527	1.0
CDK19	1	0	0	1.0	0.878	1.0	0.04515080368430558	0.18501657932818857	1.0	0.978873078149527	1.0
CDH8	1	0	0	1.0	0.97	1.0	0.045314482508609755	0.18552331862471383	1.0	0.978873078149527	1.0
PLP1	3	0	0	1.0	0.7533333333333334	1.0	0.04582321404023278	0.18709455434618802	1.0	0.978873078149527	1.0
ADAMTS2	2	0	0	1.0	0.8075	1.0	0.046174447060996444	0.18817605059911954	1.0	0.978873078149527	1.0
CD247	1	0	0	1.0	0.838	1.0	0.04626844954425577	0.18846504351555926	1.0	0.978873078149527	1.0
BNC1	1	0	0	1.0	0.8490000000000001	1.0	0.046272731479339226	0.18847820296704879	1.0	0.978873078149527	1.0
TG	3	0	0	1.0	0.48933333333333334	1.0	0.04672023920762474	0.18985132781017838	1.0	0.978873078149527	1.0
TRMT61B	1	0	0	1.0	0.763	1.0	0.04675737597606022	0.1899650844346379	1.0	0.978873078149527	1.0
SOGA3	1	0	0	1.0	0.91	1.0	0.047431579945928	0.19202518752254688	1.0	0.978873078149527	1.0
BMX	1	0	0	1.0	0.875	1.0	0.047805717563820634	0.19316426199120737	1.0	0.978873078149527	1.0
PODXL2	1	0	0	1.0	0.878	1.0	0.04792026068621813	0.193512405844362	1.0	0.978873078149527	1.0
NPHP3	1	0	0	1.0	0.867	1.0	0.04803766152663688	0.19386895136597596	1.0	0.978873078149527	1.0
KCTD19	3	0	0	1.0	0.747	1.0	0.04821135859608524	0.19439594205802446	1.0	0.978873078149527	1.0
COL4A3BP	1	0	0	1.0	0.927	1.0	0.04826487764853516	0.19455819072727185	1.0	0.978873078149527	1.0
CWF19L2	1	0	0	1.0	0.938	1.0	0.0484613520717228	0.19515331539639183	1.0	0.978873078149527	1.0
MGRN1	1	0	0	1.0	0.958	1.0	0.049135220125786166	0.19718844276521777	1.0	0.978873078149527	1.0
JAZF1	1	0	0	1.0	0.858	1.0	0.049137634514274484	0.1971957176910428	1.0	0.978873078149527	1.0
TOX	2	0	0	1.0	0.814	1.0	0.04942176534545814	0.19805102094413857	1.0	0.978873078149527	1.0
TMEM259	1	0	0	1.0	0.9309999999999999	1.0	0.04942176534545814	0.19805102094413857	1.0	0.978873078149527	1.0
ACVR1B	1	0	0	1.0	0.978	1.0	0.04970178926441352	0.19889236308307842	1.0	0.978873078149527	1.0
OR4F15	1	0	0	1.0	0.924	1.0	0.04977353043651386	0.19910765783664444	1.0	0.978873078149527	1.0
NRN1	1	0	0	1.0	0.8220000000000001	1.0	0.04982064567556795	0.1992489940745377	1.0	0.978873078149527	1.0
KHK	1	0	0	1.0	0.9740000000000001	1.0	0.050107731622989427	0.20010923279981208	1.0	0.978873078149527	1.0
MTF1	1	0	0	1.0	0.9009999999999999	1.0	0.05039306591413022	0.20096259294692614	1.0	0.978873078149527	1.0
STAU1	1	0	0	1.0	0.925	1.0	0.05070479667376534	0.2018930516129266	1.0	0.978873078149527	1.0
EIF4G3	1	0	0	1.0	0.836	1.0	0.05143239212055753	0.20405735267776007	1.0	0.978873078149527	1.0
ARHGAP10	1	0	0	1.0	0.8490000000000001	1.0	0.05159692482328053	0.20454533846130804	1.0	0.978873078149527	1.0
HOXA4	1	0	0	1.0	0.8690000000000001	1.0	0.05168225748100677	0.20479821895466382	1.0	0.978873078149527	1.0
MYLK3	1	0	0	1.0	0.8320000000000001	1.0	0.05211047420531527	0.20606510213755122	1.0	0.978873078149527	1.0
BMP10	1	0	0	1.0	0.919	1.0	0.05216484089723526	0.2062256941605401	1.0	0.978873078149527	1.0
ZNF160	1	0	0	1.0	0.35700000000000004	1.0	0.05218934293617243	0.2062980514194228	1.0	0.978873078149527	1.0
SMC1A	1	0	0	1.0	0.9390000000000001	1.0	0.05219206680584551	0.20630609460035051	1.0	0.978873078149527	1.0
EPHA3	3	0	0	1.0	0.791	1.0	0.052197515398267044	0.20632218305463518	1.0	0.978873078149527	1.0
G3BP2	1	0	0	1.0	0.9640000000000001	1.0	0.05232041019201591	0.20668491245761847	1.0	0.978873078149527	1.0
ARHGEF18	1	0	0	1.0	0.937	1.0	0.05239442523315519	0.20690323179267858	1.0	0.978873078149527	1.0
NOX3	1	0	0	1.0	0.9309999999999999	1.0	0.052603892688058915	0.20752052375067534	1.0	0.978873078149527	1.0
MTA2	1	0	0	1.0	0.95	1.0	0.05267316302343956	0.207724476886161	1.0	0.978873078149527	1.0
VAC14	2	0	0	1.0	0.9455	1.0	0.052684263210579	0.20775715077355547	1.0	0.978873078149527	1.0
KLHL41	2	0	0	1.0	0.879	1.0	0.05285691632750145	0.2082650620066749	1.0	0.978873078149527	1.0
RCC2	1	0	0	1.0	0.943	1.0	0.05321130208056191	0.20930582983421822	1.0	0.978873078149527	1.0
MYO1B	2	0	0	1.0	0.8665	1.0	0.053324801365114916	0.20963865726112008	1.0	0.978873078149527	1.0
DMBT1	2	0	0	1.0	0.475	1.0	0.05334755934915977	0.20970536410711524	1.0	0.978873078149527	1.0
TNFRSF11A	1	0	0	1.0	0.866	1.0	0.05335609860207022	0.20973039135106353	1.0	0.978873078149527	1.0
ZNF20	3	0	0	1.0	0.2956666666666667	1.0	0.05382710733125202	0.21110873533024696	1.0	0.978873078149527	1.0
ZNF19	1	0	0	1.0	0.745	1.0	0.05387640752114649	0.21125276683459734	1.0	0.978873078149527	1.0
FAF2	1	0	0	1.0	0.965	1.0	0.05389673385792821	0.21131213750302244	1.0	0.978873078149527	1.0
ZNF728	1	0	0	1.0	0.27	1.0	0.05440992437020513	0.21280857002466608	1.0	0.978873078149527	1.0
SPIDR	2	0	0	1.0	0.519	1.0	0.054860653938994954	0.2141188760918168	1.0	0.978873078149527	1.0
SLITRK1	2	0	0	1.0	0.7455	1.0	0.054884742041712405	0.21418879757584042	1.0	0.978873078149527	1.0
ZMIZ1	1	0	0	1.0	0.9470000000000001	1.0	0.05534646889528448	0.2155270322001527	1.0	0.978873078149527	1.0
ZNF254	4	0	0	1.0	0.17049999999999998	1.0	0.055401662049861494	0.21568674153899667	1.0	0.978873078149527	1.0
