gene	gene length	silent	nonsense	splice site	missense	recurrent missense	normalized missense position entropy	frameshift indel	inframe indel	normalized mutation entropy	lost start and stop	missense to silent	non-silent to silent	inactivating p-value	entropy p-value	vest p-value	combined p-value	expression_CCLE	replication_time	HiC_compartment	gene_betweeness	gene_degree
ALDH4A1	1692	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.28113578858588695	0.6378739086213996	642600.0	453.0	0.02718929	1.57249907427897e-05	23.0
ALG14	651	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	275272.5	425.0	-0.00899466	0.0	1.0
ALX3	1032	0.0	0.5	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	1.0	2.0	0.040191310638639934	1.0	0.282326369282891	0.6393821398533716	571576.4	400.0	0.02921674	0.0	0.0
AMPD1	2343	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	3.0	3.0	1.0	1.0	0.034518467380048316	0.15071663140425473	600650.2	472.0	0.01059793	1.5588598857844034e-06	5.0
AMPD2	2640	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	3.0	3.0	1.0	1.0	0.2188183807439825	0.5513157997606375	989433.2	201.0	0.029085700000000003	1.391998329508335e-05	15.0
ANGEL2	1635	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	315884.3	412.0	0.01206556	1.6735744881134956e-06	7.0
ANGPTL7	1041	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.19391118867558654	0.5119943794975418	636770.1816500602	455.99885004599815	0.019008191222291127	0.0	3.0
ANKRD13C	1626	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.2754062241806665	0.6305447789678322	295771.9	396.0	-0.001240119	2.9449640668634333e-06	4.0
ANKRD35	3006	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	636770.1816500602	455.99885004599815	0.019008191222291127	0.0	1.0
ANKRD45	801	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	-0.0	0.0	2.0	2.0	1.0	1.0	0.008459999999999999	0.048834555651379515	432541.7	423.0	0.003691711	2.0976429829651647e-06	2.0
ANXA9	1038	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1621279.0	172.0	0.03036572	3.4993985973177528e-06	4.0
AP4B1	2220	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.2667377967457989	0.6192288977737465	335230.6	545.0	0.01264193	4.619835438584507e-07	4.0
APOA1BP	867	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	2049505.0	180.0	0.03700808	1.4979174865977625e-05	16.0
APOBEC4	1104	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	636770.1816500602	455.99885004599815	0.019008191222291127	0.0	0.0
ARF1	546	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	1.0	1.0	0.35842293906810035	0.7261797834527866	702621.2	391.0	0.004712539	0.0006830671235435329	80.0
ARHGAP30	3306	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.5920663114268798	0.9023899572680064	689033.1	250.0	0.02271094	0.0	0.0
ARHGEF10L	3840	0.2	0.0	0.0	0.8	0.0	1.0	0.0	0.0	0.8277293767706428	0.0	2.0	2.0	1.0	1.0	0.3597122302158273	0.7275003337059517	375252.2	279.0	0.03035749	0.0	0.0
ARHGEF11	4689	0.25	0.0	0.0	0.5	0.0	1.0	0.25	0.0	0.75	0.0	1.0	1.5	1.0	1.0	0.5194805194805194	0.8597018014232455	958228.2	350.0	0.03612695	6.617398398325312e-05	15.0
ARHGEF19	2409	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	824718.8	186.0	0.04027805	0.0	0.0
ARHGEF2	2961	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	4.0	4.0	1.0	1.0	0.20559210526315788	0.5308102682285909	1880483.0	213.0	0.0321663	7.339305742058517e-05	42.0
ARID1A	6858	0.25	0.25	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.5	0.2152389151958674	1.0	0.6464124111182935	0.9284535045836646	975965.1	182.0	0.02749164	0.00010715271733528008	52.0
ARID4B	3939	0.0	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.5	1.0	2.0	0.09502993442934524	1.0	0.43478260869565216	0.7969170099717844	550877.2	297.0	0.02157151	2.694120469680005e-05	21.0
ARNT	2370	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.5793801642856949	0.0	3.0	3.0	1.0	1.0	0.1269196598553116	0.38890734766639823	1787393.0	188.0	0.03341297	0.00022061724919843803	42.0
ARV1	816	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.26852846401718583	0.6215892479631635	376654.8	616.0	0.01204895	6.765064188576948e-05	10.0
ASAP3	2712	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1050777.0	159.0	0.02943262	8.808401607953754e-06	6.0
ASB17	888	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	1.0	1.0	1.0	1.0	140995.4	603.0	-0.01090488	4.141986782444813e-06	20.0
ASH1L	8895	0.5	0.25	0.0	0.25	0.0	1.0	0.0	0.0	1.0	0.0	0.3333333333333333	0.6666666666666666	0.3146633102580239	1.0	0.9041591320072332	0.9952530769440716	1960625.0	247.0	0.03315029	1.4643366527007545e-07	5.0
ASPM	10434	0.0	0.3333333333333333	0.0	0.6666666666666666	0.0	1.0	0.0	0.0	1.0	0.0	2.0	3.0	0.2331002331002331	1.0	0.8764241893076249	0.99202898411914	221778.5	614.0	-0.02455929	4.4378853334342045e-05	20.0
ASTN1	3885	0.0	0.3333333333333333	0.0	0.6666666666666666	0.0	1.0	0.0	0.0	1.0	0.0	2.0	3.0	0.16231131309852298	1.0	0.5065856129685917	0.8510952082124061	6546.731	940.0	-0.009137709	0.0	0.0
ATAD3A	1905	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	1.0	1.0	0.6006006006006006	0.9068018759353796	1714469.0	248.0	0.02688662	0.00010712079593960285	52.0
ATAD3B	1947	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1714469.0	248.0	0.02688662	5.1949212601205046e-05	36.0
ATF3	546	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.3690036900369004	0.7368814150891548	418310.3	224.0	0.02153846	9.266445443786476e-05	49.0
ATF6	2013	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	407279.0	420.0	0.01621869	0.00013250541586656018	24.0
ATP13A2	3543	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	678964.8	221.0	0.05227663	0.000615106166323408	54.0
ATP1A2	3063	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	835734.1	386.0	0.02299702	1.0175730680950039e-05	15.0
ATP1A4	3090	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	1.0	1.0	0.6439150032195751	0.9273590110537993	841605.3	386.0	0.02907324	1.0179056657283298e-05	5.0
ATP2B4	3618	0.25	0.0	0.25	0.5	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.5	0.2525890376357666	1.0	0.7656967840735069	0.9701141124458188	513211.4	256.0	0.03531427	0.00021100210222652768	31.0
ATP6V0B	618	0.6666666666666666	0.0	0.0	0.3333333333333333	0.0	1.0	0.0	0.0	1.0	0.0	0.3333333333333333	0.3333333333333333	1.0	1.0	0.9345794392523364	0.9978118210035652	875223.4	214.0	0.03941317	2.5588972672043545e-05	7.0
ATP8B2	3672	0.2	0.0	0.0	0.8	0.0	1.0	0.0	0.0	0.8277293767706428	0.0	2.0	2.0	1.0	1.0	0.01112545058074852	0.06117351197220512	1695430.0	236.0	0.03116069	3.208466694298593e-06	4.0
ATXN7L2	2169	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.42105263157894735	0.7852620789417283	1056159.0	272.0	0.03738143	7.960811498712054e-06	8.0
AVPR1B	1275	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.4576659038901602	0.8153848185572327	755855.8	400.0	0.0101593	0.0	1.0
AXDND1	3039	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.2672367717797969	0.6198878214462582	495703.9	593.0	-0.002456836	0.0	0.0
B3GALNT2	1503	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.18185124568103286	0.491828742957934	536527.6	350.0	0.01637511	1.152263533277196e-05	8.0
B3GALT2	1269	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.6165228113440198	0.9147102069625284	636770.1816500602	455.99885004599815	0.019008191222291127	4.414200248382098e-06	10.0
B4GALT2	1206	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	-0.0	0.0	2.0	2.0	1.0	1.0	0.02519589810778805	0.11794386533332347	875223.4	214.0	0.03941317	0.0	1.0
B4GALT3	1182	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.31746031746031744	0.6817150643928704	728669.0	234.0	0.03749509	0.00012209009690718447	25.0
BAI2	4758	0.4	0.0	0.0	0.6	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.9049773755656108	0.995335144768974	1169755.0	173.0	0.03584472	8.167998013687208e-07	3.0
BCAN	2736	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	4.0	4.0	1.0	1.0	0.3495281370150297	0.7169420531520354	1851672.0	180.0	0.03666845	0.00024367720298562509	13.0
BCAR3	2478	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	1.0	1.0	0.6472491909385113	0.9288180649512678	595694.6	173.0	0.009017685	4.153404341696582e-06	11.0
BCAS2	678	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.10144045445323596	1.0	1.0	1.0	652485.5	394.0	0.005949706	0.0001270015655279027	70.0
BCL9	4281	0.0	0.3333333333333333	0.0	0.6666666666666666	0.0	1.0	0.0	0.0	1.0	0.0	2.0	3.0	0.17822135091783994	1.0	0.6305170239596469	0.9213210108528728	636770.1816500602	455.99885004599815	0.019008191222291127	5.969847888224832e-06	6.0
BMP8B	1209	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.00962	0.054294423957609486	975798.5	388.0	0.03857199	2.3084401076855454e-06	5.0
BNIPL	1074	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.16926201760324985	0.4699233860306592	1614665.0	165.0	0.04028727	3.639495921448684e-06	16.0
BOLA1	414	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.3254149040026033	0.6907433397814342	798975.2	560.0	0.01661897	5.619152690326154e-05	11.0
BTBD8	1137	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.07826563356030368	0.2776588150277206	220070.5	406.0	-0.006138818000000001	1.5207478487592262e-07	2.0
C1QB	762	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.2828854314002829	0.6400886278213682	389456.4	541.0	0.02857333	2.9080507203060028e-05	16.0
C1QC	738	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	389456.4	541.0	0.02857333	0.0	2.0
C1orf106	2034	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	1.0	1.0	0.4576659038901602	0.8153848185572327	545932.6	437.0	0.01199645	0.0	0.0
C1orf116	1806	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.15046644598254588	0.4354521772393024	451418.3	155.0	0.02517189	5.382239026501956e-07	3.0
C1orf123	483	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.3696857670979667	0.7375607808866711	527316.8	391.0	0.02726794	1.7886865421189198e-06	8.0
C1orf146	543	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	304492.0	524.0	-0.002668194	0.0	0.0
C1orf177	1257	0.0	0.5	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	1.0	2.0	0.12840267077555212	1.0	0.269396551724138	0.6227292066066689	521960.7	249.0	0.02489867	0.0	0.0
C1orf194	474	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.3777861730260673	0.7455334050793216	989912.7	215.0	0.0177891	0.0	0.0
C1orf61	471	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.4091653027823241	0.7748101642018612	2199280.0	201.0	0.02683985	0.0	0.0
C1orf87	1641	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.15792798483891346	0.4494024229341069	66197.38	942.0	-0.01254231	0.0	1.0
C1orf94	1797	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	28615.62	907.0	0.01607165	0.00021495139705683368	63.0
C4BPA	1794	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.15659254619480112	0.4469320536004684	501292.8	142.0	0.02175744	3.0221998152493986e-06	8.0
C8A	1755	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	1.0	1.0	0.6035003017501509	0.9082732277878248	39104.23	713.0	-0.01451069	0.00010421338130940842	2.0
CA14	1014	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.13962580284836634	0.4145195855314495	1213150.0	197.0	0.0377598	7.697936939643763e-05	44.0
CA6	942	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	840956.3	264.0	0.03084746	1.925469388043013e-07	3.0
CACHD1	3672	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	1.0	0.07399186089530152	0.26665188159292713	213590.9	581.0	-0.005703065	4.9878139769460196e-06	3.0
CACNA1E	6942	0.16666666666666666	0.0	0.0	0.8333333333333334	0.0	1.0	0.0	0.0	1.0	0.0	3.3333333333333335	3.3333333333333335	1.0	1.0	0.25233409033560433	0.5997984643472871	111355.8	832.0	0.009653621999999999	4.1100815478365905e-07	2.0
CADM3	1299	0.3333333333333333	0.0	0.0	0.6666666666666666	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.5133470225872689	0.85564846263878	99569.46	785.0	0.014330200000000001	0.0	0.0
CAMK1G	1431	0.4	0.0	0.0	0.6	0.0	1.0	0.0	0.0	0.8277293767706428	0.0	1.0	1.0	1.0	1.0	0.19798059790140565	0.518627250739639	204559.2	405.0	-0.00304879	6.867157472636778e-07	4.0
CAMTA1	5022	0.0	0.0	0.3333333333333333	0.6666666666666666	0.0	1.0	0.0	0.0	1.0	0.0	2.0	3.0	0.22079929344226096	1.0	0.7843137254901961	0.9748597479297172	289717.2	462.0	0.02256161	0.0	1.0
CAPN2	2103	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	1.0	1.0	0.746268656716418	0.9646788163901642	528883.0	407.0	0.002372201	0.00011736701596571958	43.0
CAPZA1	861	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.4842615012106538	0.8354141532266325	560292.1	325.0	0.02260477	0.0002118534703864125	68.0
CASP9	1251	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.44642857142857145	0.8064624401191735	636572.8	188.0	0.03351164	8.237580538673905e-05	33.0
CASZ1	5280	0.0	0.0	0.0	0.42857142857142855	0.0	1.0	0.5714285714285714	0.0	0.592906071876546	0.0	3.0	7.0	1.0	1.0	0.00044	0.0038406437656628672	809310.0	433.0	0.02734981	3.4907929278278277e-07	2.0
CATSPER4	1419	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.2446183953033268	0.5890547585375253	896535.5	217.0	0.02952692	2.04982360394466e-07	3.0
CC2D1B	2577	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.3107520198881293	0.6739465657458643	815522.8	448.0	0.02630047	4.960175565199586e-06	6.0
CCDC18	3900	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.4670714619336759	0.8226403594617215	657064.0	412.0	0.008750078	0.0	1.0
CCDC24	924	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	875223.4	214.0	0.03941317	7.285748747480049e-07	5.0
CCDC28B	603	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.11466574934067195	0.36300125103140096	1460758.0	218.0	0.02930987	7.469741746968409e-07	2.0
CCDC30	2352	0.0	0.6666666666666666	0.0	0.3333333333333333	0.0	1.0	0.0	0.0	0.5793801642856949	0.0	1.0	3.0	0.3313452617627568	1.0	0.6973500697350071	0.9487222748796574	644678.4	461.0	0.02130415	0.0	0.0
CCNL2	1563	0.25	0.0	0.0	0.25	0.0	1.0	0.25	0.25	1.0	0.0	0.5	1.5	1.0	1.0	0.2296738631143776	0.5675459262315932	1736268.0	273.0	0.02767526	6.291999980524014e-05	37.0
CCT3	1638	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	2232742.0	187.0	0.03005351	0.000772718028165287	172.0
CD101	3066	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.041750167000668005	0.17435086120897098	765941.1	540.0	0.02417024	8.920792138752258e-08	3.0
CD160	546	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.6402048655569782	0.9257151417525572	636770.1816500602	455.99885004599815	0.019008191222291127	3.101703066986057e-07	3.0
CD1B	1002	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	1.0	1.0	0.5858230814294083	0.8990846185192171	128145.2	833.0	0.0037746459999999996	0.00011666186921844443	48.0
CD1C	1002	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.3401360544217687	0.7069420344729899	120861.0	833.0	0.002641513	0.0	0.0
