gene	Total SNV Mutations	SNVs Unmapped to Ref Tx	inactivating count	inactivating p-value	inactivating BH q-value
OR2L3	6	0	2	0.01800277242695375	0.4047217866145981
UBA52	5	2	2	0.018352327992805888	0.4054340049656161
UBQLN1	1	0	1	0.018394525789125156	0.4054340049656161
ITLN2	5	0	2	0.01839554092088078	0.4054340049656161
ANKFY1	6	0	2	0.018425707547169812	0.4054340049656161
RGS11	1	0	1	0.018531902670447176	0.4054340049656161
DCAF4L2	6	0	2	0.018729397662571173	0.4054340049656161
RTN3	6	0	2	0.018791340950090198	0.4054340049656161
TCF4	7	0	3	0.018814321461496492	0.4054340049656161
PER1	4	0	2	0.01911936217807774	0.4060110725145148
ENTPD1	3	0	2	0.019124115509657678	0.4060110725145148
ZNF592	3	0	2	0.01927933833310841	0.4060110725145148
GSTM5	5	0	2	0.019339741234262287	0.4060110725145148
ITSN2	20	0	6	0.01937046004842615	0.4060110725145148
LRGUK	12	0	3	0.01945373900863746	0.4060110725145148
GIN1	2	0	2	0.019577517179271326	0.4060110725145148
CYTH3	4	0	2	0.019622078763024155	0.4060110725145148
SBK2	1	0	1	0.020106160527585654	0.4133657373375311
OTOL1	2	0	2	0.020265888456549936	0.4133657373375311
ZBTB7C	2	0	1	0.02044320876604792	0.4133657373375311
FAT1	26	0	5	0.020448643232521522	0.4133657373375311
SPANXN2	2	0	1	0.02057486163405551	0.4133657373375311
HAUS7	1	0	1	0.020805592543275634	0.4133657373375311
USP7	8	0	3	0.02089514814660036	0.4133657373375311
TFPI2	4	0	1	0.02096655833944858	0.4133657373375311
VSIG10	3	0	2	0.020986799303238265	0.4133657373375311
NUP85	5	0	2	0.020991204685236884	0.4133657373375311
TRMT12	2	0	1	0.021070819022735415	0.4133657373375311
SDHAF2	4	0	2	0.021499365768709824	0.41411145263606486
ITPRIPL1	4	0	2	0.02173771275786362	0.41411145263606486
BCORL1	15	0	3	0.022030313711667256	0.41411145263606486
GLCCI1	4	0	2	0.022099935910185862	0.41411145263606486
CDK13	12	0	4	0.022156245845703904	0.41411145263606486
SPSB2	1	0	1	0.02221037668798863	0.41411145263606486
TMEM132A	10	0	2	0.0223488657950609	0.41411145263606486
CXorf23	6	0	3	0.022372365653944248	0.41411145263606486
ADD1	12	0	3	0.022410470171664202	0.41411145263606486
MYO1B	12	0	4	0.022630066306094276	0.41411145263606486
SEZ6L2	7	0	2	0.02263621341422007	0.41411145263606486
ZNF841	5	0	2	0.022681394452130917	0.41411145263606486
PCED1A	5	0	2	0.0227148827912048	0.41411145263606486
MAST1	15	0	3	0.02276193294334555	0.41411145263606486
TCF23	4	0	2	0.022892200627246298	0.41411145263606486
CDC20B	4	0	2	0.022984807042544877	0.41411145263606486
SPAG5	5	0	2	0.023047316140035492	0.41411145263606486
GC	4	0	2	0.02323474058412138	0.41411145263606486
ZNF596	3	0	2	0.023324159164062136	0.41411145263606486
FAM65C	7	0	2	0.02345050770349178	0.41411145263606486
FAM180A	4	0	2	0.0234554580850964	0.41411145263606486
BTBD2	6	0	2	0.023508392496121116	0.41411145263606486
ABCC5	16	0	4	0.02358434942572109	0.41411145263606486
ZFYVE28	6	0	2	0.02364569293703152	0.41411145263606486
XAB2	4	0	2	0.023769342302298494	0.41411145263606486
TBL1Y	2	0	2	0.02379649239702068	0.41411145263606486
COL12A1	24	0	6	0.023945786738823305	0.41411145263606486
EPHA5	14	0	3	0.024102193299590263	0.41411145263606486
FBXW7	17	0	5	0.024123124427075794	0.41411145263606486
RGAG4	1	0	1	0.02418028822903569	0.41411145263606486
PDE4C	7	0	2	0.024195499637067505	0.41411145263606486
NOS1	16	0	3	0.024715157806282594	0.4183160260399966
HECTD4	20	0	4	0.02471882338400692	0.4183160260399966
PCNT	23	0	5	0.02479728221786892	0.4183160260399966
ACSL5	4	0	2	0.024843486037960848	0.4183160260399966
LUZP4	2	0	2	0.02541037759821111	0.4225334369331001
ZNF70	4	0	2	0.025471866323645533	0.4225334369331001
MIA3	8	0	3	0.02549069589599796	0.4225334369331001
YWHAE	4	0	2	0.025627883136852898	0.4225334369331001
CD34	4	0	2	0.025653523511454297	0.4225334369331001
RP1	17	0	4	0.02575527339222706	0.4225334369331001
NOP16	1	0	1	0.025805119735755572	0.4225334369331001
TGIF2	3	0	2	0.025995632733700737	0.42260213172749267
ZNF813	4	0	2	0.026012538043336888	0.42260213172749267
NCOA3	11	0	4	0.02626119383387169	0.4245162362404785
DNASE1L2	1	0	1	0.026334500829536776	0.4245162362404785
FARP1	8	0	3	0.02644523192468398	0.4246552879334388
POPDC2	1	0	1	0.02661981579087473	0.42581466874710766
GDF15	2	0	1	0.027134832985102976	0.42872116363108576
INO80B	1	0	1	0.027159152634437807	0.42872116363108576
JAK2	7	0	3	0.027210884353741496	0.42872116363108576
FMO1	4	0	2	0.02721384640505089	0.42872116363108576
OR3A1	1	0	1	0.02732539075308777	0.4288539628003473
ICAM5	8	0	2	0.027521673317737718	0.4301789291968304
SALL2	5	0	2	0.027616680475006903	0.4301789291968304
WFDC8	3	0	2	0.028094622689217284	0.43556305872299067
LARS2	4	0	2	0.02818807080843387	0.43556305872299067
MVP	7	0	2	0.028359944414508946	0.43556305872299067
SKP1	4	0	2	0.028429282160625444	0.43556305872299067
HEATR1	20	0	4	0.02848597065945022	0.43556305872299067
TCHP	3	0	2	0.02881595251131026	0.4359511365756609
CNOT1	20	0	4	0.029126496373751202	0.4359511365756609
SERF2	1	0	1	0.029180040852057193	0.4359511365756609
DOK1	4	0	2	0.029230364502645347	0.4359511365756609
DNAI2	6	0	2	0.029302311952413045	0.4359511365756609
XKR7	9	0	2	0.029328093380649324	0.4359511365756609
ACTRT1	1	0	1	0.029349612585113878	0.4359511365756609
DMXL1	21	0	5	0.02941695593340001	0.4359511365756609
FAM154A	2	0	1	0.0295351172544155	0.4359511365756609
FAM175B	3	0	2	0.029559562518474726	0.4359511365756609
CEP57L1	5	0	3	0.02980892479208275	0.4380753293649193
ZNRF2	1	0	1	0.03016500256402522	0.4415114617819228
KATNA1	8	0	2	0.030376670716889428	0.4415114617819228
CDKL1	1	0	1	0.03044232701147676	0.4415114617819228
PCDHGA7	8	0	2	0.030467369447321917	0.4415114617819228
ALYREF	10	0	3	0.030861339999382773	0.4434015369263179
MAPK8	5	0	2	0.030864197530864196	0.4434015369263179
TOR2A	2	0	1	0.030917635419243136	0.4434015369263179
CTNND1	5	0	2	0.0311604138102954	0.4453476324296171
NAB1	1	0	1	0.03130772361541592	0.4459206250565576
WDR72	10	0	3	0.0321316110789795	0.4531833981672169
MED13	27	0	5	0.032210268633640404	0.4531833981672169
CDH1	6	0	2	0.03224038430538092	0.4531833981672169
MRPL28	1	0	1	0.032269514989189715	0.4531833981672169
SYNE1	75	0	10	0.032362459546925564	0.4531833981672169
PON1	5	0	3	0.03260302556077204	0.4550200782122514
ZNF417	2	0	1	0.03279656292020596	0.4561813116150519
AMER1	12	0	3	0.03294241665568586	0.4561813116150519
KIF2B	9	0	3	0.03301528607745386	0.4561813116150519
CCNA1	2	0	1	0.03321928047038501	0.4574800909812293
SENP7	7	0	3	0.033444816053511704	0.45877004181988423
RLIM	8	0	2	0.033646243396924735	0.45877004181988423
CLEC10A	1	0	1	0.03375869286341233	0.45877004181988423
GPR19	1	0	1	0.0339570104248022	0.45877004181988423
NSUN3	3	0	2	0.03401129174886062	0.45877004181988423
YAP1	2	0	1	0.034054146092286734	0.45877004181988423
ZNF236	23	0	4	0.034192710114203655	0.45877004181988423
SKIDA1	7	0	2	0.03422430610219378	0.45877004181988423
NDUFS4	2	0	1	0.03446493193175944	0.45877004181988423
CEACAM1	6	0	2	0.03463323405139572	0.45877004181988423
APH1A	2	0	1	0.03468007629616785	0.45877004181988423
DNA2	5	1	2	0.03474031613687684	0.45877004181988423
R3HDM1	10	0	3	0.03477172363434056	0.45877004181988423
GPR125	9	0	3	0.03494060097833683	0.45877004181988423
OVCH1	13	0	4	0.0349870547897278	0.45877004181988423
A2M	10	0	3	0.03507787287778869	0.45877004181988423
ARHGEF10L	10	0	2	0.035380696292103025	0.46127998708105483
NDUFB2	1	0	1	0.03567097096382964	0.4620048499956121
M1AP	5	0	2	0.035721940415803385	0.4620048499956121
RASGRP2	6	0	2	0.03588731383455948	0.4620048499956121
MMEL1	6	0	2	0.035993233272144834	0.4620048499956121
SMEK2	7	0	2	0.036196474463387265	0.4620048499956121
IL27RA	6	0	2	0.036267363000036267	0.4620048499956121
SHOC2	4	0	2	0.036451119049354816	0.4620048499956121
TLR10	6	0	2	0.03653768862581753	0.4620048499956121
WDR62	9	0	2	0.03672824769530246	0.4620048499956121
ATF6	3	0	2	0.03676065139874279	0.4620048499956121
PITPNM1	2	0	1	0.03694535781579045	0.4620048499956121
ELF3	34	0	5	0.03698361625799771	0.4620048499956121
ASB6	2	0	1	0.03704801422643746	0.4620048499956121
SCD5	1	0	1	0.037184397426839697	0.4620048499956121
PCNP	1	0	1	0.03759822536376283	0.4620048499956121
GOLGA5	8	0	4	0.03764635018634943	0.4620048499956121
TNK2	8	0	2	0.037660528000602565	0.4620048499956121
CELF2	12	0	2	0.03772446054021428	0.4620048499956121
CCDC30	7	0	3	0.037731577557257666	0.4620048499956121
ROBO1	15	0	4	0.038024259477546674	0.4620048499956121
CHDC2	4	0	2	0.038202933985330076	0.4620048499956121
SLC7A2	7	0	2	0.03825847425204683	0.4620048499956121
CMTM4	1	0	1	0.03836268078413319	0.4620048499956121
EIF3F	4	0	2	0.03838476892369108	0.4620048499956121
NUDT5	1	0	1	0.03842311534619227	0.4620048499956121
SOX1	2	0	1	0.038529706403637204	0.4620048499956121
CDKN2A	17	0	2	0.03882439725123268	0.4620048499956121
TPD52	2	0	2	0.038884784383870594	0.4620048499956121
DEPDC5	11	0	2	0.038930198154708606	0.4620048499956121
NDUFAB1	2	0	1	0.03894080996884735	0.4620048499956121
KAL1	4	0	2	0.03905029678225554	0.4620048499956121
KIAA0232	3	0	2	0.03917267314321529	0.4620048499956121
RASD2	3	0	1	0.03946485654524646	0.4620048499956121
PDGFC	4	0	1	0.039785160135269546	0.4620048499956121
CBX8	1	0	1	0.040044850232260135	0.4620048499956121
ZNF106	11	0	3	0.04019131063863993	0.4620048499956121
SPN	4	0	1	0.040234972237869156	0.4620048499956121
EPB41L2	8	0	2	0.04051863857374392	0.4620048499956121
ZNF615	6	0	2	0.040556434278298255	0.4620048499956121
PILRA	4	0	2	0.04085634907664651	0.4620048499956121
ABCA7	9	0	2	0.041030690956835716	0.4620048499956121
SLC25A30	3	0	2	0.041032374543514834	0.4620048499956121
RPL9	1	0	1	0.04116751060063398	0.4620048499956121
GINS1	1	0	1	0.04118446521971912	0.4620048499956121
AVIL	4	0	2	0.04119973632168754	0.4620048499956121
OCIAD2	2	0	2	0.04120992334954257	0.4620048499956121
TFG	4	0	3	0.04140615295432901	0.4620048499956121
DCPS	4	0	1	0.0415679428025107	0.4620048499956121
ESRRG	7	0	2	0.041666666666666664	0.4620048499956121
ONECUT3	1	0	1	0.04174842399699411	0.4620048499956121
COG8	9	0	2	0.04176062807984632	0.4620048499956121
JMJD1C	17	0	4	0.04180951584580651	0.4620048499956121
MTM1	7	0	2	0.042128322871466485	0.4620048499956121
USP54	8	0	3	0.04250074376301585	0.4620048499956121
RANBP9	7	0	3	0.042544139544777704	0.4620048499956121
ZNF836	9	0	2	0.04276245456489203	0.4620048499956121
EXOC3	5	0	2	0.042949791693510285	0.4620048499956121
USP28	12	0	3	0.0431946784156192	0.4620048499956121
GABRA6	6	0	2	0.04336513443191674	0.4620048499956121
TDRD3	7	0	3	0.04356159609688099	0.4620048499956121
SLC16A3	2	0	1	0.043666215449107024	0.4620048499956121
OR8B8	3	0	1	0.044017959327405584	0.4620048499956121
SEC23B	5	0	2	0.04404704224111351	0.4620048499956121
BEND6	4	0	2	0.04420866489832007	0.4620048499956121
LRTM2	6	0	2	0.04436360409919702	0.4620048499956121
C11orf88	2	0	2	0.0445990545000446	0.4620048499956121
EHBP1L1	7	0	3	0.04467875971763024	0.4620048499956121
USP38	5	0	2	0.04478280340349306	0.4620048499956121
CACNA1H	9	0	2	0.04486316733961418	0.4620048499956121
AFAP1	5	0	2	0.04500855162480871	0.4620048499956121
C8orf86	3	0	1	0.04510396463849172	0.4620048499956121
TNRC6A	14	0	3	0.04513450081242101	0.4620048499956121
CCDC80	11	0	3	0.04519161243673174	0.4620048499956121
ACE	8	0	2	0.04522431259044862	0.4620048499956121
THAP11	4	0	1	0.04541119840152582	0.4620048499956121
OR8H1	6	0	2	0.045458678061641965	0.4620048499956121
ADAM17	5	0	2	0.04556016219417741	0.4620048499956121
PHF20L1	7	0	2	0.04563084645220169	0.4620048499956121
PROS1	6	0	2	0.04567252797442339	0.4620048499956121
GAN	6	0	2	0.04583161464778404	0.4620048499956121
CARHSP1	1	0	1	0.04595165885488466	0.4620048499956121
STMN3	1	0	1	0.04595165885488466	0.4620048499956121
MYOM2	13	0	3	0.04609569466211856	0.4620048499956121
KTN1	7	0	3	0.04633276189593662	0.4620048499956121
THUMPD1	4	0	2	0.04642525533890436	0.4620048499956121
ANKMY1	5	0	2	0.04655926995064717	0.4620048499956121
CTDP1	2	0	1	0.04663309084126096	0.4620048499956121
KIAA1328	3	0	2	0.04665702421499557	0.4620048499956121
POLQ	20	0	5	0.04694174529409004	0.4620048499956121
NRP1	7	0	2	0.04699689820471849	0.4620048499956121
DCLRE1A	3	0	2	0.04723442444853809	0.4620048499956121
B4GALNT3	11	0	3	0.047357454063269556	0.4620048499956121
MGP	1	0	1	0.0475827940616673	0.4620048499956121
KCNH1	9	0	2	0.04783544606553456	0.4620048499956121
CXorf36	2	0	1	0.04785146904009953	0.4620048499956121
MYBL1	5	0	2	0.04793174519484254	0.4620048499956121
AMH	2	0	1	0.048042277203939464	0.4620048499956121
DHRS7B	2	0	1	0.04875195007800312	0.4620048499956121
GIPR	5	0	2	0.04880191303499097	0.4620048499956121
AQP10	2	0	1	0.04891889247627434	0.4620048499956121
PUS7	4	0	2	0.048990789731530475	0.4620048499956121
GLG1	5	0	3	0.04909903274905485	0.4620048499956121
FMR1NB	3	0	1	0.049125564943996856	0.4620048499956121
FOXP1	4	2	2	0.049198071435599726	0.4620048499956121
FBN3	24	0	4	0.04942420797706717	0.4620048499956121
MAMDC2	4	0	2	0.049490250420667126	0.4620048499956121
CCNE2	3	0	2	0.04986785019697801	0.4620048499956121
LCE1F	1	0	1	0.049890241468768706	0.4620048499956121
JAK1	6	0	2	0.05042864346949067	0.4620048499956121
PAX6	2	0	2	0.05064573309698658	0.4620048499956121
ARRDC3	5	0	2	0.05065086359722433	0.4620048499956121
TTK	4	0	2	0.050903537795876815	0.4620048499956121
IGHA2	1	0	1	0.051313628899835796	0.4620048499956121
ZNF638	18	0	4	0.05140331037318804	0.4620048499956121
ZNF791	8	0	3	0.05150126178091363	0.4620048499956121
EPYC	2	0	1	0.05151718097985678	0.4620048499956121
LGR4	5	0	2	0.05153842189352162	0.4620048499956121
LRRC8E	3	0	1	0.05162622612287042	0.4620048499956121
S100A13	1	0	1	0.05163155720776538	0.4620048499956121
TRERF1	12	0	3	0.05165289256198347	0.4620048499956121
TTC21A	8	0	2	0.051950750688347445	0.4620048499956121
FAM46B	3	0	1	0.051958848591915206	0.4620048499956121
ZNF626	13	0	3	0.05203996669442131	0.4620048499956121
ARGFX	1	0	1	0.05215667866270276	0.4620048499956121
AXIN2	10	0	2	0.05220841599665866	0.4620048499956121
TECPR2	8	0	2	0.05224933382099378	0.4620048499956121
RABGEF1	1	0	1	0.052441134826157636	0.4620048499956121
ZHX2	5	0	2	0.0524714030853185	0.4620048499956121
BCAT1	4	0	2	0.052534804307853955	0.4620048499956121
PPFIA1	11	0	3	0.05267316302343956	0.4620048499956121
IL17RC	6	0	2	0.05282062117050496	0.4620048499956121
STAM	5	0	2	0.05305039787798409	0.4620048499956121
KHDRBS2	2	0	2	0.05306165764618487	0.4620048499956121
HIST1H2AC	2	0	1	0.05318017443097214	0.4620048499956121
PRKCZ	2	0	1	0.05320563979781857	0.4620048499956121
NCR1	3	0	2	0.05329354082285227	0.4620048499956121
FAM184A	6	0	2	0.05337603416066186	0.4620048499956121
CYP27A1	7	0	2	0.05350168530308705	0.4620048499956121
PPP1R9A	11	0	3	0.05356186395286556	0.4620048499956121
FAM189B	2	0	1	0.05374032674118659	0.4620048499956121
EIF2B5	10	0	3	0.05374321491911646	0.4620048499956121
PLIN1	1	0	1	0.05381552039608223	0.4620048499956121
TRIM54	1	0	1	0.053824210129716346	0.4620048499956121
SLC6A1	6	0	2	0.054074514681230736	0.4620048499956121
MPDU1	1	0	1	0.054074514681230736	0.4620048499956121
ZBTB25	1	0	1	0.0542947116950809	0.4620048499956121
CCDC64B	3	0	1	0.05433010974682169	0.4620048499956121
SLC13A4	3	0	1	0.05444547285893178	0.4620048499956121
PTTG1IP	1	0	1	0.05446029844243547	0.4620048499956121
CYP2U1	1	0	1	0.05454644629902362	0.4620048499956121
VAC14	8	0	2	0.0546000546000546	0.4620048499956121
ZFP57	8	0	2	0.054713574437818026	0.4620048499956121
RBM5	5	0	2	0.05472854640980736	0.4620048499956121
LHFPL5	3	0	1	0.0547855147099107	0.4620048499956121
TRAF3IP2	11	0	3	0.054842601733026214	0.4620048499956121
CYP11A1	1	0	1	0.05488172987212557	0.4620048499956121
ZNF12	12	0	3	0.05495713343591998	0.4620048499956121
AKT1S1	2	0	1	0.054978283577986696	0.4620048499956121
ENG	1	0	1	0.055020632737276476	0.4620048499956121
ARHGEF16	2	0	1	0.05503274448296737	0.4620048499956121
SOBP	1	0	1	0.05513895015438906	0.4620048499956121
RSPH9	2	0	1	0.05524251463926638	0.4620048499956121
CORO1B	5	0	2	0.0552761041401802	0.4620048499956121
