gene	Total Mutations	Unmapped to Ref Tx	num recurrent	position entropy	mean vest score	entropy p-value	vest p-value	combined p-value	entropy BH q-value	vest BH q-value	combined BH q-value
RIMS2	3	0	0	1.0	0.8856666666666667	1.0	0.00558	0.03453220108444615	1.0	0.729858	1.0
PSG8	1	0	0	1.0	0.6859999999999999	1.0	0.00563	0.03479140606135593	1.0	0.729858	1.0
OGFOD2	1	0	0	1.0	0.996	1.0	0.00587	0.03602947678698432	1.0	0.729858	1.0
ATG14	2	0	0	1.0	0.96	1.0	0.00603	0.03684937985750555	1.0	0.729858	1.0
TCP11L2	2	0	0	1.0	0.888	1.0	0.00635	0.038476557959592345	1.0	0.729858	1.0
SFI1	2	0	0	1.0	0.812	1.0	0.00656	0.03953557627473148	1.0	0.729858	1.0
ANK2	2	0	0	1.0	0.8385	1.0	0.00671	0.04028788896087027	1.0	0.729858	1.0
RGL2	1	0	0	1.0	0.9109999999999999	1.0	0.00682	0.04083744940460455	1.0	0.729858	1.0
OR2AT4	1	0	0	1.0	0.96	1.0	0.00693	0.04138523557785765	1.0	0.729858	1.0
LRIF1	2	0	0	1.0	0.8525	1.0	0.00702	0.04183212426782982	1.0	0.729858	1.0
MTHFD1	1	0	0	1.0	0.965	1.0	0.00721	0.042771784422610856	1.0	0.729858	1.0
BCHE	2	0	0	1.0	0.965	1.0	0.00795	0.04638493763501138	1.0	0.7466140011935709	1.0
CNOT1	3	0	0	1.0	0.9129999999999999	1.0	0.00845	0.04878682567783031	1.0	0.7466140011935709	1.0
SLC39A4	1	0	0	1.0	0.9229999999999999	1.0	0.00856	0.04931120756037183	1.0	0.7466140011935709	1.0
PLXDC2	1	0	0	1.0	0.983	1.0	0.00866	0.049786691218491476	1.0	0.7466140011935709	1.0
CCT2	1	0	0	1.0	0.995	1.0	0.00896	0.051206266065877845	1.0	0.7466140011935709	1.0
MYH7	1	0	0	1.0	0.976	1.0	0.00911	0.05191226519184055	1.0	0.7466140011935709	1.0
MAGEA11	1	0	0	1.0	0.46	1.0	0.00926	0.05261579439280069	1.0	0.7466140011935709	1.0
LRP10	1	0	0	1.0	0.8370000000000001	1.0	0.00964	0.054387281402267326	1.0	0.7466140011935709	1.0
GPR116	1	0	0	1.0	0.92	1.0	0.00969	0.05461924366634	1.0	0.7466140011935709	1.0
CCDC9	1	0	0	1.0	0.924	1.0	0.0097	0.05466560511668616	1.0	0.7466140011935709	1.0
ZNF655	2	0	0	1.0	0.5645	1.0	0.00989	0.055544525908806944	1.0	0.7466140011935709	1.0
ERBB3	1	0	0	1.0	0.95	1.0	0.00999	0.05600564515635354	1.0	0.7466140011935709	1.0
TPCN1	1	0	0	1.0	0.9940000000000001	1.0	0.010115007636830766	0.056580672783166044	1.0	0.7466140011935709	1.0
ZNF783	1	0	0	1.0	0.6779999999999999	1.0	0.010497144776620759	0.058328980358092954	1.0	0.7473895158738529	1.0
CSRNP2	1	0	0	1.0	0.966	1.0	0.010547410610695074	0.0585579041127504	1.0	0.7473895158738529	1.0
RASGRF2	2	0	0	1.0	0.8474999999999999	1.0	0.011777453243510623	0.06408781642933764	1.0	0.7904115471921205	1.0
GRM4	2	0	0	1.0	0.9570000000000001	1.0	0.01182033096926714	0.06427818282047487	1.0	0.7904115471921205	1.0
PLCG1	1	0	0	1.0	0.968	1.0	0.01182382500738989	0.0642936886156284	1.0	0.7904115471921205	1.0
ALCAM	1	0	0	1.0	0.987	1.0	0.01212709192335678	0.06563562123791847	1.0	0.7956719756380198	1.0
SPINK5	1	0	0	1.0	0.912	1.0	0.012354830738818878	0.06663835111746627	1.0	0.7958757328660961	1.0
HIST3H2A	1	0	0	1.0	0.917	1.0	0.013727966613585196	0.07259788271145974	1.0	0.8269937481793532	1.0
FAM129B	2	0	0	1.0	0.756	1.0	0.013854829100683043	0.07314132529186751	1.0	0.8269937481793532	1.0
CELSR3	1	0	0	1.0	0.973	1.0	0.014106560961503195	0.07421624332978968	1.0	0.8269937481793532	1.0
AQP6	1	0	0	1.0	0.988	1.0	0.014183391248847599	0.07454341719437194	1.0	0.8269937481793532	1.0
ZNF528	1	0	0	1.0	0.644	1.0	0.014608136732159813	0.07634470228742561	1.0	0.8269937481793532	1.0
FAM98C	2	0	0	1.0	0.6829999999999999	1.0	0.014652229336693579	0.07653097894391236	1.0	0.8269937481793532	1.0
ADAMTS3	1	0	0	1.0	0.987	1.0	0.015053213108337975	0.07821896125308303	1.0	0.8269937481793532	1.0
EEF2K	1	0	0	1.0	0.9890000000000001	1.0	0.015061375103546954	0.0782532081096813	1.0	0.8269937481793532	1.0
DEGS1	1	0	0	1.0	0.988	1.0	0.015154040824985983	0.07864171394428358	1.0	0.8269937481793532	1.0
ZNF564	1	0	0	1.0	0.7440000000000001	1.0	0.015208200261581045	0.0788685175914668	1.0	0.8269937481793532	1.0
KMT2A	3	0	0	1.0	0.7453333333333333	1.0	0.015405472023662804	0.07969300755583086	1.0	0.8269937481793532	1.0
GABRQ	1	0	0	1.0	0.9179999999999999	1.0	0.015967298971705946	0.08202740726910132	1.0	0.8280705395500092	1.0
ANGPTL6	1	0	0	1.0	0.7809999999999999	1.0	0.016056261139031164	0.08239521528806282	1.0	0.8280705395500092	1.0
MAP4K4	1	0	0	1.0	0.9570000000000001	1.0	0.016126691286748696	0.08268605421471936	1.0	0.8280705395500092	1.0
PEAR1	1	0	0	1.0	0.909	1.0	0.016374383913805243	0.08370645841320788	1.0	0.8287777458087425	1.0
BEX1	1	0	0	1.0	0.8140000000000001	1.0	0.0171291538198013	0.0867929661772177	1.0	0.8331971323720485	1.0
NODAL	1	0	0	1.0	0.972	1.0	0.01714060437771036	0.0868395314648507	1.0	0.8331971323720485	1.0
C21orf2	1	0	0	1.0	0.9890000000000001	1.0	0.017276826592491492	0.08739291267841125	1.0	0.8331971323720485	1.0
CSF3R	1	0	0	1.0	0.727	1.0	0.018188432157148052	0.09106892474967442	1.0	0.8331971323720485	1.0
CEP170	1	0	0	1.0	0.953	1.0	0.0182848784055586	0.09145512666591117	1.0	0.8331971323720485	1.0
CD5	1	0	0	1.0	0.9440000000000001	1.0	0.018319044478639995	0.09159181648669795	1.0	0.8331971323720485	1.0
CYSLTR2	1	0	0	1.0	0.9670000000000001	1.0	0.018740629685157422	0.09327326464781427	1.0	0.8331971323720485	1.0
SETD5	1	0	0	1.0	0.895	1.0	0.018912887241366267	0.09395755427351905	1.0	0.8331971323720485	1.0
ZNF578	1	0	0	1.0	0.418	1.0	0.019049796167181013	0.09450030246032276	1.0	0.8331971323720485	1.0
POU4F3	1	0	0	1.0	0.958	1.0	0.01915598720380055	0.09492059775303241	1.0	0.8331971323720485	1.0
SNED1	1	0	0	1.0	0.767	1.0	0.019673808259064708	0.0969617159071412	1.0	0.8331971323720485	1.0
TULP2	2	0	0	1.0	0.6675	1.0	0.019735933213602005	0.09720567376007729	1.0	0.8331971323720485	1.0
UNC13A	3	0	0	1.0	0.5893333333333333	1.0	0.019759721783117294	0.09729903704084913	1.0	0.8331971323720485	1.0
SPDYA	1	0	0	1.0	0.9670000000000001	1.0	0.01986491855383393	0.0977115611781321	1.0	0.8331971323720485	1.0
ARRDC2	1	0	0	1.0	0.925	1.0	0.01998920582885242	0.0981982301493316	1.0	0.8331971323720485	1.0
ACOT12	1	0	0	1.0	0.9420000000000001	1.0	0.021179261267366994	0.10281965473993103	1.0	0.8451192040279483	1.0
CCRN4L	1	0	0	1.0	0.9620000000000001	1.0	0.02157823187967978	0.10435384536597216	1.0	0.8451192040279483	1.0
DAPK3	1	0	0	1.0	0.975	1.0	0.021962093426745436	0.10582297098362875	1.0	0.8451192040279483	1.0
TBC1D7	1	0	0	1.0	0.951	1.0	0.02251795807156207	0.10793852938817503	1.0	0.8451192040279483	1.0
ABHD4	2	0	0	1.0	0.9315	1.0	0.022812300392371566	0.10905318454241142	1.0	0.8451192040279483	1.0
ZNF300	1	0	0	1.0	0.8240000000000001	1.0	0.022991677012921322	0.10973060646403632	1.0	0.8451192040279483	1.0
CACNA1A	2	0	0	1.0	0.6815	1.0	0.022994849153789552	0.10974257353680862	1.0	0.8451192040279483	1.0
RERE	3	0	0	1.0	0.7183333333333334	1.0	0.023432374168150718	0.11138899384499987	1.0	0.8451192040279483	1.0
RNF112	1	0	0	1.0	0.764	1.0	0.023462061845995027	0.1115004118036492	1.0	0.8451192040279483	1.0
EXOSC2	1	0	0	1.0	0.992	1.0	0.023633957269805255	0.11214479896397428	1.0	0.8451192040279483	1.0
KIF15	1	0	0	1.0	0.973	1.0	0.023745072897373796	0.1125606740508225	1.0	0.8451192040279483	1.0
TMEM132D	3	0	0	1.0	0.7040000000000001	1.0	0.023755226149752947	0.11259864890483506	1.0	0.8451192040279483	1.0
CD160	2	0	0	1.0	0.7709999999999999	1.0	0.023825407414466787	0.11286101994891032	1.0	0.8451192040279483	1.0
PCDH9	1	0	0	1.0	0.973	1.0	0.023937188816545385	0.11327848554090326	1.0	0.8451192040279483	1.0
EMR2	2	0	0	1.0	0.7375	1.0	0.0240003840061441	0.11351426699242047	1.0	0.8451192040279483	1.0
RABL6	1	0	0	1.0	0.825	1.0	0.024091741351064854	0.1138548274969411	1.0	0.8451192040279483	1.0
EMC4	1	0	0	1.0	0.9620000000000001	1.0	0.02440929505955868	0.11503591276509101	1.0	0.8478640430982	1.0
HIST2H2AC	1	0	0	1.0	0.9440000000000001	1.0	0.024823751365306325	0.11657120364874142	1.0	0.8506235024656796	1.0
RAB11FIP1	1	0	0	1.0	0.8490000000000001	1.0	0.025326714618579677	0.11842507158736805	1.0	0.8506235024656796	1.0
TYMP	2	0	0	1.0	0.561	1.0	0.025623286442719145	0.11951350896270609	1.0	0.8506235024656796	1.0
PKNOX1	1	0	0	1.0	0.966	1.0	0.025779840164990978	0.1200866842343871	1.0	0.8506235024656796	1.0
WRN	1	0	0	1.0	0.9470000000000001	1.0	0.02612466691049689	0.121345820539628	1.0	0.8506235024656796	1.0
SLC8A3	1	0	0	1.0	0.987	1.0	0.026198585276395073	0.12161513929151528	1.0	0.8506235024656796	1.0
PIK3C2G	1	0	0	1.0	0.983	1.0	0.026217130272920327	0.1216826745315333	1.0	0.8506235024656796	1.0
GALNT18	1	0	0	1.0	0.988	1.0	0.026495681203963752	0.12269549925035513	1.0	0.8506235024656796	1.0
DYNC2H1	5	0	0	1.0	0.6682	1.0	0.026858616244091103	0.12401075973785823	1.0	0.8506235024656796	1.0
TJAP1	1	0	0	1.0	0.902	1.0	0.02744764361979524	0.12613495889280874	1.0	0.8506235024656796	1.0
ATAD2	2	0	0	1.0	0.7825	1.0	0.027611342739597425	0.12672304779130236	1.0	0.8506235024656796	1.0
GPR139	1	0	0	1.0	0.95	1.0	0.027809449650991407	0.1274334492210696	1.0	0.8506235024656796	1.0
MYCBPAP	1	0	0	1.0	0.769	1.0	0.02792984024131382	0.12786447377412283	1.0	0.8506235024656796	1.0
GFPT2	1	0	0	1.0	0.983	1.0	0.028010419876193945	0.12815267638435252	1.0	0.8506235024656796	1.0
RASD2	2	0	0	1.0	0.753	1.0	0.028675479597396268	0.1305225501341106	1.0	0.8506235024656796	1.0
TBC1D9B	2	0	0	1.0	0.8740000000000001	1.0	0.029266294009189616	0.13261490825781969	1.0	0.8506235024656796	1.0
TDRD1	2	0	0	1.0	0.7605	1.0	0.029278290147855365	0.13265726798957142	1.0	0.8506235024656796	1.0
DGCR8	1	0	0	1.0	0.976	1.0	0.02931519699812383	0.13278755946714882	1.0	0.8506235024656796	1.0
XPR1	1	0	0	1.0	0.972	1.0	0.02948460903408421	0.13338503595476348	1.0	0.8506235024656796	1.0
ZNF254	1	0	0	1.0	0.335	1.0	0.029570051451889526	0.13368600168893005	1.0	0.8506235024656796	1.0
BBC3	1	0	0	1.0	0.523	1.0	0.02963753297175543	0.1339235267209032	1.0	0.8506235024656796	1.0
PTCHD2	1	0	0	1.0	0.865	1.0	0.030248033877797943	0.13606545954001448	1.0	0.8506235024656796	1.0
BCL9	1	0	0	1.0	0.914	1.0	0.031192488848685238	0.13935487554755407	1.0	0.8506235024656796	1.0
ATP6V1C1	1	0	0	1.0	0.963	1.0	0.031480198954857395	0.14035120995444703	1.0	0.8506235024656796	1.0
KIF4B	3	0	0	1.0	0.3933333333333333	1.0	0.031765191702931926	0.1413355417313754	1.0	0.8506235024656796	1.0
TMEM50B	1	0	0	1.0	0.987	1.0	0.03193357815743254	0.1419159257856419	1.0	0.8506235024656796	1.0
ROPN1B	1	0	0	1.0	0.596	1.0	0.03197237586725069	0.14204952531090773	1.0	0.8506235024656796	1.0
SRCAP	1	0	0	1.0	0.809	1.0	0.03252984613382779	0.14396399819412803	1.0	0.8506235024656796	1.0
PTPRO	1	0	0	1.0	0.963	1.0	0.032593461751572635	0.1441818575174207	1.0	0.8506235024656796	1.0
PNMA5	1	0	0	1.0	0.741	1.0	0.03291422552827332	0.14527846513677414	1.0	0.8506235024656796	1.0
GCN1L1	1	0	0	1.0	0.9359999999999999	1.0	0.03297609233305853	0.14548961104138874	1.0	0.8506235024656796	1.0
DNAH2	3	0	0	1.0	0.6880000000000001	1.0	0.03343251646551436	0.1470437733849487	1.0	0.8506235024656796	1.0
HCAR3	1	0	0	1.0	0.72	1.0	0.033622486719117745	0.14768879659291548	1.0	0.8506235024656796	1.0
FBN1	1	0	0	1.0	0.973	1.0	0.03370748643273671	0.14797705588552812	1.0	0.8506235024656796	1.0
OBSL1	1	0	0	1.0	0.8079999999999999	1.0	0.03395009336275675	0.1487986309615906	1.0	0.8506235024656796	1.0
NDUFV2	1	0	0	1.0	0.9309999999999999	1.0	0.03416117241143716	0.14951202778918538	1.0	0.8506235024656796	1.0
NUDT16L1	1	0	0	1.0	0.865	1.0	0.034449497037343256	0.15048439029267924	1.0	0.8506235024656796	1.0
DBR1	1	0	0	1.0	0.9790000000000001	1.0	0.035075412136092596	0.15258698361713727	1.0	0.8506235024656796	1.0
MOV10L1	2	0	0	1.0	0.6795	1.0	0.03605032625545261	0.1558397694657424	1.0	0.8506235024656796	1.0
FASN	1	0	0	1.0	0.8909999999999999	1.0	0.0365537156851994	0.15750895338010887	1.0	0.8506235024656796	1.0
AFMID	1	0	0	1.0	0.9109999999999999	1.0	0.03660992128866923	0.15769489298362366	1.0	0.8506235024656796	1.0
CENPT	1	0	0	1.0	0.728	1.0	0.036651517372819235	0.1578324457481481	1.0	0.8506235024656796	1.0
TMEM214	1	0	0	1.0	0.9490000000000001	1.0	0.03679175864606328	0.15829585756891087	1.0	0.8506235024656796	1.0
COQ7	1	0	0	1.0	0.861	1.0	0.03722592413356662	0.15972712932672894	1.0	0.8506235024656796	1.0
CD38	1	0	0	1.0	0.8059999999999999	1.0	0.03731343283582089	0.16001499580286604	1.0	0.8506235024656796	1.0
ELFN2	1	0	0	1.0	0.8290000000000001	1.0	0.037770055899682735	0.16151377331381914	1.0	0.8506235024656796	1.0
SPTA1	5	0	0	1.0	0.41319999999999996	1.0	0.03785871128946771	0.1618041255630201	1.0	0.8506235024656796	1.0
OR6C75	1	0	0	1.0	0.884	1.0	0.03795210444419143	0.16210976976747082	1.0	0.8506235024656796	1.0
MCAT	1	0	0	1.0	0.934	1.0	0.03809088485125509	0.1625635267672953	1.0	0.8506235024656796	1.0
ATP2B2	1	0	0	1.0	0.977	1.0	0.03823799327011319	0.1630439610516179	1.0	0.8506235024656796	1.0
ZBTB46	3	0	0	1.0	0.6293333333333334	1.0	0.038299502106472615	0.16324467187709832	1.0	0.8506235024656796	1.0
CYTH1	1	0	0	1.0	0.937	1.0	0.0385549600956163	0.16407720710555104	1.0	0.8506235024656796	1.0
PCLO	1	0	0	1.0	0.805	1.0	0.0389120199229542	0.16523802796366804	1.0	0.8506235024656796	1.0
COL15A1	1	0	0	1.0	0.691	1.0	0.03924030764401193	0.1663024173698886	1.0	0.8506235024656796	1.0
NOTCH4	1	0	0	1.0	0.9690000000000001	1.0	0.03956478733926805	0.16735176122281048	1.0	0.8506235024656796	1.0
DMXL1	2	0	0	1.0	0.9165	1.0	0.039756689062934836	0.16797110379382887	1.0	0.8506235024656796	1.0
A2M	1	0	0	1.0	0.838	1.0	0.03992334717342702	0.16850822357170653	1.0	0.8506235024656796	1.0
LPHN2	1	0	0	1.0	0.9590000000000001	1.0	0.04019292604501608	0.16937557346748305	1.0	0.8506235024656796	1.0
TRIM71	1	0	0	1.0	0.932	1.0	0.04042690815006468	0.17012692724793868	1.0	0.8506235024656796	1.0
ECE2	1	0	0	1.0	0.904	1.0	0.04068513771919118	0.170954571781919	1.0	0.8506235024656796	1.0
POLD1	1	0	0	1.0	0.887	1.0	0.040919878877158526	0.17170551182152102	1.0	0.8506235024656796	1.0
PFKFB4	1	0	0	1.0	0.9520000000000001	1.0	0.040956749672346006	0.17182333941276404	1.0	0.8506235024656796	1.0
TRAF3IP3	1	0	0	1.0	0.9279999999999999	1.0	0.04131036477052093	0.172951701885177	1.0	0.8506235024656796	1.0
SLCO5A1	1	0	0	1.0	0.986	1.0	0.04140958217731583	0.1732677531729577	1.0	0.8506235024656796	1.0
FPR1	3	0	0	1.0	0.414	1.0	0.04164584374479427	0.17401939469388628	1.0	0.8506235024656796	1.0
CC2D1A	1	0	0	1.0	0.8809999999999999	1.0	0.04173274351055838	0.17429551966520776	1.0	0.8506235024656796	1.0
CCDC42	1	0	0	1.0	0.659	1.0	0.041785057663379574	0.17446166118702097	1.0	0.8506235024656796	1.0
LGSN	1	0	0	1.0	0.87	1.0	0.04187780057791365	0.17475603717076402	1.0	0.8506235024656796	1.0
RB1	2	0	0	1.0	0.7535000000000001	1.0	0.04202916824276048	0.17523605345140555	1.0	0.8506235024656796	1.0
SAMD1	1	0	0	1.0	0.42	1.0	0.04231729507849858	0.1761482548089077	1.0	0.8506235024656796	1.0
EXOC2	2	0	0	1.0	0.764	1.0	0.04237467689308869	0.17632968931956666	1.0	0.8506235024656796	1.0
KIF25	2	0	0	1.0	0.5815	1.0	0.0423998304006784	0.17640919723282703	1.0	0.8506235024656796	1.0
MUC7	2	0	0	1.0	0.358	1.0	0.04294241422252759	0.17812063661919103	1.0	0.8506235024656796	1.0
C19orf35	1	0	0	1.0	0.647	1.0	0.04306075873056883	0.1784930098131458	1.0	0.8506235024656796	1.0
LLGL1	1	0	0	1.0	0.937	1.0	0.04325259515570934	0.17909593615069966	1.0	0.8506235024656796	1.0
KDM2B	2	0	0	1.0	0.7005000000000001	1.0	0.04381161007667032	0.1808480362094647	1.0	0.8506235024656796	1.0
TG	8	0	0	1.0	0.49774999999999997	1.0	0.04385003288752467	0.18096820040182707	1.0	0.8506235024656796	1.0
BTBD7	1	0	0	1.0	0.985	1.0	0.04396184112190619	0.18131768007076648	1.0	0.8506235024656796	1.0
ANPEP	2	0	0	1.0	0.653	1.0	0.044017959327405584	0.18149298185620338	1.0	0.8506235024656796	1.0
GLP2R	2	0	0	1.0	0.6025	1.0	0.04441088955011769	0.18271841628447494	1.0	0.8506235024656796	1.0
C1QTNF6	1	0	0	1.0	0.86	1.0	0.04459109961651654	0.18327927405862343	1.0	0.8506235024656796	1.0
PIGZ	1	0	0	1.0	0.912	1.0	0.04486518013369824	0.1841308844373483	1.0	0.8506235024656796	1.0
DCLRE1A	1	0	0	1.0	0.809	1.0	0.04494584026248371	0.18438118853800267	1.0	0.8506235024656796	1.0
CDC42	1	0	0	1.0	0.9520000000000001	1.0	0.04530627038782167	0.18549790852278836	1.0	0.8506235024656796	1.0
AKT1	1	0	0	1.0	0.884	1.0	0.04541532313002407	0.18583522035526812	1.0	0.8506235024656796	1.0
SPIN2B	2	0	0	1.0	0.684	1.0	0.045477284096593754	0.18602675557399762	1.0	0.8506235024656796	1.0
KRT9	1	0	0	1.0	0.785	1.0	0.045553935860058306	0.18626358653168162	1.0	0.8506235024656796	1.0
CELA1	1	0	0	1.0	0.8909999999999999	1.0	0.04575402635431918	0.18688119891052254	1.0	0.8506235024656796	1.0
HNRNPDL	1	0	0	1.0	0.826	1.0	0.04645329121568263	0.18903274776849122	1.0	0.8506235024656796	1.0
VSIG2	2	0	0	1.0	0.763	1.0	0.04656794262829468	0.18938450689261171	1.0	0.8506235024656796	1.0
OTUD7B	1	0	0	1.0	0.9520000000000001	1.0	0.046628741956542014	0.18957092920814853	1.0	0.8506235024656796	1.0
S1PR1	2	0	0	1.0	0.642	1.0	0.04712979545668772	0.19110424535946274	1.0	0.8506235024656796	1.0
TRPC3	2	0	0	1.0	0.8545	1.0	0.047400104280229415	0.1919292245475037	1.0	0.8506235024656796	1.0
PIK3R1	2	0	0	1.0	0.8230000000000001	1.0	0.048033046736154474	0.19385494170198547	1.0	0.8506235024656796	1.0
ATP10B	1	0	0	1.0	0.902	1.0	0.048106989945639105	0.19407936649412397	1.0	0.8506235024656796	1.0
GPKOW	1	0	0	1.0	0.838	1.0	0.04811161895597787	0.19409341220613907	1.0	0.8506235024656796	1.0
NDUFAF6	1	0	0	1.0	0.961	1.0	0.04862630683199611	0.1956523511637436	1.0	0.8506235024656796	1.0
ATL2	2	0	0	1.0	0.703	1.0	0.04897639337839162	0.19670961233944673	1.0	0.8506235024656796	1.0
HELB	1	0	0	1.0	0.775	1.0	0.048997991082365626	0.19677475525655516	1.0	0.8506235024656796	1.0
SUSD2	1	0	0	1.0	0.73	1.0	0.049304802287742824	0.19769913189970437	1.0	0.8506235024656796	1.0
GPSM3	2	0	0	1.0	0.545	1.0	0.049416880806483494	0.19803633111433536	1.0	0.8506235024656796	1.0
MAP2K2	1	0	0	1.0	0.9470000000000001	1.0	0.04975371909050202	0.19904821446756635	1.0	0.8506235024656796	1.0
UBQLN2	3	0	0	1.0	0.58	1.0	0.04992511233150274	0.19956221416264244	1.0	0.8506235024656796	1.0
EML3	1	0	0	1.0	0.888	1.0	0.05017309718528925	0.2003048672209423	1.0	0.8506235024656796	1.0
F9	1	0	0	1.0	0.976	1.0	0.05033725963958522	0.20079581837275567	1.0	0.8506235024656796	1.0
ADD2	1	0	0	1.0	0.938	1.0	0.05085693942938514	0.2023464729277029	1.0	0.8506235024656796	1.0
HSPE1-MOB4	1	0	0	1.0	0.96	1.0	0.05086987486010784	0.2023850025508413	1.0	0.8506235024656796	1.0
ZNF488	1	0	0	1.0	0.893	1.0	0.05098399102681758	0.20272476786836585	1.0	0.8506235024656796	1.0
CNR1	1	0	0	1.0	0.9590000000000001	1.0	0.05124788602470148	0.2035095018763318	1.0	0.8506235024656796	1.0
SLC35B1	2	0	0	1.0	0.23	1.0	0.05146415521589213	0.20415159944773253	1.0	0.8506235024656796	1.0
EPHB1	2	0	0	1.0	0.8240000000000001	1.0	0.051511873486838715	0.20429315122563432	1.0	0.8506235024656796	1.0
SERPINB8	1	0	0	1.0	0.8490000000000001	1.0	0.0516288915276989	0.2046400872456039	1.0	0.8506235024656796	1.0
GRM2	1	0	0	1.0	0.98	1.0	0.05178395733001916	0.2050994190740298	1.0	0.8506235024656796	1.0
LAMA1	1	0	0	1.0	0.919	1.0	0.052197515398267044	0.20632218305463518	1.0	0.8506235024656796	1.0
FKBPL	2	0	0	1.0	0.6990000000000001	1.0	0.05280109826284387	0.2081009181083266	1.0	0.8506235024656796	1.0
SAMD9L	1	0	0	1.0	0.768	1.0	0.053081373745952544	0.20892452832863934	1.0	0.8506235024656796	1.0
LRPAP1	1	0	0	1.0	0.72	1.0	0.05313778627982358	0.20909012156770893	1.0	0.8506235024656796	1.0
GEMIN5	1	0	0	1.0	0.8909999999999999	1.0	0.053490238031559244	0.2101233542887979	1.0	0.8506235024656796	1.0
FUT1	1	0	0	1.0	0.937	1.0	0.053711462025996345	0.21077069796402945	1.0	0.8506235024656796	1.0
MLXIPL	1	0	0	1.0	0.706	1.0	0.05399568034557235	0.21160103829471022	1.0	0.8506235024656796	1.0
BBS7	1	0	0	1.0	0.951	1.0	0.05410377103284099	0.21191643081212702	1.0	0.8506235024656796	1.0
TBX20	1	0	0	1.0	0.963	1.0	0.05412719891745602	0.21198476139833636	1.0	0.8506235024656796	1.0
UNC13C	1	0	0	1.0	0.9620000000000001	1.0	0.05416531253385332	0.21209590323735025	1.0	0.8506235024656796	1.0
NAA30	1	0	0	1.0	0.9329999999999999	1.0	0.05425935973955507	0.21237003644502064	1.0	0.8506235024656796	1.0
SLITRK6	1	0	0	1.0	0.9129999999999999	1.0	0.05481554568875733	0.2139879101466909	1.0	0.855557173459327	1.0
HECTD1	2	0	0	1.0	0.9235	1.0	0.05507821105970478	0.21475000465929825	1.0	0.855825628970241	1.0
UGGT2	2	0	0	1.0	0.8574999999999999	1.0	0.05531585352361987	0.21543841848524284	1.0	0.855825628970241	1.0
