gene,score
BANK1,0.8733299999999999
BANP,0.65213
BAP1,0.411603
BARD1,0.251471
BARHL2,0.426403
BARX1,1.82434
BATF,0.7524609999999999
BATF2,0.690804
BAX,0.0296224
BAZ1A,0.703769
BAZ1B,0.5563899999999999
BAZ2A,0.45266000000000006
BBC3,3.0004299999999997
BBS1,0.398375
BBS4,0.321916
BBS9,0.23105599999999998
BCAM,1.16792
BCAN,0.705968
BCAS1,0.0
BCAT2,0.049096499999999994
BCCIP,0.24379800000000001
BCHE,0.129445
BCKDK,0.18089
BCL10,1.1615799999999998
BCL11A,0.17371099999999998
BCL11B,0.42524700000000004
BCL2,0.248385
BCL2A1,0.703769
BCL2L11,0.312906
BCL2L12,0.951216
BCL2L13,0.0186155
BCL2L15,0.498007
BCL3,0.340518
BCL6,1.38765
BCL7A,3.0004299999999997
BCL7B,2.39837
BCL9,0.123063
BCL9L,0.492579
BCLAF1,0.350127
BCOR,0.17565699999999998
BCORL1,0.0466743
BCR,0.971051
BCS1L,0.43814200000000003
BDKRB2,0.108896
BDP1,1.01816
BECN1,1.85431
BEND3,0.35896
BEND5,0.0730636
BET1L,0.46768000000000004
BEX1,0.8073100000000001
BEX2,0.09356039999999999
BEX4,0.474095
BFSP2,0.050556300000000005
BGN,0.260071
BHLHB9,0.00261099
BHLHE23,0.242279
BICD2,0.016357
BID,0.886491
BIK,0.0105395
BIRC3,0.38977399999999995
BIRC5,0.29886599999999997
BIRC6,0.00173892
BIRC7,0.24915500000000002
BIRC8,0.428726
BLOC1S5,0.026383099999999996
BLZF1,0.079789
BMP15,0.740363
BMP3,0.207342
BMP5,0.592195
BMP8B,0.708178
BMPR2,1.58546
BMS1,0.17371099999999998
BMX,0.315589
BNIP3,0.745162
BOD1L1,0.242279
BOLA1,0.34147
BORA,0.420651
BPIFA1,0.08240360000000001
BPIFB1,0.0282312
BPIFB3,0.644409
BPTF,0.9176489999999999
BRAF,0.43814200000000003
BRAP,0.000434
BRCA1,2.30146
BRCA2,0.695083
BRCC3,0.00965138
BRD2,0.492579
BRD3,0.14673599999999998
BRD4,0.754922
BRF1,1.6580099999999998
BRI3BP,0.23105599999999998
BRMS1,0.7623880000000001
BROX,0.48060699999999995
BRWD1,0.595601
BSCL2,0.079789
BSDC1,0.274522
BSND,0.0357031
BTBD1,0.27208000000000004
BTBD10,0.0495826
BTBD11,0.0
BTBD16,0.347222
BTBD3,0.11225399999999999
BTBD7,0.886491
BTBD9,0.061914300000000005
BTC,1.20109
BTD,0.21014899999999997
BTF3,0.217245
BTF3L4,0.07203810000000001
BTG1,1.26007
BTG3,0.00173892
BTK,0.226647
BTLA,0.40936999999999996
BTN2A1,0.015456899999999999
BTN3A2,0.259282
BTNL3,0.728593
BUB1,0.565866
BUB1B,0.536542
BUB3,0.33111799999999997
BVES,0.0968015
BZRAP1,0.448985
C1GALT1,0.167925
C1QA,0.127695
C1QL1,0.7909189999999999
C1QTNF2,0.13178900000000002
C1QTNF5,0.747581
C1QTNF7,0.432233
C1QTNF8,0.258495
C1S,0.12363900000000001
C2CD2L,0.456366
C2CD5,0.23551100000000003
C3,0.20385899999999998
C4BPA,0.0634179
C5AR2,1.1312
C8B,0.380298
C8G,0.3511
C9,0.07719
CA13,0.35896
CA2,0.0882119
CA4,0.262446
CA9,1.22228
CAB39L,1.55328
CABIN1,1.6994
CABP1,0.10170900000000001
CABP5,0.014110299999999997
CACFD1,0.412724
CACNA1C,0.229582
CACNA1D,0.17695999999999998
CACNA1F,0.279448
CACNA1G,0.156578
CACNA1I,2.30146
CACNA1S,0.36696599999999996
CACNA2D2,0.395129
CACNB4,0.10335699999999999
CACNG1,0.403837
CACNG2,0.7104
CACNG4,0.0222535
CACNG5,0.18953
CADM2,0.541042
CADM4,0.488551
CALCOCO2,0.0559513
CALML3,0.18089
CALN1,0.052510400000000006
CALR,0.107227
CAMK1,0.091949
CAMK4,0.38659299999999996
CAMKK1,0.557955
CAMKK2,0.12191199999999999
CAMKMT,0.499375
CAMKV,0.0181628
CAMP,0.170487
CAMSAP1,0.17241900000000002
CAMTA1,1.2928600000000001
CAMTA2,0.0039224
CAND2,0.0471577
CANT1,1.06091
CAPG,0.804535
CAPRIN1,0.09356039999999999
CAPZB,0.433408
CARD11,1.2151
CARHSP1,0.5486479999999999
CARKD,0.434587
CARNS1,0.163477
CARS,0.28778400000000004
CARS2,0.109454
CASC1,0.359953
CASP14,0.11507300000000001
CASP2,1.30146
CASP3,1.82434
CASP8,2.04619
CASP9,1.4819200000000001
CASQ2,0.355996
CAST,0.812914
CAT,0.059419799999999995
CATSPER2,0.261653
CATSPERG,0.304078
CBFA2T3,0.516135
CBFB,0.7803260000000001
CBL,0.536542
CBLB,0.335793
CBLC,0.252246
CBLN4,0.769986
CBR1,0.37822
CBWD5,1.1312
CBWD6,0.199717
CBX7,0.291164
CCAR1,0.164743
CCBL2,0.330189
CCDC101,0.069485
CCDC102B,0.0834539
CCDC106,0.163477
CCDC113,0.0860908
CCDC114,0.00348483
CCDC115,0.334854
CCDC117,0.13711099999999998
CCDC134,0.150401
CCDC136,0.000434
CCDC137,0.32100700000000004
CCDC138,0.16410999999999998
CCDC14,0.0199762
CCDC151,0.262446
CCDC153,0.015456899999999999
CCDC157,0.0654309
CCDC158,0.429892
CCDC159,0.152861
CCDC174,0.804535
CCDC30,0.317387
CCDC33,0.010984200000000001
CCDC34,0.11001300000000001
CCDC36,0.0725506
CCDC42,0.0213412
CCDC43,1.9590400000000001
CCDC47,0.0231678
CCDC58,0.499375
CCDC6,0.5563899999999999
CCDC60,0.061914300000000005
CCDC66,0.049096499999999994
CCDC69,0.053490699999999995
CCDC71,1.22228
CCDC77,0.000434
CCDC78,0.32009899999999997
CCDC80,0.056445100000000005
CCDC84,0.40936999999999996
CCDC89,0.345296
CCDC90B,0.106672
CCDC91,0.701581
CCDC92,0.048126
CCDC93,0.125952
CCIN,0.0579299
CCL11,1.36697
CCL15,0.914075
CCL16,0.102257
CCL20,0.349156
CCL25,0.0813559
CCL27,0.8073100000000001
CCL3,0.879861
CCL7,0.7674380000000001
CCM2,0.457609
CCNA1,1.58546
CCNB1IP1,0.106118
CCNC,1.55328
CCND1,2.39837
CCND2,2.39837
CCND3,2.0004299999999997
CCNE1,2.6994
CCNF,0.0604159
CCNH,0.200404
CCNK,0.314693
CCNT1,0.507674
CCNYL1,0.158449
CCPG1,0.557955
CCR10,0.9359770000000001
CCR4,0.198345
CCR7,0.374094
CCR9,0.470235
CCRN4L,0.360948
CCSER1,0.0866201
CCSER2,1.22228
CCT2,0.012321200000000001
CCT4,0.019522099999999997
CCT7,0.00479888
CCZ1B,0.312015
CD101,0.020430700000000003
CD164,1.13711
CD19,1.03665
CD1A,0.44655100000000003
CD1E,0.5771890000000001
CD2,0.815743
CD209,0.0735773
CD247,0.00304769
CD274,1.82434
CD28,1.5090700000000001
CD2AP,0.487217
CD300C,0.463876
CD300LB,0.0277685
CD300LD,1.9590400000000001
CD300LF,0.159074
CD300LG,0.609499
CD302,0.118479
CD34,0.247617
CD3E,0.498007
CD44,0.024084099999999997
CD48,0.695083
CD5,0.609499
CD55,0.667996
CD59,0.16158499999999998
CD68,0.050069199999999994
CD70,1.24456
CD74,0.0850341
CD79A,0.5723
CD79B,0.149788
CD83,0.19697699999999999
CD86,0.49123199999999995
CD93,0.22083699999999998
CD97,0.28610399999999997
CDADC1,0.353052
CDC123,0.0447463
CDC14B,1.1312
CDC20,0.65213
CDC20B,0.043785500000000005
CDC23,0.0452275
CDC25C,0.374094
CDC26,0.338622
CDC34,0.178266
CDC37L1,0.056445100000000005
CDC42EP2,0.194933
CDC42EP4,0.569071
CDC42SE1,0.5471159999999999
CDC6,2.6994
CDC73,0.260071
CDCA3,0.403837
CDCA5,0.24379800000000001
CDH1,0.0413926
CDH10,0.18353
CDH11,0.00655716
CDH13,0.27208000000000004
CDH17,0.08715010000000001
CDH2,0.7649060000000001
CDH23,0.688681
CDHR1,0.0876807
CDHR3,0.11001300000000001
CDK1,1.1875200000000001
CDK11A,2.39837
CDK12,0.0352323
CDK13,1.8864900000000002
CDK15,0.105011
CDK16,0.529143
CDK19,1.1431
CDK5,1.9590400000000001
CDK5R2,0.226647
CDK5RAP1,0.201093
CDK6,2.6994
CDK7,0.0957184
CDKAL1,0.0371185
CDKL5,0.9212530000000001
CDKN1A,0.9285530000000001
CDKN1B,1.5090700000000001
CDKN1C,3.0004299999999997
CDKN2A,0.114508
CDKN2C,2.6994
CDR1,0.8420719999999999
CDRT15,0.00479888
CDSN,0.00611692
CDT1,0.0554581
CDV3,0.457609
CDX2,1.6387099999999999
CDX4,0.708178
CDYL,0.836082
CEACAM7,0.9359770000000001
CEBPA,1.20109
CEBPB,2.39837
CEBPD,3.0004299999999997
CEBPZ,0.237006
CECR5,0.150401
CECR6,0.30495300000000003
CELF1,0.207342
CELSR1,0.451431
CEMP1,0.474095
CEND1,0.00304769
CENPA,0.355012
CENPB,0.00130353
CENPE,0.00699784
CENPF,0.428726
CENPI,0.043305800000000005
CENPK,0.16410999999999998
CENPP,0.2778
CENPT,0.09843110000000001
CEP135,0.000434
CEP152,0.0105395
CEP350,0.139497
CEP44,0.155336
CEP55,0.000434
CEP63,0.000434
CEP70,0.0777085
CEP85L,0.0366462
CEP89,0.0
CEP97,0.016357
CEPT1,0.17241900000000002
CERS2,0.39405300000000004
CERS3,0.7803260000000001
CERS5,0.0452275
CETN2,0.031951099999999996
CETN3,0.0208857
CFHR1,0.024084099999999997
CFHR2,0.48323900000000003
CFHR4,0.13178900000000002
CFI,0.08240360000000001
CFL1,0.0978872
CFLAR,0.8450979999999999
CGA,1.3569799999999999
CGB1,0.0
CGB8,0.18220799999999998
CGGBP1,0.080833
CGNL1,1.37719
CGREF1,0.0457092
CH25H,0.65999
CHAC1,0.10335699999999999
CHAD,0.36696599999999996
CHAMP1,0.11962
CHCHD6,0.0818795
CHCHD7,0.785591
CHD1L,0.631219
CHD2,0.123063
CHD4,0.991834
CHD5,0.166649
CHD6,0.0418702
CHD8,0.674099
CHEK1,1.85431
CHEK2,1.6580099999999998
CHGB,0.697238
CHI3L2,0.41723599999999994
CHIC2,0.21155900000000002
CHKB,1.33768
CHL1,0.149176
CHM,0.0684679
CHMP2B,0.987597
CHMP3,0.29457
CHMP6,0.544068
CHN2,1.09734
CHP2,0.019522099999999997
CHPF,0.432233
CHPF2,0.215104
CHRD,0.7309220000000001
CHRM3,0.021797099999999996
CHRNA1,0.879861
CHRNA5,1.08136
CHRNA7,0.0639203
CHRNB1,0.620223
CHRNB3,0.0105395
CHST10,0.133556
CHST11,0.278623
CHST14,0.247617
CHST3,0.0787475
CHTF18,0.160956
CHTOP,0.263241
CHUK,0.350127
CIAO1,0.485887
CIAPIN1,0.6059829999999999
CIB4,0.327414
CIC,2.22228
CIDEA,0.411603
CIDEC,0.09034339999999999
CIITA,0.900064
CILP,0.6720550000000001
CIRBP,0.0442656
CIRH1A,0.07512189999999999
CISD2,0.0634179
CISH,0.0428267
CKAP2,0.0105395
CKAP4,0.0150076
CKB,0.0338231
CKM,0.0333543
CKMT1B,0.530612
CKMT2,0.20874299999999998
CKS1B,0.108339
CLASRP,0.493929
CLCA2,1.67822
CLCF1,0.150401
CLCN3,0.380298
CLCN6,0.312906
CLCN7,0.0404392
CLCNKA,0.49528500000000003
CLDN11,0.102807
CLDN12,0.051532299999999996
CLDN14,0.14673599999999998
CLDN17,0.104459
CLDN20,0.202474
CLDN22,0.539537
CLDN4,0.0236257
CLDN6,0.301465
CLDN7,0.05447330000000001
CLEC11A,0.0761547
CLEC12B,0.308469
CLEC16A,0.262446
CLEC18C,0.49123199999999995
CLEC1A,0.595601
CLEC2D,0.530612
CLEC2L,0.45020600000000005
CLEC4C,0.514713
CLEC4D,0.12076500000000001
CLEC4F,0.09034339999999999
CLEC4G,0.18220799999999998
CLEC5A,0.203166
CLEC7A,0.149176
CLIC1,0.345296
CLIC2,0.833117
CLIC4,0.0882119
CLIC5,0.9551120000000001
CLIC6,1.40937
CLIP1,0.0305524
CLIP2,0.0787475
CLIP3,0.26403699999999997
CLK1,1.23701
CLMN,1.11394
CLN3,0.23551100000000003
CLN6,0.644409
CLP1,0.43576800000000004
CLPS,0.09302260000000001
CLPSL2,0.10006699999999999
CLPTM1,0.0725506
CLPTM1L,0.176308
CLPX,0.010984200000000001
CLRN1,0.5486479999999999
CLSTN1,0.712633
CLSTN3,0.932249
CLTB,0.0291582
CLTC,0.0409157
CLTCL1,0.06897610000000001
CLUAP1,0.420651
CMBL,0.379258
CMTM5,0.22083699999999998
CMTM6,0.5455899999999999
CMTM7,0.833117
CNBP,0.16410999999999998
CNDP1,0.136517
CNGA3,0.273706
CNKSR1,0.551728
CNN1,0.00436042
CNN2,0.8831629999999999
CNN3,0.7829510000000001
CNNM1,0.754922
CNOT11,0.254579
CNOT3,0.740363
CNOT4,0.47280500000000003
CNOT6,1.02731
CNOT6L,0.7829510000000001
CNOT8,0.304078
CNPPD1,1.1491799999999999
CNR1,0.0782277
CNTLN,0.295426
CNTN3,0.0644232
CNTN5,0.132966
CNTNAP2,0.143705
CNTNAP4,0.011875100000000001
CNTRL,0.0413926
COA5,0.00217474
COBL,0.30059600000000003
COBLL1,0.7309220000000001
COG1,0.10390799999999999
COG6,0.0222535
COG8,0.230318
COL15A1,0.097344
COL1A1,0.00655716
COL20A1,0.349156
COL25A1,0.0725506
COL2A1,0.227379
COL3A1,0.021797099999999996
COL4A3,0.0150076
COL4A4,0.184193
COL4A5,0.014110299999999997
COL4A6,0.09356039999999999
COL5A1,0.44533999999999996
COL6A1,0.21939699999999998
COL6A3,0.6540819999999999
COL7A1,0.538037
COLEC12,0.510476
COMMD10,0.154097
COMMD2,0.09897560000000001
COMMD8,0.27208000000000004
COMMD9,0.5262180000000001
COMP,0.11338
COMT,0.205946
COMTD1,0.056445100000000005
COPA,0.23253600000000002
COPG1,0.146128
COPS2,0.8512149999999999
COPS3,0.914075
COPS4,0.048611
COPS5,1.24456
COPS7A,0.0328861
COPS8,0.00876506
COQ10A,0.257709
COQ3,0.09141310000000001
COQ5,0.8450979999999999
COQ7,0.056445100000000005
CORO1B,0.6148279999999999
CORO2A,1.0048
COX14,0.025002200000000002
COX17,0.079789
COX19,0.08240360000000001
COX5B,0.182868
COX6A2,0.474095
COX6C,0.076672
COX7A2,0.0639203
COX8A,0.575553
CPA4,0.06593560000000001
CPA6,0.395129
CPE,0.00920799
CPEB3,1.18089
CPEB4,0.595601
CPLX1,0.412724
CPLX2,0.523313
CPNE1,0.7725479999999999
CPNE3,0.137706
CPNE5,0.28610399999999997
CPNE8,0.6844640000000001
CPNE9,0.06897610000000001
CPPED1,0.436953
CPSF1,0.18353
CPSF3,0.427563
CPSF3L,0.145521
CPSF4,0.879861
CPSF6,0.396208
CPT1A,0.35796999999999995
CPT2,0.014110299999999997
CPXM1,0.0654309
CR2,0.607738
CRADD,0.0390129
CRAMP1L,0.30935300000000004
CREB1,2.22228
CREB3,0.5723
CREB3L1,0.36394699999999996
CREB3L2,0.658012
CREBBP,1.58546
CREBL2,0.44413199999999997
CRELD1,0.17241900000000002
CRH,0.640599
CRHR1,0.160328
CRISPLD2,0.48060699999999995
CRLF3,0.0882119
CRMP1,0.408258
CRNKL1,0.46513999999999994
CROCC,0.530612
CRP,0.0559513
CRTAP,0.166649
CRTC1,2.6994
CRTC3,0.201783
CRY1,0.395129
CRYAB,0.6042350000000001
CRYBB2,0.143705
CRYGB,0.550185
CRYGC,0.186186
CRYGD,0.194933
CRYL1,0.12248699999999998
CRYM,0.22811199999999998
CRYZ,0.127113
CRYZL1,0.07719
CSAG1,0.602495
CSF1R,0.46768000000000004
CSF2,0.544068
CSF3R,1.12537
CSGALNACT2,0.12076500000000001
CSH1,0.697238
CSMD2,0.17241900000000002
CSMD3,0.160956
CSNK1E,1.53804
CSNK1G3,0.184193
CSNK2B,0.509073
CSRNP2,0.380298
CSRP2,0.159701
CSRP3,0.243038
CST2,1.44413
CST4,0.7524609999999999
CST5,0.194933
CST7,0.203166
CST9L,1.08136
CSTA,0.011875100000000001
CTBP1,2.22228
CTBP2,0.932249
CTCF,0.17565699999999998
CTDP1,0.293716
CTDSP2,0.796315
CTDSPL,0.105564
CTF1,0.26563400000000004
CTH,0.324656
CTIF,0.17113
CTNNA1,0.703769
CTNNA2,1.34722
CTNNB1,0.5723
CTNND1,0.387651
CTNND2,0.346258
CTR9,0.264835
