,gene length,silent,nonsense,splice site,missense,recurrent missense,frameshift indel,inframe indel,lost start and stop,expression_CCLE,replication_time,HiC_compartment,gene_betweeness,gene_degree,exp_mean,exp_std,methy_mean,methy_std,cna_mean,cna_std,3'UTR,5'UTR,SNP,DEL,INS
ALK,0.112736169,0.010506761,0.005369038,0,0.01953502,0,0,0,0,0.005103315,0.015927622,-0.005656283,0.082461758,0.165040912,0.021098283,0.013229119,0.016246288,0.045113773,0.011718475,0.019123559,0,0.000928187,0.082934508,-0.004120925,-0.004121587
AMER1,0.042718159,0.013724077,0,0,0.016536851,0,0.027935937,0,0,0.019112771,0.011315429,0.001436991,0.002666784,0.003727047,0.012363126,0.011418429,0.001061556,0,0.005330785,0.030000827,0.106756474,0,0.172267548,0.082079314,-0.004420971
ANK1,0.034088624,-0.002376168,0.007180086,-0.002039876,-0.000653377,-0.001574008,0.010351116,-0.000950606,0,-0.00532682,-0.000899783,0.002537166,0.058163906,-0.018095417,-0.019416992,-0.003849219,0,0.011586424,-0.002278058,-0.005234323,-0.001792138,-0.001322742,0.046932198,0.019452946,-0.00773752
APC,0.081310251,0.0103061,0,0.000370903,0.022144245,0,0.010687917,0,0,0.006777794,0.003609504,0.004063389,0.151262057,0.177655552,0.019343828,0.007289011,0.013968687,0.044312565,0.001384383,0.007811112,0.002175687,0.000733036,0.078328037,0,0.103568504
AR,0.07251554,0.023514878,0,0,0.01610378,0,0.011433229,0,0,0.024897583,0.008323269,0.003881518,0.16828567,0.245633847,0.00974171,0.02817598,0.013989446,0.01435089,0.006414788,0.007653736,0.00064596,0.002885179,0.001466124,0,-0.00388199
ARAF,-0.006328581,-0.006230915,-0.00504122,-0.000441265,-0.000245443,-0.002140562,-0.002529051,0,-0.000644016,-0.006741546,-0.0076725,-0.000295808,0.047149205,0.081743396,0.012827311,-0.017007021,-0.010130325,-0.002906628,-0.008690083,0.00116536,-0.000615222,0,0.008632425,-0.003955652,-0.008513587
ARHGAP26,0.001634665,0.009765421,-0.004018444,0.033498497,0.005303128,-0.001866661,-0.003238481,0,-0.000339368,0.006126632,-0.001163075,0.000631013,-0.021142055,-0.037486666,-0.004683215,-0.002539124,0.00282658,-0.005730179,-0.003352432,-0.000501051,0,0,0.025752872,-0.003395063,-0.006123288
ARHGAP5,0.026426246,-0.000988773,0.04121992,-0.002057464,0.003058922,-0.001933521,-0.008370403,0,-0.00047447,-0.005344767,-0.000484887,-0.013084575,-0.008457332,-0.029194086,0.01987717,-0.002395318,0.003732659,-0.003110307,0,-0.004421681,-0.003369054,-0.001257342,0.085092658,-0.004004231,-0.007642515
ARHGEF10,0.020473607,-0.003246021,0.016957134,-0.001727971,0,-0.001820348,0.003238952,-0.001362258,0,-0.003775717,0,-0.00807817,-0.030037157,-0.03139966,-0.005595052,-0.001566019,0,-0.008263547,0.004337577,-0.00424301,-0.000809559,0,-0.012864422,-0.00784742,-0.007411231
ARHGEF10L,0.010247274,0.003671317,-0.004907187,-0.001958294,-0.003041028,-0.001862509,-0.004267766,0,0,-0.002864826,-0.002976354,-0.002277331,-0.040400202,-0.049208759,0.001005614,-0.000198558,0.000879595,-0.005895148,0.002504134,-0.004864722,-0.000760573,0,0.010681883,-0.004528451,-0.005446975
ARHGEF12,0.044432403,-0.00348858,0.034248642,-0.001363922,-0.006133429,-0.002115724,0.005638631,0,0,-0.002164997,-0.002893041,-0.006190252,-0.014576243,0.004824126,0.011216753,-0.000371097,-0.000551444,-0.004500809,-0.005159355,-0.003756824,-0.001541742,0,-0.018198659,-0.012246151,-0.009077154
ARID1A,0.053812004,0.014029136,0.038751631,0.018141794,0.009917092,0,0.020902852,0.000224328,0,0,-0.006345527,0.002703358,0.054884552,0.094634456,0.024050058,0.004766121,0.005147803,0.002749454,0.015653631,0.000798492,0.014395834,0,0.126698304,0.135829169,0.122500877
ARID1B,0.082687798,0.018140126,0.058732267,0,0.009456499,0,0.019200074,0,0,0.018053084,0.019151359,0.01180543,0.021218933,0.108629527,0.033703657,0.01552273,0.029191693,0.012108051,0.002604452,0.002106965,0.001145449,0,0.095953858,0.030547755,0
ARID2,0.076210549,0.012702988,0.051633277,0,0.014698669,0,0.026638766,0,0,0.016668471,0.020579931,0.005046872,0.003923258,0.086321616,0.03348854,0.010157392,0,0,0.027539045,0.005351618,0,0,0.081788587,0,0.167210128
ARNT,0.005063938,0.005716105,-0.003036526,-0.001468001,-0.002214138,-0.002644592,0.004994527,-0.000626527,0,0.012038518,0,-0.002428215,0.052707493,0.046582333,0.010614341,-0.00997723,-0.008804799,-0.009790584,-0.015815183,-0.002348707,0.004972532,0,0.004690516,0.006487882,-0.008325408
ASPSCR1,-0.009934483,-0.006347909,-0.004554772,-0.002240827,-0.004553337,-0.002770549,-0.006275786,-0.000692848,-0.000527997,-0.006554648,-0.000760872,-0.009089337,0.014057729,0.020793702,-0.008398391,0.001800101,-0.002368228,-0.00481414,-0.001085957,0.001891644,-0.00126471,0,-0.026223137,-0.004931436,-0.007694105
ASXL1,0.082895232,0.006204343,0.070457938,0.001078743,0.014247317,0,0.003258077,0.001316434,0,0.009394482,0.006497693,0.056923922,0.017989491,0.004142722,0.043424896,0.027913768,0.036184392,0.021837368,0.016116617,0.00936455,0.000931176,0,0.115137689,0,0
ASXL2,0.018217299,0,0.026239322,-0.001875666,0.004942296,-0.002197385,-0.006364944,-0.000868027,0,-0.003336705,0.001148808,-0.000764913,-0.005288843,-0.035253127,-0.000964452,-0.007888921,-0.009841551,-0.007477264,-0.003627822,-0.002808232,-0.000274027,0,0.080002913,-0.002279302,-0.006622607
ATF1,-0.015465718,-0.002135976,-0.003795665,-0.001074808,-0.001712751,-0.001971195,-0.003129604,-0.000569777,-0.000331,-0.004769537,-0.002934058,0.005296005,-0.017363579,-0.019473987,-0.005374959,-0.004739369,-0.000216979,-0.006922338,-0.003049271,-0.003234874,-0.000550915,-0.000158238,-0.015701245,-0.005808522,-0.005566223
ATIC,-0.002247755,-0.000865806,-0.004198941,0,0,-0.002001879,0.001188693,0,0,-0.004682843,0.00068533,-0.006756027,0.029274662,0.075428857,0.02181873,-0.007870471,0.005928607,0.001910009,-0.003921969,-0.001064097,-0.001257824,0,-0.040787862,-0.003888089,0.115411239
ATM,0.055907929,0.012507615,0.052674451,-0.002395067,0.011545763,-0.001646878,0.014717252,0.002231964,0.000875132,0.004014758,0.006786132,-0.004897462,0.141483399,0.154043949,0.019663459,0.008920636,0.014274495,0.009196622,0.030747904,0.00875681,0.005580988,0.000704186,0.107158992,0.039713973,-0.007964439
ATP1A1,0.011162167,-0.006133671,-0.004703128,0,-0.00473858,-0.003657303,-0.003642392,0,0.002306387,-0.012115465,-0.009760133,-0.016489058,0.041579767,0.075197837,-0.009736509,0.001909187,-0.014855133,-0.011696322,-0.005106014,-0.005695455,-0.009697322,0,-0.011824135,-0.005160385,-0.008970349
ATP2B3,0.041428934,0.00336357,-0.001267119,0.014614355,0.00985637,-0.002319356,0.002921968,-0.00072199,0,0.000421913,-0.000891071,-0.008754602,0.050899694,0.0347846,-0.00176453,0,-0.008918682,0.006140684,-0.003407329,0.009462131,-0.000963637,0.00063024,0.038772337,-0.005645764,-0.010111581
ATR,0.0500936,-0.000744901,0.016076776,0,0.000492931,-0.001508421,0,0,0,-0.003371022,-0.003408917,-0.007053083,0.07124077,0.115184847,0.009846207,0,0.007838422,-0.008823477,0.002967715,-0.004413831,0.001047673,0,0.029844729,0.000654342,-0.005647513
ATRX,0.048143754,0.017265139,0.011630956,0,0.014621596,-0.001913458,0.029849062,0.023383701,0,0.000266245,0.001513797,-0.003683721,0.071172937,0.093105382,0.018642159,0.007527025,0.014652354,0.006007359,-0.002485491,0.003559004,0.012874131,0.012736264,0.116535836,0.174681221,-0.005125546
AXIN1,0.055816905,0.005976837,0,0.00267818,0.014978267,0,0.003095626,0,0,0.026857906,0.015255321,0.037505385,0.132727056,0.135878972,0.04763505,0.020568382,0.036408918,0.009338248,0.011841953,0.002049314,0.00267849,0,0,0.001883182,0
AXIN2,0.002853862,-0.000893393,-0.002969903,-0.001127548,0,-0.002540897,0.003961825,-0.000637457,0,-0.003724847,-0.00032742,-0.006732148,-0.022273867,-0.034764926,-0.007453173,-0.000646102,0.001106409,-0.003705588,0.000608687,0.004558842,-0.001696686,0,-0.011699723,-0.007299366,-0.005708304
BAP1,0.034588082,0.003945692,0,0,0.010597895,0,0.020992644,0,0.000475002,0.00755265,0.004815833,0.05540429,0.127476105,0.092002598,0.042418944,0.007680535,0.012315538,0.005020553,0.013653922,0.007381176,0,0.000206641,0.010027158,0.020743522,0.164446639
BARD1,0.014902921,0.022555157,-0.002968268,0,0.010739286,-0.001538317,-0.002221472,-0.000876744,0,0.005361027,0.004885764,-0.009432948,0.128853772,0.243057735,-0.009462436,-0.005913828,0.003152513,0.016256763,-0.003684013,-0.002699196,0,0.000755568,-0.020672154,-0.003245331,-0.004988951
BAX,-0.020689959,-0.002610541,-0.002402127,-0.000898476,0.003512207,-0.002467538,-0.000496015,-0.000279663,-0.000319452,-0.004252999,-0.007265061,0,0.054040174,0.064237359,0.001619145,0.007928242,-0.004256625,-0.020209098,-0.000909457,-0.006847744,0,0,-0.021797757,-0.002670806,-0.005504102
BAZ1A,0.041727657,0.001412139,0.047429351,-0.001538412,0.003944079,-0.002296804,-0.010081555,0,-0.000641951,-0.002369542,-0.004766091,-0.005482881,-0.026465927,0.002092945,0.014230438,-0.001023462,0.00438342,-0.002159806,0.00950923,-0.003510658,0.000399082,0.000711592,0.034569663,-0.003588151,-0.008310363
BCL10,-0.022133986,-0.005178545,-0.003416957,-0.001186258,-0.004268952,-0.002031662,-0.004056117,-0.000490332,-0.000438652,-0.005216848,-0.002911133,-0.008888124,0.043833607,0.056264731,-0.001570842,-0.005373732,0.015237358,0.002295965,0.001763689,-0.001622571,-0.001061589,-0.000147901,-0.030913675,-0.003968388,-0.00670224
BCL11A,0.01053208,0.003943936,-0.001642595,-0.001966544,-0.002366571,-0.002567138,-0.00775967,-0.000257104,-0.000335776,-0.009221986,0.002801354,-0.013105973,-0.000828939,0.04276015,-0.005505594,0.02010691,0.013981316,0.02115902,-0.003745683,0,0,0,0.00281482,-0.004556209,-0.008208671
BCL11B,0.013295161,-0.001473433,-0.002586082,-0.001352269,-0.000260718,-0.002094311,-0.006355387,-0.000230785,-0.000257495,-0.001072345,0.002429963,-0.008559892,-0.022387536,-0.021957642,-0.007786163,0.004376222,-0.000368857,0.014870586,0.002995849,-0.001238006,-0.0033021,0,-0.007335581,-0.004642617,-0.006532571
BCL2L12,-0.013900135,-0.001684017,-0.002971815,-0.000866044,-0.000862486,-0.002275682,-0.003269272,-0.000454739,-5.09E-05,0.001106999,-0.001880591,-0.001613357,-0.017519427,-0.030427932,-0.007849896,-0.00089745,-0.003358206,-0.004586835,0.004583901,-0.003056814,-0.001262363,-0.000106499,-0.015193086,-0.006184031,-0.00438823
BCL3,-0.015110756,-0.002323363,-0.004358042,-0.001151395,-0.00736309,-0.002357945,-0.0036637,-0.000534822,-0.000325785,0.001906822,-0.001077488,0.005781866,-0.018544779,0.03699497,-0.000904155,0.001380654,-0.004153136,-0.006224396,-0.003984187,-0.006039168,-0.000490516,0,-0.023803707,-0.004153464,-0.006683572
BCL6,0.006490941,-0.006989633,-0.005262924,-0.000616972,0.002082336,-0.001873723,0,-0.000849038,0,0.012442365,-0.00749955,-0.012586171,0.082460571,0.11930722,0.020449927,-0.000892141,0.014431994,-0.005584461,0.003324583,0,0.001305657,0,-0.020530072,-0.003922126,-0.005729076
BCL9,0.010749206,0.002562275,-0.005194635,-0.001165189,-0.004420144,-0.002076451,0.001208896,0,0,-0.001958157,-0.000725385,-0.007008487,-0.020961123,-0.040504698,0.010554624,-0.002050998,0.000815558,-0.006938376,-0.007503416,-0.006258427,-0.002081888,0.023377624,0.040901032,0.110983843,-0.005917408
BCL9L,0.02920561,0.003965336,-0.006352183,-0.001524739,-0.001923519,-0.00167269,0,-0.000408608,0,0.001491954,-0.004088381,0.025721225,-0.024714186,-0.04530786,0.007097565,-0.003573281,0.002534813,0.00752687,0.014832981,-0.002474586,-0.000795717,-0.002325348,0.019254385,-0.007347081,-0.006662854
BCLAF1,0.009087986,-0.000958883,0.011696461,-0.00089281,0.00634514,-0.002550098,-0.00377962,0.012258864,-0.000640637,0.003356895,0.004317887,-0.011523749,0.042909418,0.069579966,-0.009487931,-0.005796019,0.004098891,-0.015345973,-0.004598998,0,-0.005231626,0,0.031233566,-0.007848157,-0.007699438
BCOR,0.098068438,0.010654815,0.053245532,0.001642424,0.013810291,-0.00366323,0.021528158,0,0,0.001855028,0.010654519,0.045364,0.024626984,0.141331671,0.0384485,0.015554452,0.018223695,0.033124133,0.008606495,0.019633751,0.001719492,0.002724954,0.074328251,-0.00330091,-0.007864594
BCORL1,0.033328785,-0.003495988,0.011731758,-0.001716042,-0.001159961,-0.001802292,-0.004128762,0.003653731,0,-0.005387639,-0.001924027,0.005107661,-0.032381812,-0.048699026,-0.002918099,0,-0.004091508,0.006970573,-0.005035715,0.00186857,-0.001008795,0,0.013294671,-0.005746345,-0.005785747
BCR,0.021603865,-0.010655819,-0.003173442,-0.002099518,-0.013510908,-0.003126136,-0.005612349,-0.001443281,-0.000812619,-0.008471009,-0.005827233,0.001975178,0.054182675,0.043166986,-0.005274525,-0.007690075,-0.007876036,-0.02368576,-0.010612968,-0.011479327,-0.002839385,-0.000240629,-0.012712497,-0.01135909,-0.009252106
BIRC3,-0.010318036,-0.002161633,-0.003323615,-0.001186778,0.002745297,-0.002502829,-0.002748415,-0.000537332,-0.00070697,-0.005982173,-0.005781406,-0.010746111,0.029263694,0.074932721,-0.011506009,-0.00572585,0,-0.001593029,0,-0.006115484,-0.00080984,-0.000194776,-0.033386694,-0.004396539,-0.007258488
BIRC6,0.00477224,-0.001344996,-0.007633425,0.012433534,-0.002701559,-0.002294854,0.005418436,0,-0.000384496,-0.003905153,-0.001251247,-0.004475551,0.034396348,0.062051868,-0.004882419,0.006282625,0.006600498,-0.015935722,-0.0046907,-0.008986501,-0.002515238,0.00103849,0.085467062,0.022408026,-0.007764702
BMP5,-0.009678032,-0.001258009,-0.002131258,-0.000904161,-0.001297076,-0.001848595,-0.002905965,-0.000265412,-0.000216425,0,-0.000839511,-0.005119764,-0.022913007,-0.033111181,-0.007221878,0.001037795,-0.005496802,-0.005073363,-0.003057824,-0.001958445,-0.000770328,0,-0.008498676,-0.004275685,-0.004736694
BRAF,0.025145613,0.012671711,0.052684056,-0.003529641,0.018273905,0,0.027954521,0,0.001180364,0.013153869,0.025597952,0.007515392,0.031694035,0.129991506,0.014481997,0.013652478,0.024691422,0.007252248,0.01089137,0.010209812,0.002211398,0.003960514,0.086834008,0.04366836,-0.004155755
BRCA1,0.058660983,0.011278857,0.008411335,0.014705888,0.021341057,0,0.007787784,0,0.000606568,0.002844191,0.005080997,0.003146826,0.144617659,0.226857096,0.009146086,0.005245341,0.011481643,0.033207649,0.019841927,0.01174246,0.001594223,0.000652269,0.084203617,0,0.089648106
BRCA2,0.056248615,0.008794609,0.01616564,0.016300053,0.016962781,-0.001743591,0.022406723,0.030467822,-0.001255671,0.00564819,0.003567531,0.021748714,0.089563072,0.127484796,0.0081485,0.00479056,0.008973708,0.032169862,0.020524675,0.010400391,0.000543953,0.001472483,0.089205389,0.111108924,-0.006166595
BRD3,-0.005261177,-0.000436646,-0.005333407,0.013893977,-0.000649578,-0.002211412,-0.005213907,-0.00065439,-0.00025656,-0.005114705,-0.000965653,0.001704239,-0.018785634,-0.021881037,0.002720864,-0.001258867,-0.001265012,-0.009297634,0.00297882,-0.002174288,-0.001390628,-0.000296867,-0.012652825,-0.005653077,-0.007370605
BTK,-0.008811628,-0.004070667,-0.004231509,-0.000518477,-0.003046262,-0.002782597,0.00507476,-0.001427433,-0.000264021,-0.005654029,-0.005268602,0.005089812,0.047994048,0.069796471,-0.008067363,-0.001412915,-0.004490328,0.001911949,-0.004324036,-0.00623577,-0.001672795,0.00063703,-0.004181187,0.008890243,-0.007974988
CACNA1D,0.027646276,-0.000971105,-0.003310891,-0.001497973,-0.001896665,-0.001930542,-0.000831131,-0.001065504,0,-0.005631915,0.00089208,0.005093078,-0.041348302,-0.052168092,-0.007166726,0.001183854,0.003918386,-0.007086953,0,-0.0041791,-0.001276776,0,-0.004732724,0.004141901,-0.00532147
CALR,-0.031742037,-0.001505255,-0.003707355,-0.000404977,0.005171582,-0.002092176,0.000633961,-0.000839795,0,-0.016215855,-0.010572125,-0.00196862,0.045979253,0.075190292,0.002431048,0.00725429,0.002013576,-0.011434513,0.00389776,-0.003151956,0,-0.008301637,-0.024243871,-0.002982929,-0.006663242
CAMTA1,0.022777333,0.00364661,-0.004288707,-0.002241893,-0.002253137,-0.001846047,-0.005523477,-0.00035868,0,-0.002144584,-0.002519652,-0.005452672,-0.042196976,-0.047616325,-0.002567455,-0.001646846,-0.006059028,-0.005737107,0.005224992,-0.005095552,-0.00071064,0,0.022345071,-0.003962543,-0.005741549
CANT1,-0.012496788,-0.004386855,-0.004286593,-0.001381155,0.001488517,-0.002010625,-0.003745746,-0.000310066,-0.000279381,-0.00377851,0.001458095,-0.005103798,-0.017462164,-0.029493034,0.003795697,-0.000949393,-0.003799305,-0.002399724,-0.002700263,-0.000694997,-0.000615404,0,-0.011304854,-0.00431517,-0.005268779
CARD11,0.06900857,0.007634653,0,0,0.01402177,0,0.018894569,0,0.000593774,0.008381412,0.012265243,0.00264608,0.007799957,0.091885623,0.007407349,0.007450886,0.021974927,0.077059207,0.003631934,0.009745868,0.001607248,0,0.074699623,0.004805219,0.178802937
CARS,0,0,-0.0056406,-0.000735515,0.001675778,-0.00242255,-0.001221075,-0.00070513,-0.00044998,-0.006426261,-0.004185338,0.006604812,-0.014309741,0.04601836,-0.003900289,-0.007467748,0.003721123,-0.013862399,-0.002814805,-0.001548092,-0.001514314,0,-0.018222202,-0.007917475,-0.008645426
CASP8,0.004740254,0.011174015,0.052787726,0,0.015766633,0,-0.003023182,0,0,0.00475653,0.005888275,0.017100906,0.12785398,0.158362742,0.020736758,0.013541442,0.006897234,0.036958852,0.008027757,0,0.001076205,0.000523377,0.170029817,0,-0.00609676
CBFA2T3,-0.010717855,-0.001994121,-0.00325544,-0.001557739,-0.006535258,-0.002490616,-0.008045014,-0.000649577,-0.00060194,-0.009148296,-0.003055458,-0.0113397,0.046306755,0.007623698,-0.010043605,-0.001405467,-0.001330192,0.002254794,0.006412763,-0.006719456,-0.001163398,0,-0.026657401,-0.005776707,-0.008365351
CBFB,-0.007933208,0.009711605,0.031131658,0.010524783,0.00639591,-0.00219078,0.005305249,-0.000633448,-0.000852246,0.001058818,-0.008325237,0.011163064,-0.000870729,0.054598315,0.008793446,-0.001795078,0.002866667,-0.002127291,0.019724603,0.001491182,0.000580996,0.000529323,0.132317167,0.014552249,0.084299829
CBL,0.053570227,0.020427583,0,0,0.020391973,-0.003476426,0.003780111,0.000494839,0,0,0.006991319,0.01691342,0.192643798,0.248670961,0.027601653,0.009490184,0.015868756,0.011724134,0.011745433,0.012918015,0.000910856,0.001558539,0.077003869,0.00243566,-0.004205198
CBLB,0.017825464,0.002665184,-0.004280677,-0.001333518,0.006184652,-0.002532774,0.005998799,-0.000962312,-0.000473401,-0.003826172,0.008030708,-0.012419442,0.022165566,0.066269464,-0.004710907,-0.002695696,0.003726514,-0.021406808,-0.014919202,-0.006801759,-0.0006915,0.000555614,0.036310982,0.001169829,-0.007460333
CBLC,-0.025114699,-0.003175049,-0.002402187,-0.001679462,-0.003195884,-0.002156765,-0.002621815,-0.000632822,-0.000344,0.004474081,0.005522509,-0.004256633,0.002777725,0.049810837,-0.006828191,0.002580541,-0.001930842,0.012506851,-0.001091587,-0.00081371,-0.001177101,0,-0.024809183,-0.004036112,-0.006803938
CCDC6,-0.021873692,-0.001609328,-0.005454933,-0.001632795,-0.00053268,-0.002697644,-0.005835841,-0.000475506,-0.000348543,-0.005970514,-0.000134523,-0.006845897,-0.006866653,0.022894196,0.005125999,-0.006469986,-0.003562893,-0.003030469,-0.003438877,0.001671139,-0.000345494,0,-0.034132871,-0.006146531,-0.008040245
CCNB1IP1,-0.01224197,-0.001196048,-0.003234759,-0.001142568,-0.000347221,-0.002410356,-0.002864122,-0.000337265,-0.000150484,-0.003081397,-0.001577075,-0.001231201,-0.018818299,-0.02638604,-0.004987606,0.000923042,0.000864831,-0.000768081,-0.00329814,0,-0.000655312,0,-0.017923906,-0.005834577,-0.005127454
CCNC,-0.037080429,-0.002332761,-0.003827878,-0.001316887,-0.002688556,-0.002197955,0.003891267,-0.000312045,-0.00050572,0.002731224,0.005074648,-0.012701153,0.048106167,0.06420532,0.019098886,0.004266112,0.002406941,0.027307815,0.008168948,0.007118495,-0.001035511,0.000398393,-0.035206544,-0.007168509,-0.00715485
CCND1,-0.036493888,0.001470827,-0.002671833,-0.000920377,-0.001978521,-0.001934035,-0.006632457,0,-0.000644717,-0.006592193,-0.001829747,0.007682414,0.050596178,0.078479405,0.000483491,0.000539579,0.001437023,0.021802501,-0.00549017,0.003215584,-0.001478393,0,-0.011856908,-0.005490579,-0.007804903
CCND2,-0.022510897,-0.003475756,-0.003205509,-0.001063144,-0.003273979,-0.002815925,-0.007149816,-0.00044502,0,-0.00204358,0.00201253,-0.003349872,-0.016062121,0.00174383,-0.002693991,-0.001833682,-0.005088805,0.009600285,-0.003833875,0.005601154,-0.001843881,0,-0.015940593,-0.009219836,-0.007076382
CCND3,-0.025365986,-0.00430208,-0.00447637,-0.001762153,0.000683264,-0.002376228,-0.002949475,-0.001119304,-0.000623946,-0.009389145,-0.007407874,0.004488408,0.014370243,0.03960789,0.00676631,-0.007871831,-0.012732584,-0.009027949,-0.002947295,-0.000625405,-0.0009377,0,-0.025583291,-0.004915479,-0.006899459
CCNE1,-0.024393522,-0.005770352,-0.002358356,-0.001479953,-0.000585876,-0.002426037,-0.002575882,-0.00038095,-0.000396729,-0.00765474,0.004799228,0.006555645,0.018047372,0.08319104,-0.0178691,-0.002180972,-0.010260507,-0.009475689,-0.00310066,0.004657033,-0.000304404,0,-0.007487424,-0.003673934,-0.007058385
CCR4,-0.015851775,-0.005967952,-0.002782229,-0.000718952,-0.002262422,-0.002008359,-0.002882972,-0.000536265,0,-0.005003194,-0.002945685,-0.006547727,-0.002171019,-0.027035248,-0.00467085,-0.000583991,0.028913555,-0.003184326,-0.005327624,0.00711665,-0.001026456,0,-0.013933762,-0.003336886,-0.00514995
CD79A,-0.016286782,-0.001237386,-0.002237036,-0.001264304,-0.002197855,-0.001745881,-0.003551866,-0.000219105,0,0.002731743,-0.000879414,-0.004220672,-0.013917183,-0.026652047,-0.009155615,0.010936899,-0.000465276,0,-0.002955224,0.001962381,-0.000944133,-0.000170129,-0.016370885,-0.005555572,-0.004930666
